date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-12-04,486,87852,147662,73858,43276,69952,87852,31234,82616,37089,14742,34726,31234,0,218,324
2020-12-07,486,92264,146906,69858,45391,66776,92264,34702,83706,37883,16461,34556,34702,0,100,60
2020-12-08,486,84256,140098,69821,41955,67303,84256,38768,90392,41546,19035,40220,38768,0,74,98
2020-12-09,486,83054,141548,70203,41388,67844,83054,34950,88680,41906,17245,40201,34950,0,68,57
2020-12-10,486,77812,141420,70443,38737,67824,77812,31330,87740,41625,15495,39785,31330,0,58,60
2020-12-11,486,79912,148372,72632,39772,70171,79912,26522,81422,38302,13109,36250,26522,0,38,26
2020-12-14,486,77196,149330,71937,38042,68399,77196,23626,78932,38120,11396,34288,23626,0,179,98
2020-12-15,486,67090,140766,68275,32680,63412,67090,25464,86782,39627,11982,35611,25464,0,171,185
2020-12-16,486,61180,132648,63787,30117,59895,61180,28480,93908,44915,13938,41062,28480,0,133,86
2020-12-17,486,58102,127996,61505,28742,57982,58102,31392,98432,45977,15444,42506,31392,0,69,51
2020-12-18,486,59470,125514,62642,27368,52807,59470,35150,101790,39681,13803,35038,35150,0,259,960
2020-12-21,486,63290,127298,62818,30158,56412,63290,33870,98050,39290,14634,36498,33870,0,154,208
2020-12-22,486,64776,127586,59362,29581,54160,64776,35912,99532,41043,15351,37982,35912,0,350,565
2020-12-23,486,64684,126346,60313,30382,55341,64684,37124,100590,42198,16698,39812,37124,0,194,393
2020-12-24,486,65274,125282,58196,29505,51990,65274,38054,102242,43953,17097,40554,38054,0,528,784
2020-12-28,486,64606,125030,61177,30870,56085,64606,38278,102846,45635,18013,43164,38278,0,240,326
2020-12-29,486,64404,124850,60770,30889,55429,64404,38432,102282,46741,18495,43498,38432,0,215,211
2020-12-30,486,63634,123504,61279,30868,56554,63634,39164,103690,47061,18760,44354,39164,0,113,240
2020-12-31,486,64054,123946,62970,31821,58961,64054,39088,104544,47066,19133,45491,39088,0,63,90
2021-01-04,486,63472,126152,64623,31451,59564,63472,34344,102414,45366,16662,43269,34344,0,81,150
2021-01-05,486,60934,126776,62336,29745,56204,60934,31920,101454,45894,15188,41704,31920,0,153,213
2021-01-06,486,59504,129778,62006,25375,49286,59504,29222,98594,30556,9025,25108,29222,0,232,1188
2021-01-07,486,70278,137220,64464,32660,58814,70278,29768,93074,39934,12849,35434,29768,0,385,344
2021-01-08,486,77280,140008,66339,36611,62556,77280,31690,90938,39441,14203,36906,31690,0,285,330
2021-01-11,486,79694,138692,65897,38044,62775,79694,35086,92796,40032,15990,38298,35086,0,176,347
2021-01-12,486,81954,135336,63952,39535,61266,81954,39602,96160,42716,18808,41103,39602,0,134,220
2021-01-13,486,82882,133566,64523,40284,61673,82882,42346,97268,43252,20370,41973,42346,0,86,127
2021-01-14,486,82284,131240,61420,39430,59474,82284,43534,99174,45280,21143,43812,43534,0,80,52
2021-01-15,486,81594,130046,61805,39114,59252,81594,43514,100684,42583,20643,41488,43514,0,64,111
2021-01-19,486,80972,130716,60419,38711,58225,80972,43056,100538,43240,20763,41878,43056,0,78,61
2021-01-20,486,79448,131486,62581,39115,60068,79448,42400,99894,42404,20546,41270,42400,0,58,112
2021-01-21,486,76780,129974,63570,38072,61191,76780,42202,101260,46329,20722,44800,42202,0,105,150
2021-01-22,486,76390,130116,63753,37884,60933,76390,41208,101184,47382,20238,44951,41208,0,130,89
2021-01-25,486,77180,131456,64084,38415,61571,77180,40872,100190,46225,20116,44129,40872,0,69,56
2021-01-26,486,78116,132032,63433,38910,61301,78116,42042,99272,45435,20775,43242,42042,0,49,26
2021-01-27,486,84048,139386,68125,41814,66201,84048,39288,91066,43448,19457,41674,39288,0,51,23
2021-01-28,486,88604,142216,69332,44164,67651,88604,39128,87694,40206,19347,38814,39128,0,22,13
2021-01-29,486,95314,146616,71202,47052,69504,95314,37586,83056,40331,18325,38061,37586,0,110,43
2021-02-01,486,101510,148354,72839,50233,71056,101510,38498,80546,37865,18687,36214,38498,0,95,17
2021-02-02,486,102564,148606,72585,50463,70757,102564,40374,82294,37794,19333,36434,40374,0,70,70
2021-02-03,486,102448,148264,72398,50266,70353,102448,42336,83278,37320,19914,35903,42336,0,156,153
2021-02-04,486,100666,148026,73653,49534,70776,100666,42232,83288,38199,20295,36674,42232,0,276,332
2021-02-05,486,98016,148926,73329,48360,71193,98016,40500,83150,39271,19768,37500,40500,0,261,149
2021-02-08,486,96678,149832,74063,47907,72277,96678,39062,82468,39904,19280,38304,39062,0,210,106
2021-02-09,486,97124,151038,74280,48314,72690,97124,37464,81538,39214,18562,37660,37464,0,127,58
2021-02-10,486,98278,153992,75372,48940,74028,98278,34032,78906,37745,16897,36295,34032,0,101,42
2021-02-11,486,97244,157382,76716,48428,75339,97244,31064,74946,35983,15452,34356,31064,0,112,31
2021-02-12,486,96176,161618,78522,47942,76855,96176,28020,70848,33340,13903,31526,28020,0,93,27
2021-02-16,486,97838,163358,80606,48820,78817,97838,26776,68044,30825,13216,29748,26776,0,47,46
2021-02-17,486,98238,159772,79951,48900,77498,98238,27134,71708,30445,12869,29511,27134,0,43,102
2021-02-18,486,97230,156392,77769,47964,74308,97230,28144,75016,31295,12920,29971,28144,0,138,206
2021-02-19,486,95784,152956,75529,47076,72304,95784,29918,78162,34359,14164,32705,29918,0,162,269
2021-02-22,486,94822,151090,75038,47003,72213,94822,30972,80228,35195,14994,33748,30972,0,135,124
2021-02-23,486,93928,151092,75649,46820,72584,93928,32176,81108,34657,15910,33605,32176,0,39,34
2021-02-24,486,92782,151262,74642,46294,71668,92782,33732,80882,35842,16642,34120,33732,0,29,36
2021-02-25,486,88648,149952,71543,44212,69434,88648,34094,82216,40092,16948,37076,34094,0,47,34
2021-02-26,486,87998,149240,72610,43856,70436,87998,32964,82184,38964,16390,36846,32964,0,54,46
2021-03-01,486,79906,141232,68340,39742,66342,79906,36352,90440,43314,18037,41210,36352,0,95,63
2021-03-02,486,71500,130944,63770,35438,61257,71500,40708,99608,47156,20127,45176,40708,0,92,54
2021-03-03,486,68890,126326,60255,33417,56956,68890,42134,103206,47001,20168,44499,42134,0,98,65
2021-03-04,486,68502,126294,62569,33313,57938,68502,42562,102606,47731,20197,44248,42562,0,267,215
2021-03-05,486,69014,125628,60903,33264,56900,69014,43098,104182,45719,19956,43154,43098,0,298,252
2021-03-08,486,67936,125634,60376,31856,56032,67936,41076,105410,43463,17926,41452,41076,0,254,435
2021-03-09,486,67478,126260,61860,32858,57954,67478,39220,104590,44374,17856,42331,39220,0,152,153
2021-03-10,486,67906,127616,61800,33334,57957,67906,37448,103678,42463,16820,40392,37448,0,111,134
2021-03-11,486,68846,130420,62996,34007,59297,68846,35252,100756,42981,16521,40848,35252,0,53,38
2021-03-12,486,69946,133568,64053,34811,62013,69946,32996,96716,44701,16426,43048,32996,0,37,18
2021-03-15,486,72286,136970,66079,36004,64030,72286,30228,92898,43090,15058,41554,30228,0,40,20
2021-03-16,486,73188,138092,65315,36334,63086,73188,30484,92214,43776,15143,41342,30484,0,62,15
2021-03-17,486,74048,137970,66091,36525,62552,74048,31118,91572,41654,15226,38921,31118,0,71,35
2021-03-18,486,74732,138114,65857,36577,61280,74732,31568,91222,41565,15202,37814,31568,0,137,116
2021-03-19,486,77230,137906,65826,37386,62096,77230,32020,92304,39987,15541,37659,32020,0,167,104
2021-03-22,486,79144,138026,66041,37508,61208,79144,32574,93474,42241,14795,38577,32574,0,417,465
2021-03-23,486,82298,138282,66350,40248,63089,82298,33830,94102,44097,16186,41075,33830,0,238,180
2021-03-24,486,85682,139966,68626,42531,66172,85682,34364,92550,43326,16894,41607,34364,0,97,96
2021-03-25,486,88490,143106,71503,44111,68834,88490,33856,88536,39955,16724,38739,33856,0,37,47
2021-03-26,486,86998,143630,70678,43294,68613,86998,34462,87676,42356,17050,40553,34462,0,99,90
2021-03-29,486,88474,146146,71743,44033,70096,88474,33478,85776,41811,16652,40170,33478,0,100,35
2021-03-30,486,90430,147564,73091,45053,71478,90430,32438,85062,40256,16137,39120,32438,0,85,25
2021-03-31,486,90204,149012,72700,44843,71268,90204,30722,83610,41014,15293,39305,30722,0,145,26
2021-04-01,486,83254,141360,69089,41309,66886,83254,33410,90664,43838,16571,41666,33410,0,134,46
2021-04-05,486,79574,138168,68228,39192,64277,79574,33604,92292,43634,16468,40896,33604,0,187,131
2021-04-06,486,80686,141960,68999,39717,65078,80686,30668,87238,42238,14956,38595,30668,0,308,155
2021-04-07,486,81810,145156,69717,40483,66897,81810,29004,84954,41391,14266,38129,29004,0,194,101
2021-04-08,486,81474,146952,70287,40423,68307,81474,28124,83992,41129,13893,38284,28124,0,130,80
2021-04-09,486,80448,150504,72244,39879,69727,80448,26878,80220,39395,13250,36144,26878,0,158,63
2021-04-12,486,79232,152996,73380,38930,69665,79232,24850,77316,37423,12102,33101,24850,0,253,115
2021-04-13,486,75590,151068,71844,36174,66413,75590,23926,79500,36158,11000,30924,23926,0,518,234
2021-04-14,486,72458,146974,70321,34407,63810,72458,24974,82540,35861,10962,30706,24974,0,400,313
2021-04-15,486,71542,146392,70409,35226,66864,71542,24448,82786,39102,11988,35572,24448,0,161,65
2021-04-16,486,74766,150872,72584,37194,69859,74766,22500,77934,37381,11134,34160,22500,0,68,24
2021-04-19,486,75718,149984,72120,37759,69319,75718,23488,79266,37152,11684,34231,23488,0,15,3
2021-04-20,486,74120,146386,69300,36901,66443,74120,25320,83514,40235,12568,36526,25320,0,41,28
2021-04-21,486,70628,138246,66140,35211,64353,70628,29156,92278,43255,14530,41382,29156,0,30,7
2021-04-22,486,65926,129500,61170,32861,59430,65926,34084,100632,46951,16966,45168,34084,0,27,9
2021-04-23,486,60176,120264,58465,29900,55841,60176,42296,109450,47682,20486,46207,42296,0,42,14
2021-04-26,486,57832,120198,59487,28297,54506,57832,41940,110130,46263,19652,44282,41940,0,73,165
2021-04-27,486,55878,119758,59884,27361,54725,55878,40138,110010,46997,19198,44886,40138,0,68,246
2021-04-28,486,55648,118162,58922,27364,54327,55648,41114,111702,47984,19666,45850,41114,0,98,183
2021-04-29,486,55956,117002,54337,26249,48043,55956,43420,113080,37011,16309,34486,43420,0,101,342
2021-04-30,486,56496,117350,55851,27547,50830,56496,42788,112214,45152,19828,42475,42788,0,75,119
2021-05-03,486,55322,117362,56195,25560,47592,55322,43054,112806,36660,15067,33410,43054,0,95,714
2021-05-04,486,55346,117152,55012,26779,49828,55346,42546,112376,42123,17929,39743,42546,0,48,120
2021-05-05,486,56868,118294,54249,27640,50365,56868,44192,111090,45667,20567,43348,44192,0,55,63
2021-05-06,486,57382,120010,54128,26948,50295,57382,44966,109020,46088,20718,43454,44966,0,93,149
2021-05-07,486,57800,120468,56863,27015,52199,57800,45718,108698,46337,21102,43686,45718,0,230,211
2021-05-10,486,59212,120384,57607,27900,53049,59212,46560,109334,44291,20896,42336,46560,0,144,411
2021-05-11,486,62198,121170,56217,28478,51766,62198,45634,108144,42466,19678,40864,45634,0,265,641
2021-05-12,486,70148,129264,61712,33472,57633,70148,37738,102132,43927,16271,40734,37738,0,160,317
2021-05-13,486,77458,136894,64385,37260,60693,77458,33076,94754,43335,15332,39516,33076,0,247,182
2021-05-14,486,76816,136060,64686,37382,61470,76816,33918,95544,43386,16170,40474,33918,0,160,87
2021-05-17,486,75452,136030,64206,36204,60322,75452,33458,95226,43870,15611,40248,33458,0,301,250
2021-05-18,486,75610,139914,67311,36128,62255,75610,31476,91150,42054,14397,37854,31476,0,535,607
2021-05-19,486,81044,149810,72883,39962,69874,81044,28410,82108,38107,13761,35633,28410,0,188,130
2021-05-20,486,82550,151730,72532,40940,70204,82550,28558,79890,39052,14108,36023,28558,0,141,36
2021-05-21,486,83900,150972,70773,40722,67162,83900,29122,80674,39346,13979,34174,29122,0,367,131
2021-05-24,486,82776,148284,66228,35455,60090,82776,30132,83340,37571,11832,29618,30132,0,1727,1148
2021-05-25,486,83294,145140,68727,41392,66915,83294,31486,85976,42486,15644,39568,31486,0,58,12
2021-05-26,486,84620,141364,67217,42121,65799,84620,33662,90514,44133,16740,41879,33662,0,64,11
2021-05-27,486,84880,138832,66412,41746,63762,84880,36302,93432,45310,17752,42138,36302,0,169,117
