date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-06-02,200,19018,35852,14,4,13,19018,2470,17538,19886,1235,8760,2470,13474,9405,0
2020-06-03,200,19714,36134,38,18,33,19714,2394,17258,19862,1196,8621,2394,13502,9739,1
2020-06-04,200,20208,36296,4,0,4,20208,2296,16672,19896,1148,8332,2296,13058,10004,0
2020-06-05,200,20820,36564,32,15,26,20820,2232,16332,19868,1112,8150,2232,12960,10295,4
2020-06-08,200,21136,36362,35,17,32,21136,2334,16346,19865,1167,8160,2334,12786,10451,0
2020-06-09,200,21210,36170,44,26,42,21210,2456,15804,19856,1228,7894,2456,12080,10479,0
2020-06-10,200,21392,36136,39,18,37,21392,2586,15082,19861,1293,7532,2586,11318,10578,0
2020-06-11,200,21984,36226,307,72,233,21984,2376,14610,19593,1150,7093,2376,10916,10820,38
2020-06-12,200,22488,36400,327,96,269,22488,2190,14032,19573,1069,6810,2190,10488,11048,26
2020-06-15,200,22884,36940,401,96,369,22884,2054,13996,19499,1014,6743,2054,10962,11246,13
2020-06-16,200,22916,36464,106,13,64,22916,2158,13752,19794,1078,6819,2158,10272,11345,1
2020-06-17,200,22774,36088,30,8,27,22774,2392,13496,19870,1196,6730,2392,9642,11279,0
2020-06-18,200,22392,35576,72,28,63,22392,2678,13900,19828,1338,6914,2678,9548,11068,1
2020-06-19,200,22090,35146,28,3,20,22090,2804,14430,19872,1402,7195,2804,9666,10942,0
2020-06-22,200,21916,34984,264,79,234,21916,2918,14956,19636,1453,7376,2918,9998,10779,6
2020-06-23,200,21636,34798,39,14,36,21636,3090,15422,19861,1544,7687,3090,10320,10704,1
2020-06-24,200,21256,34690,52,28,48,21256,3240,16036,19848,1617,8002,3240,10816,10500,3
2020-06-25,200,20924,34572,433,177,334,20924,3454,16476,19467,1718,8090,3454,11168,10185,9
2020-06-26,200,20444,33958,217,52,120,20444,3650,16934,19683,1824,8386,3650,11004,10070,1
2020-06-29,200,20024,34180,535,274,452,20024,3924,17648,19365,1959,8701,3924,11922,9638,3
2020-06-30,200,19442,34004,407,162,323,19442,4094,17964,19493,2039,8858,4094,12082,9459,8
2020-07-01,200,18740,33742,183,58,140,18740,4154,18836,19717,2077,9370,4154,12642,9212,0
2020-07-02,200,18032,33704,116,16,74,18032,4034,19350,19784,2015,9639,4034,13112,8900,2
2020-07-06,200,16696,34032,136,32,96,16696,3976,20460,19764,1986,10186,3976,14568,8216,2
2020-07-07,200,14672,33382,186,67,142,14672,4526,22452,19714,2254,11173,4526,15870,7169,9
2020-07-08,200,13024,31810,254,94,217,13024,5654,23908,19646,2816,11827,5654,15762,6318,11
2020-07-09,200,11942,29976,90,51,82,11942,7148,24838,19810,3570,12395,7148,14910,5820,4
2020-07-10,200,12084,29388,149,52,117,12084,7558,24898,19751,3763,12358,7558,14378,5890,16
2020-07-13,200,12040,29208,154,64,123,12040,7464,24718,19746,3717,12302,7464,14026,5856,15
2020-07-14,200,11806,29498,540,120,418,11806,7320,24862,19360,3563,12061,7320,14476,5683,97
2020-07-15,200,11652,29676,192,50,132,11652,7148,25120,19708,3557,12458,7148,14886,5676,17
2020-07-16,200,11730,29574,80,23,65,11730,7068,25314,19820,3527,12608,7068,15028,5742,7
2020-07-17,200,11908,29562,99,17,51,11908,6952,25030,19801,3474,12472,6952,14740,5837,2
2020-07-20,200,12144,29798,73,6,37,12144,6960,24848,19827,3479,12389,6960,14780,5966,1
2020-07-21,200,12652,30652,33,7,23,12652,6600,24484,19867,3296,12217,6600,15266,6219,4
2020-07-22,200,12856,30722,80,7,58,12856,6682,23942,19820,3337,11915,6682,14794,6321,4
2020-07-23,200,12998,30776,35,6,26,12998,6414,23568,19865,3203,11758,6414,14484,6393,4
2020-07-24,200,12890,30672,154,24,105,12890,6346,23720,19746,3159,11755,6346,14526,6321,14
2020-07-27,200,12688,30422,222,41,165,12688,6542,24202,19678,3244,11947,6542,14752,6203,27
2020-07-28,200,12530,30130,234,41,181,12530,6760,24230,19666,3361,11961,6760,14502,6124,19
2020-07-29,200,12544,30208,345,51,269,12544,6654,24138,19555,3301,11827,6654,14482,6121,26
2020-07-30,200,12270,30392,170,31,139,12270,6484,24474,19730,3226,12112,6484,15028,6004,16
2020-07-31,200,11728,30496,59,10,52,11728,6268,24810,19841,3131,12359,6268,15468,5754,3
2020-08-03,200,11500,30624,144,41,121,11500,6230,25030,19756,3103,12422,6230,15812,5609,12
2020-08-04,200,11350,30806,109,32,90,11350,6010,25242,19791,2993,12559,6010,16102,5543,12
2020-08-05,200,11466,30916,293,47,209,11466,5656,24634,19607,2811,12179,5656,15608,5586,17
2020-08-06,200,11624,30508,95,34,77,11624,5572,23616,19805,2779,11759,5572,14290,5678,7
2020-08-07,200,11848,30100,119,28,78,11848,5496,22728,19781,2733,11288,5496,13072,5796,15
2020-08-10,200,12126,30688,144,34,110,12126,5468,22886,19756,2726,11355,5468,13758,5929,8
2020-08-11,200,12242,30868,186,42,149,12242,5766,23092,19714,2873,11439,5766,14176,5979,10
2020-08-12,200,12300,30760,157,37,123,12300,6102,23634,19743,3036,11710,6102,14552,6013,15
2020-08-13,200,12368,30564,181,16,116,12368,6298,23564,19719,3127,11653,6298,14344,6068,22
2020-08-14,200,12262,30128,106,23,81,12262,6598,23388,19794,3279,11618,6598,13740,6008,20
2020-08-17,200,12306,29790,125,26,86,12306,7022,23552,19775,3491,11696,7022,13612,6027,20
2020-08-18,200,12088,29264,183,38,142,12088,7348,23720,19717,3656,11750,7348,13260,5906,18
2020-08-19,200,11968,28902,181,43,129,11968,7646,23978,19719,3783,11869,7646,13068,5841,40
2020-08-20,200,11830,28644,236,47,183,11830,7992,24180,19664,3966,11962,7992,13002,5768,30
2020-08-21,200,11760,28568,310,43,219,11760,8056,24212,19590,3975,11883,8056,13014,5737,53
2020-08-24,200,11930,28666,194,34,142,11930,8138,24192,19706,4039,11964,8138,13120,5831,30
2020-08-25,200,11918,28590,181,35,136,11918,8200,24000,19719,4081,11887,8200,12864,5824,19
2020-08-26,200,11942,28744,112,15,102,11942,8110,24276,19788,4050,12063,8110,13352,5856,5
2020-08-27,200,11980,28896,287,44,244,11980,8090,24372,19613,4028,11982,8090,13514,5846,17
2020-08-28,200,12220,28950,346,43,276,12220,8264,24590,19554,4110,12027,8264,13736,5967,22
2020-08-31,200,12240,28606,249,44,201,12240,8358,24308,19651,4155,11963,8358,13098,5976,24
2020-09-01,200,12238,28336,233,66,214,12238,8640,24292,19667,4312,12016,8640,12814,5953,8
2020-09-02,200,12246,28194,307,73,262,12246,8996,24716,19593,4476,12169,8996,12986,5950,22
2020-09-03,200,12164,28026,157,34,122,12164,8966,24906,19743,4472,12354,8966,12976,5948,11
2020-09-04,200,12154,28828,456,74,322,12154,8128,25096,19444,3970,12210,8128,14002,5903,94
2020-09-08,200,12394,30476,779,108,534,12394,6962,25088,19121,3296,11905,6962,15606,5989,185
2020-09-09,200,12480,30840,886,142,693,12480,6336,24536,19014,3013,11586,6336,15528,5998,155
2020-09-10,200,12730,31172,736,136,618,12730,6008,23952,19164,2930,11459,6008,15282,6129,74
2020-09-11,200,13386,31630,1072,189,842,13386,5836,23442,18828,2746,10888,5836,15188,6404,172
2020-09-14,200,13538,31472,946,299,857,13538,5864,22860,18954,2866,10848,5864,14432,6370,66
2020-09-15,200,13380,31038,388,189,371,13380,6066,23194,19512,3024,11450,6066,14328,6401,9
2020-09-16,200,13220,31140,356,149,332,13220,6380,23770,19544,3167,11691,6380,14970,6361,23
2020-09-17,200,13188,31070,375,129,331,13188,6472,23864,19525,3206,11715,6472,14980,6365,30
2020-09-18,200,13174,31184,68,20,60,13174,6530,23874,19832,3258,11898,6530,15122,6467,7
2020-09-21,200,13360,31428,622,209,500,13360,6132,23710,19278,2968,11492,6132,15192,6371,98
2020-09-22,200,13600,31906,916,276,803,13600,5936,24064,18984,2906,11523,5936,16030,6424,62
2020-09-23,200,13756,32140,531,137,448,13756,5712,23854,19369,2791,11576,5712,16052,6641,65
2020-09-24,200,14382,32700,898,194,759,14382,5252,23420,19002,2538,11085,5252,16190,6897,88
2020-09-25,200,14888,33096,653,174,588,14888,5098,23204,19247,2498,11155,5098,16370,7170,51
2020-09-28,200,15004,32986,304,136,298,15004,4994,23026,19596,2492,11366,4994,16050,7266,5
2020-09-29,200,15044,32990,160,53,139,15044,4926,22720,19740,2446,11265,4926,15728,7369,17
2020-09-30,200,15176,33004,87,34,78,15176,4896,22392,19813,2442,11148,4896,15416,7454,6
2020-10-01,200,15490,33032,58,32,55,15490,5080,22124,19842,2537,11041,5080,15176,7613,3
2020-10-02,200,15606,32978,46,13,35,15606,5100,21936,19854,2542,10936,5100,14934,7690,8
2020-10-05,200,15882,33428,38,16,32,15882,4724,21652,19862,2358,10806,4724,15104,7825,4
2020-10-06,200,15822,33594,12,2,10,15822,4496,21424,19888,2246,10703,4496,15032,7809,2
2020-10-07,200,16154,34216,12,1,8,16154,4106,20978,19888,2052,10479,4106,15216,7976,1
2020-10-08,200,17140,34758,1,1,1,17140,3670,20390,19899,1835,10195,3670,15168,8469,0
2020-10-09,200,17928,35072,3,0,2,17928,3464,19588,19897,1732,9791,3464,14676,8864,0
2020-10-12,200,18992,35694,3,0,2,18992,3164,18742,19897,1582,9368,3164,14550,9396,0
2020-10-13,200,19970,36178,19,1,11,19970,2742,17768,19881,1371,8868,2742,14036,9884,0
2020-10-14,200,20792,36550,6,0,3,20792,2594,16670,19894,1297,8330,2594,13272,10296,0
2020-10-15,200,20864,36176,55,4,35,20864,2424,16138,19845,1208,8026,2424,12440,10328,4
2020-10-16,200,21526,35858,31,1,13,21526,2366,15640,19869,1180,7793,2366,11598,10662,3
2020-10-19,200,21668,35964,39,6,29,21668,2208,15134,19861,1100,7539,2208,11174,10728,4
2020-10-20,200,21854,36022,199,40,151,21854,2070,14542,19701,1021,7136,2070,10664,10787,14
2020-10-21,200,21622,36442,282,52,224,21622,2004,15044,19618,977,7321,2004,11522,10659,25
2020-10-22,200,20674,36682,491,107,434,20674,2108,15860,19409,1025,7586,2108,12594,10130,29
2020-10-23,200,20118,36344,307,67,277,20118,2288,16274,19593,1130,7923,2288,12680,9892,14
2020-10-26,200,20180,36230,341,82,321,20180,2374,16008,19559,1175,7768,2374,12270,9908,12
2020-10-27,200,20474,36420,439,147,398,20474,2390,16146,19461,1169,7801,2390,12604,9990,26
2020-10-28,200,21262,36928,950,306,854,21262,2198,15502,18950,1036,7214,2198,12448,10225,63
2020-10-29,200,21978,37154,690,280,658,21978,2168,14848,19210,1055,7083,2168,12026,10609,29
2020-10-30,200,22374,37052,560,275,536,22374,2178,15204,19340,1070,7353,2178,12276,10812,19
2020-11-02,200,22102,36860,811,424,760,22102,2238,15660,19089,1111,7545,2238,12584,10527,8
2020-11-03,200,21126,36802,621,425,600,21126,2354,16442,19279,1174,8077,2354,13266,10038,3
2020-11-04,200,20018,36626,401,220,391,20018,2450,17568,19499,1217,8622,2450,14254,9689,8
2020-11-05,200,18550,36480,261,137,248,18550,2568,18516,19639,1282,9169,2568,15066,9038,2
2020-11-06,200,17072,36050,60,22,55,17072,2834,19654,19840,1416,9797,2834,15746,8414,1
2020-11-09,200,16146,35828,55,23,53,16146,2930,20564,19845,1464,10256,2930,16480,7950,1
2020-11-10,200,15372,35290,61,19,55,15372,3272,21502,19839,1635,10718,3272,16816,7567,1
2020-11-11,200,15290,34852,66,15,62,15290,3612,21556,19834,1805,10739,3612,16488,7530,1
2020-11-12,200,15332,34582,59,8,51,15332,3808,21670,19841,1902,10796,3808,16380,7558,2
2020-11-13,200,15418,34330,36,7,32,15418,4002,21560,19864,1999,10760,4002,16016,7602,2
2020-11-16,200,15890,34518,59,12,44,15890,4012,20812,19841,1996,10368,4012,15418,7833,10
2020-11-17,200,16216,34542,57,15,41,16216,4058,20712,19843,2019,10319,4058,15284,7993,10
2020-11-18,200,16454,34322,13,4,11,16454,4094,20402,19887,2045,10192,4094,14754,8123,2
2020-11-19,200,16732,34450,45,12,29,16732,4146,19948,19855,2066,9944,4146,14454,8254,7
2020-11-20,200,17078,34426,45,19,40,17078,4180,19728,19855,2087,9840,4180,14200,8420,3
2020-11-23,200,17432,34668,51,12,43,17432,4080,19180,19849,2033,9552,4080,13892,8604,7
2020-11-24,200,17772,34812,38,9,33,17772,3884,18678,19862,1940,9316,3884,13536,8777,2
2020-11-25,200,17574,34578,31,8,23,17574,3786,18678,19869,1892,9321,3786,13308,8679,1
2020-11-27,200,17626,34530,18,6,14,17626,3710,18428,19882,1855,9202,3710,13010,8707,0
2020-11-30,200,17430,34024,48,15,32,17430,3832,18468,19852,1914,9204,3832,12556,8600,2
2020-12-01,200,17776,33852,28,9,20,17776,3772,18310,19872,1885,9139,3772,12262,8779,1
2020-12-02,200,18096,33910,224,24,156,18096,3806,17864,19676,1899,8901,3806,11994,8924,4
2020-12-03,200,18510,33984,35,9,26,18510,3738,17286,19865,1868,8619,3738,11416,9146,1
2020-12-04,200,19208,34382,84,16,63,19208,3692,16508,19816,1842,8218,3692,11028,9488,4
2020-12-07,200,19838,34764,20,2,12,19838,3672,16094,19880,1835,8034,3672,10914,9817,1
2020-12-08,200,20378,35210,21,0,10,20378,3668,15700,19879,1831,7830,3668,10934,10089,3
2020-12-09,200,21030,35252,204,5,160,21030,3588,14934,19696,1791,7434,3588,10282,10410,3
2020-12-10,200,21050,34880,71,6,39,21050,3752,14410,19829,1859,7141,3752,9368,10419,17
2020-12-11,200,20964,34640,75,33,58,20964,3874,14462,19825,1927,7198,3874,9194,10349,10
2020-12-14,200,21048,34320,54,10,45,21048,3904,14420,19846,1946,7178,3904,8836,10414,6
2020-12-15,200,20986,33684,79,24,65,20986,3980,13894,19821,1982,6900,3980,7760,10369,8
2020-12-16,200,21208,33640,36,2,28,21208,3840,13828,19864,1915,6890,3840,7686,10502,5
2020-12-17,200,21484,33872,26,3,18,21484,3588,13970,19874,1790,6964,3588,8054,10639,4
2020-12-18,200,21664,34604,6,3,6,21664,3172,13658,19894,1586,6828,3172,8436,10729,0
2020-12-21,200,21278,34644,146,25,98,21278,3228,13758,19754,1612,6769,3228,8508,10514,2
2020-12-22,200,20764,34820,72,29,71,20764,3264,14536,19828,1632,7231,3264,9484,10253,0
2020-12-23,200,20394,34926,32,7,29,20394,3330,15048,19868,1664,7501,3330,10046,10090,1
2020-12-24,200,20264,34934,6,0,4,20264,3350,15984,19894,1675,7988,3350,11006,10032,0
2020-12-28,200,19908,35110,37,20,32,19908,3330,16342,19863,1664,8164,3330,11510,9834,1
2020-12-29,200,19260,34984,111,41,100,19260,3340,16666,19789,1670,8299,3340,11776,9489,0
2020-12-30,200,18614,34600,330,52,271,18614,3468,17578,19570,1725,8674,3468,12352,9155,9
2020-12-31,200,18138,34750,153,48,139,18138,3536,18380,19747,1766,9116,3536,13276,8921,2
2021-01-04,200,17578,34554,116,43,111,17578,3594,18664,19784,1795,9290,3594,13340,8646,2
2021-01-05,200,16862,34446,407,121,367,16862,3584,18940,19493,1774,9255,3584,13462,8210,18
2021-01-06,200,15788,34448,113,21,98,15788,3294,19668,19787,1639,9751,3294,14206,7773,8
2021-01-07,200,15644,34790,71,17,65,15644,3072,19730,19829,1532,9820,3072,14634,7705,4
2021-01-08,200,16074,34734,62,17,52,16074,3210,19610,19838,1598,9762,3210,14440,7920,7
2021-01-11,200,16406,34598,85,13,62,16406,3354,19386,19815,1676,9626,3354,14074,8090,1
2021-01-12,200,16980,34468,107,22,90,16980,3456,19272,19793,1724,9567,3456,13836,8368,4
2021-01-13,200,17126,34482,82,20,69,17126,3664,19174,19818,1826,9530,3664,13732,8443,6
2021-01-14,200,17168,34290,119,37,104,17168,3844,19186,19781,1915,9518,3844,13552,8447,7
2021-01-15,200,16844,33958,133,23,106,16844,4000,19470,19767,1987,9635,4000,13508,8299,13
2021-01-19,200,16790,33784,117,30,97,16790,4114,19536,19783,2048,9692,4114,13428,8265,9
2021-01-20,200,16792,33910,33,8,30,16792,4232,19882,19867,2115,9918,4232,13870,8288,1
2021-01-21,200,16922,33786,42,11,36,16922,4160,19892,19858,2080,9916,4160,13774,8350,0
2021-01-22,200,16908,33432,123,26,85,16908,4278,19426,19777,2121,9626,4278,12960,8328,18
2021-01-25,200,16742,33026,64,17,53,16742,4404,19422,19836,2197,9666,4404,12552,8254,5
2021-01-26,200,16502,32558,98,27,72,16502,4502,19226,19802,2241,9545,4502,12054,8124,10
2021-01-27,200,16006,32628,168,41,127,16006,4550,19830,19732,2248,9798,4550,12634,7862,27
2021-01-28,200,15972,32642,264,54,209,15972,4648,20066,19636,2295,9859,4648,12846,7832,29
2021-01-29,200,16100,32322,339,90,258,16100,4648,19874,19561,2299,9723,4648,12326,7860,25
2021-02-01,200,16320,32494,635,234,522,16320,4666,20444,19265,2282,9863,4666,12960,7826,51
2021-02-02,200,16406,32468,201,129,192,16406,4616,20238,19699,2302,10062,4616,12742,7974,6
2021-02-03,200,16428,32666,116,89,110,16428,4636,19968,19784,2313,9958,4636,12664,8025,5
2021-02-04,200,16534,33382,74,30,62,16534,4464,19972,19826,2227,9946,4464,13370,8137,5
2021-02-05,200,16444,33568,50,23,47,16444,4354,20278,19850,2176,10114,4354,13852,8099,1
2021-02-08,200,16386,33856,36,21,35,16386,4204,20650,19864,2102,10314,4204,14508,8072,0
2021-02-09,200,16568,34232,17,4,13,16568,3870,20396,19883,1932,10187,3870,14632,8180,3
2021-02-10,200,16526,34548,12,4,9,16526,3726,20254,19888,1860,10119,3726,14806,8159,3
2021-02-11,200,16442,35072,22,8,18,16442,3496,20624,19878,1744,10298,3496,15698,8113,4
2021-02-12,200,16122,35306,24,7,19,16122,3314,20830,19876,1655,10399,3314,16144,7954,2
2021-02-16,200,16376,35720,24,5,17,16376,2980,20378,19876,1487,10172,2980,16112,8083,3
2021-02-17,200,16410,35580,106,18,78,16410,3014,20788,19794,1495,10311,3014,16382,8087,12
2021-02-18,200,16228,35016,107,24,85,16228,3356,20948,19793,1665,10395,3356,15976,7990,13
2021-02-19,200,16186,34416,100,20,79,16186,3606,20912,19800,1789,10380,3606,15440,7973,14
2021-02-22,200,15970,34004,178,38,146,15970,3762,20646,19722,1869,10215,3762,14712,7847,12
2021-02-23,200,15632,34138,538,130,482,15632,3986,21332,19362,1949,10294,3986,15488,7586,44
2021-02-24,200,15542,34086,420,86,360,15542,4178,21692,19480,2058,10538,4178,15784,7585,31
2021-02-25,200,15886,34138,124,35,113,15886,4284,21776,19776,2135,10809,4284,15924,7808,7
2021-02-26,200,16098,33960,526,98,424,16098,4382,21722,19374,2130,10452,4382,15712,7851,61
2021-03-01,200,16212,33632,453,132,413,16212,4550,21440,19447,2250,10429,4550,15096,7874,25
2021-03-02,200,16608,33404,174,34,155,16608,4836,21244,19726,2407,10499,4836,14670,8170,11
2021-03-03,200,16476,33234,258,47,211,16476,4966,21226,19642,2457,10414,4966,14474,8091,26
2021-03-04,200,16544,33568,246,67,205,16544,4918,21224,19654,2434,10456,4918,14802,8105,25
2021-03-05,200,16500,33386,312,139,294,16500,5058,21326,19588,2517,10509,5058,14744,8011,12
2021-03-08,200,16026,32896,355,175,347,16026,5362,21888,19545,2679,10799,5362,14794,7738,2
2021-03-09,200,15474,32388,336,172,326,15474,5758,22398,19564,2876,11062,5758,14788,7465,3
2021-03-10,200,14950,31712,137,76,136,14950,6378,23120,19763,3189,11516,6378,14838,7299,0
2021-03-11,200,14542,31332,38,28,38,14542,6932,23740,19862,3466,11860,6932,15080,7143,0
2021-03-12,200,14274,30818,15,8,15,14274,7388,23918,19885,3694,11953,7388,14746,7029,0
2021-03-15,200,14110,30706,31,6,30,14110,7632,24236,19869,3815,12097,7632,14942,6949,1
2021-03-16,200,14048,30604,23,1,23,14048,7986,24412,19877,3993,12184,7986,15016,6923,0
2021-03-17,200,14246,30436,78,15,73,14246,8268,24356,19822,4130,12119,8268,14792,7008,4
2021-03-18,200,14356,30294,43,2,41,14356,8418,24166,19857,4208,12043,8418,14460,7076,1
2021-03-19,200,14378,29872,20,0,17,14378,8672,24102,19880,4334,12033,8672,13974,7089,2
2021-03-22,200,14348,29642,46,7,29,14348,8668,23776,19854,4322,11857,8668,13426,7067,12
2021-03-23,200,14178,29842,176,60,119,14178,8328,23816,19724,4130,11802,8328,13664,6929,34
2021-03-24,200,14538,30224,210,38,124,14538,7914,23154,19690,3895,11414,7914,13378,7131,62
2021-03-25,200,15082,31626,655,146,422,15082,6966,22816,19245,3290,10940,6966,14442,7295,193
2021-03-26,200,14930,31842,370,136,309,14930,6680,22992,19530,3297,11286,6680,14834,7229,43
2021-03-29,200,14908,32286,365,110,289,14908,6454,23164,19535,3155,11337,6454,15450,7244,72
2021-03-30,200,15060,32646,377,92,285,15060,6304,23242,19523,3066,11349,6304,15888,7338,86
2021-03-31,200,14976,33094,379,160,347,14976,5968,23252,19521,2957,11427,5968,16348,7228,27
2021-04-01,200,14528,33054,176,73,166,14528,5688,23844,19724,2840,11833,5688,16900,7091,4
2021-04-05,200,14092,33566,132,56,122,14092,5126,24334,19768,2558,12100,5126,17900,6890,5
2021-04-06,200,14094,34118,58,12,50,14094,4578,24346,19842,2282,12131,4578,18464,6935,7
2021-04-07,200,14186,34310,61,15,50,14186,4302,23890,19839,2145,11902,4302,18200,6978,6
2021-04-08,200,14100,34378,114,28,113,14100,4186,23648,19786,2092,11740,4186,18026,6922,1
2021-04-09,200,14046,34034,81,17,67,14046,4228,23546,19819,2108,11715,4228,17586,6906,6
2021-04-12,200,13896,33792,89,18,79,13896,4336,23520,19811,2164,11716,4336,17314,6830,4
2021-04-13,200,13466,33038,177,38,163,13466,4782,24050,19723,2386,11918,4782,17092,6595,5
2021-04-14,200,12996,32112,217,33,172,12996,5320,24434,19683,2654,12078,5320,16614,6365,6
2021-04-15,200,12846,31356,227,31,185,12846,5804,24514,19673,2891,12118,5804,15882,6292,11
2021-04-16,200,12830,30638,264,54,206,12830,6174,24316,19636,3066,12024,6174,14986,6261,21
2021-04-19,200,12672,30082,201,63,159,12672,6422,24260,19699,3190,12017,6422,14380,6173,21
2021-04-20,200,12682,30754,374,39,239,12682,6292,24376,19526,3054,11883,6292,15160,6202,92
2021-04-21,200,12590,31098,539,87,427,12590,6148,24582,19361,3023,11977,6148,15698,6108,51
2021-04-22,200,12008,30718,214,59,185,12008,6272,25098,19686,3129,12465,6272,15832,5845,7
2021-04-23,200,11074,29362,144,35,124,11074,6808,25758,19756,3402,12820,6808,15152,5402,2
2021-04-26,200,11282,30056,105,33,93,11282,6384,25700,19795,3191,12799,6384,15776,5508,1
2021-04-27,200,11420,30226,195,57,169,11420,6246,25368,19705,3113,12578,6246,15648,5553,10
2021-04-28,200,11556,29846,180,30,139,11556,6552,25234,19720,3268,12496,6552,15220,5648,8
2021-04-29,200,11738,30020,90,11,73,11738,6474,25040,19810,3235,12454,6474,15134,5758,2
2021-04-30,200,11566,29992,306,39,228,11566,6468,25094,19594,3204,12314,6468,15114,5644,30
2021-05-03,200,11418,29756,162,13,128,11418,6692,25426,19738,3334,12590,6692,15190,5596,12
2021-05-04,200,11052,30282,375,62,286,11052,6604,25866,19525,3239,12649,6604,16152,5364,63
2021-05-05,200,10860,30610,210,52,161,10860,6502,26318,19690,3222,13016,6502,16934,5278,29
2021-05-06,200,10994,30864,370,48,298,10994,6542,26416,19530,3222,12915,6542,17290,5349,49
2021-05-07,200,11116,30752,266,77,243,11116,6768,26490,19634,3367,13089,6768,17252,5381,17
2021-05-10,200,11264,30442,367,61,321,11264,6886,26234,19533,3401,12823,6886,16698,5471,42
2021-05-11,200,11848,30920,815,73,653,11848,6508,25392,19085,3150,11997,6508,16314,5751,104
2021-05-12,200,12364,31286,550,56,419,12364,6062,24888,19350,2954,11993,6062,16174,6026,77
2021-05-13,200,12966,31422,672,99,525,12966,5952,24236,19228,2897,11572,5952,15666,6284,79
2021-05-14,200,13180,31068,568,193,529,13180,6194,23980,19332,3075,11684,6194,15052,6297,22
2021-05-17,200,13384,30826,414,172,381,13384,6340,23564,19486,3149,11592,6340,14398,6420,21
2021-05-18,200,13518,30184,269,135,254,13518,6554,23242,19631,3274,11523,6554,13450,6524,3
2021-05-19,200,13734,29786,454,127,363,13734,6746,22924,19446,3330,11191,6746,12758,6640,43
2021-05-20,200,13832,29690,267,92,248,13832,6848,22774,19633,3419,11254,6848,12578,6724,5
2021-05-21,200,13842,29664,100,43,94,13842,6876,22686,19800,3434,11307,6876,12446,6778,4
2021-05-24,200,13774,29532,123,42,107,13774,7078,22986,19777,3534,11442,7078,12588,6745,5
2021-05-25,200,13684,29352,36,9,21,13684,7240,23400,19864,3617,11678,7240,12788,6733,3
2021-05-26,200,13688,29150,186,31,117,13688,7466,23450,19714,3719,11608,7466,12630,6713,14
2021-05-27,200,13894,29064,32,7,25,13894,7486,23368,19868,3741,11671,7486,12446,6840,2
2021-05-28,200,14432,29346,9,5,5,14432,7176,22960,19891,3588,11476,7176,12316,7111,0
2021-06-01,200,14672,29912,20,4,11,14672,6910,22676,19880,3448,11325,6910,12596,7232,7
2021-06-02,200,14680,30814,62,14,42,14680,6382,22872,19838,3179,11393,6382,13702,7226,12
2021-06-03,200,14736,30996,197,47,144,14736,6056,23012,19703,2997,11374,6056,14026,7221,31
2021-06-04,200,14948,31480,163,35,123,14948,5640,22536,19737,2792,11155,5640,14052,7339,28
2021-06-07,200,15498,31710,109,21,83,15498,5562,22056,19791,2767,10941,5562,13820,7628,14
