date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2021-05-19,200,13734,6746,29786,22924
2021-05-20,200,13832,6848,29690,22774
2021-05-21,200,13842,6876,29664,22686
2021-05-24,200,13774,7078,29532,22986
2021-05-25,200,13684,7240,29352,23400
2021-05-26,200,13688,7466,29150,23450
2021-05-27,200,13894,7486,29064,23368
2021-05-28,200,14432,7176,29346,22960
2021-06-01,200,14672,6910,29912,22676
2021-06-02,200,14680,6382,30814,22872
2021-06-03,200,14736,6056,30996,23012
2021-06-04,200,14948,5640,31480,22536
2021-06-07,200,15498,5562,31710,22056
2021-06-08,200,16068,5368,32002,21124
2021-06-09,200,16006,5248,31684,20696
2021-06-10,200,15424,5438,31528,21084
2021-06-11,200,15006,6052,31016,21610
2021-06-14,200,15212,6158,31236,21764
2021-06-15,200,15380,6280,31124,21482
2021-06-16,200,15472,6348,30942,21020
2021-06-17,200,15442,6578,30498,20598
2021-06-18,200,15064,6226,31160,21026
2021-06-21,200,15026,6314,31260,21220
2021-06-22,200,14910,6454,30950,21578
2021-06-23,200,14784,6504,30798,21832
2021-06-24,200,14702,6502,30912,22114
2021-06-25,200,14436,6632,30676,22622
2021-06-28,200,14182,6834,30236,22934
2021-06-29,200,13856,7180,29918,23270
2021-06-30,200,13634,7436,29894,23924
2021-07-01,200,13670,7512,29900,24024
2021-07-02,200,13594,7558,29894,24114
2021-07-06,200,13364,7508,30074,24412
2021-07-07,200,13152,7702,30062,24976
2021-07-08,200,13406,7244,30634,24880
2021-07-09,200,13316,7402,30584,24906
2021-07-12,200,13166,7684,30142,25014
2021-07-13,200,13174,7924,29796,25074
2021-07-14,200,13414,7872,29390,24560
2021-07-15,200,13962,7436,30498,24024
2021-07-16,200,14574,7016,30780,23392
2021-07-19,200,16006,5948,32464,22056
2021-07-20,200,16470,5676,32608,21192
2021-07-21,200,16642,5558,32574,20756
2021-07-22,200,16876,5384,32578,20316
2021-07-23,200,17136,5266,32536,20184
2021-07-26,200,17140,5224,32700,20094
2021-07-27,200,16966,5154,32730,20170
2021-07-28,200,17090,5044,33054,20086
2021-07-29,200,17232,4624,33534,19540
2021-07-30,200,16944,4512,33810,19656
2021-08-02,200,16738,4436,33898,19450
2021-08-03,200,16698,4250,33788,18878
2021-08-04,200,16444,4196,33858,19362
2021-08-05,200,15734,4282,33348,19898
2021-08-06,200,15418,4168,33628,19908
2021-08-09,200,15234,4182,33526,20478
2021-08-10,200,15000,4286,33384,20608
2021-08-11,200,14466,4504,33366,21774
2021-08-12,200,13634,5020,32762,22696
2021-08-13,200,12924,5698,32172,23994
2021-08-16,200,11548,7398,29786,25520
2021-08-17,200,11506,8078,29074,25758
2021-08-18,200,11832,8122,29322,25818
2021-08-19,200,12448,7748,30052,25390
2021-08-20,200,12936,7780,30076,24938
2021-08-23,200,13110,8020,29580,24678
2021-08-24,200,13268,8140,29424,24614
2021-08-25,200,13360,7962,29636,24526
2021-08-26,200,13242,7744,29948,24700
2021-08-27,200,13224,7294,30382,24494
2021-08-30,200,13458,6784,31290,24496
2021-08-31,200,13572,6390,31746,24152
2021-09-01,200,14252,5984,32426,23608
2021-09-02,200,14798,5644,33150,23140
2021-09-03,200,14882,5422,33472,23064
2021-09-07,200,14870,5442,33492,23216
2021-09-08,200,14690,5352,33310,23462
2021-09-09,200,14684,5352,33270,23532
2021-09-10,200,14658,5310,33340,23320
2021-09-13,200,14588,5024,33494,23118
2021-09-14,200,14842,4714,34014,23160
2021-09-15,200,14870,4444,34082,22932
2021-09-16,200,14774,4598,33770,22794
2021-09-17,200,14276,5448,32538,22904
2021-09-20,200,14898,5564,32350,22278
2021-09-21,200,15394,5774,32246,21806
2021-09-22,200,15586,5960,32214,21688
2021-09-23,200,15408,5946,32000,21948
2021-09-24,200,15278,5864,32160,22502
2021-09-27,200,14942,5824,32286,23182
2021-09-28,200,14486,6002,32030,23642
2021-09-29,200,14172,6224,31936,24126
2021-09-30,200,13816,6666,31332,24490
2021-10-01,200,13326,7320,30474,24858
2021-10-04,200,12972,7764,29722,25050
2021-10-05,200,12902,7960,29450,25356
2021-10-06,200,13056,8020,29798,25454
2021-10-07,200,13102,8132,29618,25384
2021-10-08,200,13086,8248,29596,25384
2021-10-11,200,13052,8326,29518,25428
2021-10-12,200,12984,8442,29412,25262
2021-10-13,200,12772,8570,29254,25270
2021-10-14,200,12820,8422,29314,25422
2021-10-15,200,12792,8084,29890,25598
2021-10-18,200,12272,8686,29078,26082
2021-10-19,200,11990,9246,28382,26104
2021-10-20,200,12072,9440,28128,25802
2021-10-21,200,12328,9526,28076,25432
2021-10-22,200,12416,9512,28114,25362
2021-10-25,200,12484,9656,28142,25294
2021-10-26,200,12316,9522,28198,25312
2021-10-27,200,12194,9296,28442,25476
2021-10-28,200,11898,9012,28530,25718
2021-10-29,200,11670,8812,28676,25920
2021-11-01,200,11800,8168,29198,25750
2021-11-02,200,12036,7700,29656,25458
2021-11-03,200,12140,7202,29420,24496
2021-11-04,200,12752,6810,29568,23674
2021-11-05,200,13374,6536,30122,22718
2021-11-08,200,14194,6446,30370,22164
2021-11-09,200,14682,6592,30448,21792
2021-11-10,200,14816,6764,29924,21330
2021-11-11,200,14754,6858,29622,21368
2021-11-12,200,14530,7034,29536,21450
2021-11-15,200,14518,7164,29450,21646
2021-11-16,200,14534,7280,29674,22246
2021-11-17,200,14600,7432,29562,22320
2021-11-18,200,14698,7314,29998,22244
2021-11-19,200,14832,7104,30486,21926
2021-11-22,200,15118,7014,30698,21672
2021-11-23,200,15352,6922,31050,21306
2021-11-24,200,15672,6840,31364,21336
2021-11-26,200,16134,6094,31984,20590
2021-11-29,200,16400,5642,32440,20296
2021-11-30,200,16814,5056,33320,20316
2021-12-01,200,17222,4500,34082,20066
2021-12-02,200,17560,4184,34442,19954
2021-12-03,200,17780,3926,34630,19720
2021-12-06,200,17924,3542,34800,19304
2021-12-07,200,17706,3752,34844,19552
2021-12-08,200,17644,3884,34558,19898
2021-12-09,200,17906,3968,34544,19680
2021-12-10,200,18226,3982,34614,19304
2021-12-13,200,18554,3964,34376,18976
2021-12-14,200,19014,3904,34522,18550
2021-12-15,200,19382,3934,34248,17980
2021-12-16,200,19552,3840,34422,17604
2021-12-17,200,19732,3664,34400,16998
2021-12-20,200,19876,3422,34466,16032
2021-12-21,200,20036,3364,34576,15652
2021-12-22,200,19948,3368,34812,15952
2021-12-23,200,20198,3202,35152,16406
2021-12-27,200,20088,3076,35344,16236
2021-12-28,200,20028,3012,35690,16488
2021-12-29,200,19160,3170,35756,17890
2021-12-30,200,18132,3402,35614,19018
2021-12-31,200,16844,3902,35040,20484
2022-01-03,200,15822,4332,34400,21366
2022-01-04,200,14676,4650,33776,22062
2022-01-05,200,14048,4604,33866,22852
2022-01-06,200,14034,4678,34058,23464
2022-01-07,200,14250,4884,33956,23384
2022-01-10,200,14826,4956,34032,23066
2022-01-11,200,15044,5232,33684,22940
2022-01-12,200,15084,5598,33260,23040
2022-01-13,200,15254,5876,32870,22862
2022-01-14,200,15474,5948,32724,22562
2022-01-18,200,16068,6050,32598,21700
2022-01-19,200,17080,6328,32304,20956
2022-01-20,200,18038,6186,32518,20188
2022-01-21,200,19302,5714,33198,19430
2022-01-24,200,20462,5066,34294,18254
2022-01-25,200,21162,4846,34348,17658
2022-01-26,200,21622,4774,34260,17142
2022-01-27,200,22310,4582,34362,16440
2022-01-28,200,22946,4352,34604,15570
2022-01-31,200,23176,4422,34596,15478
2022-02-01,200,23106,4574,34288,15378
2022-02-02,200,23192,4708,33920,15008
2022-02-03,200,23554,4688,34120,14606
2022-02-04,200,24030,4470,34482,14398
2022-02-07,200,24356,4058,35040,14360
2022-02-08,200,24616,3432,35684,14344
2022-02-09,200,24888,2756,36526,13976
2022-02-10,200,24948,2410,36860,13694
2022-02-11,200,25006,2180,37162,13646
2022-02-14,200,25006,1930,37032,13164
2022-02-15,200,24892,1814,37458,13296
2022-02-16,200,24482,1836,37570,13734
2022-02-17,200,23522,1898,37508,14560
2022-02-18,200,21794,2032,37124,16176
2022-02-22,200,19862,2376,36836,18152
2022-02-23,200,18606,2670,36420,19494
2022-02-24,200,18726,2612,36484,19400
2022-02-25,200,17196,3228,35680,20500
2022-02-28,200,15304,4176,34110,21940
2022-03-01,200,14452,4640,33206,22394
2022-03-02,200,14184,4916,32734,22708
2022-03-03,200,14074,5012,32772,23006
2022-03-04,200,14108,5132,32374,22766
2022-03-07,200,14288,5178,32616,22730
2022-03-08,200,14710,5054,32772,22298
2022-03-09,200,14730,5196,32610,22178
2022-03-10,200,14548,5528,32426,22450
2022-03-11,200,14472,5852,32034,22480
2022-03-14,200,14766,5878,31792,22088
2022-03-15,200,15078,5828,31750,21678
2022-03-16,200,14966,5938,31486,21562
2022-03-17,200,15062,6050,31464,21856
2022-03-18,200,15558,5802,32058,21630
2022-03-21,200,16138,5438,32566,21146
2022-03-22,200,16458,5006,32952,21006
2022-03-23,200,16382,4984,33260,21122
2022-03-24,200,15588,5412,32846,21960
2022-03-25,200,15632,5286,32976,21956
2022-03-28,200,15696,5108,33152,21850
2022-03-29,200,16062,4548,33768,21122
2022-03-30,200,16556,4244,34180,20786
2022-03-31,200,16734,4218,33984,20462
2022-04-01,200,16740,4024,34304,20650
2022-04-04,200,16216,3848,34252,21188
2022-04-05,200,15594,3958,33866,21936
2022-04-06,200,15724,3726,34752,22080
2022-04-07,200,15892,3780,35002,22098
2022-04-08,200,16310,3864,35034,21626
2022-04-11,200,16732,4034,34806,21102
2022-04-12,200,17128,4376,34586,20344
2022-04-13,200,17610,4542,34490,20026
2022-04-14,200,17502,4754,33920,20034
2022-04-18,200,17558,4914,33726,19978
2022-04-19,200,17130,5130,33758,20530
2022-04-20,200,16422,5520,33276,21518
2022-04-21,200,16214,5658,33128,22026
2022-04-22,200,16600,5386,33376,21560
2022-04-25,200,17188,5080,33872,20940
2022-04-26,200,18032,4668,34452,20252
2022-04-27,200,18624,4366,34792,19598
2022-04-28,200,18734,4456,34830,19664
2022-04-29,200,19116,4284,35014,19196
2022-05-02,200,19614,4016,35022,18560
2022-05-03,200,19796,3868,35070,18252
2022-05-04,200,19894,3718,34684,18058
2022-05-05,200,20036,3484,34992,17830
2022-05-06,200,20612,3158,35476,17218
2022-05-09,200,21726,2684,36012,15996
2022-05-10,200,22508,2468,36328,14320
2022-05-11,200,23434,2264,36558,13632
2022-05-12,200,24698,2080,36996,12468
2022-05-13,200,25012,2052,36990,12004
2022-05-16,200,25134,2056,37078,11668
2022-05-17,200,25048,2020,37052,11368
2022-05-18,200,25256,1988,37028,11596
2022-05-19,200,25564,1792,37464,11772
2022-05-20,200,25454,1830,37616,11986
2022-05-23,200,25134,1978,37448,12728
2022-05-24,200,24586,2124,37130,12994
2022-05-25,200,23716,2312,36736,13654
2022-05-26,200,23156,2360,36732,14532
2022-05-27,200,22780,2290,36884,14998
2022-05-31,200,22664,2326,36852,15152
2022-06-01,200,22762,2390,36716,15204
2022-06-02,200,23086,2286,36992,15130
2022-06-03,200,23162,2268,37156,15164
2022-06-06,200,23056,2252,37208,15094
2022-06-07,200,22320,2446,36968,15886
2022-06-08,200,21830,2602,36874,16210
2022-06-09,200,20316,2896,36356,17224
2022-06-10,200,18004,3188,35854,19340
2022-06-13,200,18896,2384,37058,18660
2022-06-14,200,20208,2076,37604,17360
2022-06-15,200,21062,1950,37594,16602
2022-06-16,200,22484,1738,37772,15530
2022-06-17,200,22878,1694,37496,14914
2022-06-21,200,22930,1742,37302,15126
2022-06-22,200,23094,1836,37168,15000
2022-06-23,200,22612,2036,36976,15334
2022-06-24,200,22436,2094,37106,16076
2022-06-27,200,22772,2052,37056,15550
2022-06-28,200,23130,2010,37334,15588
2022-06-29,200,23198,1982,37312,15536
2022-06-30,200,23278,1974,37400,15486
2022-07-01,200,23306,1990,37416,15676
2022-07-05,200,23106,2100,37288,16110
2022-07-06,200,22788,2366,37006,16408
2022-07-07,200,22650,2664,36628,16500
2022-07-08,200,22322,3096,35982,16246
2022-07-11,200,22132,3376,35676,16378
2022-07-12,200,21850,3350,35792,16528
2022-07-13,200,20252,3706,35066,18070
2022-07-14,200,18206,4254,34458,20080
2022-07-15,200,17148,4614,34176,21238
2022-07-18,200,14914,5712,32820,23078
2022-07-19,200,13502,6186,31912,24400
2022-07-20,200,13914,5482,32790,24128
2022-07-21,200,14662,5006,33250,23678
2022-07-22,200,15372,4586,33526,22806
2022-07-25,200,15702,4586,33450,22368
2022-07-26,200,15520,4910,32920,22550
2022-07-27,200,15498,5060,32336,22338
2022-07-28,200,15670,5016,32462,22086
2022-07-29,200,15936,5128,32346,21926
2022-08-01,200,16058,5504,32010,21994
2022-08-02,200,16102,5722,31672,21952
2022-08-03,200,16440,5512,31940,21600
2022-08-04,200,16424,5230,32046,20678
2022-08-05,200,16234,5052,32158,20406
2022-08-08,200,16604,4640,33000,19750
2022-08-09,200,16696,4478,32984,19406
2022-08-10,200,16972,4162,32800,19054
2022-08-11,200,17602,4072,33046,18554
2022-08-12,200,18080,3882,33324,18240
2022-08-15,200,18626,3726,33726,18014
2022-08-16,200,19106,3694,33778,17854
2022-08-17,200,19002,4020,33512,17868
2022-08-18,200,18852,4382,33194,18070
2022-08-19,200,18728,4680,32980,18372
2022-08-22,200,18630,4530,33378,18428
2022-08-23,200,18640,4336,33840,18496
2022-08-24,200,18544,4274,34070,18562
2022-08-25,200,18414,4370,34298,18728
2022-08-26,200,18442,4138,34316,18590
2022-08-29,200,19434,3696,34890,17612
2022-08-30,200,20674,3352,35666,16682
2022-08-31,200,21350,3214,35944,16592
2022-09-01,200,22298,2824,36402,15730
2022-09-02,200,23018,2612,36638,15304
2022-09-06,200,23498,2428,36822,14722
2022-09-07,200,24012,2262,37158,14542
2022-09-08,200,23972,2244,37264,14800
2022-09-09,200,23618,2164,37330,14992
2022-09-12,200,23036,2074,37338,15398
2022-09-13,200,22748,1948,37318,15684
2022-09-14,200,22484,1966,36790,15644
2022-09-15,200,22570,1966,36676,15308
2022-09-16,200,23066,1888,36712,14242
2022-09-19,200,23430,1728,36616,13298
2022-09-20,200,23554,1672,36748,13260
2022-09-21,200,23770,1682,37270,13016
2022-09-22,200,24868,1638,37832,12534
2022-09-23,200,26842,1420,38282,10974
2022-09-26,200,28280,1376,38414,10528
2022-09-27,200,29026,1350,38472,9842
2022-09-28,200,29254,1312,38488,9736
2022-09-29,200,29250,1308,38446,9502
2022-09-30,200,28722,1340,38304,9928
2022-10-03,200,28048,1356,38118,10226
2022-10-04,200,27002,1444,38122,11308
2022-10-05,200,26208,1552,38008,12136
2022-10-06,200,25836,1584,38194,13126
2022-10-07,200,25986,1524,38292,13086
2022-10-10,200,26220,1460,38298,12894
2022-10-11,200,26346,1392,38264,12394
2022-10-12,200,26180,1334,38080,12520
2022-10-13,200,26062,1306,38278,12748
2022-10-14,200,25490,1324,38452,13400
2022-10-17,200,24888,1380,38444,14046
2022-10-18,200,24802,1414,38446,14244
2022-10-19,200,24462,1478,38394,14566
2022-10-20,200,23308,1572,38174,15708
2022-10-21,200,21158,1910,37396,17542
2022-10-24,200,18794,2686,36326,19780
2022-10-25,200,17120,3332,34902,20962
2022-10-26,200,16646,3692,34584,21110
2022-10-27,200,15974,4388,33808,21854
2022-10-28,200,15598,5064,32974,21906
2022-10-31,200,15722,5480,32808,21878
2022-11-01,200,16480,5486,32766,21024
2022-11-02,200,16684,5636,32522,20778
2022-11-03,200,16330,5606,32472,20932
2022-11-04,200,15732,5660,32474,21642
2022-11-07,200,15236,5784,32330,22448
2022-11-08,200,14822,5930,32030,22836
2022-11-09,200,14680,6166,32004,23164
2022-11-10,200,14672,6134,31756,23326
2022-11-11,200,15312,5484,32620,22902
2022-11-14,200,15830,5008,33006,22240
2022-11-15,200,16234,4644,33854,21836
2022-11-16,200,16600,4486,33944,21468
2022-11-17,200,16700,4422,33820,21284
2022-11-18,200,16882,4494,33862,21136
2022-11-21,200,16924,4492,34022,21114
2022-11-22,200,16702,4692,33928,21188
2022-11-23,200,16376,5160,33428,21598
2022-11-25,200,16180,5492,33114,21854
2022-11-28,200,15874,5684,32822,21938
2022-11-29,200,15608,5952,32086,21948
2022-11-30,200,15120,6486,31118,21794
2022-12-01,200,15396,6376,31224,21452
2022-12-02,200,15746,6216,31520,20944
2022-12-05,200,15592,5874,31600,20302
2022-12-06,200,15470,5594,32224,20782
2022-12-07,200,15700,5124,32588,20812
2022-12-08,200,16144,5232,32656,20898
2022-12-09,200,16104,4970,33168,21132
2022-12-12,200,15586,4624,33450,21316
2022-12-13,200,14420,4440,33452,22086
2022-12-14,200,13018,4792,32806,23062
2022-12-15,200,13436,4700,33192,22822
2022-12-16,200,14904,4358,34218,21854
2022-12-19,200,16068,4032,34642,20938
2022-12-20,200,17374,3808,35128,19806
