epoch,loss
1,2.4833108338442718
2,1.8313075975938278
3,1.3830168084664778
4,1.1771436138586564
5,1.0641446178609675
6,0.9492795033888384
7,0.8397534901445562
8,0.7526134859431873
9,0.6951148249886253
10,0.5614950385960665
