sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.0050000004,0.005,0.13385424,0.028904866,0.83724093
1,2025-02-06,0.0049999994,0.005,0.8781138,1.1090983e-08,0.12188623
1,2025-02-07,0.005,0.0049999994,0.09429764,0.21564674,0.6900556
1,2025-02-10,0.005000001,0.005000001,0.0044740676,6.440963e-05,0.9954615
1,2025-02-11,0.0049999994,0.0050000013,0.7922989,0.20416185,0.0035392968
1,2025-02-12,0.005,0.0049999994,0.009310984,5.1794138e-12,0.99068904
1,2025-02-13,0.0049999994,0.0049999994,0.014064621,0.379336,0.60659933
1,2025-02-14,0.0049999994,0.0050000004,0.37678298,0.00044479064,0.62277216
1,2025-02-18,0.0050000004,0.0049999994,0.83263934,0.008255457,0.15910523
1,2025-02-19,0.005,0.0050000004,0.9999979,3.4492917e-08,2.0077755e-06
1,2025-02-20,0.0049999994,0.005000001,0.010090454,0.00035673688,0.98955274
1,2025-02-21,0.0049999994,0.0050000004,0.112084635,0.0018764761,0.88603896
1,2025-02-24,0.005000001,0.005,0.17898911,0.81975484,0.0012559613
1,2025-02-25,0.005000001,0.005,0.48048636,0.25427833,0.2652353
1,2025-02-26,0.005,0.005,0.45049652,0.54883784,0.000665586
1,2025-02-27,0.005,0.005,0.0051919655,0.0065154927,0.9882925
1,2025-02-28,0.0049999994,0.0049999994,0.01999756,9.553516e-06,0.9799929
1,2025-03-03,0.005,0.0050000004,0.010000008,1.7824867e-07,0.98999983
1,2025-03-04,0.0050000004,0.004999999,0.0639874,0.9360039,8.692003e-06
1,2025-03-05,0.0050000004,0.005000001,0.10671895,0.4318399,0.46144116
