code,dt
A,2022-12-16
AAPL,2022-12-16
ABBV,2022-12-16
ABT,2022-12-16
ACGL,2022-12-16
ACN,2022-12-16
ADBE,2022-12-16
ADI,2022-12-16
ADM,2022-12-16
ADP,2022-12-16
ADSK,2022-12-16
AEE,2022-12-16
AEP,2022-12-16
AES,2022-12-16
AFL,2022-12-16
AIG,2022-12-16
AIZ,2022-12-16
AJG,2022-12-16
AKAM,2022-12-16
ALB,2022-12-16
ALGN,2022-12-16
ALL,2022-12-16
ALLE,2022-12-16
AMAT,2022-12-16
AMCR,2022-12-16
AMD,2022-12-16
AME,2022-12-16
AMGN,2022-12-16
AMP,2022-12-16
AMT,2022-12-16
AMZN,2022-12-16
ANET,2022-12-16
ANSS,2022-12-16
AON,2022-12-16
AOS,2022-12-16
APA,2022-12-16
APD,2022-12-16
APH,2022-12-16
APO,2022-12-16
APTV,2022-12-16
ARE,2022-12-16
ATO,2022-12-16
AVB,2022-12-16
AVGO,2022-12-16
AVY,2022-12-16
AWK,2022-12-16
AXON,2022-12-16
AXP,2022-12-16
AZO,2022-12-16
BA,2022-12-16
BAC,2022-12-16
BALL,2022-12-16
BAX,2022-12-16
BBY,2022-12-16
BDX,2022-12-16
BEN,2022-12-16
BG,2022-12-16
BK,2022-12-16
BKNG,2022-12-16
BKR,2022-12-16
BLDR,2022-12-16
BLK,2022-12-16
BMY,2022-12-16
BR,2022-12-16
BRO,2022-12-16
BSX,2022-12-16
BX,2022-12-16
BXP,2022-12-16
C,2022-12-16
CAG,2022-12-16
CAH,2022-12-16
CAT,2022-12-16
CB,2022-12-16
CBOE,2022-12-16
CBRE,2022-12-16
CCL,2022-12-16
CDNS,2022-12-16
CDW,2022-12-16
CF,2022-12-16
CFG,2022-12-16
CHD,2022-12-16
CHRW,2022-12-16
CHTR,2022-12-16
CI,2022-12-16
CINF,2022-12-16
CL,2022-12-16
CLX,2022-12-16
CMCSA,2022-12-16
CME,2022-12-16
CMG,2022-12-16
CMI,2022-12-16
CMS,2022-12-16
CNC,2022-12-16
CNP,2022-12-16
COF,2022-12-16
COO,2022-12-16
COP,2022-12-16
