code,dt
A,2020-07-15
AAPL,2020-07-15
ABBV,2020-07-15
ABT,2020-07-15
ACGL,2020-07-15
ACN,2020-07-15
ADBE,2020-07-15
ADI,2020-07-15
ADM,2020-07-15
ADP,2020-07-15
ADSK,2020-07-15
AEE,2020-07-15
AEP,2020-07-15
AES,2020-07-15
AFL,2020-07-15
AIG,2020-07-15
AIZ,2020-07-15
AJG,2020-07-15
AKAM,2020-07-15
ALB,2020-07-15
ALGN,2020-07-15
ALL,2020-07-15
ALLE,2020-07-15
AMAT,2020-07-15
AMCR,2020-07-15
AMD,2020-07-15
AME,2020-07-15
AMGN,2020-07-15
AMP,2020-07-15
AMT,2020-07-15
AMZN,2020-07-15
ANET,2020-07-15
ANSS,2020-07-15
AON,2020-07-15
AOS,2020-07-15
APA,2020-07-15
APD,2020-07-15
APH,2020-07-15
APO,2020-07-15
APTV,2020-07-15
ARE,2020-07-15
ATO,2020-07-15
AVB,2020-07-15
AVGO,2020-07-15
AVY,2020-07-15
AWK,2020-07-15
AXON,2020-07-15
AXP,2020-07-15
AZO,2020-07-15
BA,2020-07-15
BAC,2020-07-15
BALL,2020-07-15
BAX,2020-07-15
BBY,2020-07-15
BDX,2020-07-15
BEN,2020-07-15
BG,2020-07-15
BK,2020-07-15
BKNG,2020-07-15
BKR,2020-07-15
BLDR,2020-07-15
BLK,2020-07-15
BMY,2020-07-15
BR,2020-07-15
BRO,2020-07-15
BSX,2020-07-15
BX,2020-07-15
BXP,2020-07-15
C,2020-07-15
CAG,2020-07-15
CAH,2020-07-15
CAT,2020-07-15
CB,2020-07-15
CBOE,2020-07-15
CBRE,2020-07-15
CCL,2020-07-15
CDNS,2020-07-15
CDW,2020-07-15
CF,2020-07-15
CFG,2020-07-15
CHD,2020-07-15
CHRW,2020-07-15
CHTR,2020-07-15
CI,2020-07-15
CINF,2020-07-15
CL,2020-07-15
CLX,2020-07-15
CMCSA,2020-07-15
CME,2020-07-15
CMG,2020-07-15
CMI,2020-07-15
CMS,2020-07-15
CNC,2020-07-15
CNP,2020-07-15
COF,2020-07-15
COO,2020-07-15
COP,2020-07-15
COR,2020-07-15
COST,2020-07-15
CPAY,2020-07-15
CPB,2020-07-15
CPRT,2020-07-15
CPT,2020-07-15
CRL,2020-07-15
CRM,2020-07-15
CRWD,2020-07-15
CSCO,2020-07-15
CSGP,2020-07-15
CSX,2020-07-15
CTAS,2020-07-15
CTRA,2020-07-15
CTSH,2020-07-15
CTVA,2020-07-15
CVS,2020-07-15
CVX,2020-07-15
CZR,2020-07-15
D,2020-07-15
DAL,2020-07-15
DAY,2020-07-15
DD,2020-07-15
DE,2020-07-15
DECK,2020-07-15
DELL,2020-07-15
DFS,2020-07-15
DG,2020-07-15
DGX,2020-07-15
DHI,2020-07-15
DHR,2020-07-15
DIS,2020-07-15
DLR,2020-07-15
DLTR,2020-07-15
DOC,2020-07-15
DOV,2020-07-15
DOW,2020-07-15
DPZ,2020-07-15
DRI,2020-07-15
DTE,2020-07-15
DUK,2020-07-15
DVA,2020-07-15
DVN,2020-07-15
DXCM,2020-07-15
EA,2020-07-15
EBAY,2020-07-15
ECL,2020-07-15
ED,2020-07-15
EFX,2020-07-15
EG,2020-07-15
EIX,2020-07-15
EL,2020-07-15
ELV,2020-07-15
EMN,2020-07-15
EMR,2020-07-15
ENPH,2020-07-15
EOG,2020-07-15
EPAM,2020-07-15
EQIX,2020-07-15
EQR,2020-07-15
EQT,2020-07-15
ERIE,2020-07-15
ES,2020-07-15
ESS,2020-07-15
ETN,2020-07-15
ETR,2020-07-15
EVRG,2020-07-15
EW,2020-07-15
EXC,2020-07-15
EXPD,2020-07-15
EXPE,2020-07-15
EXR,2020-07-15
F,2020-07-15
FANG,2020-07-15
FAST,2020-07-15
FCX,2020-07-15
FDS,2020-07-15
FDX,2020-07-15
FE,2020-07-15
FFIV,2020-07-15
FI,2020-07-15
FICO,2020-07-15
FIS,2020-07-15
FITB,2020-07-15
FOX,2020-07-15
FOXA,2020-07-15
FRT,2020-07-15
FSLR,2020-07-15
FTNT,2020-07-15
FTV,2020-07-15
GD,2020-07-15
GDDY,2020-07-15
GE,2020-07-15
GEN,2020-07-15
GILD,2020-07-15
GIS,2020-07-15
GL,2020-07-15
GLW,2020-07-15
GM,2020-07-15
GNRC,2020-07-15
GOOG,2020-07-15
GOOGL,2020-07-15
GPC,2020-07-15
GPN,2020-07-15
GRMN,2020-07-15
GS,2020-07-15
GWW,2020-07-15
HAL,2020-07-15
HAS,2020-07-15
HBAN,2020-07-15
HCA,2020-07-15
HD,2020-07-15
HES,2020-07-15
HIG,2020-07-15
HII,2020-07-15
HLT,2020-07-15
HOLX,2020-07-15
HON,2020-07-15
HPE,2020-07-15
HPQ,2020-07-15
HRL,2020-07-15
HSIC,2020-07-15
HST,2020-07-15
HSY,2020-07-15
HUBB,2020-07-15
HUM,2020-07-15
HWM,2020-07-15
IBM,2020-07-15
ICE,2020-07-15
IDXX,2020-07-15
IEX,2020-07-15
IFF,2020-07-15
INCY,2020-07-15
INTC,2020-07-15
INTU,2020-07-15
INVH,2020-07-15
IP,2020-07-15
IPG,2020-07-15
IQV,2020-07-15
IR,2020-07-15
IRM,2020-07-15
ISRG,2020-07-15
IT,2020-07-15
ITW,2020-07-15
IVZ,2020-07-15
J,2020-07-15
JBHT,2020-07-15
JBL,2020-07-15
JCI,2020-07-15
JKHY,2020-07-15
JNJ,2020-07-15
JNPR,2020-07-15
JPM,2020-07-15
K,2020-07-15
KDP,2020-07-15
KEY,2020-07-15
KEYS,2020-07-15
KHC,2020-07-15
KIM,2020-07-15
KKR,2020-07-15
KLAC,2020-07-15
KMB,2020-07-15
KMI,2020-07-15
KMX,2020-07-15
KO,2020-07-15
KR,2020-07-15
L,2020-07-15
LDOS,2020-07-15
LEN,2020-07-15
LH,2020-07-15
LHX,2020-07-15
LII,2020-07-15
LIN,2020-07-15
LKQ,2020-07-15
LLY,2020-07-15
LMT,2020-07-15
LNT,2020-07-15
LOW,2020-07-15
LRCX,2020-07-15
LULU,2020-07-15
LUV,2020-07-15
LVS,2020-07-15
LW,2020-07-15
LYB,2020-07-15
LYV,2020-07-15
MA,2020-07-15
MAA,2020-07-15
MAR,2020-07-15
MAS,2020-07-15
MCD,2020-07-15
MCHP,2020-07-15
MCK,2020-07-15
MCO,2020-07-15
MDLZ,2020-07-15
MDT,2020-07-15
MET,2020-07-15
META,2020-07-15
MGM,2020-07-15
MHK,2020-07-15
MKC,2020-07-15
MKTX,2020-07-15
MLM,2020-07-15
MMC,2020-07-15
MMM,2020-07-15
MNST,2020-07-15
MO,2020-07-15
MOH,2020-07-15
MOS,2020-07-15
MPC,2020-07-15
MPWR,2020-07-15
MRK,2020-07-15
MRNA,2020-07-15
MS,2020-07-15
MSCI,2020-07-15
