date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-05-07,200,24702,1826
2020-05-08,200,23842,2066
2020-05-11,200,22990,2176
2020-05-12,200,21878,2494
2020-05-13,200,20964,2548
2020-05-14,200,20334,2590
2020-05-15,200,19560,2876
2020-05-18,200,19274,2698
2020-05-19,200,19564,2666
2020-05-20,200,19766,2598
2020-05-21,200,19864,2492
2020-05-22,200,19880,2492
2020-05-26,200,19824,2426
2020-05-27,200,19296,2434
2020-05-28,200,18574,2758
2020-05-29,200,17960,3066
2020-06-01,200,18296,2938
2020-06-02,200,18876,2770
2020-06-03,200,19792,2634
2020-06-04,200,20404,2628
2020-06-05,200,21162,2748
2020-06-08,200,21684,2906
2020-06-09,200,21934,3190
2020-06-10,200,22282,3526
2020-06-11,200,22728,3394
2020-06-12,200,23314,3200
2020-06-15,200,23830,3084
2020-06-16,200,23956,3256
2020-06-17,200,23976,3280
2020-06-18,200,23844,3260
2020-06-19,200,23524,3344
2020-06-22,200,23134,3490
2020-06-23,200,22520,3572
2020-06-24,200,21814,3556
2020-06-25,200,20976,3816
2020-06-26,200,20458,3840
2020-06-29,200,19784,3854
2020-06-30,200,18832,3944
2020-07-01,200,17618,4152
2020-07-02,200,16488,4170
2020-07-06,200,15038,4320
2020-07-07,200,13440,5206
2020-07-08,200,12408,6646
2020-07-09,200,12078,8106
2020-07-10,200,12142,8534
2020-07-13,200,12182,8650
2020-07-14,200,12090,8814
2020-07-15,200,12260,8468
2020-07-16,200,12266,8316
2020-07-17,200,12450,8100
2020-07-20,200,12574,7902
2020-07-21,200,13068,7474
2020-07-22,200,13326,7400
2020-07-23,200,13286,7280
2020-07-24,200,13006,7372
2020-07-27,200,12742,7638
2020-07-28,200,12540,7888
2020-07-29,200,12396,7846
2020-07-30,200,12138,7692
2020-07-31,200,11926,7568
2020-08-03,200,11762,7516
2020-08-04,200,11770,7268
2020-08-05,200,11896,6408
2020-08-06,200,12058,5802
2020-08-07,200,12586,5494
2020-08-10,200,13252,5296
2020-08-11,200,13680,5486
2020-08-12,200,13908,5784
2020-08-13,200,14046,5910
2020-08-14,200,14094,6058
2020-08-17,200,14074,6286
2020-08-18,200,13790,6646
2020-08-19,200,13530,6798
2020-08-20,200,13312,6922
2020-08-21,200,13278,6828
2020-08-24,200,13188,6742
2020-08-25,200,13236,6778
2020-08-26,200,13154,6764
2020-08-27,200,13168,6752
2020-08-28,200,13184,6878
2020-08-31,200,13360,6954
2020-09-01,200,13350,7050
2020-09-02,200,13072,7164
2020-09-03,200,12884,7196
2020-09-04,200,12562,6720
2020-09-08,200,12656,5758
2020-09-09,200,12734,5790
2020-09-10,200,12918,6048
2020-09-11,200,13348,6084
2020-09-14,200,13396,6410
2020-09-15,200,13210,6636
2020-09-16,200,13044,6824
2020-09-17,200,13058,7038
2020-09-18,200,13088,6972
2020-09-21,200,13176,6530
2020-09-22,200,13332,6360
2020-09-23,200,13550,6092
2020-09-24,200,14282,5802
2020-09-25,200,14702,5548
2020-09-28,200,14794,5464
2020-09-29,200,14714,5398
2020-09-30,200,14690,5318
2020-10-01,200,14662,5452
2020-10-02,200,14590,5422
2020-10-05,200,14790,4866
2020-10-06,200,14694,4658
2020-10-07,200,14866,4214
2020-10-08,200,15572,3662
2020-10-09,200,16240,3250
2020-10-12,200,17462,2862
2020-10-13,200,18432,2768
2020-10-14,200,19240,2748
2020-10-15,200,19628,2658
2020-10-16,200,20130,2706
2020-10-19,200,20494,2668
2020-10-20,200,20722,2646
2020-10-21,200,20530,2664
2020-10-22,200,19520,3064
2020-10-23,200,18994,3490
2020-10-26,200,18984,3540
2020-10-27,200,19040,3514
2020-10-28,200,19820,3068
2020-10-29,200,20604,2942
2020-10-30,200,21406,2892
2020-11-02,200,21554,2920
2020-11-03,200,21198,3104
2020-11-04,200,20362,3140
2020-11-05,200,19058,3000
2020-11-06,200,17478,3006
2020-11-09,200,17086,2796
2020-11-10,200,16638,2878
2020-11-11,200,16650,2852
2020-11-12,200,16870,2794
2020-11-13,200,17044,2826
2020-11-16,200,17430,2812
2020-11-17,200,17830,2856
2020-11-18,200,18136,2878
2020-11-19,200,18386,2904
2020-11-20,200,18580,2896
2020-11-23,200,18816,2804
2020-11-24,200,19334,2780
2020-11-25,200,19390,2832
2020-11-27,200,19422,2924
2020-11-30,200,19222,3094
2020-12-01,200,19362,3422
2020-12-02,200,19704,3620
2020-12-03,200,20156,3602
2020-12-04,200,20618,3596
2020-12-07,200,20934,3788
2020-12-08,200,20734,4120
2020-12-09,200,21132,4028
2020-12-10,200,20640,4140
2020-12-11,200,20138,4392
2020-12-14,200,19530,4376
2020-12-15,200,19126,4592
2020-12-16,200,18848,4844
2020-12-17,200,18468,5078
2020-12-18,200,18284,5084
2020-12-21,200,17782,5324
2020-12-22,200,17292,5536
2020-12-23,200,16968,5810
2020-12-24,200,16936,5924
2020-12-28,200,16844,6002
2020-12-29,200,16690,6088
2020-12-30,200,16518,6278
2020-12-31,200,16420,6274
2021-01-04,200,16168,6156
2021-01-05,200,15540,6170
2021-01-06,200,14688,5490
2021-01-07,200,14752,4984
2021-01-08,200,15230,4688
2021-01-11,200,15342,4664
2021-01-12,200,15676,4480
2021-01-13,200,15818,4590
2021-01-14,200,16070,4660
2021-01-15,200,16016,4894
2021-01-19,200,15974,5070
2021-01-20,200,15934,5164
2021-01-21,200,16110,5198
2021-01-22,200,16266,5290
2021-01-25,200,16370,5454
2021-01-26,200,16260,5610
2021-01-27,200,15912,5516
2021-01-28,200,15944,5500
2021-01-29,200,16116,5526
2021-02-01,200,16360,5624
2021-02-02,200,16330,5584
2021-02-03,200,16470,5564
2021-02-04,200,16542,5406
2021-02-05,200,16526,5218
2021-02-08,200,16412,4888
2021-02-09,200,16666,4358
2021-02-10,200,16804,3914
2021-02-11,200,16638,3556
2021-02-12,200,16174,3372
2021-02-16,200,16394,3382
2021-02-17,200,16408,3754
2021-02-18,200,16358,4036
2021-02-19,200,16444,4354
2021-02-22,200,16334,4522
2021-02-23,200,15986,4614
2021-02-24,200,15794,4812
2021-02-25,200,15806,4806
2021-02-26,200,16124,4772
2021-03-01,200,16196,5184
2021-03-02,200,16218,5710
2021-03-03,200,16310,6008
2021-03-04,200,16514,6184
2021-03-05,200,16792,6242
2021-03-08,200,16508,6504
2021-03-09,200,16054,7068
2021-03-10,200,15518,7880
2021-03-11,200,14986,8850
2021-03-12,200,14702,9438
2021-03-15,200,14740,9576
2021-03-16,200,14694,9942
2021-03-17,200,14826,10130
2021-03-18,200,14904,10180
2021-03-19,200,14968,10336
2021-03-22,200,14902,10296
2021-03-23,200,14702,9844
2021-03-24,200,14618,9204
2021-03-25,200,14950,8260
2021-03-26,200,14724,8064
2021-03-29,200,14684,7784
2021-03-30,200,14742,7482
2021-03-31,200,14572,7130
2021-04-01,200,14148,6700
2021-04-05,200,13714,6542
2021-04-06,200,13902,6204
2021-04-07,200,14128,6020
2021-04-08,200,14078,5884
2021-04-09,200,13774,5834
2021-04-12,200,13430,5858
2021-04-13,200,13096,6202
2021-04-14,200,12778,6498
2021-04-15,200,12808,6610
2021-04-16,200,12856,6566
2021-04-19,200,12766,6558
2021-04-20,200,12750,6532
2021-04-21,200,12582,6420
2021-04-22,200,12144,6486
2021-04-23,200,11546,7208
2021-04-26,200,11654,6950
2021-04-27,200,11720,6928
2021-04-28,200,11798,7328
2021-04-29,200,11632,7156
2021-04-30,200,11092,6826
2021-05-03,200,10840,6914
2021-05-04,200,10696,6916
2021-05-05,200,10804,6686
2021-05-06,200,11066,6406
2021-05-07,200,10994,6544
2021-05-10,200,11276,6908
2021-05-11,200,12012,6610
2021-05-12,200,12624,6194
2021-05-13,200,13118,6018
2021-05-14,200,13160,6222
2021-05-17,200,13252,6292
2021-05-18,200,13402,6324
2021-05-19,200,13612,6332
2021-05-20,200,13676,6400
2021-05-21,200,13826,6498
2021-05-24,200,13818,6692
2021-05-25,200,13808,6844
2021-05-26,200,13804,7000
2021-05-27,200,13916,7048
2021-05-28,200,14280,6918
2021-06-01,200,14572,6794
2021-06-02,200,14816,6596
2021-06-03,200,14774,6574
2021-06-04,200,14462,6212
2021-06-07,200,14322,5560
2021-06-08,200,14272,4742
2021-06-09,200,14004,4616
2021-06-10,200,13550,5450
2021-06-11,200,13220,6438
2021-06-14,200,13704,6922
2021-06-15,200,14146,7412
2021-06-16,200,14188,7740
2021-06-17,200,14052,8018
2021-06-18,200,13936,7546
2021-06-21,200,14034,7668
2021-06-22,200,14102,7932
2021-06-23,200,13980,8032
2021-06-24,200,13910,8216
2021-06-25,200,13874,8172
2021-06-28,200,13608,8232
2021-06-29,200,13334,8590
2021-06-30,200,13154,8856
2021-07-01,200,13066,8794
2021-07-02,200,12942,8678
2021-07-06,200,12908,8756
2021-07-07,200,12812,8752
2021-07-08,200,13014,8056
2021-07-09,200,12850,8062
2021-07-12,200,12556,8104
2021-07-13,200,12248,8170
2021-07-14,200,12272,8062
2021-07-15,200,12490,7706
2021-07-16,200,12654,7386
2021-07-19,200,13358,6122
2021-07-20,200,13876,6060
2021-07-21,200,13972,6070
2021-07-22,200,14130,5912
2021-07-23,200,14344,5906
2021-07-26,200,14498,6052
2021-07-27,200,14804,6202
2021-07-28,200,15062,6350
2021-07-29,200,15318,6228
2021-07-30,200,15276,6276
2021-08-02,200,15430,6366
2021-08-03,200,14952,6332
2021-08-04,200,14560,6368
2021-08-05,200,13630,6568
2021-08-06,200,13338,6278
2021-08-09,200,13274,6418
2021-08-10,200,13128,6458
2021-08-11,200,12738,6566
2021-08-12,200,12358,6956
2021-08-13,200,12216,7406
2021-08-16,200,11644,8944
2021-08-17,200,11542,9396
2021-08-18,200,11718,9312
2021-08-19,200,11900,8954
2021-08-20,200,12088,8866
2021-08-23,200,12294,8890
2021-08-24,200,12444,8872
2021-08-25,200,12614,8694
