Date,Stock,Open,High,Low,Close,Volume,Turnover
2023-02-24,AAPL,-1.3353352139567753,-2.2344630234857745,-1.5171433978222293,-1.5646208243144024,-1.400490279915398,0.0036925328833907
2023-02-24,ACRS,-1.4347811167555957,-1.6329767244635183,-2.464575953610316,-2.669351364419357,2.011727078884109,0.0142425195103007
2023-02-24,ADP,-4.0506820551219,-6.0054192905921715,-2.548226242568943,-1.778660582656499,-0.39883391112386124,0.0044554661412493
2023-02-24,AFYA,-2.135132474681745,-2.0277272096623564,-2.9999969887653166,-2.3124967883562997,0.8698140200037249,0.0040417953491375
2023-02-24,AGNC,-2.1904407661459784,-1.589732925399245,-2.9499635245076683,-2.6070937117076847,0.06263828890525669,0.0123533941555183
2023-02-24,AGYS,-2.588883657608962,-5.107879428731688,-4.342097293204796,-2.721951813591755,-0.8123076922577042,0.0036439708196252
2023-02-24,ALT,-1.2918445252157515,-1.0720923079548719,-1.1454533149752364,-1.0040478622288322,0.10345616845912814,0.0142922630281242
2023-02-24,AMGN,-1.9275642615750748,-2.530792560512419,-2.364521942318776,-2.562191229773629,-1.4017632241781504,0.0034510103733362
2023-02-24,AMPH,1.4296245080526218,1.4094459252360976,1.20914845288658,1.2331278238357095,4.356299212426917,0.0063693465491153
2023-02-24,AMZN,-3.1063796426791757,-3.2295794120566943,-2.68372275190457,-2.730192620716658,-0.5529173636491767,0.0053761448222695
2023-02-24,ANIP,-6.273506758466321,-6.92590446612485,-3.950817302138746,-6.366932861199785,0.060747663545724515,0.0025447061768223
2023-02-24,AOSL,-1.8796282565943352,-1.7891008577165137,-1.5143431851370985,-1.486361786386006,-0.7813559321901465,0.0077341492435832
2023-02-24,APDN,-0.6666666577777779,-0.7777777691358025,-1.6470588041522494,-2.9999999571428577,0.04545454442148763,8.878661315310255e-05
2023-02-24,APLT,-2.4545040783215586,-1.5384382934074956,-1.8613476208544297,-0.9999833336117687,0.8704965919986272,0.0015246313039293
2023-02-24,APVO,-0.5333328624125085,-0.7333327941235658,-0.11111129473457505,-1.3749984663768118,-1.299999913333339,6.204994399992554e-06
2023-02-24,ARGX,-2.9968209405069555,-2.7787818639218655,-2.8133161976742764,-2.082512632673201,-0.9579646017487176,0.0026151442264337
2023-02-24,ARLP,-2.793098459663957,-1.7504335228836865,-3.064457748027303,-3.352869904418781,-1.0455066921526157,0.003532718721774
2023-02-24,ATEX,-4.316988405887078,-3.845091598493098,-3.357769665617333,-2.8186502320595697,9.423340960667124,0.0170766350313125
2023-02-24,ATRA,-1.2168673525910987,-1.6319444086231822,-1.058823429757795,-1.4999998604651295,-0.983071841250398,0.0048794058963185
2023-02-24,AUTL,-2.222172546284572,-1.532527427642968,-2.7141989211559188,-1.9285439387619923,-0.8977029096422805,0.00119979412089
2023-02-24,AVDL,3.7205778389632775,6.7868605078422695,3.09090182629982,4.859141383743654,30.0,0.0192684628073857
2023-02-24,BCRX,-4.3191295639454195,-4.240734518720519,-5.390217381755616,-4.576910058383105,0.19242993354466215,0.0106293070444104
2023-02-24,BHAT,-2.365383211855759,-2.596154371254931,-2.310344597903923,-2.3209869533252356,-0.75445146424213,0.0002065525767433
2023-02-24,BLBD,0.6085408379366564,-0.11340433844422486,0.45761157169866035,0.2114986407605117,-0.9408866994764897,0.0033321810837996
2023-02-24,BMRN,-2.9847879472378884,-2.934044817394685,-2.881819466840965,-3.2097776885495772,1.0829317269032814,0.0076551206232986
2023-02-24,BNGO,-1.999999979166667,-2.060606039791858,-1.5833333186728398,-1.99999997979798,0.9171493321998744,0.004678084469571
2023-02-24,BUSE,-0.6250076425834921,-1.0740948427101795,-0.8400366901287138,-0.9629668784808189,-0.3554119547542678,0.0014841912492795
2023-02-24,CAKE,-1.587634800724091,-0.14375250916137366,-0.1222288692011244,-0.6017050273595391,1.3785291042126924,0.0260147344025852
2023-02-24,CASY,-2.6879857458496446,-3.235280866567351,-2.5346611104489525,-3.097809715176592,-0.8311688311508405,0.0048978537895873
2023-02-24,CCOI,-6.274882118655622,-5.517235956187407,-5.317521550266183,-3.794110266122897,2.185298621712323,0.0079262217397995
2023-02-24,CEVA,-2.5473688885867336,-3.2336989878809,-1.8439007308683066,-2.5691436882598575,-0.771126760536228,0.0026933886509635
2023-02-24,CHY,-0.9999890105375032,-1.0399977557264062,-0.8461501605778078,-0.8989329220934587,0.9018404907606609,0.0021509651766818
2023-02-24,CLDX,-2.345133760052845,-1.7601815816637594,-2.503025601666705,-3.0653221171521254,0.8857758620562389,0.0058116588685793
2023-02-24,CLMT,1.172411828035286,1.2186032369946571,1.7683597298897997,1.3185834117780268,-0.41614255764326746,0.0008502779538911
2023-02-24,COHU,-1.7165345037022428,-1.1785735814524274,-1.3162366482547574,-0.9611623911576734,0.01129452649850053,0.0044950973328372
2023-02-24,COLM,-5.433098805891712,-2.8487556788417625,-3.747101363458582,-2.370799720204469,-0.9778920308382737,0.0046293284763329
2023-02-24,COST,-3.831610566980566,-4.9144939466091575,-4.688534060166994,-2.9907147513123626,-0.33701657458414574,0.0035782303387196
2023-02-24,CPRT,0.10618953444758943,-0.17647077616995435,0.347105039925048,0.6736909265482219,3.204978380269715,0.0060279911439415
2023-02-24,CSWC,-0.4838746957073846,-0.5151539789380025,-0.9642736723933594,-0.9999911223430858,-0.13013698629882314,0.0046281468828709
2023-02-24,CSX,-1.1574825276208258,-1.1805559449928809,-0.9701488124261541,-0.9583309323393554,-0.41070101560549127,0.0067107045083506
