code,dt
A,2021-10-25
AAPL,2021-10-25
ABBV,2021-10-25
ABT,2021-10-25
ACGL,2021-10-25
ACN,2021-10-25
ADBE,2021-10-25
ADI,2021-10-25
ADM,2021-10-25
ADP,2021-10-25
ADSK,2021-10-25
AEE,2021-10-25
AEP,2021-10-25
AES,2021-10-25
AFL,2021-10-25
AIG,2021-10-25
AIZ,2021-10-25
AJG,2021-10-25
AKAM,2021-10-25
ALB,2021-10-25
ALGN,2021-10-25
ALL,2021-10-25
ALLE,2021-10-25
AMAT,2021-10-25
AMCR,2021-10-25
AMD,2021-10-25
AME,2021-10-25
AMGN,2021-10-25
AMP,2021-10-25
AMT,2021-10-25
AMZN,2021-10-25
ANET,2021-10-25
ANSS,2021-10-25
AON,2021-10-25
AOS,2021-10-25
APA,2021-10-25
APD,2021-10-25
APH,2021-10-25
APO,2021-10-25
APTV,2021-10-25
ARE,2021-10-25
ATO,2021-10-25
AVB,2021-10-25
AVGO,2021-10-25
AVY,2021-10-25
AWK,2021-10-25
AXON,2021-10-25
AXP,2021-10-25
AZO,2021-10-25
BA,2021-10-25
BAC,2021-10-25
BALL,2021-10-25
BAX,2021-10-25
BBY,2021-10-25
BDX,2021-10-25
BEN,2021-10-25
BG,2021-10-25
BK,2021-10-25
BKNG,2021-10-25
BKR,2021-10-25
BLDR,2021-10-25
BLK,2021-10-25
BMY,2021-10-25
BR,2021-10-25
BRO,2021-10-25
BSX,2021-10-25
BX,2021-10-25
BXP,2021-10-25
C,2021-10-25
CAG,2021-10-25
CAH,2021-10-25
CAT,2021-10-25
CB,2021-10-25
CBOE,2021-10-25
CBRE,2021-10-25
CCL,2021-10-25
CDNS,2021-10-25
CDW,2021-10-25
CF,2021-10-25
CFG,2021-10-25
CHD,2021-10-25
CHRW,2021-10-25
CHTR,2021-10-25
CI,2021-10-25
CINF,2021-10-25
CL,2021-10-25
CLX,2021-10-25
CMCSA,2021-10-25
CME,2021-10-25
CMG,2021-10-25
CMI,2021-10-25
CMS,2021-10-25
CNC,2021-10-25
CNP,2021-10-25
COF,2021-10-25
COO,2021-10-25
COP,2021-10-25
COR,2021-10-25
COST,2021-10-25
CPAY,2021-10-25
CPB,2021-10-25
CPRT,2021-10-25
CPT,2021-10-25
CRL,2021-10-25
CRM,2021-10-25
CRWD,2021-10-25
CSCO,2021-10-25
CSGP,2021-10-25
CSX,2021-10-25
CTAS,2021-10-25
CTRA,2021-10-25
CTSH,2021-10-25
CTVA,2021-10-25
CVS,2021-10-25
CVX,2021-10-25
CZR,2021-10-25
D,2021-10-25
DAL,2021-10-25
DAY,2021-10-25
DD,2021-10-25
DE,2021-10-25
DECK,2021-10-25
DELL,2021-10-25
DFS,2021-10-25
DG,2021-10-25
DGX,2021-10-25
DHI,2021-10-25
DHR,2021-10-25
DIS,2021-10-25
DLR,2021-10-25
DLTR,2021-10-25
DOC,2021-10-25
DOV,2021-10-25
DOW,2021-10-25
DPZ,2021-10-25
DRI,2021-10-25
DTE,2021-10-25
DUK,2021-10-25
DVA,2021-10-25
DVN,2021-10-25
DXCM,2021-10-25
EA,2021-10-25
EBAY,2021-10-25
ECL,2021-10-25
ED,2021-10-25
EFX,2021-10-25
EG,2021-10-25
EIX,2021-10-25
EL,2021-10-25
ELV,2021-10-25
EMN,2021-10-25
EMR,2021-10-25
ENPH,2021-10-25
EOG,2021-10-25
EPAM,2021-10-25
EQIX,2021-10-25
EQR,2021-10-25
EQT,2021-10-25
ERIE,2021-10-25
ES,2021-10-25
ESS,2021-10-25
ETN,2021-10-25
ETR,2021-10-25
EVRG,2021-10-25
EW,2021-10-25
EXC,2021-10-25
EXPD,2021-10-25
EXPE,2021-10-25
EXR,2021-10-25
F,2021-10-25
FANG,2021-10-25
FAST,2021-10-25
FCX,2021-10-25
FDS,2021-10-25
FDX,2021-10-25
FE,2021-10-25
FFIV,2021-10-25
FI,2021-10-25
FICO,2021-10-25
FIS,2021-10-25
FITB,2021-10-25
FOX,2021-10-25
FOXA,2021-10-25
FRT,2021-10-25
FSLR,2021-10-25
FTNT,2021-10-25
FTV,2021-10-25
GD,2021-10-25
GDDY,2021-10-25
GE,2021-10-25
GEN,2021-10-25
GILD,2021-10-25
GIS,2021-10-25
GL,2021-10-25
GLW,2021-10-25
GM,2021-10-25
GNRC,2021-10-25
GOOG,2021-10-25
GOOGL,2021-10-25
GPC,2021-10-25
GPN,2021-10-25
GRMN,2021-10-25
GS,2021-10-25
GWW,2021-10-25
HAL,2021-10-25
HAS,2021-10-25
HBAN,2021-10-25
HCA,2021-10-25
HD,2021-10-25
HES,2021-10-25
HIG,2021-10-25
HII,2021-10-25
HLT,2021-10-25
HOLX,2021-10-25
HON,2021-10-25
HPE,2021-10-25
HPQ,2021-10-25
HRL,2021-10-25
HSIC,2021-10-25
HST,2021-10-25
HSY,2021-10-25
HUBB,2021-10-25
HUM,2021-10-25
HWM,2021-10-25
IBM,2021-10-25
ICE,2021-10-25
IDXX,2021-10-25
IEX,2021-10-25
IFF,2021-10-25
INCY,2021-10-25
INTC,2021-10-25
INTU,2021-10-25
INVH,2021-10-25
IP,2021-10-25
IPG,2021-10-25
IQV,2021-10-25
IR,2021-10-25
IRM,2021-10-25
ISRG,2021-10-25
IT,2021-10-25
ITW,2021-10-25
IVZ,2021-10-25
J,2021-10-25
JBHT,2021-10-25
JBL,2021-10-25
JCI,2021-10-25
JKHY,2021-10-25
JNJ,2021-10-25
JNPR,2021-10-25
JPM,2021-10-25
K,2021-10-25
KDP,2021-10-25
KEY,2021-10-25
KEYS,2021-10-25
KHC,2021-10-25
KIM,2021-10-25
KKR,2021-10-25
KLAC,2021-10-25
KMB,2021-10-25
KMI,2021-10-25
KMX,2021-10-25
KO,2021-10-25
KR,2021-10-25
L,2021-10-25
LDOS,2021-10-25
LEN,2021-10-25
LH,2021-10-25
LHX,2021-10-25
LII,2021-10-25
LIN,2021-10-25
LKQ,2021-10-25
LLY,2021-10-25
LMT,2021-10-25
LNT,2021-10-25
LOW,2021-10-25
LRCX,2021-10-25
LULU,2021-10-25
LUV,2021-10-25
LVS,2021-10-25
LW,2021-10-25
LYB,2021-10-25
LYV,2021-10-25
MA,2021-10-25
MAA,2021-10-25
MAR,2021-10-25
MAS,2021-10-25
MCD,2021-10-25
MCHP,2021-10-25
MCK,2021-10-25
MCO,2021-10-25
MDLZ,2021-10-25
MDT,2021-10-25
MET,2021-10-25
META,2021-10-25
MGM,2021-10-25
MHK,2021-10-25
MKC,2021-10-25
MKTX,2021-10-25
MLM,2021-10-25
MMC,2021-10-25
MMM,2021-10-25
MNST,2021-10-25
MO,2021-10-25
MOH,2021-10-25
MOS,2021-10-25
MPC,2021-10-25
MPWR,2021-10-25
MRK,2021-10-25
MRNA,2021-10-25
MS,2021-10-25
MSCI,2021-10-25
MSFT,2021-10-25
MSI,2021-10-25
MTB,2021-10-25
MTCH,2021-10-25
MTD,2021-10-25
MU,2021-10-25
NCLH,2021-10-25
NDAQ,2021-10-25
NDSN,2021-10-25
NEE,2021-10-25
NEM,2021-10-25
NFLX,2021-10-25
NI,2021-10-25
NKE,2021-10-25
NOC,2021-10-25
NOW,2021-10-25
NRG,2021-10-25
NSC,2021-10-25
NTAP,2021-10-25
NTRS,2021-10-25
NUE,2021-10-25
NVDA,2021-10-25
NVR,2021-10-25
NWS,2021-10-25
NWSA,2021-10-25
NXPI,2021-10-25
O,2021-10-25
ODFL,2021-10-25
OKE,2021-10-25
OMC,2021-10-25
ON,2021-10-25
ORCL,2021-10-25
ORLY,2021-10-25
OXY,2021-10-25
PANW,2021-10-25
PARA,2021-10-25
PAYC,2021-10-25
PAYX,2021-10-25
PCAR,2021-10-25
PCG,2021-10-25
PEG,2021-10-25
PEP,2021-10-25
PFE,2021-10-25
PFG,2021-10-25
PG,2021-10-25
PGR,2021-10-25
PH,2021-10-25
PHM,2021-10-25
PKG,2021-10-25
PLD,2021-10-25
PM,2021-10-25
PNC,2021-10-25
PNR,2021-10-25
PNW,2021-10-25
PODD,2021-10-25
POOL,2021-10-25
PPG,2021-10-25
PPL,2021-10-25
PRU,2021-10-25
PSA,2021-10-25
PSX,2021-10-25
PTC,2021-10-25
PWR,2021-10-25
PYPL,2021-10-25
QCOM,2021-10-25
RCL,2021-10-25
REG,2021-10-25
REGN,2021-10-25
RF,2021-10-25
RJF,2021-10-25
RL,2021-10-25
RMD,2021-10-25
ROK,2021-10-25
ROL,2021-10-25
ROP,2021-10-25
ROST,2021-10-25
RSG,2021-10-25
RTX,2021-10-25
RVTY,2021-10-25
SBAC,2021-10-25
SBUX,2021-10-25
SCHW,2021-10-25
SHW,2021-10-25
SJM,2021-10-25
SLB,2021-10-25
SMCI,2021-10-25
SNA,2021-10-25
SNPS,2021-10-25
SO,2021-10-25
SPG,2021-10-25
SPGI,2021-10-25
SRE,2021-10-25
STE,2021-10-25
STLD,2021-10-25
STT,2021-10-25
STX,2021-10-25
STZ,2021-10-25
SWK,2021-10-25
SWKS,2021-10-25
SYF,2021-10-25
SYK,2021-10-25
SYY,2021-10-25
T,2021-10-25
TAP,2021-10-25
TDG,2021-10-25
TDY,2021-10-25
TECH,2021-10-25
TEL,2021-10-25
TER,2021-10-25
TFC,2021-10-25
TGT,2021-10-25
TJX,2021-10-25
TKO,2021-10-25
TMO,2021-10-25
TMUS,2021-10-25
TPL,2021-10-25
TPR,2021-10-25
TRGP,2021-10-25
TRMB,2021-10-25
TROW,2021-10-25
TRV,2021-10-25
TSCO,2021-10-25
TSLA,2021-10-25
TSN,2021-10-25
TT,2021-10-25
TTWO,2021-10-25
TXN,2021-10-25
TXT,2021-10-25
TYL,2021-10-25
UAL,2021-10-25
UBER,2021-10-25
UDR,2021-10-25
UHS,2021-10-25
ULTA,2021-10-25
UNH,2021-10-25
UNP,2021-10-25
UPS,2021-10-25
URI,2021-10-25
USB,2021-10-25
V,2021-10-25
VICI,2021-10-25
VLO,2021-10-25
VMC,2021-10-25
VRSK,2021-10-25
VRSN,2021-10-25
VRTX,2021-10-25
VST,2021-10-25
VTR,2021-10-25
VTRS,2021-10-25
VZ,2021-10-25
WAB,2021-10-25
WAT,2021-10-25
WBA,2021-10-25
WBD,2021-10-25
WDAY,2021-10-25
WDC,2021-10-25
WEC,2021-10-25
WELL,2021-10-25
WFC,2021-10-25
WM,2021-10-25
WMB,2021-10-25
WMT,2021-10-25
WRB,2021-10-25
WSM,2021-10-25
WST,2021-10-25
WTW,2021-10-25
WY,2021-10-25
WYNN,2021-10-25
XEL,2021-10-25
XOM,2021-10-25
XYL,2021-10-25
YUM,2021-10-25
ZBH,2021-10-25
ZBRA,2021-10-25
ZTS,2021-10-25
