code,dt
000001SZ,2023-02-06
000002SZ,2023-02-06
000157SZ,2023-02-06
000166SZ,2023-02-06
000333SZ,2023-02-06
000338SZ,2023-02-06
000538SZ,2023-02-06
000568SZ,2023-02-06
000596SZ,2023-02-06
000617SZ,2023-02-06
000625SZ,2023-02-06
000651SZ,2023-02-06
000661SZ,2023-02-06
000708SZ,2023-02-06
000725SZ,2023-02-06
000768SZ,2023-02-06
000776SZ,2023-02-06
000786SZ,2023-02-06
000800SZ,2023-02-06
000807SZ,2023-02-06
000858SZ,2023-02-06
000876SZ,2023-02-06
000895SZ,2023-02-06
000938SZ,2023-02-06
000963SZ,2023-02-06
000999SZ,2023-02-06
001965SZ,2023-02-06
002001SZ,2023-02-06
002007SZ,2023-02-06
002027SZ,2023-02-06
002028SZ,2023-02-06
002050SZ,2023-02-06
002129SZ,2023-02-06
002179SZ,2023-02-06
002230SZ,2023-02-06
002236SZ,2023-02-06
002241SZ,2023-02-06
002271SZ,2023-02-06
002304SZ,2023-02-06
002311SZ,2023-02-06
002371SZ,2023-02-06
002415SZ,2023-02-06
002422SZ,2023-02-06
002459SZ,2023-02-06
002460SZ,2023-02-06
002463SZ,2023-02-06
002466SZ,2023-02-06
002475SZ,2023-02-06
002493SZ,2023-02-06
002555SZ,2023-02-06
002594SZ,2023-02-06
002601SZ,2023-02-06
002648SZ,2023-02-06
002709SZ,2023-02-06
002714SZ,2023-02-06
002916SZ,2023-02-06
002920SZ,2023-02-06
002938SZ,2023-02-06
003816SZ,2023-02-06
300014SZ,2023-02-06
300033SZ,2023-02-06
300059SZ,2023-02-06
300122SZ,2023-02-06
300124SZ,2023-02-06
300274SZ,2023-02-06
300308SZ,2023-02-06
300316SZ,2023-02-06
300347SZ,2023-02-06
300394SZ,2023-02-06
300408SZ,2023-02-06
300413SZ,2023-02-06
300418SZ,2023-02-06
300433SZ,2023-02-06
300450SZ,2023-02-06
300498SZ,2023-02-06
300502SZ,2023-02-06
300628SZ,2023-02-06
300661SZ,2023-02-06
300750SZ,2023-02-06
300759SZ,2023-02-06
300760SZ,2023-02-06
300782SZ,2023-02-06
600000SS,2023-02-06
600010SS,2023-02-06
600011SS,2023-02-06
600015SS,2023-02-06
600016SS,2023-02-06
600018SS,2023-02-06
600019SS,2023-02-06
600023SS,2023-02-06
600025SS,2023-02-06
600026SS,2023-02-06
600028SS,2023-02-06
600029SS,2023-02-06
600031SS,2023-02-06
600036SS,2023-02-06
600048SS,2023-02-06
600050SS,2023-02-06
600061SS,2023-02-06
600085SS,2023-02-06
600089SS,2023-02-06
600104SS,2023-02-06
600111SS,2023-02-06
600115SS,2023-02-06
600161SS,2023-02-06
600183SS,2023-02-06
600188SS,2023-02-06
600196SS,2023-02-06
600219SS,2023-02-06
600233SS,2023-02-06
600276SS,2023-02-06
600309SS,2023-02-06
600332SS,2023-02-06
600346SS,2023-02-06
600362SS,2023-02-06
600377SS,2023-02-06
600406SS,2023-02-06
600415SS,2023-02-06
600426SS,2023-02-06
600436SS,2023-02-06
600438SS,2023-02-06
600489SS,2023-02-06
600519SS,2023-02-06
600570SS,2023-02-06
600585SS,2023-02-06
600588SS,2023-02-06
600600SS,2023-02-06
600660SS,2023-02-06
600674SS,2023-02-06
600741SS,2023-02-06
600760SS,2023-02-06
600795SS,2023-02-06
600809SS,2023-02-06
600875SS,2023-02-06
600886SS,2023-02-06
600887SS,2023-02-06
600926SS,2023-02-06
600989SS,2023-02-06
601006SS,2023-02-06
601009SS,2023-02-06
601012SS,2023-02-06
601021SS,2023-02-06
601058SS,2023-02-06
601066SS,2023-02-06
601088SS,2023-02-06
601100SS,2023-02-06
601117SS,2023-02-06
601138SS,2023-02-06
601166SS,2023-02-06
601169SS,2023-02-06
601186SS,2023-02-06
601225SS,2023-02-06
601229SS,2023-02-06
601238SS,2023-02-06
601288SS,2023-02-06
601318SS,2023-02-06
601319SS,2023-02-06
601328SS,2023-02-06
601336SS,2023-02-06
601360SS,2023-02-06
601390SS,2023-02-06
601398SS,2023-02-06
601600SS,2023-02-06
601601SS,2023-02-06
601607SS,2023-02-06
601618SS,2023-02-06
601628SS,2023-02-06
601633SS,2023-02-06
601658SS,2023-02-06
601668SS,2023-02-06
601669SS,2023-02-06
601688SS,2023-02-06
601689SS,2023-02-06
601698SS,2023-02-06
601699SS,2023-02-06
601766SS,2023-02-06
601788SS,2023-02-06
601799SS,2023-02-06
601800SS,2023-02-06
601808SS,2023-02-06
601816SS,2023-02-06
601818SS,2023-02-06
601838SS,2023-02-06
601857SS,2023-02-06
601865SS,2023-02-06
601872SS,2023-02-06
601877SS,2023-02-06
601878SS,2023-02-06
601881SS,2023-02-06
601888SS,2023-02-06
601899SS,2023-02-06
601901SS,2023-02-06
601919SS,2023-02-06
601939SS,2023-02-06
601985SS,2023-02-06
601988SS,2023-02-06
601998SS,2023-02-06
603019SS,2023-02-06
603195SS,2023-02-06
603259SS,2023-02-06
603260SS,2023-02-06
603288SS,2023-02-06
603369SS,2023-02-06
603501SS,2023-02-06
603659SS,2023-02-06
603799SS,2023-02-06
603806SS,2023-02-06
603833SS,2023-02-06
603986SS,2023-02-06
603993SS,2023-02-06
688008SS,2023-02-06
688009SS,2023-02-06
688012SS,2023-02-06
688036SS,2023-02-06
688111SS,2023-02-06
688169SS,2023-02-06
688396SS,2023-02-06
