date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-09-16,217,15775,9186,34185,27753
2020-09-17,217,15970,9407,34089,27823
2020-09-18,217,15816,9517,33873,27799
2020-09-21,217,15678,9303,33815,28043
2020-09-22,217,15640,9177,33791,27681
2020-09-23,217,15845,9091,34153,27922
2020-09-24,217,15914,8676,34336,27988
2020-09-25,217,16108,7991,34779,27695
2020-09-28,217,16267,7476,35375,27466
2020-09-29,217,16555,7342,35693,27530
2020-09-30,217,16822,7602,35838,27360
2020-10-09,217,16837,7676,35498,27037
2020-10-12,217,16711,7042,35711,26926
2020-10-13,217,16924,5999,37145,26701
2020-10-14,217,16993,5423,38369,26868
2020-10-15,217,16802,5362,38663,26891
2020-10-16,217,16652,5579,38468,27159
2020-10-19,217,16497,5786,38122,27162
2020-10-20,217,16342,5889,37906,27406
2020-10-21,217,16452,5951,37774,27322
2020-10-22,217,16507,6043,37577,27225
2020-10-23,217,16685,6086,37711,27322
2020-10-26,217,16660,6231,37651,27554
2020-10-27,217,16644,6258,38214,27830
2020-10-28,217,16405,6151,38325,28025
2020-10-29,217,16183,6021,38180,27943
2020-10-30,217,15631,6138,37619,28231
2020-11-02,217,14859,6590,36756,28853
2020-11-03,217,14270,7379,35740,29645
2020-11-04,217,14190,8245,35071,29928
2020-11-05,217,14528,8467,35342,29722
2020-11-06,217,14891,8116,35701,29172
2020-11-09,217,14875,7710,36110,29391
2020-11-10,217,14804,7430,36288,29479
2020-11-11,217,14897,7547,36128,29395
2020-11-12,217,14875,8141,35548,29493
2020-11-13,217,14713,8848,34754,29462
2020-11-16,217,14725,9175,34112,29082
2020-11-17,217,14821,9310,33914,29054
2020-11-18,217,14897,9268,33545,28771
2020-11-19,217,14987,9292,33691,28805
2020-11-20,217,15275,9337,33816,28610
2020-11-23,217,15566,9438,34019,28522
2020-11-24,217,15894,9268,34372,28473
2020-11-25,217,15960,9098,34720,28457
2020-11-26,217,15887,9027,34665,28600
2020-11-27,217,15842,9020,34625,28574
2020-11-30,217,15840,8951,34366,28119
2020-12-01,217,16125,8748,34501,27392
2020-12-02,217,16493,8510,34842,26831
2020-12-03,217,16937,8178,35671,26708
2020-12-04,217,17120,8134,36030,26913
2020-12-07,217,16377,8504,35634,27262
2020-12-08,217,15571,8908,35227,27854
2020-12-09,217,15097,9176,34922,28357
2020-12-10,217,15007,9217,34774,28845
2020-12-11,217,15212,9207,35147,29084
2020-12-14,217,15505,9297,35353,28975
2020-12-15,217,15737,9452,35365,28958
2020-12-16,217,15928,9626,35190,28925
2020-12-17,217,15975,9792,35294,29138
2020-12-18,217,15750,9932,34979,29211
2020-12-21,217,15430,10011,34492,29195
2020-12-22,217,15232,10162,33963,29261
2020-12-23,217,15418,10343,33365,29192
2020-12-24,217,15575,10459,33320,28954
2020-12-25,217,15656,10543,33435,28977
2020-12-28,217,15406,10587,33220,29036
2020-12-29,217,15063,10876,32725,28966
2020-12-30,217,14906,11502,31866,28832
2020-12-31,217,14822,12025,31585,29064
2021-01-04,217,14852,12252,31698,29087
2021-01-05,217,14984,12066,31691,28590
2021-01-06,217,15282,11364,32708,28510
2021-01-07,217,15920,10426,34033,28297
2021-01-08,217,16542,9756,34964,27959
2021-01-11,217,16747,9203,35736,27923
2021-01-12,217,16526,8963,35628,27692
2021-01-13,217,16567,8664,35865,27348
2021-01-14,217,16866,8257,36129,26523
2021-01-15,217,17169,7863,36907,26215
2021-01-18,217,17440,7550,37379,26041
2021-01-19,217,17722,7331,37662,25874
2021-01-20,217,17945,7220,37716,25974
2021-01-21,217,18150,7061,37759,25655
2021-01-22,217,18148,6776,37610,24850
2021-01-25,217,18086,6411,37193,23898
2021-01-26,217,18124,6200,37214,24131
2021-01-27,217,18276,6105,37468,24416
2021-01-28,217,18512,5973,38021,24551
2021-01-29,217,18891,5606,39135,24786
2021-02-01,217,19224,5264,39624,24503
2021-02-02,217,19292,5258,39695,24320
2021-02-03,217,18995,5442,39572,24496
2021-02-04,217,18397,5682,39076,24854
2021-02-05,217,17797,6055,38775,25534
2021-02-08,217,17348,6374,38426,26397
2021-02-09,217,16704,7061,37603,27408
2021-02-10,217,16100,7899,36837,28255
2021-02-18,217,15814,8178,36523,28780
2021-02-19,217,15534,8354,36125,28796
2021-02-22,217,15208,8651,35438,28915
2021-02-23,217,14861,9013,34764,29872
2021-02-24,217,14720,9493,34613,30507
2021-02-25,217,14573,10033,34259,30827
2021-02-26,217,14626,10399,34177,30992
2021-03-01,217,14790,10448,34368,30992
2021-03-02,217,14973,10500,34397,30892
2021-03-03,217,15094,10528,34331,30755
2021-03-04,217,15094,10648,34161,30676
2021-03-05,217,14922,10842,33862,30674
2021-03-08,217,14776,10838,33676,30653
2021-03-09,217,14651,10424,33946,30571
2021-03-10,217,14759,9609,34866,30390
2021-03-11,217,14838,9243,35207,29963
2021-03-12,217,14978,9291,35065,29495
2021-03-15,217,15437,9489,34759,28352
2021-03-16,217,16247,9739,34914,27792
2021-03-17,217,16981,10193,34583,27520
2021-03-18,217,17253,10702,33939,27516
2021-03-19,217,17269,11170,33364,27300
2021-03-22,217,17355,11535,32793,27067
2021-03-23,217,17366,11619,32534,26795
2021-03-24,217,17406,11453,32415,26205
2021-03-25,217,17839,10768,32960,25546
2021-03-26,217,18011,10406,33419,25597
2021-03-29,217,18045,10338,33440,25630
2021-03-30,217,18029,9987,33556,25501
2021-03-31,217,17855,9640,33963,25869
2021-04-01,217,17494,9196,34337,26222
2021-04-02,217,17138,8680,34789,26628
2021-04-06,217,16768,8454,35179,26943
2021-04-07,217,15971,8704,34957,27984
2021-04-08,217,15303,9031,34800,28798
2021-04-09,217,14673,9065,34690,29259
2021-04-12,217,13984,8670,34661,29945
2021-04-13,217,13665,7846,34872,30171
2021-04-14,217,13573,7435,35396,29713
2021-04-15,217,13710,7431,35581,29457
2021-04-16,217,13749,7514,35193,29064
2021-04-19,217,13368,7615,34598,29085
2021-04-20,217,13366,7537,34610,29114
2021-04-21,217,13498,7550,34722,29061
2021-04-22,217,13231,8079,33824,29279
2021-04-23,217,13208,8581,33588,29631
2021-04-26,217,13385,8835,33587,29709
2021-04-27,217,13469,9141,33511,29963
2021-04-28,217,13523,9244,33285,29690
2021-04-29,217,13638,9503,33277,29800
2021-04-30,217,13731,9890,32551,29706
2021-05-06,217,13746,10403,32020,29654
2021-05-07,217,13601,10958,31744,29905
2021-05-10,217,13334,11121,31681,30379
2021-05-11,217,13188,11048,32090,30618
2021-05-12,217,13273,11056,32375,30893
2021-05-13,217,13326,11326,32493,31014
2021-05-14,217,13240,11576,31984,30935
2021-05-17,217,13046,11633,32084,31209
2021-05-18,217,13176,11511,32377,31140
2021-05-19,217,13485,11377,32549,30862
2021-05-20,217,13635,11391,32563,30761
2021-05-21,217,13605,11403,32458,30782
2021-05-24,217,13515,11371,32539,30940
2021-05-25,217,13245,11176,32664,30999
2021-05-26,217,13154,10631,33291,31102
2021-05-27,217,13377,9851,34035,30749
2021-05-28,217,13899,9324,34583,30004
2021-05-31,217,14357,9166,34787,29515
2021-06-01,217,14742,9137,34837,29094
2021-06-02,217,15039,8980,34896,28751
2021-06-03,217,15243,8728,35201,28863
2021-06-04,217,15435,8499,35465,28546
2021-06-07,217,15483,8222,35490,28336
2021-06-08,217,15496,8001,35425,28079
2021-06-09,217,15550,8014,35167,27829
2021-06-10,217,15769,8138,35247,27369
2021-06-11,217,15682,8044,35118,26764
2021-06-15,217,15145,8103,34899,26785
2021-06-16,217,15107,8109,35434,27649
2021-06-17,217,15762,7993,36098,27202
2021-06-18,217,16299,8008,36124,27004
2021-06-21,217,16657,8117,36166,27009
2021-06-22,217,17019,8371,36155,27056
2021-06-23,217,17111,8819,35567,27146
2021-06-24,217,16776,9445,34837,27580
2021-06-25,217,16309,9942,34102,27937
2021-06-28,217,16047,10257,33943,28417
2021-06-29,217,15821,10556,33454,28408
2021-06-30,217,15570,10784,33057,28445
2021-07-01,217,15461,10851,32954,28652
2021-07-02,217,15281,10812,32918,28844
2021-07-05,217,15207,10733,33099,28949
2021-07-06,217,15229,10668,33425,29381
2021-07-07,217,15071,10632,33363,29555
2021-07-08,217,14854,10540,33267,29752
2021-07-09,217,14572,10438,33582,30030
2021-07-12,217,14423,10364,33678,30106
2021-07-13,217,14145,10243,33544,30121
2021-07-14,217,13786,10420,33181,30385
2021-07-15,217,13442,10733,32555,30495
2021-07-16,217,13227,11073,31590,30267
2021-07-19,217,13348,11418,31268,30187
2021-07-20,217,13588,11529,31194,29822
2021-07-21,217,13757,11687,31225,29586
2021-07-22,217,13869,11826,31210,29698
2021-07-23,217,13847,11903,30862,29478
2021-07-26,217,13415,11867,30861,29547
2021-07-27,217,13489,11585,31202,29653
2021-07-28,217,14345,11072,31826,29107
2021-07-29,217,15396,10641,32093,28144
2021-07-30,217,16190,10725,32219,27584
2021-08-02,217,16592,11016,32058,27269
2021-08-03,217,16687,11280,31912,27391
2021-08-04,217,16742,11302,31978,27406
2021-08-05,217,16793,11267,32220,27697
2021-08-06,217,16864,11230,32375,27635
2021-08-09,217,17081,11328,32239,27524
2021-08-10,217,17371,11312,32504,27394
2021-08-11,217,17619,11230,32647,27203
2021-08-12,217,17824,11173,32830,27000
2021-08-13,217,17874,11069,32673,26677
2021-08-16,217,17877,11003,32744,26570
2021-08-17,217,17817,10908,32764,26758
2021-08-18,217,17686,10791,33035,26941
2021-08-19,217,17529,10721,33591,27266
2021-08-20,217,17302,10421,34155,27533
2021-08-23,217,16788,9840,34927,28064
2021-08-24,217,15842,9791,34577,28824
2021-08-25,217,14469,10010,33677,29710
2021-08-26,217,13199,10077,33153,30534
2021-08-27,217,12116,10221,32999,31743
2021-08-30,217,11478,10349,33098,32726
2021-08-31,217,11369,10607,33073,32900
2021-09-01,217,11638,10929,32153,31768
2021-09-02,217,12353,11147,31233,30575
2021-09-03,217,13422,11543,31049,29674
2021-09-06,217,14115,11808,31449,29332
2021-09-07,217,14641,11746,31624,29144
2021-09-08,217,15097,11499,32042,28683
2021-09-09,217,15483,11385,32361,28290
2021-09-10,217,16010,11280,32652,28161
2021-09-13,217,16399,11179,32907,27894
2021-09-14,217,16439,11212,32816,27619
2021-09-15,217,16348,11270,32899,27724
2021-09-16,217,16408,11195,32814,27929
2021-09-17,217,16462,10918,33003,27969
2021-09-22,217,16596,10447,33726,28047
2021-09-23,217,16587,10138,34243,28007
2021-09-24,217,16579,10019,34420,28022
2021-09-27,217,16407,9836,34657,28047
2021-09-28,217,16371,9715,34788,28137
2021-09-29,217,16551,9683,34760,27966
2021-09-30,217,16805,9532,35116,27984
2021-10-08,217,16844,9138,35271,28004
2021-10-11,217,16761,8544,35924,28206
2021-10-12,217,16550,8049,36574,28454
2021-10-13,217,16284,7683,36970,28981
2021-10-14,217,15708,7715,36864,29515
2021-10-15,217,14986,7967,36343,29911
2021-10-18,217,14233,8425,35475,30403
2021-10-19,217,13543,9394,34377,30938
2021-10-20,217,13155,10486,33005,31027
2021-10-21,217,13160,10854,32877,30890
2021-10-22,217,13105,10925,32734,30698
2021-10-25,217,13077,10956,32546,30453
2021-10-26,217,12854,11036,32184,30275
2021-10-27,217,12413,10974,32069,30490
2021-10-28,217,12255,10431,32583,31077
2021-10-29,217,12344,9936,33600,31528
2021-11-01,217,12177,9753,33875,31789
2021-11-02,217,11925,9728,33328,31341
2021-11-03,217,12217,10093,33126,31201
2021-11-04,217,12937,10516,33060,30882
2021-11-05,217,13697,11158,32514,30234
2021-11-08,217,14277,11693,32163,29925
2021-11-09,217,14623,12181,31862,29787
2021-11-10,217,14941,12484,31276,29206
2021-11-11,217,15112,12664,31203,29098
2021-11-12,217,15054,12752,31065,28927
2021-11-15,217,15037,12746,30997,28914
2021-11-16,217,14951,12730,30892,28929
2021-11-17,217,14928,12730,30440,28732
2021-11-18,217,14918,12848,30402,28801
2021-11-19,217,14867,12920,30337,28619
2021-11-22,217,14799,12898,30477,28691
2021-11-23,217,14751,12711,30694,28882
2021-11-24,217,14608,12373,30901,28893
2021-11-25,217,14391,12157,31092,29279
2021-11-26,217,14030,11965,31489,29798
2021-11-29,217,13582,11479,32155,30377
2021-11-30,217,13064,10690,32893,30800
2021-12-01,217,12664,10180,33677,31368
2021-12-02,217,12190,9859,33798,31469
2021-12-03,217,11795,9711,33062,31481
2021-12-06,217,11737,9677,32403,31068
2021-12-07,217,12038,9735,31890,30552
2021-12-08,217,12504,9752,32665,30410
2021-12-09,217,13266,9495,33379,30106
2021-12-10,217,14073,9191,34171,29559
2021-12-13,217,14762,8981,34872,29091
2021-12-14,217,14960,8871,34933,28580
2021-12-15,217,14881,8871,34655,28606
2021-12-16,217,14884,8887,34688,28424
2021-12-17,217,14988,8948,34809,28675
2021-12-20,217,14853,8874,34789,28987
2021-12-21,217,14714,8636,34734,29127
2021-12-22,217,14697,8460,34703,28723
2021-12-23,217,14768,8341,35018,28779
2021-12-24,217,14764,8246,34966,28569
2021-12-27,217,14564,8419,34467,28546
2021-12-28,217,14577,8651,34463,28523
2021-12-29,217,14496,8808,34083,28386
2021-12-30,217,14662,8932,33834,27983
2021-12-31,217,14956,8984,33788,27696
2022-01-04,217,15037,9025,33902,27734
2022-01-05,217,14619,8658,34130,27931
2022-01-06,217,13770,8474,34253,28811
2022-01-07,217,12671,8790,34109,30617
2022-01-10,217,11865,9747,33753,31927
2022-01-11,217,11852,10952,32648,32182
2022-01-12,217,12141,11804,31638,31774
2022-01-13,217,12369,12374,31467,31798
2022-01-14,217,12510,12547,30963,31101
2022-01-17,217,13010,12256,30926,30599
2022-01-18,217,13252,12379,30536,30069
2022-01-19,217,13462,12596,30264,29875
2022-01-20,217,13664,12756,30310,29950
2022-01-21,217,13755,12842,30111,29825
2022-01-24,217,13891,12853,29855,29658
2022-01-25,217,14036,12599,30082,29464
2022-01-26,217,14204,12025,30291,29091
2022-01-27,217,14522,11371,31103,28892
2022-01-28,217,15112,10610,32131,28421
2022-02-07,217,15478,10173,32711,27863
2022-02-08,217,15727,9994,33140,27589
2022-02-09,217,15732,9734,33313,27412
2022-02-10,217,15508,9346,33950,27936
2022-02-11,217,15179,8974,34388,28251
2022-02-14,217,15186,8785,34626,28334
2022-02-15,217,15357,8652,34788,28100
2022-02-16,217,15473,8643,34532,27754
2022-02-17,217,15796,8618,34943,27420
2022-02-18,217,16020,8835,34864,27522
2022-02-21,217,16317,8998,35020,27546
2022-02-22,217,16515,9063,34786,27276
2022-02-23,217,16594,9063,34761,27263
2022-02-24,217,16496,8967,35008,27154
2022-02-25,217,16437,8720,35663,27651
2022-02-28,217,16293,8538,36165,28221
2022-03-01,217,15753,8522,36135,28801
2022-03-02,217,15053,8781,35699,29264
2022-03-03,217,14120,9773,34117,30196
2022-03-04,217,13323,11010,32652,30858
2022-03-07,217,13075,11280,32561,31287
2022-03-08,217,13729,9908,33835,30981
2022-03-09,217,15743,7337,36516,29041
2022-03-10,217,17650,6399,38125,26725
2022-03-11,217,19708,6257,38168,24500
2022-03-14,217,21557,6249,38164,22523
2022-03-15,217,23218,5554,38598,21168
2022-03-16,217,24863,4688,39816,19690
2022-03-17,217,25313,4587,39380,19146
2022-03-18,217,25592,4577,39326,19048
2022-03-21,217,25835,4602,39484,19011
2022-03-22,217,26023,4649,39766,18980
2022-03-23,217,26203,4605,39855,19115
2022-03-24,217,26439,4460,39823,18646
2022-03-25,217,26684,4275,39807,18341
2022-03-28,217,27045,3972,39838,17931
2022-03-29,217,27378,3720,40133,17276
2022-03-30,217,27561,3654,40294,16926
2022-03-31,217,27695,3565,40462,16622
2022-04-01,217,27930,3389,40648,15964
2022-04-06,217,27772,3219,40931,15770
2022-04-07,217,26956,3429,41033,16821
2022-04-08,217,25618,3757,41104,18811
2022-04-11,217,23858,3995,41114,20706
2022-04-12,217,22084,4342,40875,22905
2022-04-13,217,20181,5365,39767,24738
2022-04-14,217,17451,7820,36571,26861
2022-04-15,217,16331,10185,33394,27838
2022-04-18,217,15608,11451,31911,28399
2022-04-19,217,15094,12004,30952,28608
2022-04-20,217,14860,12200,30774,28614
2022-04-21,217,14753,11898,30842,28697
2022-04-22,217,14867,11108,31602,28647
2022-04-25,217,15469,10164,33163,28600
2022-04-26,217,16715,8785,35338,27706
2022-04-27,217,18018,7706,36869,26692
2022-04-28,217,18677,7374,37348,26118
2022-04-29,217,18842,7325,37203,26101
2022-05-05,217,18822,7234,37183,26158
2022-05-06,217,18785,7083,37280,25904
2022-05-09,217,18879,6656,37486,25508
2022-05-10,217,19092,6116,37713,25106
2022-05-11,217,19371,5765,38167,24853
2022-05-12,217,19927,5559,38539,24082
2022-05-13,217,20488,5399,38834,23673
2022-05-16,217,21109,5180,38982,22797
2022-05-17,217,21902,5111,39067,22141
2022-05-18,217,22581,5122,39004,21757
2022-05-19,217,22875,5173,38814,21475
2022-05-20,217,22983,5167,38878,21411
2022-05-23,217,23184,4855,39126,21264
2022-05-24,217,22826,4737,39353,21583
2022-05-25,217,21851,4828,39282,22386
2022-05-26,217,19778,5372,38322,23832
2022-05-27,217,17024,6588,36707,26126
2022-05-30,217,15276,7599,35403,27266
2022-05-31,217,15025,7799,35244,27139
2022-06-01,217,15731,7330,35686,26053
2022-06-02,217,16570,7151,36454,25467
2022-06-06,217,17128,7447,35386,24032
2022-06-07,217,18556,7774,35235,22870
2022-06-08,217,20620,7519,35831,21615
2022-06-09,217,21954,6972,36728,20575
2022-06-10,217,22566,6388,37001,20022
2022-06-13,217,22937,6159,37481,19682
2022-06-14,217,22722,6197,37523,19587
2022-06-15,217,22394,6034,37925,19062
2022-06-16,217,22986,5509,38636,18268
2022-06-17,217,23379,5346,39214,18013
2022-06-20,217,23426,5294,39402,18311
2022-06-21,217,23667,5086,40035,18222
2022-06-22,217,23865,4949,40225,18145
2022-06-23,217,23844,4930,40114,17948
2022-06-24,217,23676,4973,39897,17983
2022-06-27,217,23635,5049,39932,18172
2022-06-28,217,23696,5067,39852,17903
2022-06-29,217,23576,5090,39799,18126
2022-06-30,217,23300,5061,39955,18376
2022-07-01,217,22928,4953,40072,18591
2022-07-04,217,22197,4929,39840,19145
2022-07-05,217,21287,5231,39033,20602
2022-07-06,217,20264,5939,38024,21888
2022-07-07,217,19505,6588,37407,23126
2022-07-08,217,18952,6962,36891,23842
2022-07-11,217,18605,7230,36575,24323
2022-07-12,217,18484,7425,36411,24745
2022-07-13,217,17966,8147,36182,25617
2022-07-14,217,17656,8160,36321,26038
2022-07-15,217,17239,7688,36592,25922
2022-07-18,217,16940,7278,36923,26199
2022-07-19,217,16875,6974,37235,26403
2022-07-20,217,16892,6832,37092,26277
2022-07-21,217,16928,6707,36910,25951
2022-07-22,217,16991,6791,36658,25551
2022-07-25,217,17153,7026,36572,25663
2022-07-26,217,17127,7307,36314,25872
2022-07-27,217,17023,7426,36084,26030
2022-07-28,217,16815,7446,35790,26109
2022-07-29,217,16495,7356,35730,26076
2022-08-01,217,16305,7332,35677,26169
2022-08-02,217,16712,6951,36186,25860
2022-08-03,217,17992,6326,36800,25150
2022-08-04,217,19180,6058,37559,24275
2022-08-05,217,19598,6012,38241,24131
2022-08-08,217,19590,6168,37701,24138
2022-08-09,217,19717,6503,37401,23904
2022-08-10,217,19869,6869,36808,23817
2022-08-11,217,19805,7220,35986,23637
2022-08-12,217,19639,7490,35435,23554
2022-08-15,217,19660,7724,35529,23759
2022-08-16,217,19691,7641,35973,24129
2022-08-17,217,19702,7501,36193,24329
2022-08-18,217,19527,7391,36323,24436
2022-08-19,217,19035,7337,36481,24579
2022-08-22,217,18410,7373,36541,25251
2022-08-23,217,17783,7287,36810,25905
2022-08-24,217,17267,7198,36901,26769
2022-08-25,217,16760,7105,37151,27228
2022-08-26,217,16207,7074,37645,28236
2022-08-29,217,15580,7232,37689,28888
2022-08-30,217,14183,7786,36439,29741
2022-08-31,217,12813,8897,34406,30517
2022-09-01,217,12021,9908,32937,31229
2022-09-02,217,11928,10381,32636,31428
2022-09-05,217,11972,10426,32412,31172
2022-09-06,217,12159,10701,31977,30787
2022-09-07,217,12562,10818,31877,30366
2022-09-08,217,12950,11086,32112,30429
2022-09-09,217,13242,11429,32081,30470
2022-09-13,217,13454,11407,32204,30316
2022-09-14,217,13471,11491,32188,30185
2022-09-15,217,13452,11566,31906,30186
2022-09-16,217,13361,11500,31832,30265
2022-09-19,217,13674,10546,32369,30173
2022-09-20,217,14312,9640,33609,29809
2022-09-21,217,15107,9081,34706,29296
2022-09-22,217,16015,8506,35837,28503
2022-09-23,217,16932,8063,36499,27709
2022-09-26,217,17971,7634,37317,26778
2022-09-27,217,18846,7122,38061,26119
2022-09-28,217,19415,6624,38675,25336
2022-09-29,217,19788,6143,39047,25004
2022-09-30,217,20240,5807,39468,24232
2022-10-10,217,20801,5464,39756,23538
2022-10-11,217,21616,4919,39992,22355
2022-10-12,217,22251,4450,40075,21408
2022-10-13,217,22549,4149,40123,20933
2022-10-14,217,22522,4042,39867,20727
2022-10-17,217,22401,4027,39677,20243
2022-10-18,217,22380,4038,39406,20130
2022-10-19,217,22519,3997,39649,19836
2022-10-20,217,22861,3779,39546,19255
2022-10-21,217,22967,3639,40218,19406
2022-10-24,217,22537,3569,40654,19781
2022-10-25,217,22070,3451,41182,20434
2022-10-26,217,21494,3458,41486,21369
2022-10-27,217,20494,3904,41121,23223
2022-10-28,217,19338,4450,40260,24217
2022-10-31,217,18413,4942,39839,25370
2022-11-01,217,17879,5564,38862,25686
2022-11-02,217,17135,6588,36970,26545
2022-11-03,217,16690,7476,35514,26915
2022-11-04,217,16452,8227,34522,27526
2022-11-07,217,16308,8646,34197,27968
2022-11-08,217,16327,8921,34404,28063
2022-11-09,217,16494,9061,34828,28087
2022-11-10,217,16623,9174,34869,28158
2022-11-11,217,16648,9118,34713,27942
2022-11-14,217,16920,8797,34921,27544
2022-11-15,217,17181,8537,35045,27297
2022-11-16,217,17597,8056,35827,26880
2022-11-17,217,17820,7697,36381,26697
2022-11-18,217,18019,7478,36964,26303
2022-11-21,217,17970,7404,37229,26186
2022-11-22,217,17775,7332,37166,26208
2022-11-23,217,17789,6974,37456,26363
2022-11-24,217,17874,6579,38002,26565
2022-11-25,217,17459,6758,37360,26876
2022-11-28,217,16718,7632,36427,27324
2022-11-29,217,16618,8341,36526,27465
2022-11-30,217,16914,8531,36368,26648
2022-12-01,217,17681,8148,36831,26009
2022-12-02,217,18027,7981,36918,25670
2022-12-05,217,18192,8110,36591,25520
2022-12-06,217,18982,8296,36476,25014
2022-12-07,217,19702,8194,36653,24423
2022-12-08,217,20052,8175,36754,24230
2022-12-09,217,19961,8424,36728,24491
2022-12-12,217,19673,8636,36473,24798
2022-12-13,217,19163,8864,35986,25008
2022-12-14,217,18620,9147,35235,25203
2022-12-15,217,18271,9397,34489,25238
2022-12-16,217,18353,9528,34201,25233
2022-12-19,217,18371,9403,34213,25402
2022-12-20,217,18358,8613,34868,25462
2022-12-21,217,18953,7361,36751,25208
2022-12-22,217,19575,6334,38022,24671
2022-12-23,217,20469,5479,39002,23580
2022-12-26,217,21828,4906,40083,22374
2022-12-27,217,22466,4606,40449,21907
2022-12-28,217,22716,4442,40419,21621
2022-12-29,217,22619,4378,40438,21804
2022-12-30,217,22303,4350,40410,22212
2023-01-03,217,21517,4419,40378,22869
2023-01-04,217,20424,4576,40173,23585
2023-01-05,217,19419,4593,39861,24556
2023-01-06,217,19050,4513,39954,24846
2023-01-09,217,19135,4265,40247,24760
2023-01-10,217,19347,4021,40598,24516
2023-01-11,217,19486,3979,40694,23897
2023-01-12,217,19681,4097,40561,23461
2023-01-13,217,19869,4149,40648,23148
2023-01-16,217,20612,3742,41429,22229
2023-01-17,217,21716,3181,42370,21228
2023-01-18,217,21995,3056,42492,20621
2023-01-19,217,21889,3119,42501,20820
2023-01-20,217,21828,3218,42166,20990
2023-01-30,217,22056,3137,42046,20385
2023-01-31,217,22657,3091,41955,19850
2023-02-01,217,22970,3144,41735,19637
2023-02-02,217,23166,3336,41695,19556
