date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-08-17,217,12515,32188,8611,5550,8443,12515,9377,30666,7156,3905,7032,9377,15987,13,6
2020-08-18,217,12701,32745,7947,4943,7753,12701,8590,30466,4471,2721,4368,8590,16298,9,2
2020-08-19,217,12945,33849,7354,4979,7205,12945,8053,30400,5565,3071,5428,8053,17434,28,5
2020-08-20,217,12960,33908,7162,4730,6947,12960,8241,30648,5223,2911,5076,8241,17619,41,45
2020-08-21,217,12986,33535,6701,4592,6495,12986,8422,30614,4789,2923,4698,8422,17109,56,76
2020-08-24,217,12887,32981,7544,4841,7276,12887,8755,30518,5552,3170,5399,8755,16491,93,113
2020-08-25,217,12703,32810,9002,5157,8750,12703,8777,30239,6795,3438,6675,8777,16104,52,79
2020-08-26,217,12461,32679,7874,4837,7677,12461,8600,30361,6422,3404,6298,8600,16068,41,62
2020-08-27,217,12332,33088,8095,4964,7931,12332,8273,30703,6183,3409,6098,8273,16821,8,32
2020-08-28,217,12308,33728,6923,4591,6826,12308,8243,30758,4793,3043,4740,8243,17493,5,8
2020-08-31,217,12038,33467,6245,4291,6201,12038,8626,30883,4570,2853,4525,8626,17344,9,0
2020-09-01,217,11834,33253,6735,4401,6661,11834,8936,30916,5248,3238,5201,8936,17143,4,6
2020-09-02,217,11806,32826,6913,4604,6825,11806,9290,30634,5379,3403,5317,9290,16554,2,6
2020-09-03,217,12132,32713,7012,4715,6957,12132,9651,30789,5767,3681,5724,9651,16674,5,2
2020-09-04,217,12430,32887,6743,4671,6709,12430,9980,31121,5413,3591,5386,9980,16966,1,1
2020-09-07,217,12730,33065,6891,4929,6867,12730,9883,31019,5753,3783,5722,9883,17036,9,5
2020-09-08,217,13152,33248,6959,4898,6771,13152,9578,30555,5386,3572,5324,9578,16742,30,36
2020-09-09,217,13661,34198,7911,5536,7742,13661,9020,30097,5339,3445,5287,9020,17238,27,54
2020-09-10,217,14448,35284,7711,5885,7672,14448,8303,29739,4925,3463,4913,8303,17950,2,7
2020-09-11,217,15368,35947,8457,6312,8388,15368,7757,28872,4355,3006,4346,7757,17797,3,8
2020-09-14,217,15667,35787,8766,6546,8719,15667,8123,28534,4774,3247,4721,8123,17267,20,5
2020-09-15,217,15632,34859,9292,6893,9219,15632,8833,28266,5618,3851,5593,8833,16078,4,8
2020-09-16,217,15775,34185,9354,7105,9303,15775,9186,27753,6178,4262,6125,9186,14922,5,2
2020-09-17,217,15970,34089,9328,7227,9288,15970,9407,27823,6536,4476,6496,9407,14890,2,1
2020-09-18,217,15816,33873,9380,7147,9297,15816,9517,27799,6503,4487,6446,9517,14702,1,6
2020-09-21,217,15678,33815,8530,6858,8461,15678,9303,28043,5914,4146,5861,9303,14898,3,4
2020-09-22,217,15640,33791,8928,6930,8848,15640,9177,27681,6074,4109,6010,9177,14783,1,2
2020-09-23,217,15845,34153,7985,6597,7952,15845,9091,27922,5327,3611,5296,9091,15260,4,2
2020-09-24,217,15914,34336,8204,6463,8159,15914,8676,27988,5671,3473,5590,8676,15286,15,2
2020-09-25,217,16108,34779,8943,6780,8879,16108,7991,27695,5691,3277,5611,7991,15414,29,4
2020-09-28,217,16267,35375,8556,5921,8416,16267,7476,27466,4933,2497,4855,7476,15778,25,59
2020-09-29,217,16555,35693,9517,7017,9454,16555,7342,27530,5690,3105,5638,7342,16145,23,16
2020-09-30,217,16822,35838,8339,6642,8311,16822,7602,27360,4639,2938,4617,7602,16120,0,0
2020-10-09,217,16837,35498,8835,6912,8716,16837,7676,27037,4550,2654,4477,7676,15469,15,15
2020-10-12,217,16711,35711,9023,6918,8887,16711,7042,26926,5019,2833,4952,7042,15611,21,12
2020-10-13,217,16924,37145,8895,6619,8805,16924,5999,26701,4020,2167,3970,5999,16978,17,6
2020-10-14,217,16993,38369,8628,6634,8582,16993,5423,26868,3876,2008,3845,5423,18416,7,3
2020-10-15,217,16802,38663,8278,6424,8246,16802,5362,26891,3988,1968,3923,5362,18606,13,4
2020-10-16,217,16652,38468,8453,6533,8394,16652,5579,27159,4344,2131,4262,5579,18748,13,3
2020-10-19,217,16497,38122,8118,6408,8087,16497,5786,27162,4552,2303,4506,5786,18489,8,0
2020-10-20,217,16342,37906,8419,6577,8398,16342,5889,27406,4531,2300,4511,5889,18390,6,2
2020-10-21,217,16452,37774,8567,6739,8550,16452,5951,27322,4712,2397,4672,5951,18287,5,1
2020-10-22,217,16507,37577,8517,6746,8501,16507,6043,27225,4331,2388,4312,6043,17937,1,0
2020-10-23,217,16685,37711,9215,7197,9204,16685,6086,27322,4865,2479,4833,6086,18027,4,1
2020-10-26,217,16660,37651,8604,6766,8580,16660,6231,27554,2896,1793,2886,6231,18153,1,1
2020-10-27,217,16644,38214,8362,7000,8357,16644,6258,27830,3467,2227,3428,6258,18960,5,0
2020-10-28,217,16405,38325,7407,6030,7397,16405,6151,28025,3421,2036,3374,6151,19276,16,1
2020-10-29,217,16183,38180,8297,6353,8244,16183,6021,27943,3398,1960,3313,6021,19098,25,4
2020-10-30,217,15631,37619,6762,5121,6687,15631,6138,28231,4478,2201,4332,6138,18817,71,4
2020-11-02,217,14859,36756,7597,5558,7511,14859,6590,28853,5158,2530,5022,6590,18563,39,15
2020-11-03,217,14270,35740,7866,5808,7833,14270,7379,29645,5546,2994,5512,7379,18352,5,5
2020-11-04,217,14190,35071,7801,5745,7754,14190,8245,29928,5659,3413,5620,8245,17967,4,12
2020-11-05,217,14528,35342,7880,5915,7836,14528,8467,29722,5639,3545,5556,8467,18058,27,6
2020-11-06,217,14891,35701,8009,6172,7986,14891,8116,29172,5877,3475,5809,8116,17854,16,1
2020-11-09,217,14875,36110,8154,6107,8103,14875,7710,29391,6422,3310,6297,7710,18439,44,3
2020-11-10,217,14804,36288,8197,6060,8156,14804,7430,29479,5622,3008,5561,7430,18701,12,1
2020-11-11,217,14897,36128,8408,6323,8395,14897,7547,29395,5861,3182,5826,7547,18444,4,0
2020-11-12,217,14875,35548,8496,6591,8482,14875,8141,29493,5816,3409,5801,8141,17967,3,1
2020-11-13,217,14713,34754,6714,5376,6687,14713,8848,29462,5354,3474,5325,8848,17158,3,1
2020-11-16,217,14725,34112,8024,6137,7984,14725,9175,29082,6678,3990,6611,9175,16224,6,1
2020-11-17,217,14821,33914,7727,6144,7660,14821,9310,29054,6269,3930,6200,9310,16079,4,0
2020-11-18,217,14897,33545,8152,6430,8124,14897,9268,28771,6075,3873,6043,9268,15298,2,4
2020-11-19,217,14987,33691,8572,6647,8540,14987,9292,28805,5829,3748,5820,9292,15418,0,8
2020-11-20,217,15275,33816,8604,6790,8561,15275,9337,28610,5156,3557,5148,9337,15370,1,3
2020-11-23,217,15566,34019,9058,7019,9021,15566,9438,28522,6452,4128,6443,9438,15484,3,7
2020-11-24,217,15894,34372,8426,7039,8405,15894,9268,28473,5019,3565,5015,9268,15778,3,1
2020-11-25,217,15960,34720,8409,6946,8393,15960,9098,28457,5266,3686,5256,9098,16110,5,1
2020-11-26,217,15887,34665,7464,6219,7456,15887,9027,28600,4588,3031,4561,9027,16196,5,0
2020-11-27,217,15842,34625,8537,6761,8515,15842,9020,28574,5098,3578,5085,9020,16121,4,0
2020-11-30,217,15840,34366,8504,6707,8460,15840,8951,28119,5154,3527,5088,8951,15514,2,1
2020-12-01,217,16125,34501,8979,6964,8846,16125,8748,27392,4516,3185,4478,8748,14986,0,2
2020-12-02,217,16493,34842,8852,7176,8816,16493,8510,26831,4623,3255,4553,8510,14755,0,1
2020-12-03,217,16937,35671,9097,7241,9060,16937,8178,26708,4735,3194,4720,8178,15314,6,2
2020-12-04,217,17120,36030,9162,7434,9147,17120,8134,26913,4519,3224,4488,8134,15860,13,2
2020-12-07,217,16377,35634,9302,7204,9286,16377,8504,27262,4978,3533,4967,8504,15833,2,0
2020-12-08,217,15571,35227,9411,6759,9359,15571,8908,27854,4657,3339,4647,8908,16085,0,1
2020-12-09,217,15097,34922,9107,6418,9086,15097,9176,28357,5009,3484,4996,9176,16216,3,1
2020-12-10,217,15007,34774,8465,6141,8423,15007,9217,28845,4940,3364,4911,9217,16623,3,1
2020-12-11,217,15212,35147,8678,6318,8639,15212,9207,29084,5014,3448,4979,9207,17146,12,9
2020-12-14,217,15505,35353,8538,6400,8500,15505,9297,28975,4757,3441,4738,9297,17245,9,4
2020-12-15,217,15737,35365,8436,6446,8418,15737,9452,28958,4824,3410,4802,9452,17237,9,5
2020-12-16,217,15928,35190,8683,6646,8634,15928,9626,28925,5189,3566,5147,9626,17026,12,5
2020-12-17,217,15975,35294,8357,6638,8343,15975,9792,29138,5101,3679,5063,9792,17343,4,2
2020-12-18,217,15750,34979,7864,6334,7801,15750,9932,29211,4959,3663,4918,9932,17102,8,13
2020-12-21,217,15430,34492,7651,6093,7602,15430,10011,29195,5055,3628,4935,10011,16607,26,3
2020-12-22,217,15232,33963,7165,5872,7136,15232,10162,29261,5417,3827,5281,10162,16171,10,0
2020-12-23,217,15418,33365,7647,6150,7602,15418,10343,29192,5731,3999,5656,10343,15506,10,2
2020-12-24,217,15575,33320,8032,6567,7948,15575,10459,28954,5851,4220,5754,10459,15285,5,4
2020-12-25,217,15656,33435,8244,6757,8197,15656,10543,28977,6129,4457,6064,10543,15388,6,0
2020-12-28,217,15406,33220,8136,6632,8099,15406,10587,29036,6416,4510,6314,10587,15269,6,4
2020-12-29,217,15063,32725,8064,6524,7988,15063,10876,28966,6341,4619,6191,10876,14724,8,1
2020-12-30,217,14906,31866,8474,6304,8288,14906,11502,28832,7385,4837,7139,11502,13780,37,27
2020-12-31,217,14822,31585,7653,5807,7569,14822,12025,29064,6812,4812,6651,12025,13723,52,12
2021-01-04,217,14852,31698,7344,5631,7259,14852,12252,29087,7122,5082,6955,12252,13778,49,17
2021-01-05,217,14984,31691,8309,6217,8252,14984,12066,28590,7445,5285,7363,12066,13398,18,9
2021-01-06,217,15282,32708,8872,6474,8757,15282,11364,28510,6549,4742,6499,11364,14170,12,34
2021-01-07,217,15920,34033,8619,6584,8543,15920,10426,28297,6166,4333,6120,10426,15266,10,17
2021-01-08,217,16542,34964,8833,6973,8810,16542,9756,27959,5078,3735,5056,9756,15840,3,4
2021-01-11,217,16747,35736,8192,6753,8183,16747,9203,27923,5381,3779,5346,9203,16573,3,3
2021-01-12,217,16526,35628,8616,6818,8589,16526,8963,27692,5326,3755,5291,8963,16249,4,4
2021-01-13,217,16567,35865,8714,6802,8694,16567,8664,27348,5136,3626,5097,8664,16177,3,2
2021-01-14,217,16866,36129,9485,7348,9417,16866,8257,26523,4879,3539,4842,8257,15671,2,4
2021-01-15,217,17169,36907,9673,7566,9657,17169,7863,26215,4315,3214,4300,7863,16083,4,1
2021-01-18,217,17440,37379,9964,7481,9941,17440,7550,26041,4238,3033,4219,7550,16350,3,3
2021-01-19,217,17722,37662,9836,7754,9817,17722,7331,25874,4068,2871,4058,7331,16467,1,1
2021-01-20,217,17945,37716,9892,7686,9870,17945,7220,25974,3576,2569,3553,7220,16613,2,2
2021-01-21,217,18150,37759,9475,7717,9462,18150,7061,25655,3554,2688,3548,7061,16342,2,0
2021-01-22,217,18148,37610,9428,7701,9413,18148,6776,24850,3724,2632,3718,6776,15384,1,0
2021-01-25,217,18086,37193,10925,8238,10870,18086,6411,23898,4284,2671,4224,6411,14066,6,4
2021-01-26,217,18124,37214,10226,7989,10161,18124,6200,24131,3792,2350,3735,6200,14359,5,5
2021-01-27,217,18276,37468,9794,8014,9708,18276,6105,24416,3502,2309,3446,6105,14994,6,3
2021-01-28,217,18512,38021,9683,7917,9606,18512,5973,24551,3333,2292,3308,5973,15596,1,3
2021-01-29,217,18891,39135,10193,7919,10146,18891,5606,24786,3213,2072,3176,5606,16862,10,1
2021-02-01,217,19224,39624,10441,7888,10384,19224,5264,24503,3143,1898,3084,5264,17146,19,8
2021-02-02,217,19292,39695,10457,8179,10416,19292,5258,24320,2990,1797,2856,5258,17012,12,5
2021-02-03,217,18995,39572,9595,7598,9582,18995,5442,24496,2933,1923,2846,5442,17070,9,2
2021-02-04,217,18397,39076,9518,7531,9465,18397,5682,24854,3394,2131,3280,5682,16910,14,6
2021-02-05,217,17797,38775,8851,6954,8817,17797,6055,25534,3791,2274,3643,6055,17324,5,1
2021-02-08,217,17348,38426,8815,7031,8804,17348,6374,26397,4150,2437,4045,6374,17812,11,0
2021-02-09,217,16704,37603,8751,6876,8704,16704,7061,27408,4811,2847,4732,7061,17940,10,3
2021-02-10,217,16100,36837,8546,6638,8524,16100,7899,28255,5471,3255,5428,7899,18011,7,1
2021-02-18,217,15814,36523,8088,6304,8062,15814,8178,28780,5293,3350,5262,8178,18293,3,3
2021-02-19,217,15534,36125,8826,6641,8757,15534,8354,28796,6341,3565,6261,8354,17884,18,2
2021-02-22,217,15208,35438,8377,6458,8278,15208,8651,28915,6257,3648,6185,8651,17311,7,40
2021-02-23,217,14861,34764,6905,4627,6697,14861,9013,29872,4953,2781,4784,9013,17579,46,84
2021-02-24,217,14720,34613,8407,6102,8360,14720,9493,30507,6844,3751,6758,9493,18035,23,9
2021-02-25,217,14573,34259,7438,5821,7380,14573,10033,30827,6338,3924,6273,10033,18000,9,9
2021-02-26,217,14626,34177,8350,6281,8327,14626,10399,30992,6964,4219,6907,10399,18081,4,4
2021-03-01,217,14790,34368,8002,6359,8001,14790,10448,30992,6461,4197,6449,10448,18271,0,0
2021-03-02,217,14973,34397,7764,6495,7762,14973,10500,30892,6580,4406,6574,10500,18200,1,2
2021-03-03,217,15094,34331,8027,6530,8011,15094,10528,30755,6368,4314,6357,10528,17997,8,3
2021-03-04,217,15094,34161,7202,6289,7200,15094,10648,30676,6292,4310,6288,10648,17748,0,0
2021-03-05,217,14922,33862,7264,5640,7250,14922,10842,30674,5624,3695,5599,10842,17447,0,0
2021-03-08,217,14776,33676,6301,5546,6299,14776,10838,30653,5315,3841,5304,10838,17250,0,0
2021-03-09,217,14651,33946,7255,5810,7238,14651,10424,30571,5297,3692,5293,10424,17440,0,0
2021-03-10,217,14759,34866,9000,6077,8777,14759,9609,30390,4168,2797,4140,9609,18192,1,66
2021-03-11,217,14838,35207,8245,5800,7934,14838,9243,29963,3897,2718,3854,9243,18149,21,121
2021-03-12,217,14978,35065,8568,6131,8370,14978,9291,29495,4544,3265,4526,9291,17523,4,20
2021-03-15,217,15437,34759,9205,6735,9127,15437,9489,28352,5278,3804,5229,9489,16165,4,2
2021-03-16,217,16247,34914,9067,7004,9050,16247,9739,27792,5368,3990,5351,9739,15649,2,0
2021-03-17,217,16981,34583,9546,7570,9535,16981,10193,27520,5683,4281,5673,10193,15038,0,0
2021-03-18,217,17253,33939,9895,7877,9875,17253,10702,27516,6532,4774,6508,10702,14375,0,1
2021-03-19,217,17269,33364,8786,7431,8769,17269,11170,27300,6052,4668,6025,11170,13585,0,1
2021-03-22,217,17355,32793,9632,7841,9605,17355,11535,27067,6706,5131,6688,11535,12785,1,3
2021-03-23,217,17366,32534,9131,7595,9101,17366,11619,26795,6158,4933,6142,11619,12275,0,1
2021-03-24,217,17406,32415,9933,7898,9898,17406,11453,26205,6435,4983,6429,11453,11574,0,0
2021-03-25,217,17839,32960,10848,8222,10796,17839,10768,25546,6969,4816,6937,10768,11474,10,9
2021-03-26,217,18011,33419,10888,8371,10853,18011,10406,25597,6567,4682,6556,10406,11941,1,1
2021-03-29,217,18045,33440,9975,7913,9963,18045,10338,25630,6327,4569,6322,10338,12005,1,0
2021-03-30,217,18029,33556,10426,8351,10406,18029,9987,25501,5871,4418,5865,9987,11996,0,0
2021-03-31,217,17855,33963,9338,7704,9310,17855,9640,25869,6026,4212,6005,9640,12769,2,5
2021-04-01,217,17494,34337,8810,7136,8748,17494,9196,26222,4766,3457,4738,9196,13498,7,7
2021-04-02,217,17138,34789,9225,7369,9167,17138,8680,26628,5300,3650,5256,8680,14434,8,6
2021-04-06,217,16768,35179,8975,7106,8944,16768,8454,26943,5354,3520,5331,8454,15088,0,3
2021-04-07,217,15971,34957,8084,6428,8068,15971,8704,27984,5097,3493,5087,8704,15886,0,1
2021-04-08,217,15303,34800,7843,6453,7817,15303,9031,28798,4941,3515,4924,9031,16598,1,2
2021-04-09,217,14673,34690,7148,5701,7114,14673,9065,29259,4890,3335,4862,9065,16983,1,0
2021-04-12,217,13984,34661,6837,5358,6786,13984,8670,29945,4621,3073,4560,8670,17547,6,1
2021-04-13,217,13665,34872,6625,5055,6523,13665,7846,30171,4675,2921,4662,7846,18029,3,1
2021-04-14,217,13573,35396,8090,5739,8020,13573,7435,29713,5095,3049,5058,7435,18103,5,0
2021-04-15,217,13710,35581,8044,5822,7984,13710,7431,29457,4505,2795,4483,7431,18045,1,0
2021-04-16,217,13749,35193,7923,5780,7832,13749,7514,29064,4933,3043,4912,7514,17390,5,0
2021-04-19,217,13368,34598,6912,4964,6822,13368,7615,29085,5984,3163,5878,7615,16780,19,1
2021-04-20,217,13366,34610,6969,4978,6922,13366,7537,29114,5566,2920,5494,7537,16790,8,0
2021-04-21,217,13498,34722,7544,5297,7426,13498,7550,29061,5734,3043,5655,7550,16980,4,5
2021-04-22,217,13231,33824,7288,5141,7159,13231,8079,29279,5983,3331,5836,8079,16315,7,13
2021-04-23,217,13208,33588,8389,5501,8273,13208,8581,29631,7188,3797,7041,8581,16300,17,25
2021-04-26,217,13385,33587,7672,5513,7621,13385,8835,29709,7485,4011,7394,8835,16236,14,1
2021-04-27,217,13469,33511,8487,5959,8446,13469,9141,29963,7246,4142,7184,9141,16415,4,3
2021-04-28,217,13523,33285,8820,5783,8778,13523,9244,29690,7805,4169,7720,9244,15966,13,0
2021-04-29,217,13638,33277,8951,5918,8906,13638,9503,29800,7981,4386,7925,9503,16081,7,0
2021-04-30,217,13731,32551,8704,5775,8678,13731,9890,29706,8101,4451,8037,9890,15205,25,3
2021-05-06,217,13746,32020,8648,5980,8600,13746,10403,29654,8168,4768,8135,10403,14609,6,5
2021-05-07,217,13601,31744,8509,5981,8439,13601,10958,29905,7994,4955,7938,10958,14624,7,9
2021-05-10,217,13334,31681,7955,5848,7885,13334,11121,30379,7688,4970,7603,11121,15152,13,4
2021-05-11,217,13188,32090,8302,5928,8183,13188,11048,30618,7410,4859,7351,11048,15801,6,6
2021-05-12,217,13273,32375,8126,5725,8050,13273,11056,30893,7032,4653,6981,11056,16203,6,11
2021-05-13,217,13326,32493,8172,5865,8125,13326,11326,31014,6910,4781,6840,11326,16477,4,6
2021-05-14,217,13240,31984,8339,5888,8295,13240,11576,30935,7399,5060,7354,11576,16076,0,0
2021-05-17,217,13046,32084,7721,5562,7663,13046,11633,31209,6580,4805,6559,11633,16237,2,6
2021-05-18,217,13176,32377,7538,5618,7502,13176,11511,31140,5728,4484,5715,11511,16441,0,4
2021-05-19,217,13485,32549,8382,5995,8359,13485,11377,30862,6745,4865,6736,11377,16329,1,1
2021-05-20,217,13635,32563,7874,5815,7848,13635,11391,30761,7055,4823,7033,11391,16258,3,2
2021-05-21,217,13605,32458,7728,5610,7638,13605,11403,30782,6758,4636,6718,11403,16200,11,37
2021-05-24,217,13515,32539,8341,5605,8216,13515,11371,30940,7708,4717,7604,11371,16416,49,60
2021-05-25,217,13245,32664,9199,5688,9028,13245,11176,30999,8632,4776,8475,11176,16589,99,111
2021-05-26,217,13154,33291,9102,5736,8911,13154,10631,31102,6893,4418,6802,10631,17331,38,69
2021-05-27,217,13377,34035,8928,5702,8827,13377,9851,30749,6333,4028,6293,9851,17733,14,17
2021-05-28,217,13899,34583,6744,4714,6708,13899,9324,30004,3345,2353,3327,9324,17607,4,1
2021-05-31,217,14357,34787,8927,6145,8839,14357,9166,29515,6015,3835,5963,9166,17294,8,14
2021-06-01,217,14742,34837,8428,6233,8368,14742,9137,29094,5314,3638,5247,9137,16925,7,5
2021-06-02,217,15039,34896,7965,6205,7953,15039,8980,28751,4976,3507,4956,8980,16611,2,0
2021-06-03,217,15243,35201,7379,5950,7364,15243,8728,28863,3993,2799,3980,8728,17019,0,0
2021-06-04,217,15435,35465,7580,6036,7572,15435,8499,28546,3999,2793,3997,8499,16953,0,0
2021-06-07,217,15483,35490,8450,6484,8442,15483,8222,28336,4571,3110,4561,8222,16748,2,2
2021-06-08,217,15496,35425,8304,6501,8291,15496,8001,28079,4653,3113,4645,8001,16449,1,1
2021-06-09,217,15550,35167,9534,6575,9457,15550,8014,27829,4912,3050,4880,8014,16036,0,8
