code,dt
ABEO,2021-04-22
ACHC,2021-04-22
AGNCN,2021-04-22
AKAM,2021-04-22
AKRO,2021-04-22
ALRM,2021-04-22
AMAT,2021-04-22
AMED,2021-04-22
AMRN,2021-04-22
ANGI,2021-04-22
APA,2021-04-22
APOG,2021-04-22
APPS,2021-04-22
ARCB,2021-04-22
ARCC,2021-04-22
ARVN,2021-04-22
ATEC,2021-04-22
ATXS,2021-04-22
AVAV,2021-04-22
AXON,2021-04-22
BANF,2021-04-22
BATRK,2021-04-22
BIDU,2021-04-22
BLNE,2021-04-22
BLNK,2021-04-22
BTAI,2021-04-22
BYND,2021-04-22
CAN,2021-04-22
CCEC,2021-04-22
CDW,2021-04-22
CDXS,2021-04-22
CELH,2021-04-22
CGNX,2021-04-22
CHKP,2021-04-22
CHRS,2021-04-22
CHRW,2021-04-22
CIGI,2021-04-22
CKPT,2021-04-22
CMPR,2021-04-22
COGT,2021-04-22
CRNC,2021-04-22
CRSP,2021-04-22
CSTL,2021-04-22
CTSH,2021-04-22
CVGW,2021-04-22
DGLY,2021-04-22
DNLI,2021-04-22
DOCU,2021-04-22
DVAX,2021-04-22
EBAY,2021-04-22
EHTH,2021-04-22
ERII,2021-04-22
ESLT,2021-04-22
EXPE,2021-04-22
EXPO,2021-04-22
FBIOP,2021-04-22
FFBC,2021-04-22
FFIN,2021-04-22
FOXF,2021-04-22
FWRD,2021-04-22
GDS,2021-04-22
GERN,2021-04-22
GPRE,2021-04-22
GRWG,2021-04-22
GRYP,2021-04-22
HEES,2021-04-22
HELE,2021-04-22
HIVE,2021-04-22
HON,2021-04-22
HRTX,2021-04-22
HSTM,2021-04-22
HURA,2021-04-22
IART,2021-04-22
IBKR,2021-04-22
IBOC,2021-04-22
IBRX,2021-04-22
IDXX,2021-04-22
INGN,2021-04-22
INM,2021-04-22
INVA,2021-04-22
IQ,2021-04-22
IRBT,2021-04-22
KDP,2021-04-22
KPTI,2021-04-22
KTOS,2021-04-22
KXIN,2021-04-22
LAMR,2021-04-22
LFUS,2021-04-22
LGIH,2021-04-22
LGMK,2021-04-22
LKFN,2021-04-22
LNW,2021-04-22
LOPE,2021-04-22
LPSN,2021-04-22
LYFT,2021-04-22
MGNX,2021-04-22
MLCO,2021-04-22
MNST,2021-04-22
MODV,2021-04-22
MSTR,2021-04-22
MTCH,2021-04-22
MYGN,2021-04-22
MYRG,2021-04-22
NCMI,2021-04-22
NEXT,2021-04-22
NFLX,2021-04-22
NIU,2021-04-22
NKTR,2021-04-22
NRC,2021-04-22
NTNX,2021-04-22
NTRA,2021-04-22
NVEE,2021-04-22
NVMI,2021-04-22
NWL,2021-04-22
NWS,2021-04-22
NXPI,2021-04-22
OCGN,2021-04-22
OCSL,2021-04-22
OKTA,2021-04-22
OLLI,2021-04-22
OTLK,2021-04-22
OXLC,2021-04-22
PAA,2021-04-22
PARA,2021-04-22
PARAA,2021-04-22
PDCO,2021-04-22
PDFS,2021-04-22
PFG,2021-04-22
PGEN,2021-04-22
PNFP,2021-04-22
PODD,2021-04-22
POWI,2021-04-22
PSMT,2021-04-22
PTC,2021-04-22
PTEN,2021-04-22
PVLA,2021-04-22
RDNT,2021-04-22
RDUS,2021-04-22
RDWR,2021-04-22
REGN,2021-04-22
RNAC,2021-04-22
ROCK,2021-04-22
ROST,2021-04-22
RRR,2021-04-22
RSLS,2021-04-22
RVMD,2021-04-22
RYAAY,2021-04-22
SAFT,2021-04-22
SAGE,2021-04-22
SAVA,2021-04-22
SBGI,2021-04-22
SFM,2021-04-22
SFNC,2021-04-22
SHYF,2021-04-22
SIBN,2021-04-22
SIFY,2021-04-22
SIGI,2021-04-22
SIMO,2021-04-22
SITM,2021-04-22
SLM,2021-04-22
SNBR,2021-04-22
SNDX,2021-04-22
SNY,2021-04-22
SPNS,2021-04-22
SRRK,2021-04-22
STRA,2021-04-22
SUPN,2021-04-22
SYRE,2021-04-22
TCBK,2021-04-22
TEAM,2021-04-22
TECH,2021-04-22
THRM,2021-04-22
TLRY,2021-04-22
TRMK,2021-04-22
TROW,2021-04-22
TSLA,2021-04-22
TWST,2021-04-22
TXN,2021-04-22
UFPI,2021-04-22
UNIT,2021-04-22
UPWK,2021-04-22
USLM,2021-04-22
UTHR,2021-04-22
VERB,2021-04-22
VLY,2021-04-22
VRNA,2021-04-22
VRRM,2021-04-22
VXRT,2021-04-22
WAFD,2021-04-22
WATT,2021-04-22
WBA,2021-04-22
WING,2021-04-22
WIX,2021-04-22
WTFC,2021-04-22
WTW,2021-04-22
XPEL,2021-04-22
XRX,2021-04-22
YMAB,2021-04-22
ZG,2021-04-22
ZLAB,2021-04-22
