Date,Stock,Open,High,Low,Close,Volume,Turnover
2020-08-18,A,94.66409218569989,95.63291925634452,94.0827974216259,94.80941772460938,2008700,0.0070455237006829
2020-08-18,AAPL,111.50496132220827,113.11143534089372,111.1685511216213,112.68482971191406,105633600,0.0070318794725569
2020-08-18,ABBV,79.68626627001713,79.7522405928524,78.47389920977768,78.88626861572266,4557400,0.0025762869463991
2020-08-18,ABT,92.87747006117372,93.45629350327016,92.27109194276844,92.7580337524414,3777600,0.002178144748374
2020-08-18,ACGL,30.24808129978592,30.42875252574211,29.877231458760832,30.029375076293945,875700,0.0023307498216738
2020-08-18,ACN,219.44153430391404,220.9273481823321,218.71742496365357,220.26907348632807,1475800,0.0023574101358706
2020-08-18,ADBE,454.7900085449219,464.5,452.8399963378906,463.510009765625,2097700,0.0049218676677616
2020-08-18,ADI,108.40528970309644,109.02994548435538,107.65202893820592,108.2858657836914,5718000,0.0115287836508218
2020-08-18,ADM,39.20854498754851,39.52803570798792,39.075422725552166,39.323917388916016,1574100,0.0032783095493964
2020-08-18,ADP,127.23211134544144,127.49471958793738,125.81942961538012,126.73404693603516,2078000,0.0051072697713571
2020-08-18,ADSK,241.94000244140625,246.3300018310547,240.25999450683597,242.69000244140625,1482500,0.0069600938967136
2020-08-18,AEE,71.00849665309421,71.28730275443061,70.45959901063055,70.72969055175781,1014500,0.0037552096917975
2020-08-18,AEP,68.89418594732061,69.15668630726107,67.79336673262051,69.0550765991211,3340900,0.0062565076368757
2020-08-18,AES,15.175190646633968,15.434005062594547,15.088918626146466,15.304597854614258,4635000,0.0065106730200272
2020-08-18,AFL,33.58967514398851,33.89528111136224,33.32002362661289,33.38294219970703,2195000,0.0040215092962198
2020-08-18,AIG,26.743910172473104,26.86846713113711,26.236790381802876,26.31686210632324,7880800,0.0134997680742311
2020-08-18,AIZ,114.32387716871985,115.0861534589065,113.30443974895078,113.5248565673828,315700,0.0062062715386324
2020-08-18,AJG,100.8481092988973,102.06976537866552,100.78181821977122,101.69095611572266,590400,0.0023086397307012
2020-08-18,AKAM,108.33999633789062,109.18000030517578,107.63999938964844,108.7300033569336,950400,0.0065044653044812
2020-08-18,ALB,87.42220887411992,88.40106277687931,86.81398883258873,87.62178039550781,557400,0.0047377412856669
2020-08-18,ALGN,310.8699951171875,311.0,304.5799865722656,306.07000732421875,431200,0.0058898812932124
2020-08-18,ALL,84.47898359099625,84.88713667872562,83.84900773149043,84.00872039794922,1367100,0.0051583618211043
2020-08-18,ALLE,96.39829410242812,96.8030919077484,94.5343395801497,94.69437408447266,959000,0.0111136348887014
2020-08-18,AMAT,64.62482012334777,64.62482012334777,63.35898329869286,63.7042121887207,6166700,0.0075903355663142
2020-08-18,AMCR,9.224848054516253,9.305768085684711,8.89307731580467,8.96590518951416,7580600,0.0052448557655393
2020-08-18,AMD,82.80000305175781,82.87999725341797,81.02999877929688,81.66000366210938,30970500,0.0190631095664799
2020-08-18,AME,98.25097517414072,98.68721976468134,98.21219738412996,98.47394561767578,967600,0.0041933371461093
2020-08-18,AMGN,211.6590986442453,212.3457332695092,208.6170206536996,209.90338134765625,1123800,0.0020919388626976
2020-08-18,AMP,146.96478841906656,147.24375003991656,145.37471711222594,145.52349853515625,600100,0.0062631765712735
2020-08-18,AMT,221.22995911166595,223.5197252714081,220.50179449065573,221.56333923339844,1896100,0.0040504743145796
2020-08-18,AMZN,160.60000610351562,166.0,160.29100036621094,165.62449645996094,106920000,0.0100750064745391
2020-08-18,ANET,13.454999923706056,13.727499961853027,13.345000267028809,13.7162504196167,12691200,0.0101074364941558
2020-08-18,ANSS,319.5599975585937,322.3999938964844,317.5400085449219,320.4700012207031,267300,0.0030495665804923
2020-08-18,AON,189.82313574440775,191.0993297658112,188.1505615366506,189.9004821777344,1172300,0.0054272898894834
2020-08-18,AOS,45.9653229336386,46.19611888708526,45.62374238693745,45.70682907104492,617500,0.0052482173059434
2020-08-18,APA,13.778116619933066,14.20583823181154,13.68711154155238,13.87822151184082,4125400,0.0114067200495487
2020-08-18,APD,259.4508793298292,260.27239053173787,255.32552895219476,255.69163513183597,763900,0.003433628795915
2020-08-18,APH,26.19139755851005,26.239165198551724,26.03614999504663,26.06958770751953,3328800,0.0027470333624132
2020-08-18,APO,43.588569848062775,43.60642004344148,42.713760444556485,42.75839614868164,839600,0.0014717430935352
2020-08-18,APTV,88.19000244140625,89.11000061035156,87.19000244140625,87.23999786376953,795100,0.003465303382931
2020-08-18,ARE,146.05235692845605,146.89566401818178,145.1500121658839,146.5330352783203,501200,0.0028972941815858
2020-08-18,ATO,91.97589399877629,92.36558700315383,91.16994599806308,91.22308349609376,846800,0.0053349125548107
2020-08-18,AVB,132.16909984398384,132.2116203832569,130.51038347129173,131.56515502929688,739700,0.0051956538401283
2020-08-18,AVGO,29.51047528924951,29.627855562282544,29.179674796065807,29.224136352539062,8857000,0.0018836865748076
2020-08-18,AVY,107.19187630446676,107.37717333568408,105.7558614214173,105.931884765625,403300,0.0051072613529873
2020-08-18,AWK,134.4487762228771,135.42397380839355,133.6667707426735,134.31997680664062,493300,0.0025296007905358
2020-08-18,AXON,79.88999938964844,80.0,78.36000061035156,79.3499984741211,404200,0.0051921629528357
2020-08-18,AXP,92.38940770318231,92.99159899628572,90.77101591095948,90.95919799804688,3337300,0.0047607703281027
2020-08-18,AZO,1215.699951171875,1227.27001953125,1203.6600341796875,1211.81005859375,252200,0.0150758875465517
2020-08-18,BA,172.00999450683594,173.24000549316406,169.00999450683594,170.22999572753906,21488500,0.028559676724741
