Date,Stock,Open,High,Low,Close,Volume,Turnover
2024-01-19,A,0.016654748691575485,0.009592118233781696,0.013087427595194346,0.005808604755562876,14.236390248594084,0.0053429811585853
2024-01-19,AAPL,0.017261125542738266,0.014747426768856087,0.015961931535991822,0.01541361206739365,18.04585639139806,0.0045759912264945
2024-01-19,ABBV,0.016919852286707504,0.007366143771217101,0.009888885956070768,0.008961585624550232,15.584172146507484,0.0033143393967477
2024-01-19,ABT,-0.005003822990802412,0.0025279292576941633,0.00044065646067426603,0.005858931251160285,15.738751549434072,0.0039456962959546
2024-01-19,ACGL,0.025169773853731967,0.028799639514868244,0.027102659279474684,0.024025135263269375,14.507157113148953,0.0053151848736811
2024-01-19,ACN,0.015358134116766814,0.013911361169793213,0.013840699759670505,0.012025862224358629,14.734278618723696,0.0040033482060706
2024-01-19,ADBE,0.01170490960090765,0.025113800672274214,0.008386335815655259,0.029622536134993854,15.139956376707437,0.0088223838573439
2024-01-19,ADI,0.005239396545027515,0.025163064021248367,0.01758448266727191,0.02495316784743717,15.296046573673244,0.0088619207381002
2024-01-19,ADM,0.0011642355848107623,-0.0005810908033504995,-0.0023501665981245576,-0.008033213534209634,15.430851214873936,0.0104749289814143
2024-01-19,ADP,0.006952732681598589,0.010674668234325927,0.0020477834179861635,0.00910787297520043,14.415500788855118,0.0044783235083685
2024-01-19,ADSK,0.016725256755417448,0.028963920150227637,0.016181134604005745,0.030462552417343924,14.002488755756588,0.0056600938967136
2024-01-19,AEE,-0.000858924970456359,0.000572106017744388,-0.0008696522014074963,-0.0047517414207638295,14.67654267024605,0.0087563568722684
2024-01-19,AEP,-0.012826474889229961,-0.012785881293000649,-0.011871144076987852,-0.00641445098363231,15.27440484399174,0.0080548626560896
2024-01-19,AES,0.012651248120386576,0.005153353868477863,-0.01889057355399771,-0.02859820656383274,15.668788523893351,0.0089628158228452
2024-01-19,AFL,0.02123529679362866,0.00892072605600448,0.016809203489217252,0.009048843243416102,14.626574543010932,0.0041228256807669
2024-01-19,AIG,0.022194945434433747,0.028108962440887442,0.024522730903695108,0.023371425311025075,15.444476746338172,0.0087338744167184
2024-01-19,AIZ,0.015416811746439165,0.0058508369687772085,0.012521765917159595,0.0074163430055855795,12.413090879946887,0.0048360557443888
2024-01-19,AJG,0.024616041862398432,0.009211722418923846,0.02449253335004857,0.007735437695607515,13.633510149596642,0.0032596241184155
2024-01-19,AKAM,0.012447559444254613,0.009324099823850015,0.010708852787410562,0.008511371824376307,14.352179936380356,0.011705163100015
2024-01-19,ALB,-0.025171640282808924,-0.02739671526454742,-0.0248902438183192,-0.02453793229589487,15.24301907669842,0.0354293631163356
2024-01-19,ALGN,0.00041649801795040105,0.009513312661704345,0.004733824355831775,0.006894579637518769,13.374834247859258,0.0087911122456205
2024-01-19,ALL,0.02099317957516283,0.020787177443029433,0.026028618928583627,0.012735916789517411,14.503494934155542,0.0075075652954804
2024-01-19,ALLE,0.016630986975770395,0.010255628805327592,0.007601360401248229,0.0083826974994444,13.420541671287861,0.0078073574812493
2024-01-19,AMAT,0.024345142476121715,0.04584105464215834,0.03460294248187885,0.04631023965026268,16.030094802785314,0.0112717104743346
2024-01-19,AMCR,-0.0010574842372124036,0.0021077121638292105,-0.002134339871982658,0.0021143956102147475,15.746481238232677,0.0047713339749244
2024-01-19,AMD,-0.0024096029519334265,0.032961967871718525,0.024843645558052643,0.0686526433907456,18.755905781715747,0.0860660572702357
2024-01-19,AME,0.014184440210625237,0.002827259372188516,0.009145405999682723,-0.0017267293562108535,14.08125448953301,0.0056529443710056
2024-01-19,AMGN,0.008171588966584913,0.011191752035888961,0.005194193831591288,0.010844391522965234,14.757820241963708,0.0047763889729453
2024-01-19,AMP,0.014456711416885825,0.019175011317510034,0.012833945837951716,0.017950414687982665,14.02398788405485,0.0128561588076898
2024-01-19,AMT,-0.002878553917241816,-0.008010972331557845,0.001184387611868416,-0.00019611526460558873,14.501835016599246,0.0042433743887353
2024-01-19,AMZN,0.006914558126511179,0.01279332413104569,0.006041508592985783,0.011915672389449407,17.74799677637539,0.0048088744661399
2024-01-19,ANET,0.021800630485805318,0.02437004199877557,0.030535145178641643,0.02283866179423171,15.844553273521573,0.0060581543056405
2024-01-19,ANSS,-0.001730415350598534,0.023241573409163944,0.0036621693694461398,0.026246523323076646,13.708705666364217,0.0102530695319434
2024-01-19,AON,0.0257651630834443,0.013131312658516926,0.02395555452152893,0.01389665579285051,14.21596379426542,0.0069096904888288
2024-01-19,AOS,-0.0023559493002984918,0.008117871740126138,0.002876456835676959,0.007787673231702083,13.55712964939013,0.0065638837657977
2024-01-19,APA,-0.0012813007637850953,-0.0002926273367100396,-0.0011234363196167794,-0.001973672461000619,15.711810356589343,0.0184182003185276
2024-01-19,APD,0.003542426735050855,0.0020709637787147076,0.0009332005968896345,0.0023430189639224506,14.735634334328402,0.0112803178769844
2024-01-19,APH,0.015526536695636015,0.010076086508387507,0.010413388556928445,0.009366464385558817,15.764558778120074,0.0057947813839418
2024-01-19,APO,0.005886336616031279,0.02062777492642455,0.0071219651883829465,0.024141952577977282,14.79150350990255,0.0046518721076987
2024-01-19,APTV,-0.007092197471804462,-0.0006296424206173925,0.006947164422342025,-0.0001266013050896124,15.258350881525148,0.0184474778379226
2024-01-19,ARE,-0.0017109793902553767,0.0010497557273673424,0.0005798446636932691,0.01133273298549001,13.841179279371246,0.0059310132288648
2024-01-19,ATO,0.007352695151520044,0.008760741803331572,0.00886666720500491,0.005764770993800496,13.97242968780924,0.0073704702383952
2024-01-19,AVB,-0.0015761818716554024,0.010892612950983649,0.004927100367863448,0.016372274571637733,13.861058328394659,0.0073513198716754
2024-01-19,AVGO,0.028404199642548464,0.05963131879371337,0.029959828559433396,0.05715937055365922,17.787254266208908,0.0112882953969817
2024-01-19,AVY,0.012541306072219713,0.010518006645655064,0.01002732063859292,0.010574156162366816,12.765691290604371,0.0044322873135273
2024-01-19,AWK,-0.015273424025258614,-0.01462518916993439,-0.007443294332101758,-0.004220900590842481,14.078798242102403,0.006672443844811
2024-01-19,AXON,0.015493149288244362,0.01044910387289714,0.00485554264228331,0.010530749177287066,12.763402966631915,0.0044856588400055
2024-01-19,AXP,0.004984728846733365,0.017548649613120245,0.008958142758225969,0.018625191232684628,15.035898198674094,0.0048338088445078
2024-01-19,AZO,0.025930756871571838,0.01818238526916993,0.021474330578031813,0.008578644590022994,12.184343263233146,0.0116984583380657
2024-01-19,BA,0.025209603410257547,0.009902044434350572,0.028652976329423065,0.01598610619614173,16.477181755711115,0.01903251891168
2024-01-19,BAC,0.0015735609540287851,0.01437523943261946,0.00539943263617686,0.015324844965472732,17.71407137337424,0.0065252485205489
2024-01-19,BALL,0.006022447633376386,0.0072242060418556825,-0.007739068850666813,0.01232125270541423,14.49961749841281,0.0070189353452222
2024-01-19,BAX,0.009562051157785618,0.0007719178618897963,0.008383636655707584,-0.0061984620764634,14.841624194213328,0.0054397922499239
2024-01-19,BBY,-0.006038079720788239,-0.009336073011124732,-0.009856447684376242,0.0008453899579064129,14.612612716877107,0.0104986516534986
2024-01-19,BDX,0.004431300893782985,-0.0008889430211213098,0.0004286721384293133,0.0037801463657599326,14.04304525407488,0.0043725075836102
2024-01-19,BEN,0.0014503991982230935,0.01369398559701344,0.011433000979679366,0.01697106330532227,15.038521285510036,0.006466335799791
2024-01-19,BG,-0.002651963314333641,-0.005923900784537925,-0.006027842890162679,-0.015205191452169036,14.401295776864458,0.0134091723396632
2024-01-19,BK,0.0018650538559527683,0.011528504363343827,0.013073163364992112,0.015010232372823106,15.785946197631922,0.0100272004970901
2024-01-19,BKNG,0.018099891110790235,0.022909989970790592,0.019895251967728483,0.024548749877027348,12.36777048802826,0.0071643628562373
2024-01-19,BKR,0.008425255439899575,0.0009679725526333896,0.0022917440475695,-0.005522133983528398,16.092767689076325,0.0098449031579558
2024-01-19,BLDR,0.0017341382876817318,0.02339531221820246,0.017043464693492258,0.04039700108275919,14.227223441347592,0.013270267181277
2024-01-19,BLK,0.004006713461457518,0.016002117002975557,0.011386218861051836,0.01271954503631347,13.432052997469079,0.0043961502238391
2024-01-19,BMY,0.009826570645630497,0.0007969160450083527,0.016316813344466066,0.00039913696758369353,16.954386050927738,0.0113418293685137
2024-01-19,BR,-0.0009406394756103271,0.008966518615067205,0.004234646733649485,0.018024772122303318,13.000423965972946,0.0037822917645852
2024-01-19,BRO,0.01659640190827706,0.012703459498970183,0.016254016822093154,0.009128954663620929,14.506906706361821,0.0069654744128277
2024-01-19,BSX,0.0022947593059764624,-0.004893163240061623,0.004298983773625849,-0.0018034370373234028,15.7001227960949,0.0044513107653207
2024-01-19,BX,-0.003315943764828165,0.00875939147905782,0.006035538909146447,0.016852670667610706,15.22143620817338,0.0055280384255491
2024-01-19,BXP,-0.0026928693411265125,0.013393574884600858,0.003645860963273739,0.02714712297879912,13.991479479430453,0.007531438513346
2024-01-19,C,-0.006434502086752437,0.0019370152739919863,0.0021756166138015955,0.007990091806208906,16.71695967914068,0.0097448735406306
