sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-06,0.0046082954,0.004608295,0.046702124,2.0828436e-05,0.95327705
1,2025-02-07,0.004608295,0.0046082945,0.9689837,1.3080862e-08,0.03101628
1,2025-02-10,0.0046082945,0.004608295,0.4604691,1.23171835e-23,0.53953093
1,2025-02-11,0.0046082945,0.0046082954,0.281106,0.718894,1.7522892e-13
1,2025-02-12,0.0046082945,0.004608295,0.94548744,0.05185536,0.0026572184
1,2025-02-13,0.0046082954,0.0046082954,0.33183992,0.034708418,0.6334517
1,2025-02-14,0.0046082954,0.0046082954,0.1963625,0.3459645,0.45767298
1,2025-02-17,0.0046082954,0.004608295,0.20376372,0.20801131,0.588225
1,2025-02-18,0.004608296,0.0046082945,0.21881704,1.5552453e-13,0.78118294
1,2025-02-19,0.0046082954,0.004608295,0.47240493,0.36542746,0.1621676
1,2025-02-20,0.0046082945,0.0046082945,0.9999997,1.4880986e-07,1.710848e-07
1,2025-02-21,0.004608295,0.004608295,0.99066585,5.2633175e-05,0.009281568
1,2025-02-24,0.004608296,0.004608295,0.7113113,3.564006e-07,0.2886884
1,2025-02-25,0.0046082954,0.0046082954,0.91603863,0.060240246,0.023721136
1,2025-02-26,0.0046082945,0.0046082945,0.5896967,0.042016167,0.36828712
1,2025-02-27,0.0046082945,0.0046082945,0.036778025,0.96129584,0.0019260967
1,2025-02-28,0.0046082945,0.0046082945,0.002056866,0.0027086837,0.99523443
1,2025-03-03,0.004608295,0.004608294,0.5448069,0.057559166,0.39763394
1,2025-03-04,0.0046082945,0.0046082954,0.05245609,0.76654094,0.18100289
1,2025-03-05,0.004608295,0.0046082954,0.21062593,0.36052504,0.428849
