sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2025-02-05,0.002575,0.0049749995,0.66028994,0.1703804,0.16932972
1,2025-02-06,0.0025,0.004975,0.4744139,0.0004823374,0.52510375
1,2025-02-07,0.0031,0.004975,0.0052358448,0.9945242,0.0002400446
1,2025-02-10,0.001975,0.0049749995,0.12479313,0.02479264,0.8504143
1,2025-02-11,0.0026,0.0049750004,0.000101337304,0.9997981,0.00010054452
1,2025-02-12,0.001775,0.004975,0.5154936,0.4750106,0.00949584
1,2025-02-13,0.002425,0.004975,0.35300598,0.6214178,0.025576184
1,2025-02-14,0.002275,0.0049750004,1.7499511e-05,1.2490528e-05,0.9999701
1,2025-02-18,0.003275,0.004975,0.2257879,0.67070436,0.1035078
1,2025-02-19,0.0028,0.004975,1.0,1.3218019e-08,1.6250599e-08
1,2025-02-20,0.002975,0.004975,0.6497467,0.35005215,0.00020115056
1,2025-02-21,0.004025,0.004975,0.31368837,0.37249652,0.31381515
1,2025-02-24,0.002575,0.004975,0.4223374,0.010645168,0.5670174
1,2025-02-25,0.00215,0.004975,0.4353383,0.039461244,0.5252004
1,2025-02-26,0.00295,0.0049750004,0.38110095,0.55382574,0.0650733
1,2025-02-27,0.003625,0.004975,0.012095881,0.016632184,0.971272
1,2025-02-28,0.002025,0.004975,0.3794817,0.5753319,0.045186397
1,2025-03-03,0.003725,0.004975,0.7347404,0.26514503,0.00011456522
1,2025-03-04,0.002825,0.004975,0.99965334,0.00034672164,1.4004988e-11
1,2025-03-05,0.0023,0.0049750004,0.38730568,0.23452874,0.37816563
