0,1,2,3,4
0.8819999873638154,0.914999994635582,0.848499995470047,0.885999995470047,8445.0
12.251499938964844,12.574499893188477,11.33700008392334,11.700000047683716,77779440.0
7.896000027656555,8.23199999332428,7.602250051498413,7.90849997997284,653850.0
30.44037949695928,31.44188864198336,29.509202317340062,30.403106212615967,398527.5
63.943010997102476,65.07304580043595,62.93419454804363,64.06277275085449,179488540.0
0.628500011563301,0.6630000025033951,0.5707500040531158,0.6105000019073487,200961.5
56.825,59.7875,54.0125,56.8,45760.0
0.7921500027179718,0.9064499944448471,0.7252499997615814,0.8020500004291534,212495.0
1.2545000076293946,1.3115000009536744,1.1404999941587448,1.2080000072717667,1093990.0
97.99199981689453,102.93600044250488,92.19000015258788,95.9159999847412,354755.5
7.654500031471253,8.018499994277954,7.386400032043457,7.701750016212463,52319.25
26.282359793724773,27.077786296818623,25.38566264054022,26.2143705368042,2779370.0
17.41495503657334,17.764143739634388,17.02622369492722,17.46548538208008,44745.0
19.593999814987182,20.712500238418578,18.860499811172485,19.973499965667724,1398645.0
6.629999995231628,6.990000009536743,6.310000014305115,6.62999997138977,31837.75
7.554622937516402,7.910273816736476,7.277908029768389,7.604177165031433,116120.0
7.055500030517578,7.391649961471558,6.788850021362305,7.184999990463257,143215.0
24.31549997329712,25.20999994277954,23.607499885559083,24.339999961853028,954595.0
19.310500049591063,20.096000003814698,18.70150022506714,19.4354998588562,310760.0
10.561499977111817,11.064683485031129,10.225216722488403,10.683333206176759,1206690.0
21.802272163954406,22.66742174301815,20.80360171324569,21.68012351989746,28840.0
1.139499992132187,1.2004999935626983,1.078050008416176,1.1419999957084657,241695.0
2.377000021934509,2.4754999756813048,2.324500012397766,2.4010000228881836,233790.0
3.0834999799728395,3.2330000042915343,2.9125999927520754,3.065999972820282,243930.0
320.6630004882812,327.0669998168945,313.83849945068357,321.2589965820313,3929705.0
87.09365570558845,89.28183565140047,85.3536192103499,87.44175491333007,3084955.0
33.35,36.025,30.85,33.15,7161.8
2.8485000014305113,2.9867499709129333,2.688549983501434,2.8259999990463256,2193215.0
121.64386970837424,125.01994056759516,119.58491804193677,122.62788352966308,2745370.0
27.1145001411438,28.088050174713135,26.015800094604494,27.307500076293945,843205.0
158.1705009460449,163.58399963378906,154.28350067138672,159.11650161743165,2480655.0
7.708744012564952,8.02793253001637,7.3477627591023404,7.733085036277771,444840.0
73.45899963378906,76.11900024414062,71.34650020599365,73.93850078582764,182115.0
110.07500038146972,115.52250022888184,104.1479995727539,110.40500030517578,109621.0
13.394999933242797,14.580000019073486,12.660000038146972,13.800000095367432,7299.0
1.523499995470047,1.6004999995231628,1.4649999976158141,1.5345000088214875,66310.0
48.42933426890569,50.2272901399716,46.697714123668604,48.66667022705078,299205.0
14.539999961853027,15.364999914169312,13.685000133514404,14.515000009536744,31147.0
