code,dt
AAL,2020-10-30
AAPL,2020-10-30
AGNC,2020-10-30
AMAT,2020-10-30
AMD,2020-10-30
AMZN,2020-10-30
APA,2020-10-30
ARDX,2020-10-30
AVGO,2020-10-30
AZN,2020-10-30
BIDU,2020-10-30
BILI,2020-10-30
BKR,2020-10-30
CAN,2020-10-30
CHRD,2020-10-30
CMCSA,2020-10-30
CPRT,2020-10-30
CRWD,2020-10-30
CSCO,2020-10-30
CSX,2020-10-30
DKNG,2020-10-30
EBAY,2020-10-30
ERIC,2020-10-30
EXC,2020-10-30
FITB,2020-10-30
FLEX,2020-10-30
FTNT,2020-10-30
GEN,2020-10-30
GERN,2020-10-30
GEVO,2020-10-30
GILD,2020-10-30
GOOG,2020-10-30
GOOGL,2020-10-30
GT,2020-10-30
HBAN,2020-10-30
HST,2020-10-30
INTC,2020-10-30
IOVA,2020-10-30
IQ,2020-10-30
JBLU,2020-10-30
JD,2020-10-30
KDP,2020-10-30
KHC,2020-10-30
LRCX,2020-10-30
LYFT,2020-10-30
MARA,2020-10-30
MCHP,2020-10-30
MDLZ,2020-10-30
META,2020-10-30
MNST,2020-10-30
MRNA,2020-10-30
MRVL,2020-10-30
MSFT,2020-10-30
MSTR,2020-10-30
MU,2020-10-30
MVIS,2020-10-30
NFLX,2020-10-30
NNDM,2020-10-30
NVAX,2020-10-30
NVDA,2020-10-30
NWL,2020-10-30
OCGN,2020-10-30
ON,2020-10-30
OPK,2020-10-30
PAA,2020-10-30
PACB,2020-10-30
PANW,2020-10-30
PARA,2020-10-30
PDD,2020-10-30
PENN,2020-10-30
PEP,2020-10-30
PLUG,2020-10-30
PTEN,2020-10-30
PTON,2020-10-30
PYPL,2020-10-30
QCOM,2020-10-30
QVCGA,2020-10-30
RIOT,2020-10-30
ROKU,2020-10-30
RUN,2020-10-30
SABR,2020-10-30
SBUX,2020-10-30
SMCI,2020-10-30
SNDL,2020-10-30
STNE,2020-10-30
TCOM,2020-10-30
TLRY,2020-10-30
TMUS,2020-10-30
TSCO,2020-10-30
TSLA,2020-10-30
TTD,2020-10-30
TXN,2020-10-30
UAL,2020-10-30
VOD,2020-10-30
VTRS,2020-10-30
VXRT,2020-10-30
WBA,2020-10-30
WBD,2020-10-30
WDC,2020-10-30
ZM,2020-10-30
