code,dt
AAL,2021-01-22
AAPL,2021-01-22
AGNC,2021-01-22
AMAT,2021-01-22
AMD,2021-01-22
AMZN,2021-01-22
APA,2021-01-22
ARDX,2021-01-22
AVGO,2021-01-22
AZN,2021-01-22
BIDU,2021-01-22
BILI,2021-01-22
BKR,2021-01-22
CAN,2021-01-22
CHRD,2021-01-22
CMCSA,2021-01-22
CPRT,2021-01-22
CRWD,2021-01-22
CSCO,2021-01-22
CSX,2021-01-22
DKNG,2021-01-22
EBAY,2021-01-22
ERIC,2021-01-22
EXC,2021-01-22
FITB,2021-01-22
FLEX,2021-01-22
FTNT,2021-01-22
GEN,2021-01-22
GERN,2021-01-22
GEVO,2021-01-22
GILD,2021-01-22
GOOG,2021-01-22
GOOGL,2021-01-22
GT,2021-01-22
HBAN,2021-01-22
HST,2021-01-22
INTC,2021-01-22
IOVA,2021-01-22
IQ,2021-01-22
JBLU,2021-01-22
JD,2021-01-22
KDP,2021-01-22
KHC,2021-01-22
LRCX,2021-01-22
LYFT,2021-01-22
MARA,2021-01-22
MCHP,2021-01-22
MDLZ,2021-01-22
META,2021-01-22
MNST,2021-01-22
MRNA,2021-01-22
MRVL,2021-01-22
MSFT,2021-01-22
MSTR,2021-01-22
MU,2021-01-22
MVIS,2021-01-22
NFLX,2021-01-22
NNDM,2021-01-22
NVAX,2021-01-22
NVDA,2021-01-22
NWL,2021-01-22
OCGN,2021-01-22
ON,2021-01-22
OPK,2021-01-22
PAA,2021-01-22
PACB,2021-01-22
PANW,2021-01-22
PARA,2021-01-22
PDD,2021-01-22
PENN,2021-01-22
PEP,2021-01-22
PLUG,2021-01-22
PTEN,2021-01-22
PTON,2021-01-22
PYPL,2021-01-22
QCOM,2021-01-22
QVCGA,2021-01-22
RIOT,2021-01-22
ROKU,2021-01-22
RUN,2021-01-22
SABR,2021-01-22
SBUX,2021-01-22
SMCI,2021-01-22
SNDL,2021-01-22
STNE,2021-01-22
TCOM,2021-01-22
TLRY,2021-01-22
TMUS,2021-01-22
TSCO,2021-01-22
TSLA,2021-01-22
TTD,2021-01-22
TXN,2021-01-22
UAL,2021-01-22
VOD,2021-01-22
VTRS,2021-01-22
VXRT,2021-01-22
WBA,2021-01-22
WBD,2021-01-22
WDC,2021-01-22
ZM,2021-01-22
