date,nodes,pos_edges,neg_edges
2021-01-28,200,8582,5816
2021-01-29,200,8668,5712
2021-02-01,200,8540,5490
2021-02-02,200,8518,5360
2021-02-03,200,8506,5140
2021-02-04,200,8606,5110
2021-02-05,200,8822,5034
2021-02-08,200,8854,4884
2021-02-09,200,8860,4820
2021-02-10,200,8960,4652
2021-02-11,200,8890,4478
2021-02-12,200,8810,4332
2021-02-16,200,8628,4298
2021-02-17,200,8534,4222
2021-02-18,200,8614,4314
2021-02-19,200,8544,4328
2021-02-22,200,8558,4462
2021-02-23,200,8502,4496
2021-02-24,200,8518,4556
2021-02-25,200,8606,4600
2021-02-26,200,9306,4682
2021-03-01,200,9552,4550
2021-03-02,200,9674,4554
2021-03-03,200,10012,4574
2021-03-04,200,10246,4644
2021-03-05,200,10644,4752
2021-03-08,200,10872,5022
2021-03-09,200,10938,5290
2021-03-10,200,10694,5666
2021-03-11,200,10564,6094
2021-03-12,200,10222,6366
2021-03-15,200,10004,6548
2021-03-16,200,9732,6714
2021-03-17,200,9768,6954
2021-03-18,200,9714,7062
2021-03-19,200,9508,7058
2021-03-22,200,9478,7206
2021-03-23,200,9634,7224
2021-03-24,200,9630,7054
2021-03-25,200,9736,6750
2021-03-26,200,9610,6486
2021-03-29,200,9472,6216
2021-03-30,200,9364,5946
2021-03-31,200,9336,5558
2021-04-01,200,9224,5324
2021-04-05,200,8902,5396
2021-04-06,200,8874,5416
2021-04-07,200,9046,5730
2021-04-08,200,8766,5640
2021-04-09,200,8680,5514
2021-04-12,200,8564,5376
2021-04-13,200,8544,5466
2021-04-14,200,8314,5688
2021-04-15,200,8116,5906
2021-04-16,200,7922,6504
2021-04-19,200,7796,6668
2021-04-20,200,7630,6968
2021-04-21,200,7536,6990
2021-04-22,200,7472,6958
2021-04-23,200,7174,7082
2021-04-26,200,6862,7168
2021-04-27,200,6600,7014
2021-04-28,200,6372,7078
2021-04-29,200,6304,7266
2021-04-30,200,6128,7114
2021-05-03,200,5970,6996
2021-05-04,200,5822,7174
2021-05-05,200,5672,6974
2021-05-06,200,5700,6926
2021-05-07,200,5822,7044
2021-05-10,200,5910,7114
2021-05-11,200,6420,7282
2021-05-12,200,6714,7238
2021-05-13,200,7234,7044
2021-05-14,200,7998,6946
2021-05-17,200,8432,6828
2021-05-18,200,8822,6700
2021-05-19,200,9244,6848
2021-05-20,200,9376,6920
2021-05-21,200,9486,6976
2021-05-24,200,9618,7006
2021-05-25,200,9748,7082
2021-05-26,200,9864,7188
2021-05-27,200,9928,7456
2021-05-28,200,10026,7730
2021-06-01,200,10394,7858
2021-06-02,200,10434,7822
2021-06-03,200,10514,7516
2021-06-04,200,10522,7320
2021-06-07,200,10476,6970
2021-06-08,200,10526,6646
2021-06-09,200,10512,6138
2021-06-10,200,10060,5604
2021-06-11,200,9676,5644
2021-06-14,200,9250,5450
2021-06-15,200,9026,5250
2021-06-16,200,8762,5084
2021-06-17,200,8542,5108
2021-06-18,200,8330,5172
2021-06-21,200,8418,5206
2021-06-22,200,8340,5368
2021-06-23,200,8000,5430
2021-06-24,200,7808,5478
2021-06-25,200,7706,5452
2021-06-28,200,7632,5646
2021-06-29,200,7490,5880
2021-06-30,200,7382,6164
2021-07-01,200,7290,6512
2021-07-02,200,7278,6568
2021-07-06,200,7130,6674
2021-07-07,200,6974,6918
2021-07-08,200,6966,7188
2021-07-09,200,7020,7252
2021-07-12,200,6924,7300
2021-07-13,200,6704,7452
2021-07-14,200,6742,7680
2021-07-15,200,6880,7662
2021-07-16,200,7046,7522
2021-07-19,200,7450,7390
2021-07-20,200,7862,7038
2021-07-21,200,8112,6674
2021-07-22,200,8332,6398
2021-07-23,200,8546,6308
2021-07-26,200,8740,6248
2021-07-27,200,8804,6254
2021-07-28,200,8910,6296
2021-07-29,200,9106,6334
2021-07-30,200,9154,6308
2021-08-02,200,9066,6332
2021-08-03,200,8956,6326
2021-08-04,200,8926,6238
2021-08-05,200,8752,6182
2021-08-06,200,8478,6174
2021-08-09,200,8220,6056
2021-08-10,200,7950,5934
2021-08-11,200,7564,5812
2021-08-12,200,7064,5822
2021-08-13,200,6692,5940
2021-08-16,200,6278,6404
2021-08-17,200,5896,7286
2021-08-18,200,5852,7564
2021-08-19,200,5776,7618
2021-08-20,200,6016,7478
2021-08-23,200,6266,7372
2021-08-24,200,6462,7062
2021-08-25,200,6678,7014
2021-08-26,200,6782,6978
2021-08-27,200,6854,7050
2021-08-30,200,6940,6992
2021-08-31,200,7122,6754
2021-09-01,200,7224,6554
2021-09-02,200,7532,6586
2021-09-03,200,7690,6502
2021-09-07,200,7830,6366
2021-09-08,200,7986,6120
2021-09-09,200,8134,5990
2021-09-10,200,8104,5926
2021-09-13,200,8194,5886
2021-09-14,200,8182,5644
2021-09-15,200,8122,5282
2021-09-16,200,7806,5198
2021-09-17,200,7496,5290
2021-09-20,200,7168,6036
2021-09-21,200,7262,6372
2021-09-22,200,7396,6328
2021-09-23,200,7146,6248
2021-09-24,200,7046,5982
2021-09-27,200,7130,5602
2021-09-28,200,7100,5510
2021-09-29,200,7108,5692
2021-09-30,200,7200,5936
2021-10-01,200,7248,6048
2021-10-04,200,7250,6244
2021-10-05,200,7500,6330
2021-10-06,200,7666,6418
2021-10-07,200,7938,6404
2021-10-08,200,8202,6402
2021-10-11,200,8328,6220
2021-10-12,200,8358,6104
2021-10-13,200,8404,6236
2021-10-14,200,8358,6296
2021-10-15,200,8368,6212
2021-10-18,200,8344,6140
2021-10-19,200,8036,6330
2021-10-20,200,7716,6620
2021-10-21,200,7594,6584
2021-10-22,200,7672,6594
2021-10-25,200,7692,6630
2021-10-26,200,7828,6908
2021-10-27,200,7668,6658
2021-10-28,200,7448,6708
2021-10-29,200,7148,6864
2021-11-01,200,7018,6970
2021-11-02,200,6936,6904
2021-11-03,200,6834,7018
2021-11-04,200,6816,7176
2021-11-05,200,6740,7264
2021-11-08,200,6550,7168
2021-11-09,200,6364,6968
2021-11-10,200,6280,6838
2021-11-11,200,6262,6646
2021-11-12,200,6204,6630
2021-11-15,200,6214,6616
2021-11-16,200,6186,6592
2021-11-17,200,6128,6640
2021-11-18,200,6058,6694
2021-11-19,200,5998,6828
2021-11-22,200,5970,6872
2021-11-23,200,6014,7070
2021-11-24,200,6170,7074
2021-11-26,200,6328,7104
2021-11-29,200,6560,6826
2021-11-30,200,6858,6732
2021-12-01,200,7194,6454
2021-12-02,200,7886,6008
2021-12-03,200,8190,5684
2021-12-06,200,8682,5398
2021-12-07,200,8954,4990
2021-12-08,200,9210,4746
2021-12-09,200,9362,4738
2021-12-10,200,9514,4640
2021-12-13,200,9800,4622
2021-12-14,200,10268,4670
2021-12-15,200,10880,4608
2021-12-16,200,11366,4670
2021-12-17,200,11748,4684
2021-12-20,200,12048,4640
2021-12-21,200,12274,4566
2021-12-22,200,12270,4434
2021-12-23,200,12510,4208
2021-12-27,200,12476,4088
2021-12-28,200,12344,4086
2021-12-29,200,12296,3994
2021-12-30,200,11916,4196
2021-12-31,200,11294,4908
2022-01-03,200,10524,5246
2022-01-04,200,9554,5684
2022-01-05,200,8562,6092
2022-01-06,200,7968,6258
2022-01-07,200,7480,6400
2022-01-10,200,7392,6610
2022-01-11,200,7354,6542
2022-01-12,200,7236,6508
2022-01-13,200,7092,6606
2022-01-14,200,7128,6706
2022-01-18,200,7478,7014
2022-01-19,200,7916,7092
2022-01-20,200,8612,7394
2022-01-21,200,9248,7374
2022-01-24,200,9986,6950
2022-01-25,200,10490,6540
2022-01-26,200,11202,6264
2022-01-27,200,11964,5802
2022-01-28,200,12952,5286
2022-01-31,200,13342,4964
2022-02-01,200,13534,4694
2022-02-02,200,13634,4646
2022-02-03,200,13790,4546
2022-02-04,200,14030,4602
2022-02-07,200,14360,4536
2022-02-08,200,14780,4388
2022-02-09,200,14972,4212
2022-02-10,200,15150,3892
2022-02-11,200,15274,3516
2022-02-14,200,15430,3034
2022-02-15,200,15628,2750
2022-02-16,200,15658,2440
2022-02-17,200,15378,2182
2022-02-18,200,14982,1974
2022-02-22,200,14230,1902
2022-02-23,200,13396,1824
2022-02-24,200,12888,1828
2022-02-25,200,12030,2066
2022-02-28,200,10602,2748
2022-03-01,200,9354,3114
2022-03-02,200,8634,3202
2022-03-03,200,7770,3300
2022-03-04,200,7394,3432
2022-03-07,200,7658,3538
2022-03-08,200,8678,3524
2022-03-09,200,9206,3772
2022-03-10,200,9212,3990
2022-03-11,200,9096,4344
2022-03-14,200,9504,4296
2022-03-15,200,10158,4308
2022-03-16,200,10608,4454
2022-03-17,200,10920,4606
2022-03-18,200,11208,4652
2022-03-21,200,11460,4488
2022-03-22,200,11646,4454
2022-03-23,200,11934,4398
2022-03-24,200,12128,4662
2022-03-25,200,12440,4538
2022-03-28,200,12566,4394
2022-03-29,200,12618,4382
2022-03-30,200,13054,4228
2022-03-31,200,13376,3764
2022-04-01,200,13524,3390
2022-04-04,200,13582,3196
2022-04-05,200,13452,2946
2022-04-06,200,12908,2684
2022-04-07,200,12552,2308
2022-04-08,200,12432,2012
2022-04-11,200,12032,1930
2022-04-12,200,11518,2060
2022-04-13,200,11808,2458
2022-04-14,200,11878,2672
2022-04-18,200,12122,2920
2022-04-19,200,12484,3090
2022-04-20,200,12436,3190
2022-04-21,200,12194,3360
2022-04-22,200,12548,3518
2022-04-25,200,12958,3660
2022-04-26,200,13048,3784
2022-04-27,200,13594,3792
2022-04-28,200,13778,3908
2022-04-29,200,14058,4058
2022-05-02,200,14472,4036
2022-05-03,200,14644,4008
2022-05-04,200,14664,4164
2022-05-05,200,14674,4110
2022-05-06,200,14696,4010
2022-05-09,200,14726,3966
2022-05-10,200,14990,3784
2022-05-11,200,15124,3366
2022-05-12,200,15660,2820
2022-05-13,200,16398,2426
2022-05-16,200,16598,2112
2022-05-17,200,16734,1870
2022-05-18,200,16796,1692
2022-05-19,200,17018,1478
2022-05-20,200,17200,1346
2022-05-23,200,16962,1250
2022-05-24,200,16664,1162
2022-05-25,200,16138,1134
2022-05-26,200,15556,1140
2022-05-27,200,14944,1116
2022-05-31,200,14682,1130
2022-06-01,200,14476,1130
2022-06-02,200,14464,1116
2022-06-03,200,14702,1050
2022-06-06,200,14554,1064
2022-06-07,200,14330,1088
2022-06-08,200,13792,1262
2022-06-09,200,13024,1434
2022-06-10,200,11734,2066
2022-06-13,200,10556,2526
2022-06-14,200,10620,2442
2022-06-15,200,11060,2276
2022-06-16,200,11368,2078
2022-06-17,200,12298,1526
2022-06-21,200,12898,1118
2022-06-22,200,13246,1114
2022-06-23,200,13562,1066
2022-06-24,200,13746,1060
2022-06-27,200,13926,1048
2022-06-28,200,14092,1036
2022-06-29,200,14194,1038
2022-06-30,200,14228,1066
2022-07-01,200,14388,1052
2022-07-05,200,14616,1134
2022-07-06,200,14684,1170
2022-07-07,200,14880,1288
2022-07-08,200,15134,1620
2022-07-11,200,15120,2130
2022-07-12,200,14896,2352
2022-07-13,200,14646,2370
2022-07-14,200,14004,2732
2022-07-15,200,13074,2962
2022-07-18,200,12008,2934
2022-07-19,200,10432,3878
2022-07-20,200,9504,4432
2022-07-21,200,8776,4602
2022-07-22,200,8400,4856
2022-07-25,200,8184,5152
2022-07-26,200,8222,4686
2022-07-27,200,8146,4620
2022-07-28,200,7936,4654
2022-07-29,200,7718,4588
2022-08-01,200,7694,4506
2022-08-02,200,7568,4562
2022-08-03,200,7614,4600
2022-08-04,200,7712,4550
2022-08-05,200,7700,4496
2022-08-08,200,7838,4434
2022-08-09,200,8158,4300
2022-08-10,200,8288,4202
2022-08-11,200,8512,4198
2022-08-12,200,8824,4212
2022-08-15,200,9426,4150
2022-08-16,200,10090,3978
2022-08-17,200,10494,3850
2022-08-18,200,10704,3822
2022-08-19,200,11114,3948
2022-08-22,200,11136,3936
2022-08-23,200,11072,3740
2022-08-24,200,11306,3686
2022-08-25,200,11360,3672
2022-08-26,200,11216,3362
2022-08-29,200,11546,3274
2022-08-30,200,12056,3252
2022-08-31,200,12704,3164
2022-09-01,200,13120,2998
2022-09-02,200,13298,2864
2022-09-06,200,13594,2786
2022-09-07,200,13942,2742
2022-09-08,200,14066,2706
2022-09-09,200,13962,2642
2022-09-12,200,13818,2562
2022-09-13,200,13456,2720
2022-09-14,200,13082,2990
2022-09-15,200,12742,3306
2022-09-16,200,12468,3416
2022-09-19,200,12270,3554
2022-09-20,200,12128,3530
2022-09-21,200,12046,3514
2022-09-22,200,12568,3266
2022-09-23,200,13860,3010
2022-09-26,200,15450,2610
2022-09-27,200,16694,2088
2022-09-28,200,17618,1540
2022-09-29,200,17890,1262
2022-09-30,200,18362,1126
2022-10-03,200,18802,1096
2022-10-04,200,19160,1130
2022-10-05,200,19212,1166
2022-10-06,200,19328,1170
2022-10-07,200,19402,1144
2022-10-10,200,19406,1132
2022-10-11,200,19394,1090
2022-10-12,200,19510,974
2022-10-13,200,19692,912
2022-10-14,200,19758,878
2022-10-17,200,19524,846
2022-10-18,200,19338,784
2022-10-19,200,18938,748
2022-10-20,200,18216,724
2022-10-21,200,17110,740
2022-10-24,200,15858,882
2022-10-25,200,14372,1196
2022-10-26,200,12914,1606
2022-10-27,200,12032,1774
2022-10-28,200,10878,2254
2022-10-31,200,9974,2652
2022-11-01,200,9410,2930
2022-11-02,200,9262,3038
2022-11-03,200,9086,3170
2022-11-04,200,9020,3146
2022-11-07,200,8710,3242
2022-11-08,200,8406,3486
2022-11-09,200,7988,3820
2022-11-10,200,7618,4178
2022-11-11,200,7276,4228
2022-11-14,200,7554,4240
2022-11-15,200,7696,4008
2022-11-16,200,8104,3680
2022-11-17,200,8178,3436
2022-11-18,200,8286,3362
2022-11-21,200,8368,3340
2022-11-22,200,8574,3264
2022-11-23,200,8604,3522
2022-11-25,200,8566,3776
2022-11-28,200,8446,3906
2022-11-29,200,8390,4320
2022-11-30,200,8414,4772
2022-12-01,200,8454,4964
2022-12-02,200,8458,4984
2022-12-05,200,8732,5006
2022-12-06,200,8674,4692
2022-12-07,200,8606,4336
2022-12-08,200,8572,3914
2022-12-09,200,8750,4094
2022-12-12,200,8378,3990
2022-12-13,200,7938,4084
2022-12-14,200,7564,4218
2022-12-15,200,7342,4882
2022-12-16,200,7404,4834
2022-12-19,200,7622,4972
2022-12-20,200,8000,4806
2022-12-21,200,8426,4606
2022-12-22,200,8544,4262
2022-12-23,200,8826,4150
2022-12-27,200,9048,4094
2022-12-28,200,9254,4000
2022-12-29,200,9556,3892
2022-12-30,200,9626,3822
2023-01-03,200,9728,4006
2023-01-04,200,9806,4276
2023-01-05,200,9826,4218
2023-01-06,200,9628,4244
2023-01-09,200,9582,4104
2023-01-10,200,9628,3826
2023-01-11,200,9884,3430
2023-01-12,200,10566,3256
2023-01-13,200,11484,3236
2023-01-17,200,12328,2988
2023-01-18,200,12708,2674
2023-01-19,200,12776,2454
2023-01-20,200,12654,2374
2023-01-23,200,12508,2256
2023-01-24,200,12532,2196
2023-01-25,200,12386,2234
2023-01-26,200,12498,2276
2023-01-27,200,12684,2322
2023-01-30,200,12778,2530
2023-01-31,200,12696,2518
2023-02-01,200,12820,2518
2023-02-02,200,13052,2538
2023-02-03,200,13432,2570
2023-02-06,200,13670,2586
2023-02-07,200,13734,2534
2023-02-08,200,13792,2562
2023-02-09,200,13648,2596
2023-02-10,200,13180,2686
2023-02-13,200,12608,2756
2023-02-14,200,12094,3078
2023-02-15,200,11422,3338
2023-02-16,200,10812,3410
2023-02-17,200,10246,3412
2023-02-21,200,9710,3368
2023-02-22,200,9500,3168
2023-02-23,200,9410,2942
2023-02-24,200,9162,2852
2023-02-27,200,8964,2780
2023-02-28,200,8740,2682
2023-03-01,200,8708,2542
2023-03-02,200,8614,2508
2023-03-03,200,8336,2604
2023-03-06,200,7948,3134
2023-03-07,200,7706,3378
2023-03-08,200,7380,3670
2023-03-09,200,7184,3942
2023-03-10,200,7474,3920
2023-03-13,200,8362,3556
2023-03-14,200,8998,3270
2023-03-15,200,9382,3110
2023-03-16,200,9756,2940
2023-03-17,200,9866,2956
2023-03-20,200,9618,2898
2023-03-21,200,9634,2922
2023-03-22,200,9638,2978
2023-03-23,200,9532,3058
2023-03-24,200,9464,3176
2023-03-27,200,9232,3436
2023-03-28,200,9084,3662
2023-03-29,200,8964,3824
2023-03-30,200,8868,3966
2023-03-31,200,8768,3990
2023-04-03,200,8844,3868
2023-04-04,200,9064,3634
2023-04-05,200,9228,3564
2023-04-06,200,9296,3386
2023-04-10,200,9134,3394
2023-04-11,200,8732,3798
2023-04-12,200,8190,4106
2023-04-13,200,7602,4144
2023-04-14,200,7146,4268
2023-04-17,200,6798,4248
2023-04-18,200,6392,4086
2023-04-19,200,6146,4038
2023-04-20,200,6008,4108
2023-04-21,200,5872,4198
2023-04-24,200,6126,4360
2023-04-25,200,6228,4426
2023-04-26,200,6386,4300
2023-04-27,200,6608,4148
2023-04-28,200,6466,3978
2023-05-01,200,6108,3794
2023-05-02,200,5748,3774
2023-05-03,200,5430,4084
2023-05-04,200,5136,4252
2023-05-05,200,5070,4260
2023-05-08,200,4920,4292
2023-05-09,200,4756,4290
2023-05-10,200,4538,4318
2023-05-11,200,4484,4396
2023-05-12,200,4416,4526
2023-05-15,200,4330,4638
2023-05-16,200,4428,4656
2023-05-17,200,4460,4772
2023-05-18,200,4462,4870
2023-05-19,200,4552,4942
2023-05-22,200,4604,5084
2023-05-23,200,4620,5176
2023-05-24,200,4650,5364
2023-05-25,200,4560,5756
2023-05-26,200,4596,5898
2023-05-30,200,4592,6004
2023-05-31,200,4504,5964
2023-06-01,200,4408,6060
2023-06-02,200,4380,6084
2023-06-05,200,4440,6296
2023-06-06,200,4420,6278
2023-06-07,200,4520,6202
2023-06-08,200,4544,5868
2023-06-09,200,4726,5536
2023-06-12,200,4886,5318
2023-06-13,200,5054,5114
2023-06-14,200,5172,4928
2023-06-15,200,5434,4766
2023-06-16,200,5636,4656
2023-06-20,200,5828,4626
2023-06-21,200,5988,4646
2023-06-22,200,6116,4752
2023-06-23,200,6258,4796
2023-06-26,200,6288,4652
2023-06-27,200,6306,4592
2023-06-28,200,6314,4476
2023-06-29,200,6412,4370
2023-06-30,200,6630,4320
2023-07-03,200,6868,4328
2023-07-05,200,6924,4176
2023-07-06,200,6940,4032
2023-07-07,200,6924,3952
2023-07-10,200,6776,3786
2023-07-11,200,6594,3734
2023-07-12,200,6522,3614
2023-07-13,200,6808,3504
2023-07-14,200,7440,3262
2023-07-17,200,7746,3018
2023-07-18,200,7862,2860
2023-07-19,200,8120,2722
2023-07-20,200,8428,2620
2023-07-21,200,8536,2524
2023-07-24,200,8614,2436
2023-07-25,200,8804,2344
2023-07-26,200,8882,2322
2023-07-27,200,8950,2336
2023-07-28,200,8958,2320
2023-07-31,200,9090,2260
2023-08-01,200,9230,2120
2023-08-02,200,9212,2050
2023-08-03,200,9020,1980
2023-08-04,200,8950,1920
2023-08-07,200,8824,1892
2023-08-08,200,8474,1974
2023-08-09,200,8064,2088
2023-08-10,200,7654,2302
2023-08-11,200,7024,2730
2023-08-14,200,6602,2964
2023-08-15,200,6224,3190
2023-08-16,200,6174,3412
2023-08-17,200,6200,3770
2023-08-18,200,6432,3700
2023-08-21,200,6658,3756
2023-08-22,200,6864,3732
2023-08-23,200,7030,3738
2023-08-24,200,7136,3704
2023-08-25,200,7360,3608
2023-08-28,200,7516,3718
2023-08-29,200,7740,3934
2023-08-30,200,7948,4088
2023-08-31,200,8010,4094
2023-09-01,200,8050,4168
2023-09-05,200,8160,3996
2023-09-06,200,8298,3868
2023-09-07,200,8262,3666
2023-09-08,200,8172,3458
2023-09-11,200,7882,3274
2023-09-12,200,7530,3180
2023-09-13,200,7250,3026
2023-09-14,200,6972,2994
2023-09-15,200,6562,3078
2023-09-18,200,6092,3416
2023-09-19,200,5610,3732
2023-09-20,200,5158,3962
2023-09-21,200,4916,4232
2023-09-22,200,5058,4208
2023-09-25,200,5164,4250
2023-09-26,200,5304,4190
2023-09-27,200,5744,3966
2023-09-28,200,6050,3652
2023-09-29,200,6258,3524
2023-10-02,200,6452,3344
2023-10-03,200,6692,3244
2023-10-04,200,7080,3018
2023-10-05,200,7434,2872
2023-10-06,200,7942,2710
2023-10-09,200,8300,2492
2023-10-10,200,8660,2270
2023-10-11,200,8698,2210
2023-10-12,200,8812,2126
2023-10-13,200,8816,2104
2023-10-16,200,8898,2102
2023-10-17,200,8788,2128
2023-10-18,200,8550,2134
2023-10-19,200,8276,2116
2023-10-20,200,8020,2116
2023-10-23,200,7730,2042
2023-10-24,200,7484,1986
2023-10-25,200,7108,2154
2023-10-26,200,7038,2230
2023-10-27,200,7176,2276
2023-10-30,200,7292,2226
2023-10-31,200,7264,2260
2023-11-01,200,7166,2342
2023-11-02,200,7098,2472
2023-11-03,200,6868,2636
2023-11-06,200,6724,2654
2023-11-07,200,6548,2630
2023-11-08,200,6516,2520
2023-11-09,200,6516,2464
2023-11-10,200,6550,2358
2023-11-13,200,6438,2392
2023-11-14,200,6432,2384
2023-11-15,200,6742,2464
2023-11-16,200,7106,2398
2023-11-17,200,7288,2342
2023-11-20,200,7494,2304
2023-11-21,200,7712,2330
2023-11-22,200,7854,2280
2023-11-24,200,7864,2302
2023-11-27,200,7944,2386
2023-11-28,200,7910,2654
2023-11-29,200,7862,2900
2023-11-30,200,7774,3010
2023-12-01,200,7646,3088
2023-12-04,200,7788,3058
2023-12-05,200,7814,3048
2023-12-06,200,7906,3154
2023-12-07,200,7860,3176
2023-12-08,200,7770,3134
2023-12-11,200,7738,3138
2023-12-12,200,7854,3196
2023-12-13,200,7936,3182
2023-12-14,200,8074,3164
2023-12-15,200,8438,3208
2023-12-18,200,8360,3208
2023-12-19,200,8224,3238
2023-12-20,200,8182,3200
2023-12-21,200,8082,3198
2023-12-22,200,7998,3228
2023-12-26,200,7948,3266
2023-12-27,200,8044,3156
2023-12-28,200,8098,3070
2023-12-29,200,8190,2960
2024-01-02,200,8268,2892
