date,nodes,pos_edges,neg_edges
2022-12-15,200,9774,6970
2022-12-16,200,9582,7158
2022-12-19,200,9978,7188
2022-12-20,200,10426,7096
2022-12-21,200,11082,6760
2022-12-22,200,11490,6150
2022-12-23,200,12062,5814
2022-12-27,200,12490,5666
2022-12-28,200,12902,5528
2022-12-29,200,13210,5360
2022-12-30,200,13388,5138
2023-01-03,200,13556,5350
2023-01-04,200,13598,5596
2023-01-05,200,13650,5808
2023-01-06,200,13480,5880
2023-01-09,200,13394,5768
2023-01-10,200,13440,5398
2023-01-11,200,13550,5044
2023-01-12,200,13958,4710
2023-01-13,200,15010,4792
2023-01-17,200,15862,4640
2023-01-18,200,16496,4364
2023-01-19,200,16740,4194
2023-01-20,200,16590,4108
2023-01-23,200,16328,4054
2023-01-24,200,16272,3932
2023-01-25,200,16050,4114
2023-01-26,200,15804,4258
2023-01-27,200,15870,4466
2023-01-30,200,15900,4748
2023-01-31,200,15680,4840
2023-02-01,200,15608,4908
2023-02-02,200,15738,4928
2023-02-03,200,16502,4824
2023-02-06,200,16964,4692
2023-02-07,200,17316,4612
2023-02-08,200,17382,4504
2023-02-09,200,17460,4558
2023-02-10,200,16940,4640
2023-02-13,200,16234,4720
2023-02-14,200,15608,5092
2023-02-15,200,14792,5648
2023-02-16,200,14018,5894
2023-02-17,200,13274,5934
2023-02-21,200,12648,5880
2023-02-22,200,12372,5768
2023-02-23,200,12354,5368
2023-02-24,200,12228,5034
2023-02-27,200,12124,4870
2023-02-28,200,11994,4670
