date,nodes,pos_edges,neg_edges
2020-05-07,200,12816,3118
2020-05-08,200,18762,3404
2020-05-11,200,19982,3538
2020-05-12,200,20318,3668
2020-05-13,200,20568,3804
2020-05-14,200,14978,1394
2020-05-15,200,12914,1612
2020-05-18,200,12902,1678
2020-05-19,200,13382,1714
2020-05-20,200,14026,1830
2020-05-21,200,13302,1738
2020-05-22,200,13036,1596
2020-05-26,200,13260,1750
2020-05-27,200,13528,1988
2020-05-28,200,13740,2448
2020-05-29,200,12280,2780
2020-06-01,200,11794,2770
2020-06-02,200,12126,2750
2020-06-03,200,12732,2762
2020-06-04,200,13510,2652
2020-06-05,200,13944,2296
2020-06-08,200,14400,2478
2020-06-09,200,14750,2714
2020-06-10,200,15156,2962
2020-06-11,200,15634,2838
2020-06-12,200,16054,2672
2020-06-15,200,16320,2570
2020-06-16,200,16668,2552
2020-06-17,200,16936,2578
2020-06-18,200,17038,2880
2020-06-19,200,16632,2970
2020-06-22,200,16282,3176
2020-06-23,200,16368,3484
2020-06-24,200,16426,3646
2020-06-25,200,16452,3812
2020-06-26,200,15758,4088
2020-06-29,200,15210,4372
2020-06-30,200,14738,4476
2020-07-01,200,14178,4542
2020-07-02,200,13560,4484
2020-07-06,200,12048,4658
2020-07-07,200,10946,5206
2020-07-08,200,10048,6204
2020-07-09,200,9342,7554
2020-07-10,200,8636,8070
2020-07-13,200,7406,8320
2020-07-14,200,7044,8470
2020-07-15,200,7040,8376
2020-07-16,200,7136,8060
2020-07-17,200,7266,7958
2020-07-20,200,7182,8032
2020-07-21,200,7344,7768
2020-07-22,200,7508,7672
2020-07-23,200,7612,7350
2020-07-24,200,7800,7360
2020-07-27,200,7802,7472
2020-07-28,200,7832,7674
2020-07-29,200,7786,7528
2020-07-30,200,7702,7412
2020-07-31,200,7450,7420
2020-08-03,200,6998,7392
2020-08-04,200,6742,7214
2020-08-05,200,6700,6976
2020-08-06,200,6736,6852
2020-08-07,200,6918,6742
2020-08-10,200,6988,6684
2020-08-11,200,7202,6806
2020-08-12,200,7462,7010
2020-08-13,200,7464,6998
2020-08-14,200,7404,7138
2020-08-17,200,7398,7416
2020-08-18,200,7274,7862
2020-08-19,200,7200,8214
2020-08-20,200,7174,8574
2020-08-21,200,7244,8778
2020-08-24,200,7394,8912
2020-08-25,200,7486,9008
2020-08-26,200,7496,8982
2020-08-27,200,7476,9016
2020-08-28,200,7584,9218
2020-08-31,200,7570,9312
2020-09-01,200,7642,9536
2020-09-02,200,7830,9960
2020-09-03,200,7856,10192
2020-09-04,200,7800,10004
2020-09-08,200,7976,9540
2020-09-09,200,7960,8852
2020-09-10,200,8144,8022
2020-09-11,200,8514,7456
2020-09-14,200,8610,7180
2020-09-15,200,8448,7180
2020-09-16,200,8350,7226
2020-09-17,200,8198,7188
2020-09-18,200,8220,7186
2020-09-21,200,8218,7202
2020-09-22,200,8314,7102
2020-09-23,200,8470,6752
2020-09-24,200,8724,6392
2020-09-25,200,8890,6100
2020-09-28,200,9024,5882
2020-09-29,200,9274,5730
2020-09-30,200,9512,5654
2020-10-01,200,9792,5826
2020-10-02,200,9812,5790
2020-10-05,200,10060,5646
2020-10-06,200,10118,5526
2020-10-07,200,10382,5248
2020-10-08,200,10750,4812
2020-10-09,200,11202,4522
2020-10-12,200,11894,4272
2020-10-13,200,12608,3806
2020-10-14,200,13392,3426
2020-10-15,200,13896,3088
2020-10-16,200,14556,2892
2020-10-19,200,14986,2778
2020-10-20,200,15346,2676
2020-10-21,200,15472,2550
2020-10-22,200,15206,2554
2020-10-23,200,14890,2688
2020-10-26,200,14644,2782
2020-10-27,200,14416,2808
2020-10-28,200,14728,2780
2020-10-29,200,15270,2598
2020-10-30,200,15852,2396
2020-11-02,200,15872,2308
2020-11-03,200,15448,2412
2020-11-04,200,14720,2506
2020-11-05,200,13710,2680
2020-11-06,200,12480,2972
2020-11-09,200,11752,3234
2020-11-10,200,11202,3608
2020-11-11,200,10566,4066
2020-11-12,200,9930,4260
2020-11-13,200,9616,4312
2020-11-16,200,9702,4318
2020-11-17,200,9842,4330
2020-11-18,200,9982,4368
2020-11-19,200,10264,4476
2020-11-20,200,10604,4468
2020-11-23,200,10864,4424
2020-11-24,200,11214,4388
2020-11-25,200,11368,4410
2020-11-27,200,11520,4428
2020-11-30,200,11762,4532
2020-12-01,200,12190,4662
2020-12-02,200,12414,4682
2020-12-03,200,12570,4558
2020-12-04,200,12966,4622
2020-12-07,200,13552,4532
2020-12-08,200,14070,4502
2020-12-09,200,14920,4366
2020-12-10,200,15218,4440
2020-12-11,200,15320,4520
2020-12-14,200,15366,4638
2020-12-15,200,15400,4856
2020-12-16,200,15418,4888
2020-12-17,200,15586,4598
2020-12-18,200,15774,4174
2020-12-21,200,15502,3948
2020-12-22,200,15140,3770
2020-12-23,200,14620,3802
2020-12-24,200,14224,3882
2020-12-28,200,13854,3876
2020-12-29,200,13432,3790
2020-12-30,200,12832,3850
2020-12-31,200,12276,3868
2021-01-04,200,11852,3980
2021-01-05,200,11404,4176
2021-01-06,200,11056,4282
2021-01-07,200,10902,4206
2021-01-08,200,10704,4210
2021-01-11,200,10532,4170
2021-01-12,200,10710,4198
2021-01-13,200,10924,4228
2021-01-14,200,11224,4310
2021-01-15,200,11228,4430
2021-01-19,200,11178,4642
2021-01-20,200,11032,4868
2021-01-21,200,11086,4826
2021-01-22,200,11090,4956
2021-01-25,200,11190,5124
2021-01-26,200,11198,5172
2021-01-27,200,11008,5306
2021-01-28,200,10842,5388
2021-01-29,200,10820,5356
2021-02-01,200,10834,5368
2021-02-02,200,10904,5246
2021-02-03,200,11050,5132
2021-02-04,200,11238,5130
2021-02-05,200,11312,5098
2021-02-08,200,11238,4934
2021-02-09,200,11286,4746
2021-02-10,200,11420,4636
2021-02-11,200,11352,4484
2021-02-12,200,10858,4242
2021-02-16,200,10704,3920
2021-02-17,200,10758,3862
2021-02-18,200,10636,3974
2021-02-19,200,10530,4170
2021-02-22,200,10314,4334
2021-02-23,200,10250,4566
2021-02-24,200,10114,4852
2021-02-25,200,10292,5014
2021-02-26,200,10392,5076
2021-03-01,200,10376,5150
2021-03-02,200,10604,5412
2021-03-03,200,10722,5622
2021-03-04,200,10836,5694
2021-03-05,200,11028,5870
2021-03-08,200,11040,6054
2021-03-09,200,10762,6356
2021-03-10,200,10534,6956
2021-03-11,200,10216,7520
2021-03-12,200,9902,7956
2021-03-15,200,9764,8330
2021-03-16,200,9596,8680
2021-03-17,200,9588,8884
2021-03-18,200,9576,8994
2021-03-19,200,9562,9206
2021-03-22,200,9628,9290
2021-03-23,200,9652,9180
2021-03-24,200,9834,9092
2021-03-25,200,10076,8672
2021-03-26,200,10050,8178
2021-03-29,200,10032,7788
2021-03-30,200,10118,7478
2021-03-31,200,10096,7014
2021-04-01,200,9902,6854
2021-04-05,200,9844,6794
2021-04-06,200,9926,6606
2021-04-07,200,9714,6182
2021-04-08,200,9334,5626
2021-04-09,200,8964,5246
2021-04-12,200,8760,5124
2021-04-13,200,8532,5360
