date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-06-18,200,21364,34226,507,330,475,21364,4026,15028,19393,1994,7370,4026,9256,10252,19
2020-06-19,200,21066,34442,309,155,279,21066,3914,15596,19591,1937,7663,3914,10040,10278,20
2020-06-22,200,20638,34502,973,620,897,20638,3822,16122,18927,1871,7757,3822,10624,9599,40
2020-06-23,200,20332,34712,234,153,224,20332,3748,16610,19666,1866,8242,3748,11322,9913,8
2020-06-24,200,19980,34518,1187,918,1136,19980,3732,17150,18713,1825,8380,3732,11668,8972,41
2020-06-25,200,19464,34414,2326,1793,2216,19464,3716,17894,17574,1790,8510,3716,12308,7839,68
2020-06-26,200,18976,34424,723,457,673,18976,3756,18474,19177,1849,9013,3756,12900,8931,29
2020-06-29,200,18584,34442,2518,1600,2307,18584,3794,18690,17382,1815,8551,3794,13132,7592,82
2020-06-30,200,18016,34324,754,416,715,18016,3884,19432,19146,1929,9440,3884,13756,8492,13
2020-07-01,200,17134,34090,398,199,377,17134,4074,20430,19502,2026,10062,4074,14520,8268,11
2020-07-02,200,16372,34134,302,142,286,16372,4058,21144,19598,2020,10455,4058,15290,7944,9
2020-07-06,200,14962,34020,341,134,310,14962,4112,22418,19559,2038,11040,4112,16438,7247,18
2020-07-07,200,13088,32812,541,275,507,13088,4916,23982,19359,2442,11762,4916,16806,6169,16
2020-07-08,200,11786,31040,873,477,814,11786,6048,24822,19027,3003,12094,6048,15888,5316,21
2020-07-09,200,10924,28904,1633,941,1552,10924,7358,25752,18267,3642,12313,7358,14710,4421,37
2020-07-10,200,11028,28756,2236,1263,2103,11028,7784,25532,17664,3848,12006,7784,14348,4151,44
2020-07-13,200,11234,28500,680,306,607,11234,7988,25352,19220,3959,12359,7988,13908,5211,35
2020-07-14,200,11084,28088,1714,652,1435,11084,8254,25388,18186,4031,11842,8254,13542,4790,96
2020-07-15,200,11286,28552,453,157,370,11286,7866,25342,19447,3898,12416,7866,14010,5386,35
2020-07-16,200,11492,28604,411,127,320,11492,7722,25206,19489,3812,12359,7722,13922,5519,49
2020-07-17,200,11716,28970,220,76,179,11716,7462,25038,19680,3705,12389,7462,14122,5682,26
2020-07-20,200,12060,29318,104,50,98,12060,7176,24622,19796,3584,12261,7176,14012,5880,4
2020-07-21,200,12544,29810,67,23,58,12544,6632,23944,19833,3313,11944,6632,13826,6149,3
2020-07-22,200,12928,30254,103,40,85,12928,6702,23796,19797,3342,11842,6702,14098,6324,9
2020-07-23,200,13154,30520,154,71,127,13154,6552,23542,19746,3263,11693,6552,14126,6406,13
2020-07-24,200,13170,30426,883,331,687,13170,6528,23650,19017,3172,11330,6528,14152,6154,92
2020-07-27,200,12984,30470,873,302,718,12984,6516,23928,19027,3195,11475,6516,14448,6090,63
2020-07-28,200,12930,30674,655,232,572,12930,6658,24192,19245,3291,11726,6658,14886,6133,38
2020-07-29,200,12688,30444,923,342,776,12688,6608,24044,18977,3240,11504,6608,14516,5902,64
2020-07-30,200,12338,30670,1208,448,1020,12338,6514,24318,18692,3157,11484,6514,15028,5621,100
2020-07-31,200,12218,30848,1091,440,973,12218,6574,24860,18809,3208,11856,6574,15722,5569,79
2020-08-03,200,11998,30856,732,278,650,11998,6588,25086,19168,3248,12152,6588,15970,5621,46
2020-08-04,200,11754,31140,404,199,383,11754,6156,25322,19496,3066,12477,6156,16466,5578,12
2020-08-05,200,11918,31642,230,115,216,11918,5442,24312,19670,2714,12053,5442,15978,5744,7
2020-08-06,200,11802,31624,336,118,268,11802,4986,23368,19564,2465,11505,4986,15082,5683,28
2020-08-07,200,12094,31522,382,175,356,12094,4884,22542,19518,2425,11108,4884,14274,5772,17
2020-08-10,200,12674,31960,373,169,353,12674,4938,22760,19527,2463,11225,4938,14840,6068,6
2020-08-11,200,13056,31950,489,196,438,13056,5124,22376,19411,2536,10956,5124,14506,6232,26
2020-08-12,200,13400,31722,592,233,541,13400,5568,22784,19308,2759,11122,5568,14604,6367,25
2020-08-13,200,13568,31422,531,242,487,13568,5752,22708,19369,2860,11112,5752,14212,6442,16
2020-08-14,200,13522,30868,669,285,594,13522,5960,22662,19231,2952,11018,5960,13656,6376,28
2020-08-17,200,13614,30322,285,137,263,13614,6236,22488,19615,3106,11124,6236,12934,6570,12
2020-08-18,200,13354,29936,340,110,281,13354,6728,22724,19560,3343,11212,6728,12752,6467,21
2020-08-19,200,13138,29620,540,128,400,13138,7008,22874,19360,3439,11125,7008,12588,6341,65
2020-08-20,200,13020,29888,1052,258,765,13020,7242,23386,18848,3462,11015,7242,13348,6152,159
2020-08-21,200,13034,29710,1272,348,917,13034,7120,23290,18628,3390,10866,7120,13092,6069,170
2020-08-24,200,13236,29624,1391,377,1053,13236,7136,22888,18509,3398,10586,7136,12620,6141,170
2020-08-25,200,13422,29748,1267,351,984,13422,7160,22610,18633,3434,10526,7160,12464,6260,146
2020-08-26,200,13520,29906,1238,377,1008,13520,7092,22494,18662,3404,10488,7092,12516,6283,142
2020-08-27,200,13538,30038,1252,434,1063,13538,7112,22256,18648,3429,10402,7112,12442,6235,127
2020-08-28,200,13640,29668,1228,410,1002,13640,7196,21866,18672,3450,10184,7196,11648,6310,148
2020-08-31,200,13676,29730,946,291,790,13676,7206,21804,18954,3534,10319,7206,11658,6447,69
2020-09-01,200,13460,29822,1860,638,1536,13460,7132,21956,18040,3394,9970,7132,11904,5992,172
2020-09-02,200,12920,29498,1414,404,1126,12920,7056,22274,18486,3392,10312,7056,11958,5956,136
2020-09-03,200,12960,29564,2002,611,1641,12960,7092,23048,17898,3366,10432,7092,12772,5769,180
2020-09-04,200,12760,30516,7042,2153,5612,12760,6512,23604,12858,2484,7789,6512,14150,4127,772
2020-09-08,200,12832,32432,8969,3258,8077,12832,5566,23980,10931,2130,7179,5566,16434,3058,653
2020-09-09,200,12644,32648,5997,2617,5730,12644,5280,23888,13903,2441,9087,5280,16606,3605,199
2020-09-10,200,12604,32322,5282,2660,5099,12604,5394,24196,14618,2572,9879,5394,16576,3542,125
2020-09-11,200,12732,32156,6483,3316,6254,12732,5396,23474,13417,2537,9149,5396,15706,2950,161
2020-09-14,200,12628,31660,4174,2421,4043,12628,5628,23574,15726,2719,10304,5628,15288,3793,95
2020-09-15,200,12454,31548,2300,1525,2261,12454,5870,24186,17600,2909,11421,5870,15770,4602,26
2020-09-16,200,12388,31356,1319,890,1237,12388,6062,24356,18581,3022,11791,6062,15770,5204,9
2020-09-17,200,12530,30942,1580,1017,1528,12530,6206,24518,18320,3075,11762,6206,15524,5148,28
2020-09-18,200,12608,30862,208,115,198,12608,6232,24438,19692,3111,12153,6232,15360,6089,5
2020-09-21,200,12932,30842,3779,1749,3375,12932,6068,24186,16121,2811,10391,6068,15054,4617,223
2020-09-22,200,13178,31046,4061,1835,3630,13178,5960,23860,15839,2720,10026,5960,14932,4654,260
2020-09-23,200,13584,31402,4356,2001,3991,13584,5686,23474,15544,2635,9768,5686,14908,4691,208
2020-09-24,200,14338,32046,8037,3743,7420,14338,5314,22628,11863,2265,7758,5314,14734,3326,392
2020-09-25,200,14784,32286,6182,3226,5849,14784,5244,22702,13718,2386,8772,5244,15028,4066,236
2020-09-28,200,14714,32296,1655,987,1601,14714,5204,22680,18245,2573,10755,5204,15004,6270,29
2020-09-29,200,14696,32532,1253,757,1210,14696,5244,22874,18647,2603,11000,5244,15434,6491,19
2020-09-30,200,14802,32502,492,338,484,14802,5246,22668,19408,2618,11195,5246,15192,6963,5
2020-10-01,200,15134,32700,428,240,406,15134,5358,22394,19472,2666,11037,5358,15106,7227,13
2020-10-02,200,15156,32740,938,445,773,15156,5456,22586,18962,2593,10855,5456,15340,7033,135
2020-10-05,200,15028,32758,290,154,269,15028,5352,22848,19610,2661,11311,5352,15622,7260,15
2020-10-06,200,14414,32330,133,80,126,14414,5506,23272,19767,2750,11592,5506,15620,7027,3
2020-10-07,200,14304,32774,97,45,89,14304,5248,23610,19803,2618,11758,5248,16392,7007,6
2020-10-08,200,14746,33620,64,30,58,14746,4614,23194,19836,2303,11565,4614,16820,7243,4
2020-10-09,200,15286,34376,26,8,20,15286,4192,22712,19874,2091,11338,4192,17090,7535,5
2020-10-12,200,16144,35020,27,10,23,16144,3638,21678,19873,1817,10825,3638,16716,7962,2
2020-10-13,200,17236,35366,66,27,60,17236,3208,20320,19834,1600,10129,3208,15692,8491,4
2020-10-14,200,18310,35534,94,31,79,18310,3178,19172,19806,1580,9534,3178,14708,9024,9
2020-10-15,200,18800,35176,362,128,283,18800,3352,18194,19538,1647,8901,3352,13458,9172,29
2020-10-16,200,19546,34718,181,78,145,19546,3816,17432,19719,1894,8625,3816,12232,9595,14
2020-10-19,200,19836,34430,296,133,236,19836,3834,17028,19604,1894,8372,3834,11552,9685,23
2020-10-20,200,20172,34676,466,204,398,20172,3730,16798,19434,1839,8165,3730,11564,9782,26
2020-10-21,200,20190,34338,671,252,544,20190,3772,16816,19229,1849,8021,3772,11232,9743,37
2020-10-22,200,19524,33750,967,308,794,19524,4200,16902,18933,2039,7830,4200,10722,9354,61
2020-10-23,200,19166,33134,533,227,480,19166,4758,16934,19367,2354,8184,4758,10142,9256,25
2020-10-26,200,19032,32832,1397,660,1272,19032,4810,17090,18503,2332,7952,4810,9990,8756,73
2020-10-27,200,18942,32980,2237,1061,2096,18942,4700,17644,17663,2266,7767,4700,10686,8310,84
2020-10-28,200,19252,34172,6238,3576,5925,19252,3930,17206,13662,1793,6295,3930,11448,5950,172
2020-10-29,200,19630,34628,7477,4634,7245,19630,3712,17170,12423,1750,6150,3712,11886,5081,106
2020-10-30,200,19870,34736,6921,4634,6758,19870,3742,17158,12979,1800,6738,3742,11992,5201,71
2020-11-02,200,19624,34668,5509,3873,5409,19624,3742,17430,14391,1826,7399,3742,12206,5839,45
2020-11-03,200,18854,34652,2150,1651,2115,18854,3698,17808,17750,1837,8491,3698,12612,7676,12
2020-11-04,200,18302,34792,903,611,878,18302,3652,18384,18997,1814,8955,3652,13300,8440,12
2020-11-05,200,17406,35194,369,244,355,17406,3520,19782,19531,1753,9778,3520,15086,8359,7
2020-11-06,200,16284,35040,367,219,350,16284,3510,20528,19533,1746,10153,3510,15672,7823,9
2020-11-09,200,15922,35534,433,191,376,15922,3044,21022,19467,1497,10337,3044,16678,7670,25
2020-11-10,200,15680,35438,396,156,352,15680,3198,21944,19504,1577,10786,3198,17498,7584,22
2020-11-11,200,15988,35256,219,79,191,15988,3406,21934,19681,1683,10857,3406,17198,7815,20
2020-11-12,200,16516,34962,65,24,55,16516,3494,21386,19835,1745,10657,3494,16354,8134,2
2020-11-13,200,16912,34820,52,20,44,16912,3710,20852,19848,1853,10396,3710,15680,8336,2
2020-11-16,200,17734,34484,44,22,35,17734,3740,20048,19856,1870,10007,3740,14542,8745,0
2020-11-17,200,18336,34584,29,10,21,18336,3748,19604,19871,1872,9785,3748,14194,9058,2
2020-11-18,200,18794,34642,15,6,14,18794,3694,19040,19885,1846,9512,3694,13690,9291,1
2020-11-19,200,19046,34732,28,9,21,19046,3698,18626,19872,1847,9297,3698,13364,9414,2
2020-11-20,200,19340,34670,57,15,38,19340,3666,18564,19843,1832,9253,3666,13236,9555,1
2020-11-23,200,19584,35038,13,7,9,19584,3500,18218,19887,1749,9103,3500,13268,9685,1
2020-11-24,200,19856,35444,28,8,23,19856,3338,17662,19872,1669,8811,3338,13112,9820,0
2020-11-25,200,19826,35226,33,9,28,19826,3330,17770,19867,1664,8862,3330,13018,9804,1
2020-11-27,200,19950,35138,101,41,88,19950,3256,17618,19799,1622,8754,3256,12800,9834,6
2020-11-30,200,19756,34658,19,9,14,19756,3490,17118,19881,1743,8550,3490,11852,9769,2
2020-12-01,200,19666,34292,28,15,21,19666,3698,17236,19872,1844,8607,3698,11574,9718,5
2020-12-02,200,19842,34540,243,94,172,19842,3448,16860,19657,1692,8304,3448,11454,9727,32
2020-12-03,200,20248,35160,96,50,89,20248,3194,16622,19804,1594,8275,3194,11808,9974,3
2020-12-04,200,20536,35378,80,35,75,20536,3064,15982,19820,1527,7961,3064,11380,10133,5
2020-12-07,200,20892,35652,82,41,75,20892,3090,15698,19818,1540,7816,3090,11358,10305,5
2020-12-08,200,21140,35852,109,51,89,21140,3074,15318,19791,1532,7609,3074,11206,10419,5
2020-12-09,200,21680,36062,143,64,128,21680,2898,14414,19757,1441,7139,2898,10492,10676,8
2020-12-10,200,21920,35326,275,104,242,21920,3072,13640,19625,1523,6696,3072,8998,10756,13
2020-12-11,200,22014,34662,215,89,182,22014,3324,12802,19685,1646,6295,3324,7524,10818,16
2020-12-14,200,22058,34242,76,27,70,22058,3492,12376,19824,1745,6151,3492,6718,10902,1
2020-12-15,200,21856,34222,162,71,146,21856,3794,12362,19738,1892,6116,3794,6632,10757,5
2020-12-16,200,21746,33702,94,30,75,21746,3918,12560,19806,1959,6238,3918,6386,10743,0
2020-12-17,200,21774,33648,91,26,68,21774,3970,12556,19809,1981,6235,3970,6270,10761,4
2020-12-18,200,21886,33926,81,13,49,21886,3946,12868,19819,1949,6372,3946,6854,10830,24
2020-12-21,200,21356,34008,519,199,428,21356,4074,13384,19381,1999,6418,4074,7508,10379,38
2020-12-22,200,20894,34356,304,123,262,20894,4112,14328,19596,2032,7008,4112,8756,10224,24
2020-12-23,200,20682,34444,390,84,330,20682,4004,14724,19510,1976,7178,4004,9214,10157,26
2020-12-24,200,20326,34536,322,95,219,20326,3990,14998,19578,1936,7304,3990,9574,9968,59
2020-12-28,200,19896,34200,131,39,107,19896,3992,15420,19769,1987,7643,3992,9710,9809,9
2020-12-29,200,19508,33994,419,137,346,19508,4116,15846,19481,2018,7722,4116,9988,9517,40
2020-12-30,200,19118,33728,465,132,373,19118,4260,16610,19435,2079,8055,4260,10420,9327,51
2020-12-31,200,18714,33734,445,151,374,18714,4312,17258,19455,2120,8398,4312,11076,9106,36
2021-01-04,200,18232,33438,799,321,723,18232,4384,17462,19101,2154,8357,4384,11002,8695,38
2021-01-05,200,17416,32866,782,314,672,17416,4508,17870,19118,2198,8578,4508,10844,8294,56
2021-01-06,200,16560,33026,302,146,267,16560,4086,18794,19598,2028,9279,4086,11950,8034,15
2021-01-07,200,16404,33780,279,140,251,16404,3496,18952,19621,1731,9353,3496,12864,7962,17
2021-01-08,200,16666,33770,90,50,75,16666,3304,19136,19810,1645,9532,3304,13098,8183,7
2021-01-11,200,16818,33842,246,116,209,16818,3436,19508,19654,1696,9655,3436,13610,8193,22
2021-01-12,200,17110,34020,154,78,151,17110,3480,19412,19746,1740,9663,3480,13658,8377,0
2021-01-13,200,17464,33878,147,68,141,17464,3632,19276,19753,1815,9581,3632,13346,8564,1
2021-01-14,200,17728,33642,60,24,48,17728,3660,18714,19840,1824,9329,3660,12590,8740,6
2021-01-15,200,17854,33568,92,40,84,17854,3812,18760,19808,1902,9339,3812,12616,8787,4
2021-01-19,200,17874,33606,90,38,81,17874,3830,18652,19810,1914,9288,3830,12500,8799,1
2021-01-20,200,17728,33714,97,22,87,17728,3828,18596,19803,1911,9242,3828,12482,8742,3
2021-01-21,200,17956,33672,184,40,144,17956,3648,18310,19716,1817,9067,3648,12214,8838,7
2021-01-22,200,18254,33694,313,102,272,18254,3692,18332,19587,1838,9018,3692,12128,8925,8
2021-01-25,200,18418,32978,405,135,323,18418,3864,18250,19495,1886,8911,3864,11548,8974,46
2021-01-26,200,18466,32678,386,101,276,18466,4140,17994,19514,2018,8763,4140,10926,9032,52
2021-01-27,200,17978,32942,1960,630,1486,17978,4136,17944,17940,1874,7877,4136,10936,8259,194
2021-01-28,200,17896,33024,1761,662,1484,17896,4366,18424,18139,2048,8307,4366,11488,8186,135
2021-01-29,200,17976,33306,2461,1097,2138,17976,4268,18626,17439,1956,8181,4268,11958,7791,178
2021-02-01,200,18006,33692,2387,1268,2254,18006,4356,18920,17513,2105,8566,4356,12632,7635,73
2021-02-02,200,17946,33564,740,368,681,17946,4220,18896,19160,2081,9148,4220,12504,8505,29
2021-02-03,200,17888,33702,743,389,637,17888,4066,18974,19157,2003,9199,4066,12748,8455,30
2021-02-04,200,17746,34456,453,245,407,17746,3876,19090,19447,1915,9376,3876,13584,8528,23
2021-02-05,200,17770,34886,101,28,90,17770,3538,19300,19799,1762,9588,3538,14242,8757,7
2021-02-08,200,17732,35340,83,21,63,17732,3166,19256,19817,1568,9572,3166,14644,8745,15
2021-02-09,200,17990,36150,76,22,67,17990,2746,18520,19824,1367,9213,2746,14710,8873,6
2021-02-10,200,18060,36446,42,8,28,18060,2538,18260,19858,1257,9099,2538,14756,8922,12
2021-02-11,200,18074,36588,77,31,66,18074,2470,18108,19823,1228,9020,2470,14750,8906,7
2021-02-12,200,17554,36394,100,39,88,17554,2612,18818,19800,1300,9363,2612,15282,8638,6
2021-02-16,200,17372,36108,59,21,49,17372,2698,19310,19841,1345,9623,2698,15484,8565,4
2021-02-17,200,16742,35030,297,83,246,16742,2928,19716,19603,1443,9685,2928,14868,8188,21
2021-02-18,200,16274,34476,589,173,458,16274,3308,20520,19311,1610,9930,3308,15114,7864,44
2021-02-19,200,16086,34136,399,138,313,16086,3530,20452,19501,1755,10023,3530,14708,7805,10
2021-02-22,200,15990,33960,607,214,514,15990,3588,20490,19293,1769,9945,3588,14520,7681,25
2021-02-23,200,15938,34196,2842,878,2434,15938,3650,20756,17058,1638,8840,3650,14994,6991,187
2021-02-24,200,15768,34116,1519,498,1347,15768,3802,21074,18381,1802,9733,3802,15244,7286,99
2021-02-25,200,15878,34376,1765,659,1610,15878,3728,20700,18135,1765,9494,3728,15096,7180,99
2021-02-26,200,16042,34206,2510,1093,2338,16042,3694,20690,17390,1743,9219,3694,14916,6828,104
2021-03-01,200,15952,33600,1416,732,1360,15952,3940,20766,18484,1937,9841,3940,14446,7144,33
2021-03-02,200,16042,33350,1304,749,1274,16042,4324,20818,18596,2148,9962,4324,14200,7172,14
2021-03-03,200,16000,33206,3466,1870,3256,16000,4584,20846,16434,2201,9225,4584,14084,6030,91
2021-03-04,200,16402,33442,6023,3296,5700,16402,4642,20656,13877,2135,8319,4642,14118,4805,186
2021-03-05,200,16682,33546,6741,4001,6496,16682,4792,20806,13159,2251,8371,4792,14380,4240,145
2021-03-08,200,16586,32964,4385,3106,4349,16586,5414,21444,15515,2685,9751,5414,14420,5087,22
2021-03-09,200,16222,32164,1743,1329,1734,16222,5990,22060,18157,2987,10725,5990,14230,6682,8
2021-03-10,200,15718,31408,529,410,526,15718,6614,22592,19371,3305,11217,6614,14004,7349,2
2021-03-11,200,15148,30862,99,79,99,15148,7238,23228,19801,3619,11600,7238,14090,7395,0
2021-03-12,200,14876,30348,161,119,159,14876,7810,23454,19739,3903,11696,7810,13802,7219,2
2021-03-15,200,14760,30118,42,26,42,14760,8128,23800,19858,4064,11889,8128,13918,7254,0
2021-03-16,200,14670,29758,11,6,11,14670,8604,23914,19889,4302,11956,8604,13672,7229,0
2021-03-17,200,14648,29226,61,24,57,14648,8732,23638,19839,4364,11784,8732,12864,7200,2
2021-03-18,200,14724,29132,112,52,100,14724,8760,23380,19788,4373,11640,8760,12516,7210,7
2021-03-19,200,14744,28952,176,69,135,14744,8944,23298,19724,4445,11550,8944,12252,7203,27
2021-03-22,200,14738,28658,267,99,219,14738,9012,23066,19633,4490,11382,9012,11728,7170,16
2021-03-23,200,14556,28606,800,307,559,14556,8682,23342,19100,4224,11217,8682,11950,6871,117
2021-03-24,200,14556,29316,2737,1306,2172,14556,8126,23282,17163,3701,10331,8126,12600,5872,362
2021-03-25,200,14890,30216,6773,3009,5413,14890,7066,23156,13127,2685,8109,7066,13374,4336,848
2021-03-26,200,14614,30358,2822,1523,2583,14614,6724,23398,17078,3263,10508,6724,13780,5684,99
2021-03-29,200,14696,30986,2754,1398,2470,14696,6254,23228,17146,3042,10454,6254,14320,5850,85
2021-03-30,200,14824,32146,3824,1868,3501,14824,6006,23392,16076,2828,10000,6006,15610,5444,175
2021-03-31,200,14736,32904,692,381,687,14736,5658,23610,19208,2826,11551,5658,16520,6887,3
2021-04-01,200,14100,32958,409,214,382,14100,5350,24152,19491,2672,11917,5350,17112,6736,3
2021-04-05,200,13448,32924,154,91,149,13448,4958,24326,19746,2478,12110,4958,17300,6533,1
2021-04-06,200,13364,33228,139,73,133,13364,4566,24058,19761,2281,11967,4566,17340,6509,2
2021-04-07,200,13570,33916,227,108,208,13570,4154,23366,19673,2074,11586,4154,17332,6577,3
2021-04-08,200,13652,34256,337,138,324,13652,3972,23312,19563,1985,11493,3972,17634,6588,1
2021-04-09,200,13460,33964,355,119,309,13460,3938,23360,19545,1958,11507,3938,17424,6511,11
2021-04-12,200,13248,33870,952,402,914,13248,4034,23608,18948,2009,11447,4034,17622,6122,8
2021-04-13,200,12756,32840,1915,1071,1854,12756,4610,24292,17985,2262,11588,4610,17178,5207,43
2021-04-14,200,12466,31892,1178,720,1138,12466,5404,24632,18722,2684,12036,5404,16570,5413,18
2021-04-15,200,12382,30914,992,711,967,12382,5976,24736,18908,2971,12170,5976,15698,5380,17
2021-04-16,200,12452,30194,1058,731,1006,12452,6556,24356,18842,3250,11928,6556,14632,5395,28
2021-04-19,200,12622,30084,1423,865,1316,12622,6896,24378,18477,3386,11714,6896,14550,5346,62
2021-04-20,200,12578,30124,3089,1449,2729,12578,6904,24254,16811,3288,10798,6904,14474,4740,164
2021-04-21,200,12424,30142,3374,1462,3056,12424,6790,24126,16526,3255,10528,6790,14386,4650,140
2021-04-22,200,11928,29970,850,377,784,11928,6958,24726,19050,3456,11980,6958,14746,5487,23
2021-04-23,200,11266,29222,783,328,736,11266,7474,25562,19117,3720,12396,7474,14826,5205,17
2021-04-26,200,11382,29902,238,92,218,11382,7264,25626,19662,3619,12693,7264,15608,5499,13
2021-04-27,200,11300,29712,142,49,130,11300,7204,25590,19758,3596,12717,7204,15352,5501,6
2021-04-28,200,11056,29608,372,135,330,11056,7576,26094,19528,3764,12841,7576,15750,5293,24
2021-04-29,200,10900,29194,381,144,320,10900,7604,25912,19519,3779,12763,7604,15196,5206,23
2021-04-30,200,10818,29092,688,277,641,10818,7686,25996,19212,3818,12659,7686,15166,5032,25
2021-05-03,200,10616,28782,903,331,799,10616,7690,26026,18997,3794,12544,7690,14908,4877,51
2021-05-04,200,10364,29314,2433,875,2143,10364,7550,26422,17467,3604,11937,7550,15818,4207,171
2021-05-05,200,10598,29910,3121,1322,2824,10598,7558,26894,16779,3558,11839,7558,16814,3877,221
2021-05-06,200,10844,30304,4479,1999,4150,10844,7330,26678,15421,3433,11163,7330,17032,3323,232
2021-05-07,200,11020,30314,3697,1844,3518,11020,7350,26524,16203,3526,11620,7350,16864,3566,149
2021-05-10,200,11234,30100,3649,1992,3539,11234,7412,26410,16251,3615,11743,7412,16518,3525,91
2021-05-11,200,11978,30252,7030,3466,6605,11978,7282,25764,12870,3323,9712,7282,16028,2423,318
2021-05-12,200,12628,30570,5519,2946,5167,12628,6970,24990,14381,3265,10264,6970,15594,3268,220
2021-05-13,200,13280,30622,6351,3548,6055,13280,6744,24356,13549,3199,9791,6744,14992,2992,173
2021-05-14,200,13678,30324,3754,2566,3667,13678,6904,23800,16146,3407,10969,6904,14132,4173,45
2021-05-17,200,14020,29798,2164,1534,2141,14020,7128,23438,17736,3552,11285,7128,13266,5376,12
2021-05-18,200,14304,29360,812,472,788,14304,7386,22954,19088,3678,11256,7386,12450,6580,15
2021-05-19,200,14660,28804,1953,895,1794,14660,7622,22270,17947,3699,10312,7622,11384,6335,112
2021-05-20,200,14898,29084,422,193,379,14898,7720,22168,19478,3837,10906,7720,11328,7156,23
2021-05-21,200,15030,29380,204,103,189,15030,7740,22210,19696,3868,11025,7740,11642,7312,2
2021-05-24,200,14860,29132,116,59,109,14860,7990,22446,19784,3993,11188,7990,11594,7271,2
2021-05-25,200,14740,28932,172,48,114,14740,8184,22532,19728,4049,11147,8184,11468,7222,43
2021-05-26,200,14476,28794,714,220,495,14476,8316,22844,19186,4032,10985,8316,11644,6918,126
2021-05-27,200,14428,28270,58,23,47,14428,8496,22502,19842,4241,11217,8496,10796,7091,7
2021-05-28,200,14620,28148,196,49,116,14620,8482,22392,19704,4215,11081,8482,10602,7161,26
2021-06-01,200,14918,28162,108,55,93,14918,8296,22072,19792,4141,10994,8296,10290,7304,7
