date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-09-30,217,15622,15918,7766,4780,6122,2331,8,22
2020-10-09,217,15642,15148,7741,5220,6930,2547,31,36
2020-10-12,217,17764,16587,8803,3860,5884,1893,39,21
2020-10-13,217,20450,18649,10165,3116,3930,1511,41,13
2020-10-14,217,21710,19312,10779,2788,3446,1338,40,24
2020-10-15,217,22476,19846,11189,2696,2991,1290,18,29
2020-10-16,217,22754,19862,11323,2868,2995,1369,16,28
2020-10-19,217,22450,19441,11152,3134,3402,1506,15,30
2020-10-20,217,22264,19430,11099,2960,3200,1435,5,17
2020-10-21,217,21930,18861,10902,2838,3754,1389,14,10
2020-10-22,217,21620,19107,10754,2536,3456,1217,26,23
2020-10-23,217,21172,19524,10530,2438,3094,1174,9,21
2020-10-26,217,21304,18979,10623,2500,3416,1215,10,14
2020-10-27,217,21580,19467,10779,2730,3005,1323,2,16
2020-10-28,217,21440,19196,10708,2728,3035,1299,3,21
2020-10-29,217,21146,19071,10572,2784,3215,1345,0,11
2020-10-30,217,20026,19403,9966,2714,2936,1232,14,29
2020-11-02,217,18388,17859,9147,3208,4260,1499,26,42
2020-11-03,217,17212,16577,8577,3992,5545,1963,10,9
2020-11-04,217,16480,15797,8198,4706,6432,2286,13,24
2020-11-05,217,16346,15793,8141,5438,6441,2670,8,15
2020-11-06,217,16880,15924,8429,5616,6453,2766,4,16
2020-11-09,217,17520,15211,8633,5326,7253,2561,66,62
2020-11-10,217,17412,15622,8612,5232,7003,2528,66,37
2020-11-11,217,17204,16164,8581,5388,6153,2656,5,20
2020-11-12,217,17016,16183,8465,5680,6096,2735,19,37
2020-11-13,217,16518,15485,8233,5806,6611,2847,6,17
2020-11-16,217,16168,15082,8076,6190,7054,3079,3,3
2020-11-17,217,15958,15250,7947,6378,6990,3148,7,7
2020-11-18,217,15886,15096,7927,6594,7064,3268,3,7
2020-11-19,217,16108,15184,8037,6726,7049,3274,6,33
2020-11-20,217,16266,15402,8122,6930,6941,3416,4,15
2020-11-23,217,16326,14258,8084,7580,8195,3647,27,73
2020-11-24,217,16034,14445,7995,8156,7948,3976,3,35
2020-11-25,217,15832,14117,7878,8458,8305,4136,22,43
2020-11-26,217,15828,14323,7900,8804,8163,4336,6,21
2020-11-27,217,15486,13075,7687,9046,9426,4420,25,60
2020-11-30,217,14568,13337,7205,9510,8934,4603,36,77
2020-12-01,217,14138,12728,6996,9682,9807,4730,39,64
2020-12-02,217,13848,12759,6872,9794,10029,4813,30,43
2020-12-03,217,13770,12873,6845,9642,9888,4753,22,43
2020-12-04,217,13614,12903,6754,9002,9648,4419,28,56
2020-12-07,217,12878,12694,6392,8746,9472,4314,16,23
2020-12-08,217,12102,12642,6006,9224,9418,4538,16,31
2020-12-09,217,12204,13394,6041,9244,8530,4446,30,66
2020-12-10,217,13768,13150,6757,9228,9259,4410,52,114
2020-12-11,217,15620,13685,7795,9400,8621,4647,3,10
2020-12-14,217,17118,13625,8478,9826,9110,4781,30,57
2020-12-15,217,17960,13420,8834,10282,9363,5021,80,84
2020-12-16,217,18418,13281,9105,10764,9590,5307,65,34
2020-12-17,217,18632,13238,9201,11084,9837,5467,62,45
2020-12-18,217,18586,13360,9256,11180,9556,5531,12,29
2020-12-21,217,18290,13477,9047,11234,9539,5509,63,69
2020-12-22,217,18044,12901,8878,11402,10238,5581,110,94
2020-12-23,217,17922,12777,8863,11330,10218,5559,61,72
2020-12-24,217,17486,12980,8603,11036,9956,5386,96,91
2020-12-25,217,17078,13080,8447,10556,9767,5153,44,78
2020-12-28,217,16504,13142,8164,9464,9559,4609,30,69
2020-12-29,217,15730,13682,7860,8444,8696,4132,2,51
2020-12-30,217,14702,14163,7339,7878,8080,3855,2,30
2020-12-31,217,13586,14463,6778,7030,7653,3435,3,21
2021-01-04,217,13160,14221,6533,6228,7975,2979,7,58
2021-01-05,217,13274,14493,6620,5894,7481,2892,5,21
2021-01-06,217,15216,15246,7596,5738,6665,2834,2,4
2021-01-07,217,17050,15747,8425,5692,6567,2701,55,88
2021-01-08,217,18210,15997,9041,5510,6411,2673,27,33
2021-01-11,217,17960,16029,8858,5768,6314,2711,62,79
2021-01-12,217,17144,14812,8347,6166,7917,2903,167,154
2021-01-13,217,16676,15077,8217,6292,7529,3037,86,85
2021-01-14,217,16162,14963,8042,6952,7381,3399,21,41
2021-01-15,217,15620,14704,7776,7836,7636,3843,9,30
2021-01-18,217,15334,14811,7643,8320,7579,4050,9,40
2021-01-19,217,15332,14775,7652,8616,7497,4267,5,23
2021-01-20,217,15284,14583,7629,8838,7827,4354,9,35
2021-01-21,217,14872,14423,7425,8718,7847,4291,7,43
2021-01-22,217,14204,13949,7081,8462,8297,4148,11,36
2021-01-25,217,13684,14022,6822,8234,8222,4020,5,46
2021-01-26,217,13942,13874,6943,7970,8517,3898,9,42
2021-01-27,217,14478,14087,7196,7770,8243,3795,15,36
2021-01-28,217,15512,15191,7754,7084,6898,3513,0,5
2021-01-29,217,17218,16241,8561,5972,5901,2794,9,74
2021-02-01,217,18354,16981,9119,5286,5258,2509,12,63
2021-02-02,217,19262,16424,9576,4890,5985,2384,20,29
2021-02-03,217,19700,16941,9756,4724,5580,2247,33,50
2021-02-04,217,19720,16632,9741,4568,5845,2202,45,35
2021-02-05,217,19510,16819,9693,4786,5563,2263,19,66
2021-02-08,217,19124,16162,9531,4954,6275,2427,9,16
2021-02-09,217,18950,16143,9458,5138,6172,2532,8,17
2021-02-10,217,18264,16086,9095,5632,6487,2746,16,30
2021-02-18,217,17942,15641,8850,5514,6800,2585,64,129
2021-02-19,217,17312,16118,8643,5378,6053,2637,2,14
2021-02-22,217,16614,15827,8300,5248,6196,2599,2,4
2021-02-23,217,15978,15503,7987,5712,6548,2839,2,1
2021-02-24,217,15864,14132,7926,6278,7803,3120,1,3
2021-02-25,217,15818,14159,7789,7212,8008,3443,39,75
2021-02-26,217,16228,13971,8091,8006,8156,3969,6,7
2021-03-01,217,16914,13491,8435,8982,8814,4459,9,13
2021-03-02,217,17138,13312,8535,9596,9194,4760,12,16
2021-03-03,217,17450,13319,8706,10010,9235,4974,8,15
2021-03-04,217,17784,13017,8873,10434,9683,5200,6,10
2021-03-05,217,18008,13000,8981,10668,9822,5312,6,7
2021-03-08,217,18014,13046,8984,10922,9672,5427,5,11
2021-03-09,217,18084,12945,9007,9964,9891,4965,13,6
2021-03-10,217,18066,13201,9003,8586,9593,4254,12,13
2021-03-11,217,17818,13891,8900,7946,8651,3944,2,12
2021-03-12,217,17314,14478,8652,7358,7859,3646,1,7
2021-03-15,217,16884,14909,8440,6520,7288,3255,1,0
2021-03-16,217,16954,15583,8473,5606,6497,2765,0,7
2021-03-17,217,17070,15739,8485,5134,6510,2496,10,29
2021-03-18,217,16452,15970,8221,5914,6317,2936,3,3
2021-03-19,217,15590,15502,7780,6556,6783,3247,10,10
2021-03-22,217,14158,14855,7028,7382,7668,3618,20,43
2021-03-23,217,13518,14456,6701,7652,7906,3745,29,35
2021-03-24,217,13122,14064,6411,7514,8408,3572,75,105
2021-03-25,217,12914,14089,6433,7432,8146,3613,6,52
2021-03-26,217,12852,14192,6236,7344,8070,3355,100,183
2021-03-29,217,13186,14352,6391,6704,7800,3026,110,198
2021-03-30,217,14056,14124,6843,6710,8271,3133,124,131
2021-03-31,217,14670,13868,7290,6654,8531,3269,22,31
2021-04-01,217,15268,14431,7531,6544,7855,3144,48,76
2021-04-02,217,16026,14652,7943,6446,7814,3128,46,64
2021-04-06,217,16920,14789,8405,6800,7754,3324,44,58
2021-04-07,217,16938,14921,8429,7018,7469,3446,29,38
2021-04-08,217,16632,14687,8294,7892,7707,3899,2,19
2021-04-09,217,16418,14371,8161,8356,8126,4100,12,37
2021-04-12,217,16180,14598,7998,7754,7969,3777,30,54
2021-04-13,217,15924,15385,7943,6390,7133,3108,5,39
2021-04-14,217,16040,15698,7955,5656,6777,2772,44,33
2021-04-15,217,15730,15538,7815,5254,6823,2600,26,11
2021-04-16,217,15574,15887,7769,5254,6338,2594,9,6
2021-04-19,217,15454,15770,7682,4784,6573,2352,18,14
2021-04-20,217,15716,16407,7834,4268,5820,2096,6,10
2021-04-21,217,15554,16733,7750,4046,5489,1986,12,14
2021-04-22,217,14748,17123,7366,3832,4884,1858,1,19
2021-04-23,217,13766,16558,6837,4404,5516,2058,21,98
2021-04-26,217,13916,15979,6937,5124,6128,2509,5,18
2021-04-27,217,14088,15175,7033,5340,6793,2614,4,17
2021-04-28,217,14252,14636,7071,5728,7308,2769,14,36
2021-04-29,217,14294,14590,7129,5830,7410,2879,2,10
2021-04-30,217,14238,14452,7052,5900,7654,2823,29,71
2021-05-06,217,13780,14083,6818,6022,8147,2908,39,60
2021-05-07,217,13382,13517,6633,6322,8732,3092,29,33
2021-05-10,217,13094,13760,6515,6882,8309,3362,9,37
2021-05-11,217,13362,13796,6633,7552,8319,3642,18,52
2021-05-12,217,13494,13417,6669,8004,8872,3805,21,87
2021-05-13,217,13224,13727,6542,7936,8322,3779,14,69
2021-05-14,217,12492,13655,6209,7950,8289,3842,15,46
2021-05-17,217,12346,13700,6106,7664,8486,3655,26,74
2021-05-18,217,12432,14003,6086,7632,8266,3567,58,158
2021-05-19,217,12606,13433,6253,7980,8755,3926,25,30
2021-05-20,217,13058,13141,6265,8362,9286,3889,161,207
2021-05-21,217,13494,13383,6569,8830,8879,4121,93,174
2021-05-24,217,13562,13564,6679,8990,8499,4241,35,117
2021-05-25,217,13860,13967,6920,8904,8262,4394,3,25
2021-05-26,217,14420,13940,7186,8502,8134,4182,7,13
2021-05-27,217,14630,13965,7157,8244,8336,3824,55,152
2021-05-28,217,14490,13800,7148,8122,8775,3920,28,72
2021-05-31,217,14454,13795,7131,8200,8781,3935,48,88
2021-06-01,217,14814,13862,7363,8518,8753,4165,13,54
2021-06-02,217,15108,13870,7523,8808,8676,4314,13,38
2021-06-03,217,15178,14476,7568,8502,7947,4174,7,28
2021-06-04,217,14924,15144,7441,8046,7434,3947,6,38
2021-06-07,217,14368,14473,7172,7456,7672,3684,2,7
2021-06-08,217,13776,14434,6881,6842,7647,3382,4,11
2021-06-09,217,13436,14906,6701,6516,7065,3210,7,12
2021-06-10,217,13082,14738,6536,6702,7221,3322,2,7
2021-06-11,217,12476,14481,6160,6774,7812,3216,31,72
2021-06-15,217,13212,14472,6562,6638,7687,3162,13,61
2021-06-16,217,14980,14846,7443,6186,7566,2995,14,48
2021-06-17,217,16548,15173,8177,5828,7193,2785,41,66
2021-06-18,217,17166,15293,8546,5672,7049,2759,11,41
2021-06-21,217,17680,15383,8778,5742,7234,2782,35,36
2021-06-22,217,18314,15341,9094,6086,7456,2946,40,59
2021-06-23,217,18272,15269,9081,6204,7394,3021,15,40
2021-06-24,217,17246,14863,8574,6028,7558,2942,19,30
2021-06-25,217,16144,14449,7876,5876,8283,2786,118,106
2021-06-28,217,15220,14649,7510,5790,7877,2775,44,85
2021-06-29,217,14732,15173,7352,5784,7218,2826,7,31
2021-06-30,217,14526,14886,7223,6162,7461,2983,8,36
2021-07-01,217,14260,14475,7122,6654,7523,3305,3,5
2021-07-02,217,14188,14542,7090,6572,7402,3270,1,1
2021-07-05,217,13958,14982,6967,6234,6668,3057,1,12
2021-07-06,217,13820,14312,6861,6288,7819,3047,7,38
2021-07-07,217,13868,14797,6925,6580,7173,3258,1,5
2021-07-08,217,13980,14491,6979,6640,7301,3264,1,15
2021-07-09,217,13802,14603,6888,6770,7405,3313,2,18
2021-07-12,217,13386,14519,6686,6940,7366,3431,0,9
2021-07-13,217,13088,14832,6533,6892,6967,3415,5,8
2021-07-14,217,12612,14634,6294,6796,7109,3370,4,6
2021-07-15,217,12096,14654,6034,6676,7115,3269,3,11
2021-07-16,217,11640,14443,5668,6630,7497,3085,79,120
2021-07-19,217,11228,14132,5528,6812,7835,3208,43,80
2021-07-20,217,11290,13566,5576,7000,8617,3403,40,48
2021-07-21,217,11762,13719,5840,7244,8449,3489,10,59
2021-07-22,217,12062,13657,5986,7388,8403,3589,22,44
2021-07-23,217,11812,13558,5796,7536,8428,3547,41,111
2021-07-26,217,11084,13105,5515,7520,8901,3704,5,20
2021-07-27,217,11326,13907,5507,6804,8173,3207,105,127
2021-07-28,217,12784,14634,6255,5600,7401,2644,84,83
2021-07-29,217,13118,14818,6546,5860,6855,2888,3,17
2021-07-30,217,13346,14683,6669,5960,6979,2961,1,3
2021-08-02,217,13342,14477,6562,6076,7599,2852,44,76
2021-08-03,217,13178,14378,6369,5870,7583,2677,100,143
2021-08-04,217,13468,14641,6681,5864,7440,2829,15,42
2021-08-05,217,13874,14527,6823,6000,7834,2858,65,89
2021-08-06,217,14528,14169,7161,6214,8308,3009,50,64
2021-08-09,217,15040,15053,7492,6262,7032,3062,10,43
2021-08-10,217,15516,15615,7733,6164,6534,3041,6,20
2021-08-11,217,16182,16144,8082,6110,5916,2977,3,20
2021-08-12,217,16646,15974,8297,6044,6251,2965,16,17
2021-08-13,217,16862,15960,8405,6096,6350,2994,20,29
2021-08-16,217,17316,15282,8644,6478,7080,3187,3,13
2021-08-17,217,18032,14629,8900,7026,8062,3410,46,64
2021-08-18,217,18814,14019,9214,7436,8887,3656,136,52
2021-08-19,217,19080,14169,9483,8332,8423,4140,14,7
2021-08-20,217,19252,13940,9541,9014,8690,4459,25,23
2021-08-23,217,19284,14796,9640,9096,7711,4530,2,9
2021-08-24,217,18900,14181,9432,8906,8460,4430,4,10
2021-08-25,217,17332,13545,8627,9616,9117,4781,10,7
2021-08-26,217,15574,13364,7768,9516,9173,4725,9,17
2021-08-27,217,13540,13153,6758,9564,9257,4748,1,15
2021-08-30,217,12316,12348,6118,9654,9986,4780,12,22
2021-08-31,217,11858,12570,5912,9726,9438,4805,3,13
2021-09-01,217,11660,12356,5786,9222,9784,4525,18,34
2021-09-02,217,11696,12763,5750,8680,9499,4154,44,105
2021-09-03,217,12032,12766,5951,8436,9661,4075,36,66
2021-09-06,217,12230,13202,6074,8040,8968,3915,20,47
2021-09-07,217,12736,13844,6348,7432,8171,3679,12,14
2021-09-08,217,13356,14215,6660,7052,7689,3484,8,9
2021-09-09,217,13898,14545,6879,6938,7666,3319,31,83
2021-09-10,217,14308,14443,7031,6766,7840,3220,63,93
2021-09-13,217,14562,14710,7218,6700,7261,3186,17,54
2021-09-14,217,14366,14350,7042,6856,7696,3127,74,167
2021-09-15,217,14122,14629,7026,6860,7516,3277,18,55
2021-09-16,217,14312,15148,7128,6516,6897,3159,9,23
2021-09-17,217,14522,15518,7203,6316,6478,2958,21,53
2021-09-22,217,15382,15526,7674,6074,6486,2955,3,26
2021-09-23,217,16064,16192,8023,6310,6189,3110,3,22
2021-09-24,217,16652,15841,8323,6664,6531,3320,1,9
2021-09-27,217,16878,15604,8427,7124,6783,3524,2,10
2021-09-28,217,17390,14817,8646,7660,7751,3743,25,63
2021-09-29,217,18432,14624,9164,7938,8114,3880,21,49
2021-09-30,217,19348,14214,9617,8474,8682,4157,26,57
2021-10-08,217,19660,14507,9815,8752,8120,4318,3,29
2021-10-11,217,19742,14733,9854,8540,7850,4226,5,18
2021-10-12,217,19700,15113,9847,7978,7174,3973,1,8
2021-10-13,217,19314,15027,9652,7708,7170,3822,1,6
2021-10-14,217,18426,14730,9208,7688,7549,3809,1,4
2021-10-15,217,17614,14220,8789,7626,8110,3782,9,3
2021-10-18,217,16820,13745,8336,7644,8844,3777,34,24
2021-10-19,217,15652,14027,7753,8388,8509,4062,27,56
2021-10-20,217,14322,13350,7080,9562,9239,4612,32,107
2021-10-21,217,13448,12647,6699,10684,9824,5225,2,57
2021-10-22,217,13086,12628,6431,10716,9947,5086,54,175
2021-10-25,217,12732,12561,6293,10390,9828,4991,26,119
2021-10-26,217,12616,12861,6253,9956,9070,4805,17,69
2021-10-27,217,12064,12975,5845,9126,9345,4262,108,222
2021-10-28,217,12326,13539,6061,8664,8549,4087,64,133
2021-10-29,217,12904,13681,6443,8706,8226,4313,2,17
2021-11-01,217,12252,13312,6119,8476,8602,4202,2,10
2021-11-02,217,12182,13417,6087,8270,8303,4109,1,2
2021-11-03,217,12770,13277,6334,8398,8838,4071,13,42
2021-11-04,217,13162,13285,6412,8942,8983,4209,75,158
2021-11-05,217,13294,13143,6559,9204,9290,4416,50,97
2021-11-08,217,13088,13245,6455,9226,9270,4458,39,98
2021-11-09,217,13010,13170,6374,9002,9396,4341,71,109
2021-11-10,217,12908,13280,6388,8908,9323,4343,30,61
2021-11-11,217,12774,13653,6356,8762,8689,4300,6,38
2021-11-12,217,12884,13605,6402,8802,8673,4309,11,51
2021-11-15,217,12762,13805,6357,8640,8419,4163,7,60
2021-11-16,217,12442,13679,6215,8654,8378,4275,1,21
2021-11-17,217,12420,13440,6201,8950,8446,4391,3,30
2021-11-18,217,12504,13196,6242,9242,8717,4565,2,27
2021-11-19,217,12746,13082,6360,9502,8949,4661,3,19
2021-11-22,217,13144,12907,6570,9540,8908,4693,1,24
2021-11-23,217,13382,12678,6647,10150,9678,4948,13,58
2021-11-24,217,13926,12650,6878,10450,9928,5067,41,93
2021-11-25,217,14274,12496,7096,10948,10122,5400,24,35
2021-11-26,217,14608,12311,7266,11604,10337,5742,18,35
2021-11-29,217,14804,12697,7394,10880,9760,5420,1,8
2021-11-30,217,14746,12684,7365,10516,9704,5235,3,11
2021-12-01,217,14214,12603,7088,10176,9845,5066,5,10
2021-12-02,217,13554,12853,6773,9626,9380,4806,4,1
2021-12-03,217,12756,13128,6363,8716,9081,4345,3,3
2021-12-06,217,12310,13324,6139,7908,8427,3902,6,10
2021-12-07,217,12102,13338,5977,7576,8676,3691,30,57
2021-12-08,217,12328,13507,6094,7472,8355,3588,34,66
2021-12-09,217,13568,13849,6761,6968,8107,3457,4,4
2021-12-10,217,14634,14311,7306,7048,7670,3494,3,4
2021-12-13,217,15266,14526,7596,7130,7695,3509,9,18
2021-12-14,217,15230,14901,7581,7196,7490,3486,13,40
2021-12-15,217,15232,15040,7475,7170,7592,3356,79,176
2021-12-16,217,15134,14754,7512,7088,7538,3459,19,35
2021-12-17,217,15286,14856,7610,7150,7675,3452,14,85
2021-12-20,217,15600,15298,7725,6394,7210,3060,44,100
2021-12-21,217,15858,15489,7904,6164,6919,3026,14,29
2021-12-22,217,15750,15545,7812,6212,6784,2973,23,81
2021-12-23,217,15364,15326,7637,6234,6784,2947,14,97
2021-12-24,217,15170,15205,7548,5904,7076,2892,18,26
2021-12-27,217,14440,15773,7207,5688,6098,2814,4,9
2021-12-28,217,14080,15294,6958,5744,6771,2733,11,62
2021-12-29,217,13768,15066,6833,5828,7099,2830,16,43
2021-12-30,217,14048,14905,6899,5916,7552,2833,71,83
2021-12-31,217,14282,14610,7010,6014,8080,2909,84,77
2022-01-04,217,14284,15274,7087,6000,7084,2938,25,34
2022-01-05,217,13902,15248,6923,5638,7062,2767,11,25
2022-01-06,217,13692,14761,6832,5530,7404,2736,5,6
2022-01-07,217,12914,14342,6451,6264,7474,3082,3,13
2022-01-10,217,12364,13227,6098,7514,8827,3631,28,61
2022-01-11,217,11764,12745,5755,9056,9608,4334,55,116
2022-01-12,217,11900,12316,5807,10040,10110,4820,77,131
2022-01-13,217,11952,12337,5877,10274,10128,4965,45,99
2022-01-14,217,12120,12424,5986,9752,10121,4768,30,57
2022-01-17,217,12418,12791,6183,9684,9551,4718,5,67
2022-01-18,217,12338,12298,6002,9748,10286,4702,89,141
2022-01-19,217,12174,12235,5867,9814,10474,4705,105,138
2022-01-20,217,11920,12290,5871,9538,10135,4650,35,63
2022-01-21,217,11752,12507,5832,9258,9702,4506,17,67
2022-01-24,217,11698,12882,5840,8954,8922,4411,2,11
2022-01-25,217,11796,13098,5878,8318,8841,4092,9,15
2022-01-26,217,12224,13784,6108,7986,8104,3919,1,18
2022-01-27,217,12792,14141,6391,7748,7584,3830,1,5
2022-01-28,217,13974,14253,6889,6942,8206,3379,44,57
2022-02-07,217,14030,15313,6955,7092,6926,3369,27,97
2022-02-08,217,13804,12954,6720,7268,9829,3547,129,70
2022-02-09,217,13550,14411,6767,7392,7476,3641,2,12
2022-02-10,217,13820,13971,6890,7250,8084,3541,4,22
2022-02-11,217,14014,14437,6984,7038,7479,3364,4,51
2022-02-14,217,13998,14172,6969,6696,7931,3257,5,30
2022-02-15,217,13796,15029,6843,6260,7122,3022,28,58
2022-02-16,217,13796,15525,6878,6122,6539,2997,5,27
2022-02-17,217,14070,15576,7014,5924,6495,2904,8,20
2022-02-18,217,14866,15710,7402,5882,6534,2900,15,22
2022-02-21,217,15678,15749,7777,5824,6618,2837,35,40
2022-02-22,217,15842,15346,7850,6000,6964,2893,39,58
2022-02-23,217,15888,15086,7881,6102,7295,2954,22,57
2022-02-24,217,15962,14838,7936,6640,7400,3286,10,13
2022-02-25,217,16350,14511,8170,7432,7836,3694,1,7
2022-02-28,217,16636,14096,8300,8178,8227,4050,8,9
2022-03-01,217,16554,14286,8273,8534,7944,4251,2,4
2022-03-02,217,16310,13764,8137,8784,8493,4362,8,11
2022-03-03,217,15724,13330,7819,8972,9381,4455,21,19
2022-03-04,217,14344,12693,7124,10130,9858,4997,25,33
2022-03-07,217,14536,12703,7258,9998,9838,4984,4,5
2022-03-08,217,16120,14163,8051,7888,8163,3933,3,6
2022-03-09,217,19298,16087,9637,5366,6320,2663,3,4
2022-03-10,217,20440,16806,10207,4936,5468,2455,5,2
