date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-05-12,217,14558,5872
2020-05-13,217,14638,5804
2020-05-14,217,14554,5714
2020-05-15,217,15032,5472
2020-05-18,217,15274,5166
2020-05-19,217,15158,5088
2020-05-20,217,14842,5198
2020-05-21,217,15088,5550
2020-05-22,217,16688,4804
2020-05-25,217,19308,3930
2020-05-26,217,20404,3892
2020-05-27,217,20732,3786
2020-05-28,217,20982,3666
2020-05-29,217,21544,3882
2020-06-01,217,21902,3590
2020-06-02,217,22680,3246
2020-06-03,217,22938,3008
2020-06-04,217,22918,2936
2020-06-05,217,22378,2944
2020-06-08,217,21578,3024
2020-06-09,217,21598,3182
2020-06-10,217,21760,3410
2020-06-11,217,21672,3512
2020-06-12,217,21658,3318
2020-06-15,217,21578,3482
2020-06-16,217,21208,3694
2020-06-17,217,20894,3910
2020-06-18,217,20536,4002
2020-06-19,217,19224,3872
2020-06-22,217,17022,4178
2020-06-23,217,15512,4352
2020-06-24,217,14614,4544
2020-06-29,217,13138,4868
2020-06-30,217,12202,6326
2020-07-01,217,12660,6524
2020-07-02,217,14270,6024
2020-07-03,217,16352,5202
2020-07-06,217,18880,4364
2020-07-07,217,21074,3704
2020-07-08,217,22198,3724
2020-07-09,217,22908,3888
2020-07-10,217,23138,4136
2020-07-13,217,22996,4026
2020-07-14,217,22128,4534
2020-07-15,217,21424,5068
2020-07-16,217,21296,4768
2020-07-17,217,21870,4008
2020-07-20,217,22406,3738
2020-07-21,217,23132,3434
2020-07-22,217,24112,3132
2020-07-23,217,25426,2712
2020-07-24,217,27594,2084
2020-07-27,217,30080,1556
2020-07-28,217,32240,1340
2020-07-29,217,33914,1324
2020-07-30,217,34910,1302
2020-07-31,217,36066,1282
2020-08-03,217,36114,1290
2020-08-04,217,35156,1340
2020-08-05,217,33654,1434
2020-08-06,217,32144,1622
2020-08-07,217,30918,1676
2020-08-10,217,27780,1890
2020-08-11,217,22764,2340
2020-08-12,217,17556,3480
2020-08-13,217,16218,5134
2020-08-14,217,16396,6110
2020-08-17,217,15958,6344
2020-08-18,217,16232,6598
2020-08-19,217,15998,6954
2020-08-20,217,15830,7214
2020-08-21,217,15644,7546
2020-08-24,217,15072,7958
2020-08-25,217,14540,8122
2020-08-26,217,14196,7736
2020-08-27,217,14170,7076
2020-08-28,217,14120,6928
