code,dt
A,2022-12-30
AAPL,2022-12-30
ABBV,2022-12-30
ABT,2022-12-30
ACGL,2022-12-30
ACN,2022-12-30
ADBE,2022-12-30
ADI,2022-12-30
ADM,2022-12-30
ADP,2022-12-30
ADSK,2022-12-30
AEE,2022-12-30
AEP,2022-12-30
AES,2022-12-30
AFL,2022-12-30
AIG,2022-12-30
AIZ,2022-12-30
AJG,2022-12-30
AKAM,2022-12-30
ALB,2022-12-30
ALGN,2022-12-30
ALL,2022-12-30
ALLE,2022-12-30
AMAT,2022-12-30
AMCR,2022-12-30
AMD,2022-12-30
AME,2022-12-30
AMGN,2022-12-30
AMP,2022-12-30
AMT,2022-12-30
AMZN,2022-12-30
ANET,2022-12-30
ANSS,2022-12-30
AON,2022-12-30
AOS,2022-12-30
APA,2022-12-30
APD,2022-12-30
APH,2022-12-30
APO,2022-12-30
APTV,2022-12-30
ARE,2022-12-30
ATO,2022-12-30
AVB,2022-12-30
AVGO,2022-12-30
AVY,2022-12-30
AWK,2022-12-30
AXON,2022-12-30
AXP,2022-12-30
AZO,2022-12-30
BA,2022-12-30
BAC,2022-12-30
BALL,2022-12-30
BAX,2022-12-30
BBY,2022-12-30
BDX,2022-12-30
BEN,2022-12-30
BG,2022-12-30
BK,2022-12-30
BKNG,2022-12-30
BKR,2022-12-30
BLDR,2022-12-30
BLK,2022-12-30
BMY,2022-12-30
BR,2022-12-30
BRO,2022-12-30
BSX,2022-12-30
BX,2022-12-30
BXP,2022-12-30
C,2022-12-30
CAG,2022-12-30
CAH,2022-12-30
CAT,2022-12-30
CB,2022-12-30
CBOE,2022-12-30
CBRE,2022-12-30
CCL,2022-12-30
CDNS,2022-12-30
CDW,2022-12-30
CF,2022-12-30
CFG,2022-12-30
CHD,2022-12-30
CHRW,2022-12-30
CHTR,2022-12-30
CI,2022-12-30
CINF,2022-12-30
CL,2022-12-30
CLX,2022-12-30
CMCSA,2022-12-30
CME,2022-12-30
CMG,2022-12-30
CMI,2022-12-30
CMS,2022-12-30
CNC,2022-12-30
CNP,2022-12-30
COF,2022-12-30
COO,2022-12-30
COP,2022-12-30
COR,2022-12-30
COST,2022-12-30
CPAY,2022-12-30
CPB,2022-12-30
CPRT,2022-12-30
CPT,2022-12-30
CRL,2022-12-30
CRM,2022-12-30
CRWD,2022-12-30
CSCO,2022-12-30
CSGP,2022-12-30
CSX,2022-12-30
CTAS,2022-12-30
CTRA,2022-12-30
CTSH,2022-12-30
CTVA,2022-12-30
CVS,2022-12-30
CVX,2022-12-30
CZR,2022-12-30
D,2022-12-30
DAL,2022-12-30
DAY,2022-12-30
DD,2022-12-30
DE,2022-12-30
DECK,2022-12-30
DELL,2022-12-30
DFS,2022-12-30
DG,2022-12-30
DGX,2022-12-30
DHI,2022-12-30
DHR,2022-12-30
DIS,2022-12-30
DLR,2022-12-30
DLTR,2022-12-30
DOC,2022-12-30
DOV,2022-12-30
DOW,2022-12-30
DPZ,2022-12-30
DRI,2022-12-30
DTE,2022-12-30
DUK,2022-12-30
DVA,2022-12-30
DVN,2022-12-30
DXCM,2022-12-30
EA,2022-12-30
EBAY,2022-12-30
ECL,2022-12-30
ED,2022-12-30
EFX,2022-12-30
EG,2022-12-30
EIX,2022-12-30
EL,2022-12-30
ELV,2022-12-30
EMN,2022-12-30
EMR,2022-12-30
ENPH,2022-12-30
EOG,2022-12-30
EPAM,2022-12-30
EQIX,2022-12-30
EQR,2022-12-30
EQT,2022-12-30
ERIE,2022-12-30
ES,2022-12-30
ESS,2022-12-30
ETN,2022-12-30
ETR,2022-12-30
EVRG,2022-12-30
EW,2022-12-30
EXC,2022-12-30
EXPD,2022-12-30
EXPE,2022-12-30
EXR,2022-12-30
F,2022-12-30
FANG,2022-12-30
FAST,2022-12-30
FCX,2022-12-30
FDS,2022-12-30
FDX,2022-12-30
FE,2022-12-30
FFIV,2022-12-30
FI,2022-12-30
FICO,2022-12-30
FIS,2022-12-30
FITB,2022-12-30
FOX,2022-12-30
FOXA,2022-12-30
FRT,2022-12-30
FSLR,2022-12-30
FTNT,2022-12-30
FTV,2022-12-30
GD,2022-12-30
GDDY,2022-12-30
GE,2022-12-30
GEN,2022-12-30
GILD,2022-12-30
