date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-06-25,486,176656,212600,106360,88132,105735,176656,8582,21956,10376,4185,10141,8582,0,59,51
2020-06-26,486,173034,212022,105934,86137,105212,173034,9004,22050,10583,4384,10011,9004,0,166,54
2020-06-29,486,169044,210302,105529,84379,104699,169044,9780,23356,11058,4751,10522,9780,0,42,53
2020-06-30,486,163994,207870,103803,81790,102949,163994,10384,25804,12126,4971,11553,10384,0,49,70
2020-07-01,486,156848,204300,102172,78054,100979,156848,10754,29322,13841,5112,13061,10754,0,133,97
2020-07-02,486,151098,203288,101345,75087,100129,151098,9778,30094,14404,4663,13352,9778,0,182,57
2020-07-06,486,141684,202028,100257,70461,99242,141684,9134,31794,14775,4360,13869,9134,0,160,53
2020-07-07,486,125484,191384,95025,62421,93438,125484,11792,41870,18273,5606,17380,11792,0,77,100
2020-07-08,486,111666,175004,86330,55412,84065,111666,16982,57910,26088,8094,24448,16982,0,107,199
2020-07-09,486,102294,159790,78576,50676,76413,102294,24696,73398,34810,11962,32986,24696,0,199,220
2020-07-10,486,100962,155046,75218,50004,73404,100962,27764,78046,37714,13605,35729,27764,0,224,150
2020-07-13,486,100454,155178,77247,49944,75017,100454,28062,77760,36700,13774,35386,28062,0,143,154
2020-07-14,486,98552,153976,76144,49006,74224,98552,29274,79356,38534,14444,36914,29274,0,181,123
2020-07-15,486,103256,162678,79859,51479,78673,103256,26232,70838,34781,13018,33348,26232,0,81,53
2020-07-16,486,105984,166224,80590,52844,80011,105984,25420,67392,33625,12660,32204,25420,0,60,16
2020-07-17,486,109092,169962,81902,54152,81177,109092,24070,63832,31446,11919,30132,24070,0,63,18
2020-07-20,486,109970,171710,83167,54296,81846,109970,23634,61758,29555,11601,27771,23634,0,78,22
2020-07-21,486,113050,175780,87609,56469,86289,113050,21562,57484,26555,10761,25891,21562,0,35,10
2020-07-22,486,116082,178590,87288,57859,86062,116082,20316,54518,25984,10133,24273,20316,0,47,5
2020-07-23,486,117582,179694,87469,58058,86151,117582,19844,53836,24185,9774,22914,19844,0,100,23
2020-07-24,486,114860,175850,87624,56376,84314,114860,21268,57364,21663,9861,20432,21268,0,255,130
2020-07-27,486,111508,169820,80468,52833,78439,111508,23680,63188,25896,11258,24401,23680,0,514,16
2020-07-28,486,108742,164988,76535,51578,74302,108742,26344,68222,28622,11902,26495,26344,0,621,67
2020-07-29,486,107248,165104,75864,50431,74256,107248,26008,68084,30014,12213,27733,26008,0,799,53
2020-07-30,486,105286,164746,79341,50291,75664,105286,25180,68268,28516,10684,25791,25180,0,702,235
2020-07-31,486,103912,165128,80320,49997,76574,103912,24774,67954,28775,10742,26097,24774,0,595,359
2020-08-03,486,102770,165062,79812,49455,76251,102770,24896,67966,29995,11050,26900,24896,0,759,364
2020-08-04,486,102194,166106,81152,49704,77646,102194,23576,66420,30543,10759,27392,23576,0,631,418
2020-08-05,486,103314,169546,83554,50896,80442,103314,21372,62190,29116,10176,26414,21372,0,359,246
2020-08-06,486,103706,170942,84463,51523,82334,103706,20932,60326,29297,10326,27136,20932,0,155,72
2020-08-07,486,105092,170976,84870,52320,83066,105092,21670,60432,29304,10758,27653,21670,0,95,18
2020-08-10,486,108070,172902,85694,53802,84042,108070,20900,59928,28150,10357,26983,20900,0,54,26
2020-08-11,486,110080,174252,85717,54695,84236,110080,20736,58760,27841,10084,26290,20736,0,117,100
2020-08-12,486,109476,172898,85032,54231,83143,109476,22438,60372,27881,10888,26354,22438,0,170,150
2020-08-13,486,108736,171302,83614,53853,82037,108736,23540,61878,28797,11508,27368,23540,0,163,97
2020-08-14,486,107746,168030,81798,53375,80353,107746,25160,64830,29656,12311,28473,25160,0,103,51
2020-08-17,486,107786,166058,82017,53366,79899,107786,26402,66436,29957,12692,28783,26402,0,109,96
2020-08-18,486,105866,162628,79903,52292,78184,105866,28272,69924,31840,13611,30668,28272,0,132,99
2020-08-19,486,103324,158208,76837,50866,75238,103324,30894,74238,34798,14894,33114,30894,0,217,104
2020-08-20,486,100436,153502,76562,49719,73901,100436,34228,78326,37268,16300,35177,34228,0,216,284
2020-08-21,486,99320,151840,75048,48818,71913,99320,35802,80132,37923,16860,35430,35802,0,311,482
2020-08-24,486,99096,151386,75342,49072,72651,99096,36932,81268,37883,17703,36205,36932,0,181,322
2020-08-25,486,99172,151742,75668,49324,73493,99172,37324,80994,37786,18308,36641,37324,0,71,119
2020-08-26,486,97866,151164,75520,48493,73046,97866,38116,81648,38038,18485,36660,38116,0,182,256
2020-08-27,486,97304,151572,75967,48309,73416,97304,36524,80918,38005,17827,36568,36524,0,155,230
2020-08-28,486,98150,152544,76103,48796,74132,98150,35666,79796,37503,17542,36286,35666,0,145,130
2020-08-31,486,98720,153724,76438,49123,74823,98720,34984,78780,37468,17316,36366,34984,0,128,81
2020-09-01,486,97972,153782,76469,48811,74851,97972,35132,78882,38265,17406,36835,35132,0,101,57
2020-09-02,486,98270,155830,77940,48961,76067,98270,33146,77024,35714,16429,34783,33146,0,66,62
2020-09-03,486,98350,157022,77117,48803,75362,98350,31184,75584,35578,15357,34146,31184,0,57,42
2020-09-04,486,94636,156616,77131,46971,75064,94636,29998,75826,35638,14843,34036,29998,0,106,53
2020-09-08,486,92570,159338,78153,45668,75721,92570,26860,73194,34340,13140,32120,26860,0,302,89
2020-09-09,486,90108,156546,75423,44549,73683,90108,27740,76066,37456,13725,35018,27740,0,249,58
2020-09-10,486,88464,152784,73861,43876,72434,88464,28802,79870,39403,14314,37106,28802,0,202,36
2020-09-11,486,87898,151676,73435,43630,72027,87898,28684,81020,39668,14249,37737,28684,0,181,39
2020-09-14,486,85334,146860,72152,42412,70234,85334,30068,85324,40027,14943,38451,30068,0,157,47
2020-09-15,486,83074,142478,69984,41266,67760,83074,32232,89552,40882,16011,39461,32232,0,112,48
2020-09-16,486,81748,140724,69500,40633,67494,81748,33352,91496,41685,16539,40416,33352,0,97,36
2020-09-17,486,79682,139372,68130,39570,65973,79682,34374,92596,44398,17117,42497,34374,0,115,36
2020-09-18,486,77868,138484,66536,38682,64768,77868,34226,93016,46372,16989,43521,34226,0,107,31
2020-09-21,486,81370,147860,70177,40180,68336,81370,29300,84124,42776,14517,39119,29300,0,294,65
2020-09-22,486,83754,153970,74148,41473,72329,83754,27178,78200,38025,13488,35582,27178,0,226,52
2020-09-23,486,86182,158532,75777,42597,73728,86182,25140,73822,35859,12430,33083,25140,0,227,63
2020-09-24,486,92722,166518,81905,45983,79505,92722,22046,66036,30237,10834,28287,22046,0,206,68
2020-09-25,486,96202,170108,83991,44332,76167,96202,20762,62572,20040,6166,15840,20762,0,987,1116
2020-09-28,486,95576,169796,79709,44205,75869,95576,20434,62812,26286,9438,22767,20434,0,690,121
2020-09-29,486,95508,169566,80402,44364,75643,95508,20266,62880,25250,9390,21603,20266,0,609,87
2020-09-30,486,96912,169948,80178,46133,77364,96912,20024,62552,27995,9786,24524,20024,0,453,56
2020-10-01,486,94856,165484,78725,46468,75943,94856,22160,66676,30626,10947,27371,22160,0,138,43
2020-10-02,486,92864,161638,77628,46013,75490,92864,24324,70562,33062,12083,30580,24324,0,89,31
2020-10-05,486,95670,167438,79951,47404,78049,95670,22004,64920,30381,10912,28391,22004,0,164,27
2020-10-06,486,97674,170700,80890,47706,78532,97674,20958,61994,29270,10253,26300,20958,0,487,37
2020-10-07,486,100966,176852,82874,49626,81070,100966,18518,55900,27529,9141,24148,18518,0,279,21
2020-10-08,486,106400,186346,86968,51564,84978,106400,15132,46762,23763,7310,19414,15132,0,548,57
2020-10-09,486,112774,196222,92999,54936,90906,112774,12204,37074,18021,5680,14292,12204,0,500,73
2020-10-12,486,122066,205864,98994,59990,97468,122066,9312,27636,14692,4447,11281,9312,0,540,60
2020-10-13,486,129670,209898,102828,64384,101622,129670,7846,23644,11282,3688,9262,7846,0,266,58
2020-10-14,486,136202,211030,103973,67908,103128,136202,7428,22080,10646,3570,9139,7428,0,96,45
2020-10-15,486,141028,210716,104393,70393,103334,141028,7522,21358,10731,3686,9324,7522,0,63,31
2020-10-16,486,146256,210730,103565,72945,102661,146256,7744,21462,10702,3787,9429,7744,0,52,10
2020-10-19,486,144676,208754,102376,72037,101282,144676,8174,23644,11785,3995,10248,8174,0,72,20
2020-10-20,486,143336,207680,101970,71110,100978,143336,8318,25392,12257,4036,10733,8318,0,245,37
2020-10-21,486,139944,204526,99770,68660,98377,139944,8676,28254,14155,4099,12097,8676,0,571,73
2020-10-22,486,131372,193828,94837,64514,92910,131372,11296,38852,17760,5186,15984,11296,0,337,177
2020-10-23,486,125576,184682,90284,62184,88914,125576,14694,48398,23741,7138,21937,14694,0,159,84
2020-10-26,486,124878,185180,91359,61969,89800,124878,14016,47786,23257,6784,21526,14016,0,238,123
2020-10-27,486,125658,187956,92923,62460,91408,125658,12976,44820,21751,6313,20116,12976,0,230,97
2020-10-28,486,136442,205816,103126,68060,101329,136442,8494,28044,11849,4053,11081,8494,0,74,91
2020-10-29,486,146278,214790,106863,73056,106032,146278,7290,19604,8337,3393,7866,7290,0,39,70
2020-10-30,486,151998,217410,107396,75937,106916,151998,7160,17206,7976,3377,7316,7160,0,15,75
2020-11-02,486,150026,215600,105931,74901,105463,150026,7502,19008,9192,3632,8257,7502,0,24,24
2020-11-03,486,144414,213548,104276,71979,103741,144414,7774,20794,10533,3667,9172,7774,0,132,58
2020-11-04,486,139522,211904,103368,69251,102883,139522,7882,22294,11220,3808,9985,7882,0,291,45
2020-11-05,486,133462,209640,102258,65917,101621,133462,8250,24350,11905,3963,10624,8250,0,355,53
2020-11-06,486,125978,204792,100759,62818,99931,125978,9412,28914,13534,4565,12532,9412,0,58,50
2020-11-09,486,126366,210922,102202,62377,101496,126366,7256,22834,12098,3478,10003,7256,0,299,45
2020-11-10,486,122276,207970,101595,60837,100618,122276,7790,25358,12660,3711,10952,7790,0,137,87
2020-11-11,486,123458,205304,101170,61492,99819,123458,8362,27780,13122,3999,11535,8362,0,119,103
2020-11-12,486,123994,203402,99588,61850,98421,123994,8856,29644,15075,4296,12946,8856,0,83,79
2020-11-13,486,124908,200990,98290,62304,97308,124908,9806,31762,16273,4810,14116,9806,0,68,54
2020-11-16,486,128014,201048,99915,63804,98464,128014,9984,31846,14144,4898,13038,9984,0,85,43
2020-11-17,486,130228,201316,99367,64929,98234,130228,10096,31736,14837,4955,13472,10096,0,90,27
2020-11-18,486,131544,200990,98838,65544,97940,131544,10206,31838,14258,4997,13225,10206,0,50,18
2020-11-19,486,132546,201342,97655,65017,96546,132546,10128,31958,14046,4843,12656,10128,0,395,15
2020-11-20,486,133768,201068,94285,62704,92331,133768,10264,32424,16134,4492,11492,10264,0,2238,82
2020-11-23,486,134898,201870,95898,64186,93939,134898,9916,31700,15732,4097,11620,9916,0,1689,191
2020-11-24,486,135440,203022,96922,64832,95094,135440,9414,30580,14788,4010,11314,9414,0,1275,85
2020-11-25,486,130596,199860,96354,63196,94470,130596,9806,33628,15537,4481,12856,9806,0,848,62
2020-11-27,486,125692,195052,94806,60805,92367,125692,11028,37928,18003,5094,15131,11028,0,841,135
2020-11-30,486,119040,181182,88519,58824,86857,119040,14922,50240,24151,7243,22309,14922,0,122,70
2020-12-01,486,118910,176334,87047,59157,85734,118910,17212,55424,27139,8477,25649,17212,0,132,54
2020-12-02,486,122150,176038,87429,60728,85787,122150,18164,55616,27311,8870,25743,18164,0,156,95
2020-12-03,486,124040,176524,87537,61776,86161,124040,18726,55764,26977,9218,25986,18726,0,91,56
2020-12-04,486,125866,176294,87411,62690,86111,125866,19166,55622,27172,9433,26031,19166,0,70,32
2020-12-07,486,127206,176158,87452,63355,85830,127206,20894,55786,26698,10297,25330,20894,0,95,50
2020-12-08,486,122800,171528,85381,61210,84010,122800,25022,60794,29113,12338,28099,25022,0,71,91
2020-12-09,486,122716,171452,84969,61186,83643,122716,24476,61118,28811,12102,27786,24476,0,61,67
2020-12-10,486,118580,166136,82048,59040,81058,118580,27590,67186,32138,13641,31254,27590,0,85,69
2020-12-11,486,115500,162346,80203,57506,79333,115500,29164,71250,34332,14437,33463,29164,0,89,46
2020-12-14,486,110784,156954,77445,55151,76526,110784,31576,76574,37116,15641,36162,31576,0,94,49
2020-12-15,486,103196,148934,74794,51502,73315,103196,37476,83980,39357,18605,38946,37476,0,36,23
2020-12-16,486,98348,143802,72154,49057,70550,98348,40708,88346,42066,20170,41335,40708,0,40,53
2020-12-17,486,95044,143112,71756,47409,70044,95044,41510,89728,42388,20561,41536,41510,0,45,79
2020-12-18,486,92832,142644,70048,46044,68627,92832,40928,90342,44985,20251,42987,40928,0,236,103
2020-12-21,486,88512,141210,70112,44066,68567,88512,40182,91822,43918,19995,42815,40182,0,92,30
2020-12-22,486,85070,139364,69253,42375,67481,85070,40824,93294,44404,20320,43183,40824,0,78,40
2020-12-23,486,82448,136714,67409,41016,65659,82448,42028,95618,45356,20954,44117,42028,0,71,28
2020-12-24,486,80858,134866,68109,40121,63475,80858,43498,97664,43267,21441,41211,43498,0,99,71
2020-12-28,486,79964,134320,66421,39812,64328,79964,43432,98328,45113,21594,44090,43432,0,41,25
2020-12-29,486,79028,133724,65284,39116,63045,79028,43356,98642,45706,21508,44260,43356,0,56,28
2020-12-30,486,77478,132236,63849,38366,62035,77478,44294,99994,46700,22006,45331,44294,0,39,18
2020-12-31,486,76606,132168,64693,37904,62385,76606,42984,100014,44411,21135,43125,42984,0,57,16
2021-01-04,486,75178,132416,61482,36834,59285,75178,39872,99274,46114,19659,43811,39872,0,91,18
2021-01-05,486,70896,129430,62558,34633,58174,70896,39460,101376,47364,19001,43544,39460,0,198,154
2021-01-06,486,68256,131794,62336,32581,57481,68256,34884,99020,47374,16652,42107,34884,0,647,336
2021-01-07,486,73794,140344,63867,34568,59050,73794,32224,91032,43807,14414,37317,32224,0,656,474
2021-01-08,486,80056,144050,68434,37717,62557,80056,33410,87762,39974,13927,34416,33410,0,921,1389
2021-01-11,486,83414,144212,67926,39878,64424,83414,35658,87702,38739,15617,35710,35658,0,368,642
2021-01-12,486,86932,144432,69948,42254,66370,86932,38526,87822,37627,16967,35215,38526,0,393,708
2021-01-13,486,89216,143826,70849,43661,66622,89216,40542,88360,37594,17714,35376,40542,0,351,1009
2021-01-14,486,90712,142682,69209,44677,67168,90712,41080,89434,39523,18854,38114,41080,0,131,328
2021-01-15,486,90578,140764,69792,44848,67202,90578,42482,91924,40007,19694,39022,42482,0,60,448
2021-01-19,486,90650,139238,68815,44878,66418,90650,43848,93294,41941,20627,40860,43848,0,35,367
2021-01-20,486,90544,138916,68879,44701,65168,90544,43962,93398,41811,20352,40039,43962,0,158,687
2021-01-21,486,90988,139778,68698,44688,65262,90988,43742,92480,41677,20428,39882,43742,0,196,591
2021-01-22,486,91244,139880,69494,45111,66684,91244,43968,92268,42775,21179,41135,43968,0,158,370
2021-01-25,486,91336,139334,70049,45344,67320,91336,44050,92216,43161,21620,41841,44050,0,115,199
2021-01-26,486,91478,138458,69755,45533,67428,91478,44414,92688,44221,22030,43038,44414,0,96,94
2021-01-27,486,91180,139074,70435,45354,67760,91180,42658,92056,43794,21109,42512,42658,0,137,78
2021-01-28,486,91782,139512,70118,45714,68028,91782,42318,92390,44280,20992,43118,42318,0,100,49
2021-01-29,486,93328,141326,70917,46445,68831,93328,40630,91160,42977,20107,42041,40630,0,119,59
2021-02-01,486,93892,142054,70711,46781,69077,93892,40192,90846,42775,19915,41907,40192,0,80,30
2021-02-02,486,92964,141534,70573,46317,68811,92964,40634,91364,43114,20044,42253,40634,0,74,78
2021-02-03,486,92714,141848,70189,45980,68088,92714,40978,91126,42951,20003,41570,40978,0,147,178
2021-02-04,486,91958,142236,70081,45390,67706,91958,40250,90836,42657,19543,41010,40250,0,190,215
2021-02-05,486,89876,142348,70384,44094,67022,89876,38354,90372,40987,17995,38850,38354,0,301,298
2021-02-08,486,87462,142624,69628,42722,65758,87462,36862,89732,40692,17217,37790,36862,0,307,310
2021-02-09,486,86842,145016,70131,42481,66410,86842,34896,87532,38607,16357,35895,34896,0,266,216
2021-02-10,486,86160,149332,71974,41550,66783,86160,31826,83192,35468,14542,31841,31826,0,328,293
2021-02-11,486,84484,152366,70668,39463,65488,84484,29480,79322,36110,13479,30385,29480,0,768,249
2021-02-12,486,82474,154092,72312,39664,68197,82474,27690,77314,35964,13281,31158,27690,0,600,136
2021-02-16,486,84250,156086,74527,40893,70972,84250,26860,75296,35148,12816,31411,26860,0,316,257
2021-02-17,486,84562,152700,74189,40770,69838,84562,28422,78694,33410,13411,30786,28422,0,269,232
2021-02-18,486,84368,150290,72438,41296,69643,84368,30320,81402,35368,14875,33452,30320,0,133,53
2021-02-19,486,84760,148768,66151,39544,63815,84760,32100,82960,37575,15118,33986,32100,0,318,49
2021-02-22,486,84208,147228,65577,38756,61836,84208,32978,84668,35517,14487,31315,32978,0,406,109
2021-02-23,486,83994,146222,66699,37268,60072,83994,34000,85890,34948,13138,29370,34000,0,1011,733
2021-02-24,486,84262,145042,66773,38223,61232,84262,35532,87558,38878,14983,33140,35532,0,986,399
2021-02-25,486,83318,141090,66903,39399,62249,83318,37396,91620,40423,16589,36402,37396,0,535,522
2021-02-26,486,83650,139386,67430,40576,64115,83650,38528,92722,42611,18321,39802,38528,0,360,159
2021-03-01,486,81874,135852,67127,40397,64367,81874,43234,96542,43245,20730,41810,43234,0,116,205
2021-03-02,486,81038,133026,66213,40237,63767,81038,47860,99178,43963,23135,42939,47860,0,78,138
2021-03-03,486,81292,132092,65448,40444,63472,81292,50088,99912,45593,24460,44690,50088,0,55,65
2021-03-04,486,81694,132624,66746,40733,64662,81694,49972,99290,45777,24769,45012,49972,0,45,38
2021-03-05,486,81890,131998,66987,40872,64560,81890,50432,100248,45817,25034,45100,50432,0,32,30
2021-03-08,486,81406,130380,65035,40544,62929,81406,50324,102452,46111,24788,45445,50324,0,40,49
2021-03-09,486,81766,129424,65009,40720,62689,81766,50428,103646,47183,24865,46479,50428,0,38,57
2021-03-10,486,82720,128916,63913,41071,61550,82720,50058,104468,47300,24805,46577,50058,0,37,29
2021-03-11,486,84032,128980,64869,41751,62186,84032,49306,104378,47595,24201,46743,49306,0,53,118
2021-03-12,486,85694,129044,64814,42422,61897,85694,48932,104304,48097,24031,46855,48932,0,88,105
2021-03-15,486,88134,131046,65403,43694,62628,88134,47198,101694,47481,22988,45907,47198,0,128,102
2021-03-16,486,90842,133318,66170,44955,63888,90842,46538,100036,48114,22993,46305,46538,0,225,111
2021-03-17,486,93148,134822,66329,46290,64803,93148,46036,99012,47503,22914,46056,46036,0,115,7
2021-03-18,486,93978,135900,67636,46714,65543,93978,46078,97924,46154,22946,44988,46078,0,127,19
2021-03-19,486,93860,136404,66236,46522,64929,93860,47048,97552,47721,23383,46132,47048,0,131,42
2021-03-22,486,94152,137766,67114,46688,65875,94152,46480,96198,46015,23109,44955,46480,0,115,29
2021-03-23,486,93646,138702,68012,46558,66609,93646,45182,95040,45679,22534,44424,45182,0,121,13
2021-03-24,486,92734,139754,68542,46022,66476,92734,43742,93288,45571,21782,43484,43742,0,149,23
2021-03-25,486,91916,141056,69236,45676,67459,91916,41456,91768,44510,20666,42714,41456,0,98,22
2021-03-26,486,92354,144048,69681,46053,68670,92354,38944,89258,42804,19437,41703,38944,0,25,14
2021-03-29,486,94206,147624,71351,46997,70571,94206,35974,85696,41600,17956,40440,35974,0,51,10
2021-03-30,486,96188,150180,72588,47821,71017,96188,33902,83096,39482,16809,37870,33902,0,50,14
2021-03-31,486,98314,153048,74235,49033,73421,98314,30690,80184,38700,15322,37566,30690,0,72,9
2021-04-01,486,99376,155400,77218,49490,75489,99376,28522,77476,36518,14189,35288,28522,0,118,20
2021-04-05,486,104152,164726,80773,51814,78647,104152,23154,67882,32150,11449,30183,23154,0,110,41
2021-04-06,486,109986,175766,86336,54705,84403,109986,18694,56934,26410,9279,24735,18694,0,89,21
2021-04-07,486,114480,181888,89073,56821,87485,114480,16914,51412,23349,8405,21907,16914,0,83,21
2021-04-08,486,115942,182628,88740,57530,87447,115942,16478,50742,24168,8175,22292,16478,0,111,27
2021-04-09,486,116744,181898,87676,57547,86780,116744,16882,51048,23854,8374,22763,16882,0,54,23
2021-04-12,486,118752,181556,87461,58472,86531,118752,17736,51384,24340,8771,23477,17736,0,31,29
2021-04-13,486,118028,177960,86334,58339,85332,118028,20430,55044,25030,10110,24328,20430,0,38,21
2021-04-14,486,117854,176314,85386,58748,84651,117854,21666,56124,27843,10732,26357,21666,0,60,25
2021-04-15,486,119796,179560,88265,59719,87262,119796,21230,53268,26036,10440,24781,21230,0,48,49
2021-04-16,486,124916,184264,89888,61886,89110,124916,20048,48634,23517,9892,22479,20048,0,65,23
2021-04-19,486,127834,187296,91127,62900,90010,127834,19538,45868,21361,9443,20171,19538,0,148,73
2021-04-20,486,125834,186970,91910,62029,90097,125834,19366,46274,21439,9262,20243,19366,0,252,220
2021-04-21,486,125698,186574,92406,62108,90409,125698,19654,46988,21724,9459,20349,19654,0,285,129
2021-04-22,486,126484,185790,91718,62733,90279,126484,20140,47958,23147,9781,21761,20140,0,221,131
2021-04-23,486,127614,184772,91524,63488,90314,127614,21414,48854,23526,10477,22398,21414,0,167,120
2021-04-26,486,128556,185854,91674,64057,90630,128556,20764,47644,22732,10097,21674,20764,0,72,84
2021-04-27,486,128862,186020,92134,64149,91161,128862,20302,47674,22668,9947,21901,20302,0,75,71
2021-04-28,486,127550,184940,91504,63439,90226,127550,19758,48456,23254,9621,22004,19758,0,111,62
2021-04-29,486,125206,184774,91615,62116,89865,125206,18828,49016,23268,9064,21868,18828,0,148,131
2021-04-30,486,121772,182682,89782,60382,88324,121772,19222,50574,24308,9360,22796,19222,0,168,82
2021-05-03,486,117326,178918,88256,58288,86758,117326,20278,54206,26079,9925,24522,20278,0,133,96
2021-05-04,486,110152,173180,85642,54720,83956,110152,21932,59422,28769,10737,27028,21932,0,205,96
2021-05-05,486,105144,167858,83481,52364,81441,105144,24088,64662,30377,11833,28880,24088,0,105,116
2021-05-06,486,100456,163192,81934,50060,79686,100456,26338,69354,31984,13002,30867,26338,0,89,89
2021-05-07,486,98626,159380,79933,49129,77528,98626,28028,72402,33408,13864,32253,28028,0,87,71
2021-05-10,486,98670,156484,77335,49076,75542,98670,30158,75496,34760,14875,33670,30158,0,89,62
2021-05-11,486,97716,153100,77213,48670,74288,97716,32818,79602,35272,16243,34204,32818,0,84,77
2021-05-12,486,96384,152402,75552,47978,73535,96384,32922,80458,37819,16336,36440,32922,0,125,64
2021-05-13,486,94462,150766,74205,47017,72526,94462,34206,82314,39966,16913,38381,34206,0,128,81
2021-05-14,486,91132,147186,73686,45389,71220,91132,37488,85938,39087,18637,37993,37488,0,94,54
2021-05-17,486,88956,144810,72051,44299,69882,88956,39478,88248,40414,19639,39358,39478,0,88,44
2021-05-18,486,88694,143476,71156,44190,69683,88694,40410,89356,42141,20103,41279,40410,0,89,32
2021-05-19,486,89768,142620,69870,44763,68613,89768,40782,90082,43238,20270,42143,40782,0,59,32
2021-05-20,486,89192,140688,69415,44479,68065,89192,42250,91822,43505,20996,42633,42250,0,53,22
2021-05-21,486,88262,138520,67943,43957,65973,88262,43278,93906,43726,21565,42579,43278,0,69,19
2021-05-24,486,86244,135978,67773,42890,65553,86244,44760,96380,44689,22226,43736,44760,0,89,33
2021-05-25,486,84794,134166,67314,42200,64737,84794,45814,97632,44379,22703,43501,45814,0,70,44
2021-05-26,486,83962,133440,66021,41501,63036,83962,46742,98704,47314,23057,45185,46742,0,150,168
2021-05-27,486,82872,131876,64731,40759,62176,82872,47450,100362,49687,23464,46817,47450,0,340,124
