date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-07-20,486,109970,23634,171710,61758
2020-07-21,486,113050,21562,175780,57484
2020-07-22,486,116082,20316,178590,54518
2020-07-23,486,117582,19844,179694,53836
2020-07-24,486,114860,21268,175850,57364
2020-07-27,486,111508,23680,169820,63188
2020-07-28,486,108742,26344,164988,68222
2020-07-29,486,107248,26008,165104,68084
2020-07-30,486,105286,25180,164746,68268
2020-07-31,486,103912,24774,165128,67954
2020-08-03,486,102770,24896,165062,67966
2020-08-04,486,102194,23576,166106,66420
2020-08-05,486,103314,21372,169546,62190
2020-08-06,486,103706,20932,170942,60326
2020-08-07,486,105092,21670,170976,60432
2020-08-10,486,108070,20900,172902,59928
2020-08-11,486,110080,20736,174252,58760
2020-08-12,486,109476,22438,172898,60372
2020-08-13,486,108736,23540,171302,61878
2020-08-14,486,107746,25160,168030,64830
2020-08-17,486,107786,26402,166058,66436
2020-08-18,486,105866,28272,162628,69924
2020-08-19,486,103324,30894,158208,74238
2020-08-20,486,100436,34228,153502,78326
2020-08-21,486,99320,35802,151840,80132
2020-08-24,486,99096,36932,151386,81268
2020-08-25,486,99172,37324,151742,80994
2020-08-26,486,97866,38116,151164,81648
2020-08-27,486,97304,36524,151572,80918
2020-08-28,486,98150,35666,152544,79796
2020-08-31,486,98720,34984,153724,78780
2020-09-01,486,97972,35132,153782,78882
2020-09-02,486,98270,33146,155830,77024
2020-09-03,486,98350,31184,157022,75584
2020-09-04,486,94636,29998,156616,75826
2020-09-08,486,92570,26860,159338,73194
2020-09-09,486,90108,27740,156546,76066
2020-09-10,486,88464,28802,152784,79870
2020-09-11,486,87898,28684,151676,81020
2020-09-14,486,85334,30068,146860,85324
2020-09-15,486,83074,32232,142478,89552
2020-09-16,486,81748,33352,140724,91496
2020-09-17,486,79682,34374,139372,92596
2020-09-18,486,77868,34226,138484,93016
2020-09-21,486,81370,29300,147860,84124
2020-09-22,486,83754,27178,153970,78200
2020-09-23,486,86182,25140,158532,73822
2020-09-24,486,92722,22046,166518,66036
2020-09-25,486,96202,20762,170108,62572
2020-09-28,486,95576,20434,169796,62812
2020-09-29,486,95508,20266,169566,62880
2020-09-30,486,96912,20024,169948,62552
2020-10-01,486,94856,22160,165484,66676
2020-10-02,486,92864,24324,161638,70562
2020-10-05,486,95670,22004,167438,64920
2020-10-06,486,97674,20958,170700,61994
2020-10-07,486,100966,18518,176852,55900
2020-10-08,486,106400,15132,186346,46762
2020-10-09,486,112774,12204,196222,37074
2020-10-12,486,122066,9312,205864,27636
2020-10-13,486,129670,7846,209898,23644
2020-10-14,486,136202,7428,211030,22080
2020-10-15,486,141028,7522,210716,21358
2020-10-16,486,146256,7744,210730,21462
2020-10-19,486,144676,8174,208754,23644
2020-10-20,486,143336,8318,207680,25392
2020-10-21,486,139944,8676,204526,28254
2020-10-22,486,131372,11296,193828,38852
2020-10-23,486,125576,14694,184682,48398
2020-10-26,486,124878,14016,185180,47786
2020-10-27,486,125658,12976,187956,44820
2020-10-28,486,136442,8494,205816,28044
2020-10-29,486,146278,7290,214790,19604
2020-10-30,486,151998,7160,217410,17206
2020-11-02,486,150026,7502,215600,19008
2020-11-03,486,144414,7774,213548,20794
2020-11-04,486,139522,7882,211904,22294
2020-11-05,486,133462,8250,209640,24350
2020-11-06,486,125978,9412,204792,28914
2020-11-09,486,126366,7256,210922,22834
2020-11-10,486,122276,7790,207970,25358
2020-11-11,486,123458,8362,205304,27780
2020-11-12,486,123994,8856,203402,29644
2020-11-13,486,124908,9806,200990,31762
2020-11-16,486,128014,9984,201048,31846
2020-11-17,486,130228,10096,201316,31736
2020-11-18,486,131544,10206,200990,31838
2020-11-19,486,132546,10128,201342,31958
2020-11-20,486,133768,10264,201068,32424
2020-11-23,486,134898,9916,201870,31700
2020-11-24,486,135440,9414,203022,30580
2020-11-25,486,130596,9806,199860,33628
2020-11-27,486,125692,11028,195052,37928
2020-11-30,486,119040,14922,181182,50240
2020-12-01,486,118910,17212,176334,55424
2020-12-02,486,122150,18164,176038,55616
2020-12-03,486,124040,18726,176524,55764
2020-12-04,486,125866,19166,176294,55622
2020-12-07,486,127206,20894,176158,55786
2020-12-08,486,122800,25022,171528,60794
2020-12-09,486,122716,24476,171452,61118
2020-12-10,486,118580,27590,166136,67186
2020-12-11,486,115500,29164,162346,71250
2020-12-14,486,110784,31576,156954,76574
2020-12-15,486,103196,37476,148934,83980
2020-12-16,486,98348,40708,143802,88346
2020-12-17,486,95044,41510,143112,89728
2020-12-18,486,92832,40928,142644,90342
2020-12-21,486,88512,40182,141210,91822
2020-12-22,486,85070,40824,139364,93294
2020-12-23,486,82448,42028,136714,95618
2020-12-24,486,80858,43498,134866,97664
2020-12-28,486,79964,43432,134320,98328
2020-12-29,486,79028,43356,133724,98642
2020-12-30,486,77478,44294,132236,99994
2020-12-31,486,76606,42984,132168,100014
2021-01-04,486,75178,39872,132416,99274
2021-01-05,486,70896,39460,129430,101376
2021-01-06,486,68256,34884,131794,99020
2021-01-07,486,73794,32224,140344,91032
2021-01-08,486,80056,33410,144050,87762
2021-01-11,486,83414,35658,144212,87702
2021-01-12,486,86932,38526,144432,87822
2021-01-13,486,89216,40542,143826,88360
2021-01-14,486,90712,41080,142682,89434
2021-01-15,486,90578,42482,140764,91924
2021-01-19,486,90650,43848,139238,93294
2021-01-20,486,90544,43962,138916,93398
2021-01-21,486,90988,43742,139778,92480
2021-01-22,486,91244,43968,139880,92268
2021-01-25,486,91336,44050,139334,92216
2021-01-26,486,91478,44414,138458,92688
2021-01-27,486,91180,42658,139074,92056
2021-01-28,486,91782,42318,139512,92390
2021-01-29,486,93328,40630,141326,91160
2021-02-01,486,93892,40192,142054,90846
2021-02-02,486,92964,40634,141534,91364
2021-02-03,486,92714,40978,141848,91126
2021-02-04,486,91958,40250,142236,90836
2021-02-05,486,89876,38354,142348,90372
2021-02-08,486,87462,36862,142624,89732
2021-02-09,486,86842,34896,145016,87532
2021-02-10,486,86160,31826,149332,83192
2021-02-11,486,84484,29480,152366,79322
2021-02-12,486,82474,27690,154092,77314
2021-02-16,486,84250,26860,156086,75296
2021-02-17,486,84562,28422,152700,78694
2021-02-18,486,84368,30320,150290,81402
2021-02-19,486,84760,32100,148768,82960
2021-02-22,486,84208,32978,147228,84668
2021-02-23,486,83994,34000,146222,85890
2021-02-24,486,84262,35532,145042,87558
2021-02-25,486,83318,37396,141090,91620
2021-02-26,486,83650,38528,139386,92722
2021-03-01,486,81874,43234,135852,96542
2021-03-02,486,81038,47860,133026,99178
2021-03-03,486,81292,50088,132092,99912
2021-03-04,486,81694,49972,132624,99290
2021-03-05,486,81890,50432,131998,100248
2021-03-08,486,81406,50324,130380,102452
2021-03-09,486,81766,50428,129424,103646
2021-03-10,486,82720,50058,128916,104468
2021-03-11,486,84032,49306,128980,104378
2021-03-12,486,85694,48932,129044,104304
2021-03-15,486,88134,47198,131046,101694
2021-03-16,486,90842,46538,133318,100036
2021-03-17,486,93148,46036,134822,99012
2021-03-18,486,93978,46078,135900,97924
2021-03-19,486,93860,47048,136404,97552
2021-03-22,486,94152,46480,137766,96198
2021-03-23,486,93646,45182,138702,95040
2021-03-24,486,92734,43742,139754,93288
2021-03-25,486,91916,41456,141056,91768
2021-03-26,486,92354,38944,144048,89258
2021-03-29,486,94206,35974,147624,85696
2021-03-30,486,96188,33902,150180,83096
2021-03-31,486,98314,30690,153048,80184
2021-04-01,486,99376,28522,155400,77476
2021-04-05,486,104152,23154,164726,67882
2021-04-06,486,109986,18694,175766,56934
2021-04-07,486,114480,16914,181888,51412
2021-04-08,486,115942,16478,182628,50742
2021-04-09,486,116744,16882,181898,51048
2021-04-12,486,118752,17736,181556,51384
2021-04-13,486,118028,20430,177960,55044
2021-04-14,486,117854,21666,176314,56124
2021-04-15,486,119796,21230,179560,53268
2021-04-16,486,124916,20048,184264,48634
2021-04-19,486,127834,19538,187296,45868
2021-04-20,486,125834,19366,186970,46274
2021-04-21,486,125698,19654,186574,46988
2021-04-22,486,126484,20140,185790,47958
2021-04-23,486,127614,21414,184772,48854
2021-04-26,486,128556,20764,185854,47644
2021-04-27,486,128862,20302,186020,47674
2021-04-28,486,127550,19758,184940,48456
2021-04-29,486,125206,18828,184774,49016
2021-04-30,486,121772,19222,182682,50574
2021-05-03,486,117326,20278,178918,54206
2021-05-04,486,110152,21932,173180,59422
2021-05-05,486,105144,24088,167858,64662
2021-05-06,486,100456,26338,163192,69354
2021-05-07,486,98626,28028,159380,72402
2021-05-10,486,98670,30158,156484,75496
2021-05-11,486,97716,32818,153100,79602
2021-05-12,486,96384,32922,152402,80458
2021-05-13,486,94462,34206,150766,82314
2021-05-14,486,91132,37488,147186,85938
2021-05-17,486,88956,39478,144810,88248
2021-05-18,486,88694,40410,143476,89356
2021-05-19,486,89768,40782,142620,90082
2021-05-20,486,89192,42250,140688,91822
2021-05-21,486,88262,43278,138520,93906
2021-05-24,486,86244,44760,135978,96380
2021-05-25,486,84794,45814,134166,97632
2021-05-26,486,83962,46742,133440,98704
2021-05-27,486,82872,47450,131876,100362
2021-05-28,486,83258,47152,131498,101032
2021-06-01,486,81892,45960,130730,101632
2021-06-02,486,81288,44352,130332,101740
2021-06-03,486,80364,43414,130232,102496
2021-06-04,486,79852,40552,131604,101154
2021-06-07,486,76474,40602,129662,102916
2021-06-08,486,70812,44060,125846,106618
2021-06-09,486,69694,42842,126752,105310
2021-06-10,486,68696,42528,126574,105478
2021-06-11,486,68256,44122,126238,105994
2021-06-14,486,69068,45284,125858,106088
2021-06-15,486,70174,46626,125738,106148
2021-06-16,486,70932,47472,125618,106696
2021-06-17,486,71730,48744,125872,106376
2021-06-18,486,77710,42562,133368,98746
2021-06-21,486,80752,42996,134650,97582
2021-06-22,486,81426,45360,133538,99530
2021-06-23,486,82088,46880,132316,100834
2021-06-24,486,82310,47742,131768,101480
2021-06-25,486,81898,47204,131424,101884
2021-06-28,486,81492,47460,130422,102642
2021-06-29,486,80662,48492,129012,103900
2021-06-30,486,80794,49314,127958,105044
2021-07-01,486,81452,48682,127974,104786
2021-07-02,486,81800,47968,127670,104818
2021-07-06,486,81942,48104,126990,105460
2021-07-07,486,82106,48410,126698,106580
2021-07-08,486,81976,49284,125958,107698
2021-07-09,486,82576,49170,125972,107434
2021-07-12,486,83208,48698,127056,106288
2021-07-13,486,83506,48078,128446,104980
2021-07-14,486,83436,48212,129488,103620
2021-07-15,486,82952,47982,130268,103078
2021-07-16,486,81430,46836,130640,102570
2021-07-19,486,77552,44082,127802,105184
2021-07-20,486,74784,45414,123448,108316
2021-07-21,486,73940,45048,123600,108790
2021-07-22,486,73120,45640,123296,109032
2021-07-23,486,73802,45892,124474,107610
2021-07-26,486,75534,45716,126608,105694
2021-07-27,486,76320,45334,126244,105902
2021-07-28,486,77446,44182,126838,105470
2021-07-29,486,78720,42252,129382,102878
2021-07-30,486,79064,42072,131068,101450
2021-08-02,486,78960,42296,131554,101046
2021-08-03,486,78598,41964,131740,100694
2021-08-04,486,78228,41794,131110,101116
2021-08-05,486,78200,41302,131202,100460
2021-08-06,486,78212,40666,132258,100074
2021-08-09,486,77520,41064,132492,100134
2021-08-10,486,77240,41132,132678,99802
2021-08-11,486,77570,40108,134386,97904
2021-08-12,486,78430,39248,136048,95908
2021-08-13,486,80084,38952,138742,93776
2021-08-16,486,78812,43174,135756,96324
2021-08-17,486,79052,45540,135212,97078
2021-08-18,486,79068,45124,135416,97398
2021-08-19,486,79554,42662,136542,96274
2021-08-20,486,80240,43018,136726,96264
2021-08-23,486,80798,44118,136308,96112
2021-08-24,486,81524,44726,136400,96412
2021-08-25,486,81314,45042,136322,96606
2021-08-26,486,79434,46026,134506,98094
2021-08-27,486,78450,46182,133200,99238
2021-08-30,486,77842,45782,132468,99936
2021-08-31,486,78096,45270,132564,100348
2021-09-01,486,79540,44438,132990,100038
2021-09-02,486,80760,42162,134688,98146
2021-09-03,486,80168,41282,135452,97394
2021-09-07,486,78896,40664,135534,96900
2021-09-08,486,76986,39788,135466,97114
2021-09-09,486,74552,39242,133694,98712
2021-09-10,486,72978,38844,132506,99784
2021-09-13,486,70830,38978,131134,100798
2021-09-14,486,70210,38386,131590,100310
2021-09-15,486,71322,37446,133044,98952
2021-09-16,486,71864,37556,133110,98990
2021-09-17,486,72738,38678,133080,98526
2021-09-20,486,81760,32280,145418,86232
2021-09-21,486,86460,31002,150942,80756
2021-09-22,486,87738,31008,152136,79798
2021-09-23,486,86636,30902,149738,82070
2021-09-24,486,86492,30968,148480,83296
2021-09-27,486,85036,30962,146712,85126
2021-09-28,486,83182,32840,143250,88006
2021-09-29,486,83160,34926,141994,89638
2021-09-30,486,83856,35606,142312,89870
2021-10-01,486,84528,37110,142580,90010
2021-10-04,486,85738,39220,142974,90130
2021-10-05,486,88064,40188,143072,90132
2021-10-06,486,91084,40356,144048,89492
2021-10-07,486,91704,40062,144156,89078
2021-10-08,486,91956,40192,143946,89126
2021-10-11,486,91346,40328,143744,89504
2021-10-12,486,90396,40654,143266,89820
2021-10-13,486,89648,40962,142220,90042
2021-10-14,486,90582,39754,144130,88318
2021-10-15,486,92970,37146,147204,85728
2021-10-18,486,88662,40864,142724,90616
2021-10-19,486,86982,42924,141766,91696
2021-10-20,486,88776,42408,143682,89878
2021-10-21,486,92256,40404,147034,86678
2021-10-22,486,96362,37700,151182,81562
2021-10-25,486,99858,36186,155902,77644
2021-10-26,486,103004,33630,160522,73198
2021-10-27,486,102936,31888,162742,70666
2021-10-28,486,102008,31202,163806,69174
2021-10-29,486,101234,31080,163724,69068
2021-11-01,486,102384,31088,164672,68190
2021-11-02,486,103808,30940,165050,68014
2021-11-03,486,104004,30736,164878,68646
2021-11-04,486,105444,29788,165206,68050
2021-11-05,486,106990,27136,165768,67494
2021-11-08,486,108746,25646,166706,66328
2021-11-09,486,109508,25868,167380,65422
2021-11-10,486,110024,26434,168006,64722
2021-11-11,486,109168,26570,167860,64592
2021-11-12,486,105862,27198,165982,66170
2021-11-15,486,104590,27474,165594,66978
2021-11-16,486,102114,28478,163062,69398
2021-11-17,486,97346,30520,159340,72910
2021-11-18,486,91798,31922,154010,78094
2021-11-19,486,85332,33560,146236,84980
2021-11-22,486,81092,36960,140606,90712
2021-11-23,486,76904,40676,136948,94540
2021-11-24,486,74082,41860,134924,96398
2021-11-26,486,75912,37568,138022,92424
2021-11-29,486,77820,37518,139836,91132
2021-11-30,486,84346,31918,148466,83490
2021-12-01,486,91162,27638,157366,74826
2021-12-02,486,97854,25138,164442,68052
2021-12-03,486,99404,25210,164662,67996
2021-12-06,486,97768,25720,161940,70354
2021-12-07,486,96942,25258,160566,72124
2021-12-08,486,97662,24536,160086,72790
2021-12-09,486,98748,24556,159626,73364
2021-12-10,486,99742,24094,159914,73094
2021-12-13,486,100112,24524,158850,74260
2021-12-14,486,98720,25212,156738,76216
2021-12-15,486,97636,26040,154570,78438
2021-12-16,486,98108,25156,155494,77438
2021-12-17,486,97890,24672,155356,77322
2021-12-20,486,99364,22684,159432,73012
2021-12-21,486,100450,22466,160690,71682
2021-12-22,486,101708,21612,162404,69776
2021-12-23,486,103552,20196,165822,65676
2021-12-27,486,104464,17350,173932,58302
2021-12-28,486,109400,14726,184406,48370
2021-12-29,486,110256,14360,187178,46074
2021-12-30,486,107728,16252,182776,50416
2021-12-31,486,103086,20052,175764,57376
2022-01-03,486,102390,21028,175474,57698
2022-01-04,486,103032,19292,179136,53982
2022-01-05,486,102652,18478,179904,52980
2022-01-06,486,100662,19648,174858,58066
2022-01-07,486,99408,21560,169814,63190
2022-01-10,486,97810,23680,166464,66640
2022-01-11,486,98470,25436,164884,68360
2022-01-12,486,100398,26572,163950,69332
2022-01-13,486,102364,28282,162314,71350
2022-01-14,486,102846,30920,159428,74330
2022-01-18,486,105158,32108,159348,74562
2022-01-19,486,107796,34846,158510,75510
2022-01-20,486,110098,34632,159826,74166
2022-01-21,486,112756,33170,162194,71892
2022-01-24,486,117132,30360,166708,67474
2022-01-25,486,120132,29430,168392,65808
2022-01-26,486,120272,29974,167252,66906
2022-01-27,486,119408,30464,165332,68832
2022-01-28,486,117950,30766,164098,70186
2022-01-31,486,115162,31978,161868,72196
2022-02-01,486,113172,32852,159806,74176
2022-02-02,486,111156,33390,157224,76516
2022-02-03,486,110334,32828,155916,77848
2022-02-04,486,110888,31672,156444,77144
2022-02-07,486,111682,29326,158496,75054
2022-02-08,486,113192,25326,163344,70200
2022-02-09,486,114490,21302,170250,62904
2022-02-10,486,114474,19596,173984,58826
2022-02-11,486,114510,18960,176598,56278
2022-02-14,486,116220,18006,180018,52674
2022-02-15,486,117968,16840,183970,48970
2022-02-16,486,117154,16282,185592,47790
2022-02-17,486,115114,16102,186044,47138
2022-02-18,486,111302,16502,184754,48408
2022-02-22,486,103552,19204,175528,57340
2022-02-23,486,97682,21820,166386,66328
2022-02-24,486,100674,18972,172070,60580
2022-02-25,486,93534,20870,163452,68834
2022-02-28,486,86404,25154,151864,80024
2022-03-01,486,83990,26704,147734,84130
2022-03-02,486,83468,27830,145380,86660
2022-03-03,486,83712,28052,144394,87480
2022-03-04,486,83922,29928,142692,89534
2022-03-07,486,84702,31684,142044,90844
2022-03-08,486,86518,32984,143400,89588
2022-03-09,486,87654,34210,143000,89998
2022-03-10,486,88068,36888,141354,91686
2022-03-11,486,88522,38604,140640,92016
2022-03-14,486,89844,39424,140770,92056
2022-03-15,486,90210,40114,139836,93120
2022-03-16,486,90782,39780,140600,92276
2022-03-17,486,92632,38680,143080,89940
2022-03-18,486,95192,37156,146730,86326
2022-03-21,486,97922,35324,149558,83562
2022-03-22,486,100498,34030,152060,81276
2022-03-23,486,99938,35156,151364,82138
2022-03-24,486,94736,41622,144020,88946
2022-03-25,486,96112,39606,145336,87504
2022-03-28,486,97930,36678,147946,84862
2022-03-29,486,102774,30384,155346,77682
2022-03-30,486,106974,26114,162426,70920
2022-03-31,486,108750,23844,166802,66488
2022-04-01,486,110218,21516,172552,60750
2022-04-04,486,112868,18424,182040,51388
2022-04-05,486,114832,16288,187404,46066
2022-04-06,486,114732,15454,189372,44168
2022-04-07,486,113148,15934,188290,45144
2022-04-08,486,112550,17718,184262,49238
2022-04-11,486,111790,20502,178894,54730
2022-04-12,486,111694,23218,174842,58804
2022-04-13,486,111006,24964,171466,62288
2022-04-14,486,108668,26648,167094,66488
2022-04-18,486,104714,28974,161652,71388
2022-04-19,486,101352,31608,155582,77812
2022-04-20,486,97870,33208,149702,83478
2022-04-21,486,95788,33568,145888,87246
2022-04-22,486,93928,33348,145172,88174
2022-04-25,486,93632,31650,147666,85676
2022-04-26,486,94108,30920,149952,83400
2022-04-27,486,93688,32942,149578,83812
2022-04-28,486,90394,35884,146094,87114
2022-04-29,486,91058,35858,146584,86774
2022-05-02,486,95992,32646,152524,81006
2022-05-03,486,98016,31120,155720,77930
2022-05-04,486,97260,30378,156260,77382
2022-05-05,486,97732,29134,158268,75034
2022-05-06,486,101170,27040,162790,70532
2022-05-09,486,106444,23682,169342,64186
2022-05-10,486,111552,21112,174818,58824
2022-05-11,486,117076,19156,180860,52762
2022-05-12,486,124400,16934,187382,46362
2022-05-13,486,129272,16594,189052,44742
2022-05-16,486,133540,16356,190100,43640
2022-05-17,486,134954,16110,190328,43208
2022-05-18,486,134254,16272,188582,44680
2022-05-19,486,135594,16476,190062,42846
2022-05-20,486,136502,16184,192226,41074
2022-05-23,486,135138,16710,190822,42584
2022-05-24,486,132708,16790,189302,44348
2022-05-25,486,129462,17452,186172,47150
2022-05-26,486,129936,16530,187014,46082
2022-05-27,486,132004,14502,191696,41482
2022-05-31,486,130742,14516,192136,41288
2022-06-01,486,130832,14052,193312,40578
2022-06-02,486,133818,13292,195788,38162
2022-06-03,486,135690,12694,197288,36670
2022-06-06,486,135964,11870,199796,34156
2022-06-07,486,133562,11736,200732,33060
2022-06-08,486,131194,12276,200164,33776
2022-06-09,486,125018,12452,197574,36124
2022-06-10,486,122308,10690,201000,32706
2022-06-13,486,136944,6572,215680,18880
2022-06-14,486,150654,4794,223390,11546
2022-06-15,486,158644,4116,226268,8862
2022-06-16,486,169394,3196,228966,6376
2022-06-17,486,176502,2986,228908,6454
2022-06-21,486,180214,3142,227912,7404
2022-06-22,486,184870,3108,227944,7374
2022-06-23,486,187368,3214,227010,8284
2022-06-24,486,188394,3300,226322,8916
2022-06-27,486,189896,3190,226650,8560
2022-06-28,486,190790,3066,227324,8000
2022-06-29,486,191190,3046,227268,7988
2022-06-30,486,191872,3008,227996,6976
2022-07-01,486,192160,3020,228344,6376
2022-07-05,486,192552,3032,228972,6050
2022-07-06,486,192320,3216,228686,6318
2022-07-07,486,192486,3482,227496,7164
2022-07-08,486,192092,3886,225774,9130
2022-07-11,486,192010,4128,225678,9440
2022-07-12,486,191540,4192,225870,9322
2022-07-13,486,185930,4440,224378,10756
2022-07-14,486,177184,4740,222612,12556
2022-07-15,486,168006,4896,221260,13714
2022-07-18,486,147710,6308,214750,19774
2022-07-19,486,123672,9660,201572,32166
2022-07-20,486,109878,12776,190508,42506
2022-07-21,486,101390,21372,164824,67728
2022-07-22,486,105844,30446,159500,73906
2022-07-25,486,110926,32130,160910,72310
2022-07-26,486,112402,30570,162292,71386
2022-07-27,486,115118,28512,162686,70526
2022-07-28,486,120030,24144,173002,60626
2022-07-29,486,126712,21804,178018,55914
2022-08-01,486,131598,21496,181854,52238
2022-08-02,486,133876,21318,183660,50300
2022-08-03,486,135836,21448,184784,49112
2022-08-04,486,136410,21894,185030,48964
2022-08-05,486,135854,22580,184426,49512
2022-08-08,486,137266,22166,184782,49300
2022-08-09,486,138054,21630,185042,48966
2022-08-10,486,140084,20248,186284,47582
2022-08-11,486,142046,19626,187988,45330
2022-08-12,486,145348,18102,192598,41222
2022-08-15,486,149158,16732,195640,38594
2022-08-16,486,152962,15290,197642,36456
2022-08-17,486,155662,14676,198492,35638
2022-08-18,486,159440,14352,200006,33716
2022-08-19,486,159990,15352,199994,34246
2022-08-22,486,157896,15688,199572,34184
2022-08-23,486,155910,15366,200048,33942
2022-08-24,486,153550,15390,199774,34538
2022-08-25,486,150122,15804,197912,36248
2022-08-26,486,146744,15980,194614,39246
2022-08-29,486,146234,14242,195226,38778
2022-08-30,486,148270,12550,199998,33910
2022-08-31,486,151682,11156,204884,29218
2022-09-01,486,157842,9602,210460,23774
2022-09-02,486,161902,9148,212728,21680
2022-09-06,486,164880,8746,213856,20774
2022-09-07,486,166998,8382,214870,19904
2022-09-08,486,165120,8238,214754,20040
2022-09-09,486,162170,8250,214164,20446
2022-09-12,486,159604,8334,214998,19854
2022-09-13,486,156338,8788,213808,20954
2022-09-14,486,151566,9766,210278,24216
2022-09-15,486,148214,10208,207266,26890
2022-09-16,486,147108,10520,203650,30230
2022-09-19,486,147504,10438,201358,32372
2022-09-20,486,150860,9594,201874,31372
2022-09-21,486,154398,8424,202856,30582
2022-09-22,486,161348,6322,208698,24622
2022-09-23,486,172476,3792,218890,14996
2022-09-26,486,182682,3312,224268,9968
2022-09-27,486,189932,3196,223682,10952
2022-09-28,486,191692,3206,222538,12046
2022-09-29,486,191808,3362,222188,12468
2022-09-30,486,191748,3578,220940,13794
2022-10-03,486,191942,3634,218950,15144
2022-10-04,486,189488,3920,217460,16674
2022-10-05,486,187982,4262,218794,15858
2022-10-06,486,187412,4340,219530,15208
2022-10-07,486,187018,4338,219382,15292
2022-10-10,486,186354,4326,217634,16756
2022-10-11,486,185448,4356,217478,17002
2022-10-12,486,185024,4576,217930,16466
2022-10-13,486,186088,4326,218676,15752
2022-10-14,486,185040,4200,217898,16406
2022-10-17,486,184372,4224,217356,16638
2022-10-18,486,184378,4214,218286,15902
2022-10-19,486,182644,4296,219644,14574
2022-10-20,486,176792,4404,220222,14472
2022-10-21,486,164186,5130,217506,16754
2022-10-24,486,149126,6216,213420,20736
2022-10-25,486,138202,7168,208294,24814
2022-10-26,486,134868,7450,207270,26322
2022-10-27,486,130622,8840,203352,30094
2022-10-28,486,127510,10856,197154,35300
2022-10-31,486,130432,11738,196460,36638
2022-11-01,486,137198,11250,200460,32782
2022-11-02,486,139440,11646,199790,33366
2022-11-03,486,137178,12020,198190,35008
2022-11-04,486,135168,12698,195590,37562
2022-11-07,486,134690,13480,192506,40486
2022-11-08,486,134946,14326,189614,43726
2022-11-09,486,134666,15834,186184,47220
2022-11-10,486,137118,16294,186370,46976
2022-11-11,486,141104,14536,191252,42070
2022-11-14,486,143312,13952,193810,39448
2022-11-15,486,144872,13806,195830,37534
2022-11-16,486,146446,13954,196704,37002
2022-11-17,486,147406,14260,196362,37348
2022-11-18,486,148912,14242,196880,36414
2022-11-21,486,149330,14430,196636,35916
2022-11-22,486,148704,15202,195968,37044
2022-11-23,486,147192,16134,194500,38914
2022-11-25,486,146326,16302,192040,41134
2022-11-28,486,143788,17264,187466,45716
2022-11-29,486,139888,20158,182364,51250
2022-11-30,486,136218,23314,177570,55560
2022-12-01,486,137256,21360,179866,53460
2022-12-02,486,139600,19340,184222,49624
2022-12-05,486,138468,18098,188532,45120
2022-12-06,486,136890,17064,191770,41810
2022-12-07,486,136336,16432,193918,40114
2022-12-08,486,135834,16680,194490,39622
2022-12-09,486,131674,16446,193290,40176
2022-12-12,486,125608,16314,191402,42404
2022-12-13,486,123200,15250,191286,42424
2022-12-14,486,118102,16874,185392,48276
2022-12-15,486,116192,16360,185798,48066
2022-12-16,486,121346,14144,192918,40870
2022-12-19,486,124498,13280,196552,37436
2022-12-20,486,128796,12538,199632,34382
