date,nodes,pos_edges,neg_edges
2020-05-07,200,13326,3902
2020-05-08,200,19310,4884
2020-05-11,200,20348,5268
2020-05-12,200,20532,5630
2020-05-13,200,20678,5846
2020-05-14,200,14646,2920
2020-05-15,200,12666,3022
2020-05-18,200,12584,3018
2020-05-19,200,13050,3068
2020-05-20,200,13600,3196
2020-05-21,200,12622,2974
2020-05-22,200,12206,2488
2020-05-26,200,12590,2514
2020-05-27,200,12964,2662
2020-05-28,200,13308,3176
2020-05-29,200,11702,3444
2020-06-01,200,11178,3348
2020-06-02,200,11742,3366
2020-06-03,200,12552,3312
2020-06-04,200,13464,3192
2020-06-05,200,13968,3078
2020-06-08,200,14566,3254
2020-06-09,200,15028,3562
2020-06-10,200,15642,3886
2020-06-11,200,16162,3838
2020-06-12,200,16458,3744
2020-06-15,200,16758,3748
2020-06-16,200,17092,3714
2020-06-17,200,17482,3558
2020-06-18,200,17786,3610
2020-06-19,200,17548,3714
2020-06-22,200,17464,3918
2020-06-23,200,17382,4086
2020-06-24,200,17130,4182
2020-06-25,200,16718,4416
2020-06-26,200,15732,4430
2020-06-29,200,14772,4386
2020-06-30,200,14112,4450
2020-07-01,200,13352,4680
2020-07-02,200,12622,4686
2020-07-06,200,11136,4990
2020-07-07,200,10078,5934
2020-07-08,200,9432,7176
2020-07-09,200,8822,8536
2020-07-10,200,8432,8972
2020-07-13,200,7790,9272
2020-07-14,200,7604,9546
2020-07-15,200,7690,9546
2020-07-16,200,7860,9310
2020-07-17,200,7924,9156
2020-07-20,200,7744,9012
2020-07-21,200,7792,8560
2020-07-22,200,8074,8424
2020-07-23,200,8274,8244
2020-07-24,200,8348,8394
2020-07-27,200,8200,8628
2020-07-28,200,8020,8822
2020-07-29,200,7820,8724
2020-07-30,200,7678,8700
2020-07-31,200,7526,8750
2020-08-03,200,7268,8736
2020-08-04,200,7026,8532
2020-08-05,200,6910,8052
2020-08-06,200,7016,7582
2020-08-07,200,7308,7428
2020-08-10,200,7572,7106
2020-08-11,200,8180,6994
2020-08-12,200,8540,6870
2020-08-13,200,8574,6704
2020-08-14,200,8582,6646
2020-08-17,200,8560,6806
2020-08-18,200,8458,7206
2020-08-19,200,8392,7544
2020-08-20,200,8372,7762
2020-08-21,200,8344,7900
2020-08-24,200,8300,7886
2020-08-25,200,8272,7682
2020-08-26,200,8250,7642
2020-08-27,200,8278,7664
2020-08-28,200,8408,7786
2020-08-31,200,8510,7898
2020-09-01,200,8532,7962
2020-09-02,200,8516,8148
2020-09-03,200,8508,8222
2020-09-04,200,8388,8080
2020-09-08,200,8388,7818
2020-09-09,200,8386,7650
2020-09-10,200,8458,7442
2020-09-11,200,8778,7366
2020-09-14,200,8690,7402
2020-09-15,200,8394,7582
2020-09-16,200,8196,7616
2020-09-17,200,8176,7704
2020-09-18,200,8114,7746
2020-09-21,200,8184,7686
2020-09-22,200,8302,7468
2020-09-23,200,8452,7170
2020-09-24,200,8636,6758
2020-09-25,200,8742,6390
2020-09-28,200,8912,6224
2020-09-29,200,8936,6088
2020-09-30,200,9072,5982
2020-10-01,200,9354,6102
2020-10-02,200,9226,6132
2020-10-05,200,9278,5944
2020-10-06,200,9386,6016
2020-10-07,200,9498,5770
2020-10-08,200,9712,5224
2020-10-09,200,10098,4730
2020-10-12,200,10764,4346
2020-10-13,200,11686,3852
2020-10-14,200,12528,3506
2020-10-15,200,12924,3322
2020-10-16,200,13472,3268
2020-10-19,200,13826,3234
2020-10-20,200,14088,3118
2020-10-21,200,14136,3090
2020-10-22,200,13978,3396
2020-10-23,200,13726,3760
2020-10-26,200,13498,3908
2020-10-27,200,13190,4040
2020-10-28,200,13346,4026
2020-10-29,200,13874,3808
2020-10-30,200,14424,3480
2020-11-02,200,14736,3408
2020-11-03,200,14616,3460
2020-11-04,200,14198,3568
2020-11-05,200,13450,3498
2020-11-06,200,12364,3540
2020-11-09,200,11830,3578
2020-11-10,200,11262,3656
2020-11-11,200,10826,3582
2020-11-12,200,10434,3376
2020-11-13,200,10210,3270
2020-11-16,200,10346,3270
2020-11-17,200,10624,3222
2020-11-18,200,10972,3212
2020-11-19,200,11268,3224
2020-11-20,200,11572,3238
2020-11-23,200,11886,3178
2020-11-24,200,12320,3148
2020-11-25,200,12626,3266
2020-11-27,200,12884,3398
2020-11-30,200,13110,3478
2020-12-01,200,13286,3706
2020-12-02,200,13388,3864
2020-12-03,200,13666,3970
2020-12-04,200,14190,4096
2020-12-07,200,14914,4280
2020-12-08,200,15360,4676
2020-12-09,200,15912,4740
2020-12-10,200,16048,4910
2020-12-11,200,15636,5122
2020-12-14,200,15106,5216
2020-12-15,200,14620,5418
2020-12-16,200,14116,5692
2020-12-17,200,13702,5998
2020-12-18,200,13416,6000
2020-12-21,200,13280,6096
2020-12-22,200,12756,6236
2020-12-23,200,12158,6454
2020-12-24,200,11784,6512
2020-12-28,200,11572,6632
2020-12-29,200,11384,6728
2020-12-30,200,11168,6784
2020-12-31,200,11002,6812
2021-01-04,200,10822,6814
2021-01-05,200,10522,6978
2021-01-06,200,10176,6956
2021-01-07,200,10160,6666
2021-01-08,200,10178,6348
2021-01-11,200,9922,6038
2021-01-12,200,10132,5734
2021-01-13,200,10354,5636
2021-01-14,200,10464,5540
2021-01-15,200,10530,5594
2021-01-19,200,10688,5648
2021-01-20,200,10678,5750
2021-01-21,200,10614,5736
2021-01-22,200,10676,5844
2021-01-25,200,10822,6006
2021-01-26,200,10814,6242
2021-01-27,200,10726,6342
2021-01-28,200,10702,6386
2021-01-29,200,10606,6342
2021-02-01,200,10602,6278
2021-02-02,200,10604,6118
2021-02-03,200,10666,6142
2021-02-04,200,10920,6174
2021-02-05,200,11126,6154
2021-02-08,200,11148,5932
2021-02-09,200,11182,5566
2021-02-10,200,11306,5260
2021-02-11,200,11180,4914
2021-02-12,200,10868,4500
2021-02-16,200,10986,4336
2021-02-17,200,11032,4546
2021-02-18,200,10916,4602
2021-02-19,200,10682,4768
2021-02-22,200,10634,4930
2021-02-23,200,10454,5216
