code,dt
A,2020-09-18
AAPL,2020-09-18
ABBV,2020-09-18
ABT,2020-09-18
ACGL,2020-09-18
ACN,2020-09-18
ADBE,2020-09-18
ADI,2020-09-18
ADM,2020-09-18
ADP,2020-09-18
ADSK,2020-09-18
AEE,2020-09-18
AEP,2020-09-18
AES,2020-09-18
AFL,2020-09-18
AIG,2020-09-18
AIZ,2020-09-18
AJG,2020-09-18
AKAM,2020-09-18
ALB,2020-09-18
ALGN,2020-09-18
ALL,2020-09-18
ALLE,2020-09-18
AMAT,2020-09-18
AMCR,2020-09-18
AMD,2020-09-18
AME,2020-09-18
AMGN,2020-09-18
AMP,2020-09-18
AMT,2020-09-18
AMZN,2020-09-18
ANET,2020-09-18
ANSS,2020-09-18
AON,2020-09-18
AOS,2020-09-18
APA,2020-09-18
APD,2020-09-18
APH,2020-09-18
APO,2020-09-18
APTV,2020-09-18
ARE,2020-09-18
ATO,2020-09-18
AVB,2020-09-18
AVGO,2020-09-18
AVY,2020-09-18
AWK,2020-09-18
AXON,2020-09-18
AXP,2020-09-18
AZO,2020-09-18
BA,2020-09-18
BAC,2020-09-18
BALL,2020-09-18
BAX,2020-09-18
BBY,2020-09-18
BDX,2020-09-18
BEN,2020-09-18
BG,2020-09-18
BK,2020-09-18
BKNG,2020-09-18
BKR,2020-09-18
BLDR,2020-09-18
BLK,2020-09-18
BMY,2020-09-18
BR,2020-09-18
BRO,2020-09-18
BSX,2020-09-18
BX,2020-09-18
BXP,2020-09-18
C,2020-09-18
CAG,2020-09-18
CAH,2020-09-18
CAT,2020-09-18
CB,2020-09-18
CBOE,2020-09-18
CBRE,2020-09-18
CCL,2020-09-18
CDNS,2020-09-18
CDW,2020-09-18
CF,2020-09-18
CFG,2020-09-18
CHD,2020-09-18
CHRW,2020-09-18
CHTR,2020-09-18
CI,2020-09-18
CINF,2020-09-18
CL,2020-09-18
CLX,2020-09-18
CMCSA,2020-09-18
CME,2020-09-18
CMG,2020-09-18
CMI,2020-09-18
CMS,2020-09-18
CNC,2020-09-18
CNP,2020-09-18
COF,2020-09-18
COO,2020-09-18
COP,2020-09-18
COR,2020-09-18
COST,2020-09-18
CPAY,2020-09-18
CPB,2020-09-18
CPRT,2020-09-18
CPT,2020-09-18
CRL,2020-09-18
CRM,2020-09-18
CRWD,2020-09-18
CSCO,2020-09-18
CSGP,2020-09-18
CSX,2020-09-18
CTAS,2020-09-18
CTRA,2020-09-18
CTSH,2020-09-18
CTVA,2020-09-18
CVS,2020-09-18
CVX,2020-09-18
CZR,2020-09-18
D,2020-09-18
DAL,2020-09-18
DAY,2020-09-18
DD,2020-09-18
DE,2020-09-18
DECK,2020-09-18
DELL,2020-09-18
DFS,2020-09-18
DG,2020-09-18
DGX,2020-09-18
DHI,2020-09-18
DHR,2020-09-18
DIS,2020-09-18
DLR,2020-09-18
DLTR,2020-09-18
DOC,2020-09-18
DOV,2020-09-18
DOW,2020-09-18
DPZ,2020-09-18
DRI,2020-09-18
DTE,2020-09-18
DUK,2020-09-18
DVA,2020-09-18
DVN,2020-09-18
DXCM,2020-09-18
EA,2020-09-18
EBAY,2020-09-18
ECL,2020-09-18
ED,2020-09-18
EFX,2020-09-18
EG,2020-09-18
EIX,2020-09-18
EL,2020-09-18
ELV,2020-09-18
EMN,2020-09-18
EMR,2020-09-18
ENPH,2020-09-18
EOG,2020-09-18
EPAM,2020-09-18
EQIX,2020-09-18
EQR,2020-09-18
EQT,2020-09-18
ERIE,2020-09-18
ES,2020-09-18
ESS,2020-09-18
ETN,2020-09-18
ETR,2020-09-18
EVRG,2020-09-18
EW,2020-09-18
EXC,2020-09-18
EXPD,2020-09-18
EXPE,2020-09-18
EXR,2020-09-18
F,2020-09-18
FANG,2020-09-18
FAST,2020-09-18
FCX,2020-09-18
FDS,2020-09-18
FDX,2020-09-18
FE,2020-09-18
FFIV,2020-09-18
FI,2020-09-18
FICO,2020-09-18
FIS,2020-09-18
FITB,2020-09-18
FOX,2020-09-18
FOXA,2020-09-18
FRT,2020-09-18
FSLR,2020-09-18
FTNT,2020-09-18
FTV,2020-09-18
GD,2020-09-18
GDDY,2020-09-18
GE,2020-09-18
GEN,2020-09-18
GILD,2020-09-18
GIS,2020-09-18
GL,2020-09-18
GLW,2020-09-18
GM,2020-09-18
GNRC,2020-09-18
GOOG,2020-09-18
GOOGL,2020-09-18
GPC,2020-09-18
GPN,2020-09-18
GRMN,2020-09-18
GS,2020-09-18
GWW,2020-09-18
HAL,2020-09-18
HAS,2020-09-18
HBAN,2020-09-18
HCA,2020-09-18
HD,2020-09-18
HES,2020-09-18
HIG,2020-09-18
HII,2020-09-18
HLT,2020-09-18
HOLX,2020-09-18
HON,2020-09-18
HPE,2020-09-18
HPQ,2020-09-18
HRL,2020-09-18
HSIC,2020-09-18
HST,2020-09-18
HSY,2020-09-18
HUBB,2020-09-18
HUM,2020-09-18
HWM,2020-09-18
IBM,2020-09-18
ICE,2020-09-18
IDXX,2020-09-18
IEX,2020-09-18
IFF,2020-09-18
INCY,2020-09-18
INTC,2020-09-18
INTU,2020-09-18
INVH,2020-09-18
IP,2020-09-18
IPG,2020-09-18
IQV,2020-09-18
IR,2020-09-18
IRM,2020-09-18
