code,dt
ABEO,2021-02-17
ACHC,2021-02-17
AGNCN,2021-02-17
AKAM,2021-02-17
AKRO,2021-02-17
ALRM,2021-02-17
AMAT,2021-02-17
AMED,2021-02-17
AMRN,2021-02-17
ANGI,2021-02-17
APA,2021-02-17
APOG,2021-02-17
APPS,2021-02-17
ARCB,2021-02-17
ARCC,2021-02-17
ARVN,2021-02-17
ATEC,2021-02-17
ATXS,2021-02-17
AVAV,2021-02-17
AXON,2021-02-17
BANF,2021-02-17
BATRK,2021-02-17
BIDU,2021-02-17
BLNE,2021-02-17
BLNK,2021-02-17
BTAI,2021-02-17
BYND,2021-02-17
CAN,2021-02-17
CCEC,2021-02-17
CDW,2021-02-17
CDXS,2021-02-17
CELH,2021-02-17
CGNX,2021-02-17
CHKP,2021-02-17
CHRS,2021-02-17
CHRW,2021-02-17
CIGI,2021-02-17
CKPT,2021-02-17
CMPR,2021-02-17
COGT,2021-02-17
CRNC,2021-02-17
CRSP,2021-02-17
CSTL,2021-02-17
CTSH,2021-02-17
CVGW,2021-02-17
DGLY,2021-02-17
DNLI,2021-02-17
DOCU,2021-02-17
DVAX,2021-02-17
EBAY,2021-02-17
EHTH,2021-02-17
ERII,2021-02-17
ESLT,2021-02-17
EXPE,2021-02-17
EXPO,2021-02-17
FBIOP,2021-02-17
FFBC,2021-02-17
FFIN,2021-02-17
FOXF,2021-02-17
FWRD,2021-02-17
GDS,2021-02-17
GERN,2021-02-17
GPRE,2021-02-17
GRWG,2021-02-17
GRYP,2021-02-17
HEES,2021-02-17
HELE,2021-02-17
HIVE,2021-02-17
HON,2021-02-17
HRTX,2021-02-17
HSTM,2021-02-17
HURA,2021-02-17
IART,2021-02-17
IBKR,2021-02-17
IBOC,2021-02-17
IBRX,2021-02-17
IDXX,2021-02-17
INGN,2021-02-17
INM,2021-02-17
INVA,2021-02-17
IQ,2021-02-17
IRBT,2021-02-17
KDP,2021-02-17
KPTI,2021-02-17
KTOS,2021-02-17
KXIN,2021-02-17
LAMR,2021-02-17
LFUS,2021-02-17
LGIH,2021-02-17
LGMK,2021-02-17
LKFN,2021-02-17
LNW,2021-02-17
LOPE,2021-02-17
LPSN,2021-02-17
LYFT,2021-02-17
MGNX,2021-02-17
MLCO,2021-02-17
MNST,2021-02-17
MODV,2021-02-17
MSTR,2021-02-17
MTCH,2021-02-17
MYGN,2021-02-17
MYRG,2021-02-17
NCMI,2021-02-17
NEXT,2021-02-17
NFLX,2021-02-17
NIU,2021-02-17
NKTR,2021-02-17
NRC,2021-02-17
NTNX,2021-02-17
NTRA,2021-02-17
NVEE,2021-02-17
NVMI,2021-02-17
NWL,2021-02-17
NWS,2021-02-17
NXPI,2021-02-17
OCGN,2021-02-17
OCSL,2021-02-17
OKTA,2021-02-17
OLLI,2021-02-17
OTLK,2021-02-17
OXLC,2021-02-17
PAA,2021-02-17
PARA,2021-02-17
PARAA,2021-02-17
PDCO,2021-02-17
PDFS,2021-02-17
PFG,2021-02-17
PGEN,2021-02-17
PNFP,2021-02-17
PODD,2021-02-17
POWI,2021-02-17
PSMT,2021-02-17
PTC,2021-02-17
PTEN,2021-02-17
PVLA,2021-02-17
RDNT,2021-02-17
RDUS,2021-02-17
RDWR,2021-02-17
REGN,2021-02-17
RNAC,2021-02-17
ROCK,2021-02-17
ROST,2021-02-17
RRR,2021-02-17
RSLS,2021-02-17
RVMD,2021-02-17
RYAAY,2021-02-17
SAFT,2021-02-17
SAGE,2021-02-17
SAVA,2021-02-17
SBGI,2021-02-17
SFM,2021-02-17
SFNC,2021-02-17
SHYF,2021-02-17
SIBN,2021-02-17
SIFY,2021-02-17
SIGI,2021-02-17
SIMO,2021-02-17
SITM,2021-02-17
SLM,2021-02-17
SNBR,2021-02-17
SNDX,2021-02-17
SNY,2021-02-17
SPNS,2021-02-17
SRRK,2021-02-17
STRA,2021-02-17
SUPN,2021-02-17
SYRE,2021-02-17
TCBK,2021-02-17
TEAM,2021-02-17
TECH,2021-02-17
THRM,2021-02-17
TLRY,2021-02-17
TRMK,2021-02-17
TROW,2021-02-17
TSLA,2021-02-17
TWST,2021-02-17
TXN,2021-02-17
UFPI,2021-02-17
UNIT,2021-02-17
UPWK,2021-02-17
USLM,2021-02-17
UTHR,2021-02-17
VERB,2021-02-17
VLY,2021-02-17
VRNA,2021-02-17
VRRM,2021-02-17
VXRT,2021-02-17
WAFD,2021-02-17
WATT,2021-02-17
WBA,2021-02-17
WING,2021-02-17
WIX,2021-02-17
WTFC,2021-02-17
WTW,2021-02-17
XPEL,2021-02-17
XRX,2021-02-17
YMAB,2021-02-17
ZG,2021-02-17
ZLAB,2021-02-17
