Date,Stock,Open,High,Low,Close,Volume,Turnover
2021-02-26,A,-0.751451919740666,-1.1893309584447882,-1.1424132333494377,-0.9389854531032286,0.7305922944199811,0.0066982807841859
2021-02-26,AAPL,-7.564518164708119,-6.082990604931675,-3.7661125448934842,-4.123305051853479,4.910012374553453,0.0109545532742968
2021-02-26,ABBV,1.2900886502859013,0.9512787116064682,0.8404145692845779,0.9545529713562717,1.0649976196471114,0.0052290021183552
2021-02-26,ABT,-0.5000008270747577,-1.3097858352156904,-1.000002369524029,-1.737079959563961,0.26642924976233007,0.0029968517920568
2021-02-26,ACGL,0.8306391700745309,1.1629618123810512,1.504761596374418,1.5672963628293213,1.4503584313344418,0.0124162931575977
2021-02-26,ACN,0.188836215587776,-1.0459018768359225,-0.9965525908718759,-1.79710119539239,3.5379725085789073,0.004333366456559
2021-02-26,ADBE,-2.258384186793595,-2.3585190725537877,-1.9919739735978197,-2.785749559540191,2.1046093830159025,0.0074014547160957
2021-02-26,ADI,0.4637076865556058,-0.026659546533440923,-0.05764109940486175,0.29160695907101464,4.6821670831762185,0.0112388502669484
2021-02-26,ADM,1.1910625011395841,1.1237098666453647,1.1448068975931973,0.7874986751547097,1.290012462163824,0.0060201267921258
2021-02-26,ADP,5.684755384564803,4.855978453463379,6.971250826422345,4.566281188020003,3.959673547748633,0.0065005860530618
2021-02-26,ADSK,-2.283648489179174,-1.892598585851888,-2.602294340041373,-4.949170617765755,4.8348915482242525,0.0118741784037558
2021-02-26,AEE,-2.4741594856924722,-1.622032023921298,-7.052507362686949,-4.392823997773656,3.738929695682103,0.0087396999539706
2021-02-26,AEP,-3.1811003924087125,-2.7133363475807655,-4.494915238261161,-4.3961572622915375,3.3769328263567773,0.0083007483314231
2021-02-26,AES,-1.1882289494990255,-1.09588208142534,-0.9281710926996878,-0.9942790618630979,-0.6949372672021688,0.0082766316221368
2021-02-26,AFL,3.2479441188524354,2.1895767282502185,1.7990018458542258,1.4837308751914444,3.7548701298645883,0.01220523491096
2021-02-26,AIG,4.967139070709985,2.656709771557158,2.7215010343442816,1.8704564152713088,2.365210160262526,0.0105881911028867
2021-02-26,AIZ,-0.9443480575277984,-1.076587424099099,-1.1575976022136798,-1.203506064993275,0.5520788684050401,0.0146733008439507
2021-02-26,AJG,3.4331801920124074,4.106732385615011,2.8846129406980254,1.5977533127393748,0.900763358767166,0.0035349090727539
2021-02-26,AKAM,-1.1478876238772961,-1.2860741439891792,-1.1563635370887375,-1.3834441597269471,0.7981024667911496,0.0184519033116707
2021-02-26,ALB,-1.33580283852898,-0.867896096862997,-0.7270123552315593,-0.2620414828773378,-0.632799999998875,0.0146033607874136
2021-02-26,ALGN,-1.7617324360829012,-1.2143704710649026,-2.0416762617266415,-1.6524756557049887,2.683241758227015,0.015101699345491
2021-02-26,ALL,0.8114789556278473,0.5500070618474485,0.3352974186697585,-0.2499992107678836,3.604358759414902,0.0105476443820606
2021-02-26,ALLE,-1.3937663089435497,-0.9160380948431502,-0.9827644973762261,-0.8237282473424369,4.73507057542718,0.0149332950131184
2021-02-26,AMAT,1.0225335489300174,0.7673212564297655,0.8273896988560385,0.7836179853706927,2.1064707095089643,0.0143105772068939
2021-02-26,AMCR,0.22905217360524543,-0.863302792582855,-2.1776150684845623,-2.6589172852121954,2.512687764324759,0.0052301187489699
2021-02-26,AMD,-2.5898128466389645,-1.9586563730041533,-1.8230263549585086,-1.4269426361716244,2.3135913306566644,0.0301378772506933
2021-02-26,AME,0.6645207206222682,0.01575777494704969,-0.5810191467619306,-1.478546473261595,2.3573059360622954,0.0061803618272701
2021-02-26,AMGN,-1.669868946077949,-4.331315398283421,-5.380478831072531,-4.295565768346313,2.397228094896882,0.0064286446541434
2021-02-26,AMP,1.35589712435843,1.1418839326400982,1.130372084575475,1.0492792977422924,1.8471400394355875,0.0092543887114617
2021-02-26,AMT,-1.078906326931291,-1.4169932405896821,-2.8971308806249847,-3.316925182384995,4.854194407440565,0.00685980861715
2021-02-26,AMZN,-3.5136834249106306,-4.648730832207643,-4.330134791145792,-3.9859803199922452,0.9876482903000009,0.0080583090505951
2021-02-26,ANET,-5.275377837605735,-8.308182331482511,-5.607149907669372,-7.703247761322522,1.102666666666054,0.0082036908912475
2021-02-26,ANSS,-3.8511485392232676,-4.383971542528471,-3.752895071703224,-4.429714031252507,8.47013651862679,0.0099461733814935
2021-02-26,AON,1.724661373967956,0.9958321765590346,0.6241663513723108,0.1226264999362228,0.3759336099572583,0.0085457940859827
2021-02-26,AOS,0.4587832778149341,0.20339266080388885,0.10374074135696719,-0.3124962159241775,2.2989323843290506,0.0120662252781342
2021-02-26,APA,2.407207477204307,1.8382923265192999,1.4056600522664364,1.6947763641340272,-0.13995896213917133,0.0256027694213413
2021-02-26,APD,-0.8519073294319934,-1.0109663461945977,-0.8247907248467493,-1.1435073587540816,0.47840624129017323,0.0057781513511569
2021-02-26,APH,-1.5039656086086632,-2.0478230663350856,-1.7699275131374856,-1.5009143997391918,1.6246715328455295,0.0062090480109339
2021-02-26,APO,-2.1619746933396287,-2.662488816762217,-2.666364698192172,-1.2656816796569912,-0.11449177372046657,0.0022479315664002
2021-02-26,APTV,-0.5475127403870861,-0.6386798199301312,-0.3651340528524381,0.049745237595510375,2.6261243644793657,0.011250577477925
2021-02-26,ARE,-2.2010792234351015,-3.0895521378510375,-2.7808232131747626,-3.62788838979407,10.163724472065326,0.013367902623538
2021-02-26,ATO,-0.8761946632492497,-1.3155035787511167,-3.3986969061483894,-5.378977502883101,2.34777898156908,0.0089089511617358
