date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2021-04-16,217,15574,5254,29988,14826
2021-04-19,217,15454,4784,30324,14238
2021-04-20,217,15716,4268,30850,13740
2021-04-21,217,15554,4046,31028,13396
2021-04-22,217,14748,3832,30162,13516
2021-04-23,217,13766,4404,28680,15280
2021-04-26,217,13916,5124,28046,16300
2021-04-27,217,14088,5340,27776,16864
2021-04-28,217,14252,5728,27402,17190
2021-04-29,217,14294,5830,27018,17464
2021-04-30,217,14238,5900,26404,17902
2021-05-06,217,13780,6022,25792,18608
2021-05-07,217,13382,6322,25120,19152
2021-05-10,217,13094,6882,24912,19686
2021-05-11,217,13362,7552,25402,19616
2021-05-12,217,13494,8004,25564,19644
2021-05-13,217,13224,7936,25478,19604
2021-05-14,217,12492,7950,24638,20030
2021-05-17,217,12346,7664,24464,20172
2021-05-18,217,12432,7632,24432,20054
2021-05-19,217,12606,7980,24592,19986
2021-05-20,217,13058,8362,24780,19950
2021-05-21,217,13494,8830,24852,20178
2021-05-24,217,13562,8990,24700,20216
2021-05-25,217,13860,8904,24804,19864
2021-05-26,217,14420,8502,25670,19360
2021-05-27,217,14630,8244,26080,19072
2021-05-28,217,14490,8122,26314,19026
2021-05-31,217,14454,8200,26288,18936
2021-06-01,217,14814,8518,25966,19308
2021-06-02,217,15108,8808,25804,19536
2021-06-03,217,15178,8502,25890,18972
2021-06-04,217,14924,8046,26362,18008
2021-06-07,217,14368,7456,26566,18066
2021-06-08,217,13776,6842,26258,18236
2021-06-09,217,13436,6516,26486,17976
2021-06-10,217,13082,6702,25800,18022
2021-06-11,217,12476,6774,25610,18140
2021-06-15,217,13212,6638,26250,17812
2021-06-16,217,14980,6186,27102,16574
2021-06-17,217,16548,5828,28310,15594
2021-06-18,217,17166,5672,28338,14752
2021-06-21,217,17680,5742,29028,14596
2021-06-22,217,18314,6086,29068,15148
2021-06-23,217,18272,6204,29164,15402
2021-06-24,217,17246,6028,28676,15648
2021-06-25,217,16144,5876,28356,15886
2021-06-28,217,15220,5790,27990,15820
2021-06-29,217,14732,5784,28200,16010
2021-06-30,217,14526,6162,27738,16534
2021-07-01,217,14260,6654,27170,17176
2021-07-02,217,14188,6572,27012,17734
2021-07-05,217,13958,6234,27152,17644
2021-07-06,217,13820,6288,27008,17772
2021-07-07,217,13868,6580,26582,18114
2021-07-08,217,13980,6640,26580,18486
2021-07-09,217,13802,6770,26442,18626
2021-07-12,217,13386,6940,26374,18640
2021-07-13,217,13088,6892,26502,18246
2021-07-14,217,12612,6796,26186,18434
2021-07-15,217,12096,6676,25698,18702
2021-07-16,217,11640,6630,25138,18684
2021-07-19,217,11228,6812,24510,19096
2021-07-20,217,11290,7000,24650,19402
2021-07-21,217,11762,7244,24814,19730
2021-07-22,217,12062,7388,24624,19758
2021-07-23,217,11812,7536,24370,19678
2021-07-26,217,11084,7520,23754,20544
2021-07-27,217,11326,6804,24280,20028
2021-07-28,217,12784,5600,26632,17724
2021-07-29,217,13118,5860,26730,17792
2021-07-30,217,13346,5960,27026,17526
2021-08-02,217,13342,6076,26940,17438
2021-08-03,217,13178,5870,26330,17348
2021-08-04,217,13468,5864,26374,17258
2021-08-05,217,13874,6000,26810,17454
2021-08-06,217,14528,6214,26974,17446
2021-08-09,217,15040,6262,27394,17242
2021-08-10,217,15516,6164,27884,16742
2021-08-11,217,16182,6110,28552,16210
2021-08-12,217,16646,6044,29088,15848
2021-08-13,217,16862,6096,29350,15850
2021-08-16,217,17316,6478,29312,16268
2021-08-17,217,18032,7026,28804,16692
2021-08-18,217,18814,7436,28370,16968
2021-08-19,217,19080,8332,27716,17904
2021-08-20,217,19252,9014,27652,18224
2021-08-23,217,19284,9096,27440,18274
2021-08-24,217,18900,8906,27350,18436
2021-08-25,217,17332,9616,26108,19294
2021-08-26,217,15574,9516,25668,19616
2021-08-27,217,13540,9564,24554,20556
2021-08-30,217,12316,9654,23380,21530
2021-08-31,217,11858,9726,22864,21792
2021-09-01,217,11660,9222,23018,21768
2021-09-02,217,11696,8680,23118,21306
2021-09-03,217,12032,8436,23578,20970
2021-09-06,217,12230,8040,24146,20418
2021-09-07,217,12736,7432,25154,19170
2021-09-08,217,13356,7052,26088,18126
2021-09-09,217,13898,6938,26570,17720
2021-09-10,217,14308,6766,26698,17444
2021-09-13,217,14562,6700,26840,17352
2021-09-14,217,14366,6856,26688,17902
2021-09-15,217,14122,6860,26422,18126
2021-09-16,217,14312,6516,26760,17754
2021-09-17,217,14522,6316,27484,17212
2021-09-22,217,15382,6074,28666,16080
2021-09-23,217,16064,6310,29288,15678
2021-09-24,217,16652,6664,29416,15640
2021-09-27,217,16878,7124,29084,16104
2021-09-28,217,17390,7660,28352,16954
2021-09-29,217,18432,7938,28374,17114
2021-09-30,217,19348,8474,28120,17648
2021-10-08,217,19660,8752,28042,17720
2021-10-11,217,19742,8540,28206,17624
2021-10-12,217,19700,7978,28230,17326
2021-10-13,217,19314,7708,28490,17050
2021-10-14,217,18426,7688,28304,16902
2021-10-15,217,17614,7626,27542,17754
2021-10-18,217,16820,7644,26972,18388
2021-10-19,217,15652,8388,25892,19566
2021-10-20,217,14322,9562,24362,21048
2021-10-21,217,13448,10684,23242,21810
2021-10-22,217,13086,10716,23194,22000
2021-10-25,217,12732,10390,22946,21856
2021-10-26,217,12616,9956,23162,21724
2021-10-27,217,12064,9126,23278,21288
2021-10-28,217,12326,8664,24120,20556
2021-10-29,217,12904,8706,24796,20218
2021-11-01,217,12252,8476,24410,20056
2021-11-02,217,12182,8270,24680,19952
2021-11-03,217,12770,8398,24886,19866
2021-11-04,217,13162,8942,24892,20000
2021-11-05,217,13294,9204,25068,19990
2021-11-08,217,13088,9226,25002,19498
2021-11-09,217,13010,9002,24862,19408
2021-11-10,217,12908,8908,24690,19236
2021-11-11,217,12774,8762,24500,19260
2021-11-12,217,12884,8802,24880,19726
2021-11-15,217,12762,8640,24788,19762
2021-11-16,217,12442,8654,24234,19946
2021-11-17,217,12420,8950,23758,20380
2021-11-18,217,12504,9242,23176,21082
2021-11-19,217,12746,9502,23246,21632
2021-11-22,217,13144,9540,23370,21544
2021-11-23,217,13382,10150,23656,21424
2021-11-24,217,13926,10450,23764,21324
2021-11-25,217,14274,10948,23588,21422
2021-11-26,217,14608,11604,23628,21658
2021-11-29,217,14804,10880,23974,21386
2021-11-30,217,14746,10516,24010,21490
2021-12-01,217,14214,10176,23928,21214
2021-12-02,217,13554,9626,23980,20944
2021-12-03,217,12756,8716,24160,20664
2021-12-06,217,12310,7908,24356,20148
2021-12-07,217,12102,7576,24362,20026
2021-12-08,217,12328,7472,24624,19672
2021-12-09,217,13568,6968,26054,18668
2021-12-10,217,14634,7048,26990,18088
2021-12-13,217,15266,7130,27622,17206
2021-12-14,217,15230,7196,27742,17102
2021-12-15,217,15232,7170,27618,17072
2021-12-16,217,15134,7088,27308,16968
2021-12-17,217,15286,7150,27156,17032
2021-12-20,217,15600,6394,27706,16456
2021-12-21,217,15858,6164,28298,15922
2021-12-22,217,15750,6212,28490,15632
2021-12-23,217,15364,6234,28742,15478
2021-12-24,217,15170,5904,28924,15536
2021-12-27,217,14440,5688,28556,15852
2021-12-28,217,14080,5744,28056,16236
2021-12-29,217,13768,5828,27654,16374
2021-12-30,217,14048,5916,27682,16606
2021-12-31,217,14282,6014,27506,16808
2022-01-04,217,14284,6000,27420,16454
2022-01-05,217,13902,5638,27742,16370
2022-01-06,217,13692,5530,27442,16748
2022-01-07,217,12914,6264,25750,18512
2022-01-10,217,12364,7514,24572,20146
2022-01-11,217,11764,9056,23016,21272
2022-01-12,217,11900,10040,22678,21810
2022-01-13,217,11952,10274,22448,21844
2022-01-14,217,12120,9752,22544,21452
2022-01-17,217,12418,9684,22940,21466
2022-01-18,217,12338,9748,22942,21884
2022-01-19,217,12174,9814,22846,21904
2022-01-20,217,11920,9538,22896,21842
2022-01-21,217,11752,9258,22998,21912
2022-01-24,217,11698,8954,22878,21732
2022-01-25,217,11796,8318,23146,21302
2022-01-26,217,12224,7986,23950,20400
2022-01-27,217,12792,7748,24990,19594
2022-01-28,217,13974,6942,26566,18234
2022-02-07,217,14030,7092,26458,18338
2022-02-08,217,13804,7268,25462,18674
2022-02-09,217,13550,7392,24970,19166
2022-02-10,217,13820,7250,25040,19510
2022-02-11,217,14014,7038,25400,19238
2022-02-14,217,13998,6696,25906,18792
2022-02-15,217,13796,6260,26198,18148
2022-02-16,217,13796,6122,27086,17410
2022-02-17,217,14070,5924,27870,16662
2022-02-18,217,14866,5882,28740,16060
2022-02-21,217,15678,5824,29640,15494
2022-02-22,217,15842,6000,29650,15708
2022-02-23,217,15888,6102,29380,15858
2022-02-24,217,15962,6640,28380,16734
2022-02-25,217,16350,7432,27758,17414
2022-02-28,217,16636,8178,27574,17916
2022-03-01,217,16554,8534,27238,18128
2022-03-02,217,16310,8784,26588,18552
2022-03-03,217,15724,8972,25638,19322
2022-03-04,217,14344,10130,23722,21158
2022-03-07,217,14536,9998,23772,21488
2022-03-08,217,16120,7888,26018,19050
2022-03-09,217,19298,5366,31552,14042
2022-03-10,217,20440,4936,32728,12754
2022-03-11,217,21546,4438,34416,11318
2022-03-14,217,22404,3852,35648,9910
2022-03-15,217,24522,2764,37712,7820
2022-03-16,217,25510,2266,39256,6630
2022-03-17,217,24922,2018,39182,6490
2022-03-18,217,24436,1988,39142,6536
2022-03-21,217,23874,2064,38918,6546
2022-03-22,217,23916,2062,39372,6396
2022-03-23,217,23796,2138,39310,6558
2022-03-24,217,23816,2210,39296,6600
2022-03-25,217,24118,2334,38696,7008
2022-03-28,217,24282,2468,38168,7548
2022-03-29,217,24140,2820,36780,8928
2022-03-30,217,24566,3186,36278,9678
2022-03-31,217,24760,3894,35234,10542
2022-04-01,217,25342,4394,35124,10790
2022-04-06,217,25856,4746,35038,11140
2022-04-07,217,25576,4874,34952,11064
2022-04-08,217,24138,5418,34044,11984
2022-04-11,217,23344,5280,33508,12434
2022-04-12,217,22522,5308,32992,12580
2022-04-13,217,21506,5404,32212,13330
2022-04-14,217,18120,6570,28916,16354
2022-04-15,217,14588,8546,24750,20120
2022-04-18,217,13556,9034,23556,21128
2022-04-19,217,12960,9182,22980,21334
2022-04-20,217,12868,8972,23148,21616
2022-04-21,217,13190,8564,23524,21050
2022-04-22,217,13712,8198,24194,20732
2022-04-25,217,15110,6852,25702,19460
2022-04-26,217,17102,5446,28094,16774
2022-04-27,217,18360,5022,29788,15310
2022-04-28,217,18298,5374,29306,15714
2022-04-29,217,18168,5530,28630,16262
2022-05-05,217,18168,5532,28474,16414
2022-05-06,217,17784,5872,27720,17010
2022-05-09,217,17310,6254,27466,17460
2022-05-10,217,17162,6374,27588,17754
2022-05-11,217,17834,5878,28574,16708
2022-05-12,217,18568,5342,30074,15148
2022-05-13,217,19814,4878,31940,13200
2022-05-16,217,21116,4230,33314,11756
2022-05-17,217,22464,3844,33886,11282
2022-05-18,217,24070,3728,33826,11372
2022-05-19,217,24894,3846,33616,11720
2022-05-20,217,25922,3626,34234,11242
2022-05-23,217,26760,3414,34608,10702
2022-05-24,217,27078,3354,34900,10304
2022-05-25,217,27084,3332,35280,10056
2022-05-26,217,26630,3544,35372,9992
2022-05-27,217,23744,3962,34798,10780
2022-05-30,217,19644,4638,31814,13138
2022-05-31,217,18050,4872,30810,13718
2022-06-01,217,18218,5112,31836,13104
2022-06-02,217,18508,4782,32334,12482
2022-06-06,217,17680,4628,31486,13386
2022-06-07,217,16864,4664,30100,14514
2022-06-08,217,15880,5072,28868,15448
2022-06-09,217,15312,4916,29074,14756
2022-06-10,217,14646,5028,28546,15906
2022-06-13,217,14124,5092,27782,16296
2022-06-14,217,13622,5044,27444,16630
2022-06-15,217,13094,4880,26982,16338
2022-06-16,217,13264,5254,26658,17050
2022-06-17,217,13058,6236,25834,18290
2022-06-20,217,13246,6634,25824,18606
2022-06-21,217,13282,6914,25820,18746
2022-06-22,217,13072,6958,25480,18828
2022-06-23,217,12646,7054,24866,18998
2022-06-24,217,12254,7008,24480,19030
2022-06-27,217,11998,6956,24190,19182
2022-06-28,217,11998,7062,23762,19306
2022-06-29,217,11970,6958,23756,19292
2022-06-30,217,12158,6914,23786,19240
2022-07-01,217,12298,6906,23970,19292
2022-07-04,217,12632,6818,24698,18980
2022-07-05,217,12234,6836,24492,19520
2022-07-06,217,12528,6922,24498,19860
2022-07-07,217,12876,6830,24828,19528
2022-07-08,217,13070,6568,25162,19144
2022-07-11,217,14066,6028,26748,17508
2022-07-12,217,15676,5758,29038,15306
2022-07-13,217,16718,5684,29876,14390
2022-07-14,217,17724,5764,30834,13768
2022-07-15,217,18936,5108,32018,12646
2022-07-18,217,19474,4628,32378,11798
2022-07-19,217,19372,4574,32002,11904
2022-07-20,217,19330,4488,31946,12174
2022-07-21,217,19360,4412,32350,11758
2022-07-22,217,19260,4456,32548,11740
2022-07-25,217,19008,4660,32062,12258
2022-07-26,217,18362,5062,31384,13406
2022-07-27,217,17216,5452,30244,14418
2022-07-28,217,16312,5586,29036,15002
2022-07-29,217,15150,6034,27286,16124
2022-08-01,217,14308,6300,26120,16946
2022-08-02,217,13520,6234,26468,17580
2022-08-03,217,13606,6084,26764,17268
2022-08-04,217,13786,5946,26984,17002
2022-08-05,217,13212,6540,26186,18238
2022-08-08,217,13174,6430,26234,18468
2022-08-09,217,13312,6272,26352,18236
2022-08-10,217,13674,5962,26842,17834
2022-08-11,217,14336,5208,28500,16100
2022-08-12,217,15620,4426,31652,13074
2022-08-15,217,16984,4246,32700,11980
2022-08-16,217,18406,4292,33158,11826
2022-08-17,217,19382,4354,33428,11632
2022-08-18,217,20102,4466,33160,11694
2022-08-19,217,20010,4720,32332,12096
2022-08-22,217,19714,5126,31880,12932
2022-08-23,217,19674,5444,31880,13236
2022-08-24,217,19416,5596,31706,13380
2022-08-25,217,19274,5972,31120,13962
2022-08-26,217,19050,6442,30874,14750
2022-08-29,217,18774,6724,30618,15048
2022-08-30,217,17644,7090,29316,16124
2022-08-31,217,15456,7650,26954,17908
2022-09-01,217,13924,8732,25012,20008
2022-09-02,217,13326,9212,24298,20776
2022-09-05,217,13210,9240,24544,20670
2022-09-06,217,13066,9120,24320,20592
2022-09-07,217,12832,9056,24240,20726
2022-09-08,217,12720,8808,24408,20390
2022-09-09,217,12582,8416,24596,20058
2022-09-13,217,12736,7776,24928,18884
2022-09-14,217,12486,7710,24840,19108
2022-09-15,217,12108,7750,24650,19542
2022-09-16,217,12378,6684,25054,18810
2022-09-19,217,13836,5632,27104,17086
2022-09-20,217,14640,5308,28182,16080
2022-09-21,217,15464,5024,29324,15316
2022-09-22,217,16624,4782,30120,14782
2022-09-23,217,17704,4840,30576,14616
2022-09-26,217,18812,4886,30914,14332
2022-09-27,217,19444,4960,31044,14320
2022-09-28,217,19588,4994,31290,14092
2022-09-29,217,19664,4876,31794,13558
2022-09-30,217,19908,4642,32138,13010
2022-10-10,217,20256,4280,32454,12458
2022-10-11,217,20720,4214,33006,12190
2022-10-12,217,20488,3820,33552,11680
2022-10-13,217,19436,3528,33564,11488
2022-10-14,217,19254,3410,33470,11536
2022-10-17,217,18886,3574,32556,12332
2022-10-18,217,17984,4366,30992,13870
2022-10-19,217,17764,5264,29744,14740
2022-10-20,217,17118,6344,28068,16086
2022-10-21,217,17336,6598,27712,16004
2022-10-24,217,17314,6590,28458,15832
2022-10-25,217,17498,6518,29002,15822
2022-10-26,217,17476,6692,28490,16596
2022-10-27,217,17464,7026,28290,16964
2022-10-28,217,17402,6954,28566,16934
2022-10-31,217,17162,6596,29252,16326
2022-11-01,217,16442,6730,28882,16716
2022-11-02,217,16018,6196,28712,16676
2022-11-03,217,16016,5722,28490,16566
2022-11-04,217,16900,5012,30094,15194
2022-11-07,217,18090,4370,31824,13598
2022-11-08,217,18868,4534,32458,13076
2022-11-09,217,19294,4946,32210,13118
2022-11-10,217,19488,5190,31820,13376
2022-11-11,217,20146,5054,32154,13176
2022-11-14,217,20344,5156,32208,13362
2022-11-15,217,20694,5292,32586,13238
2022-11-16,217,21386,5332,32928,12818
2022-11-17,217,21600,5508,32632,13030
2022-11-18,217,21978,5604,32602,12932
2022-11-21,217,22032,5774,32474,12894
2022-11-22,217,21374,6070,32118,13248
2022-11-23,217,20778,5952,31788,13486
2022-11-24,217,20518,5834,32104,13480
2022-11-25,217,19466,5814,31344,14194
2022-11-28,217,17784,6814,29030,16612
2022-11-29,217,16770,8432,26992,18826
2022-11-30,217,16152,8646,26654,19028
2022-12-01,217,15482,8052,26630,18598
2022-12-02,217,15030,7598,27066,18204
2022-12-05,217,14838,6844,28194,17004
2022-12-06,217,14908,6268,28936,16040
2022-12-07,217,15108,6272,28868,16114
2022-12-08,217,15158,6916,28284,16976
2022-12-09,217,15444,7052,27874,17196
2022-12-12,217,15018,6608,27646,17344
2022-12-13,217,14762,6342,27788,17166
2022-12-14,217,14486,6314,27766,16940
2022-12-15,217,15126,6158,28588,16508
2022-12-16,217,16200,6148,29026,16356
2022-12-19,217,17542,5562,30254,14952
2022-12-20,217,19958,4442,32808,12446
2022-12-21,217,22194,3496,35256,9982
2022-12-22,217,23800,2996,36522,8656
2022-12-23,217,26274,2368,38576,6900
2022-12-26,217,27450,2322,39012,6510
2022-12-27,217,27912,2370,38892,6196
2022-12-28,217,28160,2404,38952,6444
2022-12-29,217,27334,2542,38158,7322
2022-12-30,217,26768,2674,37362,8202
2023-01-03,217,25950,2850,36150,9380
2023-01-04,217,24488,3140,35540,9526
2023-01-05,217,23272,3132,36000,8772
2023-01-06,217,23082,3088,36692,8228
2023-01-09,217,23806,2946,37600,8178
2023-01-10,217,24280,2800,37966,7896
2023-01-11,217,24472,2882,37892,7948
2023-01-12,217,24340,3074,37246,8280
2023-01-13,217,24796,2998,37394,7816
2023-01-16,217,26530,2522,39448,5834
2023-01-17,217,27658,2356,40740,5090
2023-01-18,217,27406,2270,40732,5222
2023-01-19,217,26150,2392,39808,5846
2023-01-20,217,24656,2570,38968,6578
2023-01-30,217,22566,3120,36416,8800
2023-01-31,217,20270,4404,33108,11836
2023-02-01,217,18950,5852,30850,14730
