date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-08-05,217,38448,44642,22204,19132,22155,38448,1302,2076,924,560,864,1302,0,14,21
2020-08-06,217,35622,44338,22195,17763,22060,35622,1382,2212,1081,647,1017,1382,0,19,21
2020-08-07,217,32024,43590,21638,15933,21527,32024,1520,2912,1509,709,1326,1520,0,46,21
2020-08-10,217,26678,41154,19741,13029,19590,26678,1860,4982,2739,888,2264,1860,0,101,17
2020-08-11,217,20418,34578,15258,10169,15027,20418,3268,11046,6619,1575,5115,3268,0,9,12
2020-08-12,217,16054,27028,12001,7895,11800,16054,6200,18316,10350,3092,8925,6200,0,64,4
2020-08-13,217,14956,24982,11710,7398,11355,14956,7758,20542,10499,3874,9677,7758,0,42,2
2020-08-14,217,14822,24684,11682,7317,10968,14822,8080,20914,10435,4029,9417,8080,0,33,3
2020-08-17,217,14588,24694,11667,7194,11046,14588,7286,20534,10525,3631,9386,7286,0,39,5
2020-08-18,217,14834,25194,12114,7255,11132,14834,6660,19934,9707,3278,8602,6660,0,42,14
2020-08-19,217,14736,25008,11825,7038,10746,14736,6848,20000,9647,3273,8347,6848,0,77,13
2020-08-20,217,14514,24614,11189,6131,9438,14514,7112,20590,10208,3089,7933,7112,0,586,182
2020-08-21,217,14448,24382,11051,6165,9538,14448,7254,20742,10190,3258,8288,7254,0,483,134
2020-08-24,217,14262,24510,11272,6359,9943,14262,7498,20724,9824,3437,8435,7498,0,256,114
2020-08-25,217,13874,24732,11578,6294,10249,13874,7564,20448,10188,3571,8596,7564,0,323,101
2020-08-26,217,13558,24622,11638,6255,10379,13558,7368,20374,10365,3543,8761,7368,0,284,68
2020-08-27,217,13428,24920,12032,6300,10760,13428,7120,19982,10243,3450,8655,7120,0,266,79
2020-08-28,217,13368,25078,12080,6390,10880,13368,7170,19924,9822,3517,8494,7170,0,167,34
2020-08-31,217,13486,25222,12128,6546,11040,13486,7210,19716,9227,3535,8239,7210,0,61,34
2020-09-01,217,13282,24880,11503,6449,10802,13282,7618,20268,10250,3788,9140,7618,0,88,14
2020-09-02,217,13084,24572,11523,6393,10869,13084,7936,20530,10480,3949,9433,7936,0,86,15
2020-09-03,217,13316,24420,11555,6554,11013,13316,8460,20832,10432,4212,9659,8460,0,51,10
2020-09-04,217,13770,24542,11517,6818,11187,13770,8616,20868,10278,4298,9725,8616,0,38,4
2020-09-07,217,14058,24678,11746,6944,11270,14058,8518,20582,9974,4247,9369,8518,0,31,4
2020-09-08,217,14200,24954,11554,6795,10693,14200,8306,20380,9661,4038,8583,8306,0,83,14
2020-09-09,217,14758,25842,12085,6813,10850,14758,7650,19586,9773,3651,8319,7650,0,200,68
2020-09-10,217,15488,26670,12388,7372,11610,15488,7176,18778,9295,3498,8255,7176,0,141,38
2020-09-11,217,16328,27696,13039,7900,12357,16328,6760,17756,8650,3301,7850,6760,0,82,33
2020-09-14,217,16566,27672,13323,8111,12748,16566,7040,17798,8878,3456,8141,7040,0,71,23
2020-09-15,217,16272,26714,12986,7984,12417,16272,7784,18640,9263,3840,8644,7784,0,79,20
2020-09-16,217,16282,26088,12779,8030,12198,16282,8362,18974,9420,4134,8867,8362,0,54,23
2020-09-17,217,16342,26038,12711,8108,12232,16342,8620,19228,9659,4281,9147,8620,0,33,11
2020-09-18,217,16276,26032,12803,8050,12274,16276,8470,19138,9738,4212,9135,8470,0,39,11
2020-09-21,217,16366,25864,12660,8101,12144,16366,8228,19086,9844,4088,9086,8228,0,45,9
2020-09-22,217,16430,25628,12700,8149,12146,16430,8328,19122,9667,4151,9111,8328,0,22,3
2020-09-23,217,16542,25780,12625,8189,12083,16542,8162,19270,9414,4040,8870,8162,0,14,14
2020-09-24,217,16666,26504,12776,8234,12368,16666,7450,18728,9234,3690,8642,7450,0,19,7
2020-09-25,217,16834,26934,13087,8263,12530,16834,6848,18138,8849,3370,8181,6848,0,49,11
2020-09-28,217,16900,27358,12814,7944,12021,16900,6668,17690,8976,3207,7852,6668,0,202,61
2020-09-29,217,17090,27806,13191,8259,12652,17090,6444,17320,9146,3161,8019,6444,0,159,27
2020-09-30,217,17350,27940,13297,8433,12774,17350,6604,17402,8926,3253,7941,6604,0,129,15
2020-10-09,217,17312,27980,13444,8514,12934,17312,6776,17448,8723,3351,7968,6776,0,68,13
2020-10-12,217,17722,29098,14178,8739,13672,17722,5772,15912,7982,2871,7317,5772,0,55,6
2020-10-13,217,18188,30678,14517,8954,13977,18188,4880,14432,7330,2402,6345,4880,0,58,9
2020-10-14,217,18218,31446,14746,8935,14200,18218,4532,13740,6987,2233,6035,4532,0,68,11
2020-10-15,217,18156,31272,14394,8936,13879,18156,4538,13940,7660,2246,6379,4538,0,82,9
2020-10-16,217,17982,30960,14531,8868,13989,17982,4706,14284,7332,2306,6369,4706,0,61,13
2020-10-19,217,17510,30078,14389,8649,13978,17510,5036,15298,7559,2484,6914,5036,0,47,4
2020-10-20,217,17422,29538,14276,8578,13678,17422,5166,15846,7618,2514,6994,5166,0,49,18
2020-10-21,217,17356,29280,13667,8571,13287,17356,5202,16034,8123,2560,7387,5202,0,42,9
2020-10-22,217,17322,28962,13180,8486,12699,17322,5200,16296,8525,2550,7478,5200,0,47,16
2020-10-23,217,17272,28724,13150,8496,12729,17272,5118,16628,8933,2526,7793,5118,0,40,14
2020-10-26,217,17104,28810,13230,8445,12618,17104,5058,16510,8647,2492,7459,5058,0,18,13
2020-10-27,217,17154,28640,13474,8488,12859,17154,5546,16782,8305,2723,7485,5546,0,6,14
2020-10-28,217,16888,28428,13127,8081,12583,16888,5514,16822,8400,2699,7509,5514,0,70,7
2020-10-29,217,16656,28336,13216,7953,12587,16656,5420,16824,8469,2637,7482,5420,0,136,13
2020-10-30,217,16134,27916,13498,7887,12639,16134,5418,17140,8147,2626,7408,5418,0,54,27
2020-11-02,217,15250,27186,12792,7413,12136,15250,5864,17862,9141,2870,8113,5864,0,91,28
2020-11-03,217,14806,26270,12705,7275,12067,14806,6686,18748,9437,3296,8652,6686,0,76,24
2020-11-04,217,14750,25972,12478,7264,11834,14750,7316,19246,9474,3603,8701,7316,0,56,20
2020-11-05,217,14938,26016,12903,7396,12144,14938,7788,19212,9071,3823,8579,7788,0,30,35
2020-11-06,217,15284,26390,12741,7579,12209,15284,7442,19010,9209,3668,8640,7442,0,14,20
2020-11-09,217,15412,26898,13276,7591,12446,15412,6820,18360,8775,3318,8107,6820,0,30,38
2020-11-10,217,15418,27006,13611,7543,12548,15418,6568,18328,8269,3140,7684,6568,0,56,74
2020-11-11,217,15262,26332,12881,7473,12114,15262,6850,18918,8891,3339,8266,6850,0,35,33
2020-11-12,217,15364,26064,12676,7508,11895,15364,7404,19394,9432,3634,8700,7404,0,75,32
2020-11-13,217,15182,25418,12270,7445,11609,15182,8144,20022,9937,3994,9188,8144,0,60,39
2020-11-16,217,15012,25030,12042,7391,11534,15012,8694,20380,10347,4292,9588,8694,0,57,33
2020-11-17,217,15004,24894,12097,7428,11631,15004,8722,20358,10073,4331,9527,8722,0,39,14
2020-11-18,217,15092,24966,12011,7458,11579,15092,8786,20386,10371,4367,9715,8786,0,52,14
2020-11-19,217,15138,25066,11821,7515,11383,15138,8724,20238,10261,4336,9573,8724,0,21,12
2020-11-20,217,15412,25366,11983,7664,11528,15412,8744,19990,9961,4352,9343,8744,0,9,6
2020-11-23,217,15840,25608,12017,7899,11739,15840,8826,19848,10033,4403,9467,8826,0,5,3
2020-11-24,217,16042,25892,12622,8009,12346,16042,8792,19726,9529,4383,9258,8792,0,5,2
2020-11-25,217,16104,26062,12671,8031,12177,16104,8658,19506,9192,4322,8789,8658,0,10,1
2020-11-26,217,16090,26028,12013,7780,11491,16090,8706,19488,9379,4268,8607,8706,0,21,10
2020-11-27,217,16020,26204,12151,7990,11809,16020,8506,19454,9762,4235,9017,8506,0,4,4
2020-11-30,217,16046,26374,12258,7962,11478,16046,8308,18962,9466,4106,8274,8308,0,13,6
2020-12-01,217,16344,26884,12926,8151,12457,16344,8094,18448,9136,4019,8506,8094,0,7,6
2020-12-02,217,16788,27718,13299,8375,12778,16788,7670,17718,8658,3809,8078,7670,0,4,2
2020-12-03,217,17130,28338,13805,8527,13330,17130,7474,17272,8520,3713,8010,7474,0,12,8
2020-12-04,217,17372,28518,13805,8642,13504,17372,7336,17102,8531,3651,8040,7336,0,19,6
2020-12-07,217,16786,28086,13693,8320,13257,16786,7576,17702,8626,3763,8165,7576,0,10,9
2020-12-08,217,15836,27262,13350,7806,12762,15836,8160,18386,9178,4009,8455,8160,0,43,31
2020-12-09,217,15310,26724,13273,7564,12639,15310,8492,18826,9223,4187,8626,8492,0,48,23
2020-12-10,217,15158,26550,12993,7471,12374,15158,8464,19034,9332,4176,8670,8464,0,41,20
2020-12-11,217,15542,26786,13271,7712,12737,15542,8466,18828,9096,4193,8631,8466,0,18,14
2020-12-14,217,15848,26924,13249,7847,12723,15848,8788,18828,9136,4340,8601,8788,0,37,18
2020-12-15,217,16058,26782,12983,7865,12394,16058,9104,19186,9252,4460,8640,9104,0,59,25
2020-12-16,217,16244,26516,12605,7829,11914,16244,9206,19430,9580,4445,8646,9206,0,103,49
2020-12-17,217,16412,26488,12912,7874,11975,16412,9334,19560,9409,4404,8508,9334,0,153,110
2020-12-18,217,16136,26222,12785,7703,11807,16136,9398,19620,9458,4439,8506,9398,0,158,91
2020-12-21,217,15722,25754,12595,7395,11432,15722,9484,19872,9653,4380,8510,9484,0,246,170
2020-12-22,217,15604,25196,12642,7423,11379,15604,9748,20390,9823,4453,8716,9748,0,225,220
2020-12-23,217,15648,24884,12297,7485,11278,15648,10050,20636,10051,4697,9115,10050,0,175,186
2020-12-24,217,15746,24578,12240,7552,11199,15746,10140,20456,10207,4750,9133,10140,0,168,171
2020-12-25,217,15658,24672,12288,7533,11277,15658,10220,20532,10157,4843,9163,10220,0,151,144
2020-12-28,217,15470,24176,12337,7488,11168,15470,10168,20550,10126,4854,9231,10168,0,125,138
2020-12-29,217,15292,24222,12574,7512,11436,15292,10380,20522,9909,5014,9308,10380,0,55,70
2020-12-30,217,15088,24002,12142,7331,11161,15088,10998,20848,10252,5366,9572,10998,0,70,68
2020-12-31,217,14872,23802,12149,7279,11272,14872,11310,21100,10535,5503,9805,11310,0,89,78
2021-01-04,217,14800,23898,12460,7285,11506,14800,11468,20976,10088,5604,9661,11468,0,59,65
2021-01-05,217,15044,24300,12569,7430,11750,15044,11334,20966,10035,5570,9684,11334,0,49,50
2021-01-06,217,15542,24816,12848,7726,12099,15542,10478,20586,9485,5164,9168,10478,0,25,49
2021-01-07,217,16210,25762,13157,8074,12597,16210,9724,19932,9315,4811,9078,9724,0,14,32
2021-01-08,217,16790,26644,13462,8370,12922,16790,9076,19158,8934,4494,8690,9076,0,14,25
2021-01-11,217,16912,27328,13757,8432,13289,16912,8596,18530,8441,4263,8273,8596,0,14,13
2021-01-12,217,16668,27310,13125,8290,12842,16668,8548,18412,8769,4247,8488,8548,0,13,11
2021-01-13,217,16846,27950,13551,8392,13211,16846,8022,17558,8169,3976,7883,8022,0,12,11
2021-01-14,217,17136,28962,13726,8543,13478,17136,7644,16454,8308,3802,7871,7644,0,8,4
2021-01-15,217,17306,29808,13710,8619,13474,17306,7422,15900,8387,3668,7569,7422,0,10,7
2021-01-18,217,17608,30190,13978,8781,13763,17608,7230,15548,8108,3578,7380,7230,0,9,2
2021-01-19,217,17718,30534,14376,8794,14088,17718,7070,15192,7632,3466,7039,7070,0,13,5
2021-01-20,217,17886,30768,14270,8905,13926,17886,7000,14954,7777,3436,6833,7000,0,16,8
2021-01-21,217,18034,31042,14868,8965,14563,18034,6858,14636,7390,3391,6848,6858,0,17,14
2021-01-22,217,17986,31172,15534,8896,14843,17986,6640,14344,6569,3192,6123,6640,0,31,42
2021-01-25,217,17866,31348,15239,8660,14427,17866,6156,14074,6850,2951,6066,6156,0,109,48
2021-01-26,217,17940,31376,15380,8708,14549,17940,5956,13854,6845,2860,6053,5956,0,95,44
2021-01-27,217,18152,31294,15665,8819,14653,18152,5896,13862,6837,2810,5981,5896,0,138,74
2021-01-28,217,18490,31746,15681,8950,14794,18490,5680,13518,6731,2727,5897,5680,0,146,54
2021-01-29,217,18914,32550,15968,9251,15231,18914,5336,12866,6567,2579,5715,5336,0,124,49
2021-02-01,217,19114,32898,16056,9388,15443,19114,4980,12330,6311,2400,5466,4980,0,87,38
2021-02-02,217,19202,32964,16201,9524,15644,19202,4958,12040,6194,2425,5414,4958,0,46,28
2021-02-03,217,19094,32696,15818,9453,15301,19094,5198,12626,6566,2570,5790,5198,0,49,12
2021-02-04,217,18686,32300,15549,9294,15115,18686,5300,13120,6784,2633,6029,5300,0,26,9
2021-02-05,217,18040,31408,14819,8941,14412,18040,5728,14116,7306,2852,6498,5728,0,29,4
2021-02-08,217,17368,30244,14449,8630,14121,17368,6082,15160,7545,3031,6992,6082,0,17,5
2021-02-09,217,17074,29306,13892,8472,13324,17074,6464,16186,8011,3191,7224,6464,0,18,7
2021-02-10,217,16478,28104,13356,8121,12657,16478,7084,17234,8579,3448,7700,7084,0,30,35
2021-02-18,217,16184,27470,13626,7924,12552,16184,7300,17794,8401,3484,7660,7300,0,40,77
2021-02-19,217,15842,26560,12605,7589,11853,15842,7638,18772,9847,3719,8597,7638,0,195,38
2021-02-22,217,15326,25744,12574,7455,11769,15326,7754,19506,9926,3778,8901,7754,0,110,50
2021-02-23,217,15004,24624,9258,5552,8159,15004,8258,20640,10512,4025,8522,8258,0,336,24
2021-02-24,217,15008,24322,11841,7429,11256,15008,8694,21062,10639,4323,9847,8694,0,46,20
2021-02-25,217,14838,23876,10995,7201,10325,14838,9416,21676,11136,4670,9865,9416,0,65,13
2021-02-26,217,14954,23784,10873,7261,10160,14954,9752,21974,10854,4852,9804,9752,0,29,8
2021-03-01,217,15106,23688,10862,7430,10451,15106,9936,22126,11055,4951,10272,9936,0,18,3
2021-03-02,217,15214,23764,10697,7413,10215,15214,9928,22046,11023,4925,10045,9928,0,19,6
2021-03-03,217,15344,23844,10920,7582,10620,15344,9968,22006,10663,4961,10082,9968,0,9,1
2021-03-04,217,15374,23964,10204,7111,9629,15374,10012,21950,10727,4801,9510,10012,0,83,16
2021-03-05,217,15294,23832,10711,6631,9378,15294,10088,22056,10290,4502,8835,10088,0,269,131
2021-03-08,217,15046,23768,10744,6721,9595,15046,10254,22060,10256,4635,8931,10254,0,223,88
2021-03-09,217,15106,24152,11282,6719,9864,15106,9616,21580,10237,4430,8765,9616,0,312,151
2021-03-10,217,15330,24822,11551,6975,10292,15330,8762,20848,10218,4159,8777,8762,0,300,96
2021-03-11,217,15320,25614,12123,6888,10661,15320,8440,19950,9541,3929,8134,8440,0,322,147
2021-03-12,217,15392,26046,12650,7458,11824,15392,8512,19318,9240,4157,8533,8512,0,80,34
2021-03-15,217,15836,26710,13080,7751,12451,15836,8912,18810,8985,4384,8408,8912,0,51,25
2021-03-16,217,16554,27154,13447,8138,12896,16554,9280,18770,8701,4581,8358,9280,0,30,31
2021-03-17,217,17300,27060,13338,8525,12858,17300,9578,18942,8889,4716,8594,9578,0,23,29
2021-03-18,217,17532,26536,12972,8647,12593,17532,9962,19390,9493,4932,9122,9962,0,30,10
2021-03-19,217,17724,26380,13129,8818,12744,17724,10254,19618,9496,5080,9193,10254,0,17,5
2021-03-22,217,17534,26202,12976,8721,12671,17534,10810,19768,9454,5373,9282,10810,0,11,8
2021-03-23,217,17510,26254,13082,8708,12705,17510,11016,19494,9546,5453,9273,11016,0,18,13
2021-03-24,217,17712,26618,13542,8804,13031,17712,10580,19144,9358,5239,9074,10580,0,26,29
2021-03-25,217,18118,27246,13697,9008,13266,18118,9944,18636,8887,4918,8639,9944,0,9,16
2021-03-26,217,18268,27634,13889,9092,13547,18268,9714,18198,8950,4826,8698,9714,0,21,13
2021-03-29,217,18276,27916,13650,9108,13368,18276,9478,17928,8844,4729,8515,9478,0,9,2
2021-03-30,217,18294,28072,13868,9127,13616,18294,9276,17802,8839,4629,8565,9276,0,10,4
2021-03-31,217,18084,27982,13837,8989,13513,18084,9020,17722,8819,4483,8495,9020,0,14,11
2021-04-01,217,17856,28012,13722,8903,13396,17856,8516,17610,8755,4241,8367,8516,0,8,8
2021-04-02,217,17538,28154,13705,8735,13295,17538,8164,17438,8788,4066,8221,8164,0,12,5
2021-04-06,217,17394,28168,13140,8663,12758,17394,8024,17618,9046,3989,8292,8024,0,11,3
2021-04-07,217,16696,27544,12817,8307,12610,16696,8012,18160,9289,3988,8666,8012,0,15,5
2021-04-08,217,15782,26626,12479,7801,12149,15782,8494,18888,9467,4218,8890,8494,0,23,13
2021-04-09,217,15144,25810,12005,7495,11633,15144,8704,19532,9719,4269,9019,8704,0,23,12
2021-04-12,217,14724,25518,11804,7114,11170,14724,8224,19956,9556,3997,8642,8224,0,69,15
2021-04-13,217,14360,25362,12189,7107,11633,14360,7286,19690,9159,3588,8575,7286,0,11,9
2021-04-14,217,14208,25850,12364,6938,11231,14208,6956,18958,9063,3356,7959,6956,0,55,22
2021-04-15,217,14362,26058,12255,7050,11466,14362,6860,18848,9315,3368,8384,6860,0,22,16
2021-04-16,217,14284,25832,12414,7100,11771,14284,6962,19146,9441,3447,8741,6962,0,9,11
2021-04-19,217,14022,25642,12471,6964,11801,14022,6804,19180,9106,3363,8602,6804,0,9,12
2021-04-20,217,14270,25994,12671,7092,12047,14270,6732,18924,9211,3344,8635,6732,0,13,11
2021-04-21,217,14382,25982,12278,7096,11810,14382,6848,18830,9656,3399,8820,6848,0,17,12
2021-04-22,217,14102,25568,12361,6954,11785,14102,7240,19318,9642,3590,8878,7240,0,32,12
2021-04-23,217,13938,24836,11874,6825,11337,13938,7976,20296,10075,3920,9320,7976,0,45,21
2021-04-26,217,13916,24688,11970,6894,11453,13916,8420,20716,10000,4166,9501,8420,0,22,15
2021-04-27,217,13960,24596,11725,6883,11280,13960,8544,20700,10405,4238,9779,8544,0,35,14
2021-04-28,217,13916,24532,11580,6829,11143,13916,8802,20804,10495,4366,9823,8802,0,45,10
2021-04-29,217,14104,24502,11638,6953,11321,14104,8962,20844,10579,4460,9932,8962,0,31,5
2021-04-30,217,14156,24314,11785,6936,11273,14156,9224,21172,10429,4542,9846,9224,0,52,17
2021-05-06,217,14122,23878,11526,6861,10998,14122,9662,21642,10677,4759,10037,9662,0,72,19
2021-05-07,217,13718,23388,11703,6711,10977,13718,10074,21986,10723,4968,10134,10074,0,49,20
2021-05-10,217,13446,23212,11487,6613,10749,13446,10182,21936,10765,5028,10126,10182,0,42,23
2021-05-11,217,13340,23234,11312,6519,10621,13340,10322,22158,10982,5085,10247,10322,0,64,45
2021-05-12,217,13276,23254,11255,6513,10650,13276,10456,22246,10965,5155,10322,10456,0,45,38
2021-05-13,217,13288,23154,11349,6519,10737,13288,10602,22096,11044,5242,10384,10602,0,54,32
2021-05-14,217,13242,23004,11509,6545,10927,13242,10912,22260,10982,5407,10425,10912,0,44,23
2021-05-17,217,13208,23056,11322,6534,10808,13208,10702,22270,10918,5318,10360,10702,0,35,18
2021-05-18,217,13412,23178,11407,6641,10773,13412,10702,22084,10622,5292,10129,10702,0,23,21
2021-05-19,217,13588,23394,11508,6711,10997,13588,10800,22022,10823,5352,10304,10800,0,33,16
2021-05-20,217,13696,23490,11254,6683,10715,13696,10854,22046,10801,5294,10138,10854,0,52,34
2021-05-21,217,13720,23388,11210,6478,10233,13720,10942,22040,10939,5189,9850,10942,0,193,176
2021-05-24,217,13584,23290,11158,6421,10205,13584,10930,22116,11115,5211,9938,10930,0,222,166
2021-05-25,217,13478,23418,11320,6318,10247,13478,10522,21972,10964,4972,9719,10522,0,281,193
2021-05-26,217,13584,23894,12148,6495,10849,13584,9790,21484,10281,4608,9291,9790,0,193,206
2021-05-27,217,13800,24316,12167,6655,11094,13800,9290,21070,10171,4434,9250,9290,0,164,141
2021-05-28,217,14126,24926,12824,6939,11634,14126,8750,20416,8973,4212,8425,8750,0,44,61
2021-05-31,217,14510,25368,12407,7180,11820,14510,8520,19936,9994,4210,9246,8520,0,49,25
2021-06-01,217,14892,25902,12385,7409,12039,14892,8526,19576,9850,4249,9275,8526,0,21,3
2021-06-02,217,15202,26374,12801,7573,12476,15202,8482,19084,9176,4231,8844,8482,0,10,1
2021-06-03,217,15468,26724,12168,7363,11454,15468,8296,18788,8540,3904,7665,8296,0,54,2
2021-06-04,217,15590,26842,11986,7206,11101,15590,8038,18514,8783,3781,7507,8038,0,117,20
2021-06-07,217,15654,27244,12808,7696,12398,15654,7740,18262,8911,3815,8283,7740,0,19,9
2021-06-08,217,15606,27356,12976,7677,12527,15606,7456,18164,8789,3699,8179,7456,0,22,4
2021-06-09,217,15676,27506,13518,7656,12714,15676,7360,17876,8637,3572,7873,7360,0,65,36
2021-06-10,217,15816,27642,13530,7778,12911,15816,7562,17702,8773,3725,8104,7562,0,59,23
2021-06-11,217,15616,27852,13746,7720,13087,15616,7550,17412,8600,3719,7982,7550,0,35,16
2021-06-15,217,15332,27862,13652,7605,13032,15332,7428,17340,8546,3672,7947,7428,0,27,7
2021-06-16,217,15518,28004,13728,7731,13256,15518,7554,17480,8629,3757,8164,7554,0,13,9
2021-06-17,217,16246,28554,13847,8073,13299,16246,7520,17020,8175,3741,7634,7520,0,16,10
2021-06-18,217,16534,28652,13902,8224,13490,16534,7640,17060,8154,3811,7742,7640,0,6,3
