code,dt
AAL,2022-10-19
AAPL,2022-10-19
AMD,2022-10-19
AMZN,2022-10-19
GOOGL,2022-10-19
INTC,2022-10-19
MARA,2022-10-19
NVDA,2022-10-19
PLUG,2022-10-19
TSLA,2022-10-19
