Date,Close,High,Low,Open,Volume,Turnover
2020-04-09,2.518607929381845,2.80678949576643,2.7626653560055603,3.0938544758293887,0.12471343420437898,0.0055251047580196
2020-04-13,2.574160858287066,2.85333201500678,2.714639332803731,3.0285703519079017,-2.416927439856819,0.0034904986660541
2020-04-14,3.1275588303733444,4.358491627324219,3.4317615773433285,3.7771421374617473,-0.3526719304264187,0.0048942587794059
2020-04-15,3.3257360286653945,4.186490583554396,3.3374685265659205,3.238462052164752,-2.2963725826727357,0.0036711621246025
2020-04-16,3.7198161382962955,3.955399299771397,3.5150202949408103,3.6089868318829015,1.336152943476104,0.0062540231282407
2020-04-17,3.337129131763695,3.113006468628835,2.765348965356303,3.97782646290592,1.4832683560741688,0.006742152895279
2020-04-20,5.097915607140178,5.150301659171288,3.452585271526712,3.175755279108344,7.596251644789931,0.01318043979013
2020-04-21,3.8692774713456877,4.107266172610226,3.735611203595061,4.845524562957302,2.3665573352849303,0.0083079268714182
2020-04-22,3.1484881314729343,3.82265397136894,3.7935556828832837,3.7428126941618505,0.5438315403978455,0.0063598001791006
2020-04-23,2.0279799949946815,2.529550683528411,2.518766512599723,2.7872063322564142,0.1327063740855854,0.0059955210093931
2020-04-24,1.7974136750492384,1.8820958735218438,1.9638418233916837,2.015694977768398,-2.713016868187257,0.0032501420998388
2020-04-27,1.590949641880106,1.5951312076364998,1.9011568054437067,2.0021141934638638,-2.419319643064007,0.0033969626626048
2020-04-28,0.8614237713459184,1.1631859566498053,1.0537427216122093,1.6346857829521253,-0.8530341928036217,0.0048068432996619
2020-04-29,0.9679752598376968,0.8120856330669932,1.006756532547036,0.9006553728955509,-1.8488612836426372,0.0035290219623169
2020-04-30,0.6206088753036729,0.5311277071768303,0.73370743734082,0.7845355286629017,-1.768501313512034,0.0034397343223807
2020-05-01,0.03813055372184525,0.05147035055331654,0.07926001846622124,0.2561245926565585,-0.8602265727518893,0.0039987181520781
2020-05-04,0.1354464757670693,0.04032283362524653,0.0458143056409951,0.004819386694635013,-1.0224083120100167,0.0034785456432885
2020-05-05,0.6390851073255261,0.5726869256929852,0.9744981583719443,0.468791796635612,1.1149979691302219,0.0064840828133989
2020-05-06,0.5811622020226538,0.3897963852519433,1.0114002734498122,0.8553795668970001,-1.3304449344914617,0.003004241059208
2020-05-07,0.7264758531461899,0.10588328516646353,0.758621308524011,0.6698286779917046,-0.957529344881144,0.0033719045184937
2020-05-08,2.5538465274892537,2.574355903580231,1.1024210346951975,0.9584913776787277,0.9344528902238399,0.0053543781497223
2020-05-11,2.8902431960477695,3.038248498440013,2.216512273810681,2.331877787561628,-0.9081491956861176,0.0034779695939986
2020-05-12,4.598405120128922,6.068647216219268,2.970758784373589,3.3636357523430838,3.2600250626544915,0.0079619372666654
2020-05-13,5.570664550137761,5.849986068436127,4.534478953520934,5.1184588574115875,1.5077367077360384,0.0075257959480416
