date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-08-12,217,16271,13811,5712,6200,9625,1774,2315,1326
2020-08-13,217,15173,14179,5794,7758,9257,2174,1684,1705
2020-08-14,217,15039,15300,6170,8080,8136,2269,1241,1771
2020-08-17,217,14805,13698,5332,7286,9738,2310,1962,1333
2020-08-18,217,15051,14654,6148,6660,8782,2153,1269,1177
2020-08-19,217,14953,13636,5978,6848,9800,2390,1390,1034
2020-08-20,217,14731,13141,5588,7112,10295,2420,1669,1136
2020-08-21,217,14663,14007,5454,7254,9429,2215,1769,1412
2020-08-24,217,14479,14960,5642,7498,8476,1967,1489,1782
2020-08-25,217,14091,13879,5128,7564,9557,2130,1809,1652
2020-08-26,217,13775,13846,4681,7368,9590,1776,2098,1908
2020-08-27,217,13645,14136,4892,7120,9300,1733,1822,1827
2020-08-28,217,13585,15375,5178,7170,8061,1750,1506,1835
2020-08-31,217,13703,13228,4429,7210,10208,2052,2314,1553
2020-09-01,217,13499,12929,4676,7618,10507,2418,1965,1391
2020-09-02,217,13301,12963,4906,7936,10473,2687,1636,1281
2020-09-03,217,13533,11883,4681,8460,11553,2994,1977,1236
2020-09-04,217,13987,13393,4735,8616,10043,2517,2150,1791
2020-09-07,217,14275,13604,4969,8518,9832,2387,2060,1872
2020-09-08,217,14417,14662,5162,8306,8774,2124,1938,2029
2020-09-09,217,14975,13203,4813,7650,10233,1987,2566,1838
2020-09-10,217,15705,13573,5176,7176,9863,1927,2568,1661
2020-09-11,217,16545,13754,5074,6760,9682,1732,3090,1648
2020-09-14,217,16783,12604,5109,7040,10832,2210,3174,1310
2020-09-15,217,16487,14173,5847,7784,9263,2384,2288,1508
2020-09-16,217,16499,13747,5820,8362,9689,2526,2321,1655
2020-09-17,217,16559,13028,5657,8620,10408,2678,2514,1632
2020-09-18,217,16493,13004,5158,8470,10432,2370,2980,1865
2020-09-21,217,16583,13582,5266,8228,9854,2228,2917,1886
2020-09-22,217,16647,12933,5764,8328,10503,2641,2451,1523
2020-09-23,217,16759,14452,6214,8162,8984,2131,2057,1950
2020-09-24,217,16883,15315,6193,7450,8121,1631,2140,2094
2020-09-25,217,17051,14857,5873,6848,8579,1539,2544,1885
2020-09-28,217,17117,14067,5559,6668,9369,1546,2891,1788
2020-09-29,217,17307,12886,5242,6444,10550,1666,3303,1556
2020-09-30,217,17567,13143,5780,6604,10293,1775,2895,1527
2020-10-09,217,17529,12746,5293,6776,10690,1933,3363,1455
2020-10-12,217,17939,16764,6814,5772,6672,1130,2047,1756
2020-10-13,217,18405,15944,7164,4880,7492,1194,1930,1246
2020-10-14,217,18431,14466,6850,4532,8970,1461,2257,805
2020-10-15,217,18371,13586,6758,4538,9850,1581,2319,688
2020-10-16,217,18197,13843,6647,4706,9593,1584,2343,769
2020-10-19,217,17727,14637,6586,5036,8799,1571,2169,947
2020-10-20,217,17639,14019,6455,5166,9417,1598,2256,985
2020-10-21,217,17573,13612,6089,5202,9824,1565,2589,1036
2020-10-22,217,17539,13814,5984,5200,9622,1327,2677,1273
2020-10-23,217,17489,12634,5383,5118,10802,1509,3253,1050
2020-10-26,217,17321,14751,5931,5058,8685,1144,2621,1385
2020-10-27,217,17371,13169,5462,5546,10267,1523,3115,1250
2020-10-28,217,17105,15080,6009,5514,8356,1096,2435,1661
2020-10-29,217,16873,13175,5478,5420,10261,1566,2850,1144
2020-10-30,217,16351,14572,5463,5418,8864,1195,2604,1514
2020-11-02,217,15467,14993,5583,5864,8443,1472,2042,1460
2020-11-03,217,15023,14056,5493,6686,9380,2158,1910,1185
2020-11-04,217,14967,12943,5283,7316,10493,2525,2092,1133
2020-11-05,217,15155,14180,5391,7788,9256,2265,2078,1629
2020-11-06,217,15501,13791,5273,7442,9645,2083,2369,1638
2020-11-09,217,15629,15962,5453,6820,7474,1264,2253,2146
2020-11-10,217,15635,17851,6311,6568,5585,1165,1398,2119
2020-11-11,217,15479,15307,5690,6850,8129,1845,1941,1580
2020-11-12,217,15581,14354,6030,7404,9082,2228,1652,1474
2020-11-13,217,15399,13676,5975,8144,9760,2634,1616,1438
2020-11-16,217,15229,14366,5922,8694,9070,2426,1584,1921
2020-11-17,217,15221,15574,5914,8722,7862,2157,1588,2204
2020-11-18,217,15309,14995,5610,8786,8441,2352,1936,2041
2020-11-19,217,15355,16102,6071,8724,7334,1899,1498,2463
2020-11-20,217,15627,16279,6348,8744,7157,1974,1357,2398
2020-11-23,217,16055,16006,6237,8826,7430,2023,1682,2390
2020-11-24,217,16257,15333,6285,8792,8103,2359,1735,2037
2020-11-25,217,16319,14595,6179,8658,8841,2394,1872,1935
2020-11-26,217,16305,13616,5725,8706,9820,2540,2319,1813
2020-11-27,217,16237,13946,5886,8506,9490,2484,2124,1769
2020-11-30,217,16263,14559,5715,8308,8877,2082,2308,2072
2020-12-01,217,16561,15133,6198,8094,8303,2059,1974,1988
2020-12-02,217,17005,14873,6180,7670,8563,1998,2214,1837
2020-12-03,217,17347,14630,6402,7474,8806,1950,2163,1787
2020-12-04,217,17587,15303,6683,7336,8133,1729,2002,1939
2020-12-07,217,17003,14436,5827,7576,9000,1850,2566,1938
2020-12-08,217,16053,13017,5126,8160,10419,2244,2792,1836
2020-12-09,217,15527,13055,4929,8492,10381,2486,2726,1760
2020-12-10,217,15375,13693,5210,8464,9743,2207,2369,2025
2020-12-11,217,15759,14521,5361,8466,8915,2228,2410,2005
2020-12-14,217,16065,13530,5490,8788,9906,2593,2434,1801
2020-12-15,217,16275,12797,5563,9104,10639,3039,2466,1513
2020-12-16,217,16461,12034,5696,9206,11402,3398,2426,1205
2020-12-17,217,16629,14802,7044,9334,8634,3136,1162,1531
2020-12-18,217,16353,11993,5411,9398,11443,3280,2657,1419
2020-12-21,217,15939,13266,5901,9484,10170,3141,1960,1601
2020-12-22,217,15821,14457,6113,9748,8979,2822,1689,2052
2020-12-23,217,15865,13247,5515,10050,10189,3020,2309,2005
2020-12-24,217,15963,12167,6073,10140,11269,3965,1800,1105
2020-12-25,217,15875,12201,5733,10220,11235,3777,2096,1333
2020-12-28,217,15687,11699,5019,10168,11737,3448,2716,1636
2020-12-29,217,15509,11934,5068,10380,11502,3397,2578,1793
2020-12-30,217,15305,12176,5358,10998,11260,3725,2186,1774
2020-12-31,217,15089,12891,4292,11310,10545,2972,3144,2683
2021-01-04,217,15017,15269,4237,11468,8167,1973,3163,3761
2021-01-05,217,15261,17260,5191,11334,6176,1490,2331,4177
2021-01-06,217,15759,16648,5619,10478,6788,1984,2152,3255
2021-01-07,217,16427,18106,6546,9724,5330,1523,1559,3339
2021-01-08,217,17007,17565,6814,9076,5871,1664,1581,2874
2021-01-11,217,17129,17397,6965,8596,6039,1715,1491,2583
2021-01-12,217,16885,15844,6682,8548,7592,2128,1652,2146
2021-01-13,217,17063,17775,7193,8022,5661,1698,1230,2313
2021-01-14,217,17353,16299,7126,7644,7137,1989,1442,1833
2021-01-15,217,17523,16437,7202,7422,6999,1821,1451,1890
2021-01-18,217,17825,16468,7472,7230,6968,1831,1332,1784
2021-01-19,217,17935,15283,6775,7070,8153,2034,2084,1501
2021-01-20,217,18103,14685,6713,7000,8751,1802,2230,1698
2021-01-21,217,18251,14918,6595,6858,8518,1880,2422,1549
2021-01-22,217,18203,14414,6319,6640,9022,1794,2674,1526
2021-01-25,217,18083,13430,6097,6156,10006,1833,2836,1245
2021-01-26,217,18157,12644,5997,5956,10792,1834,2973,1144
2021-01-27,217,18369,13194,6049,5896,10242,1649,3027,1299
2021-01-28,217,18707,13148,5845,5680,10288,1542,3400,1298
2021-01-29,217,19131,13736,6082,5336,9700,1424,3375,1244
2021-02-01,217,19329,13960,6289,4980,9476,1276,3267,1214
2021-02-02,217,19419,12647,6034,4958,10789,1529,3567,950
2021-02-03,217,19311,12000,5850,5198,11436,1638,3697,961
2021-02-04,217,18903,13720,6440,5300,9716,1570,2903,1080
2021-02-05,217,18255,12430,5811,5728,11006,1804,3208,1060
2021-02-08,217,17583,12525,5816,6082,10911,2043,2867,998
2021-02-09,217,17289,12098,5796,6464,11338,2418,2740,814
2021-02-10,217,16693,12674,5709,7084,10762,2574,2529,968
2021-02-18,217,16401,14692,5352,7300,8744,1800,2740,1850
2021-02-19,217,16059,14305,5450,7638,9131,1841,2471,1978
2021-02-22,217,15543,14452,5023,7754,8984,1752,2640,2125
2021-02-23,217,15221,13439,5111,8258,9997,2065,2391,2064
2021-02-24,217,15225,14359,5144,8694,9077,2191,2360,2156
2021-02-25,217,15055,13886,5217,9416,9550,2501,2202,2207
2021-02-26,217,15171,13942,5236,9752,9494,2486,2241,2390
2021-03-01,217,15323,13416,5248,9936,10020,2689,2305,2279
2021-03-02,217,15431,13752,5315,9928,9684,2546,2292,2418
2021-03-03,217,15561,15496,5980,9968,7940,2269,1692,2715
2021-03-04,217,15591,14302,5616,10012,9134,2445,2071,2561
2021-03-05,217,15511,15830,5991,10088,7606,2228,1656,2816
2021-03-08,217,15263,15643,5857,10254,7793,2312,1666,2815
2021-03-09,217,15323,16919,5916,9616,6517,1647,1637,3161
2021-03-10,217,15547,15348,5531,8762,8088,1887,2134,2494
2021-03-11,217,15537,15321,5799,8440,8115,2032,1861,2188
2021-03-12,217,15609,13883,5837,8512,9553,2813,1859,1443
2021-03-15,217,16053,13651,6129,8912,9785,3002,1789,1454
2021-03-16,217,16771,12828,6210,9280,10608,3562,2067,1078
2021-03-17,217,17517,13961,6965,9578,9475,3490,1685,1299
2021-03-18,217,17749,14654,6913,9962,8782,3098,1853,1883
2021-03-19,217,17941,14091,6439,10254,9345,3018,2423,2109
2021-03-22,217,17751,16333,7275,10810,7103,2623,1492,2782
2021-03-23,217,17727,15413,6751,11016,8023,2741,2004,2767
2021-03-24,217,17929,14158,6021,10580,9278,2504,2835,2786
2021-03-25,217,18335,14037,6282,9944,9399,2428,2777,2544
2021-03-26,217,18485,14227,6211,9714,9209,2350,2923,2507
2021-03-29,217,18493,12551,5559,9478,10885,2408,3579,2331
2021-03-30,217,18511,13587,6153,9276,9849,2143,2994,2495
2021-03-31,217,18301,13601,6209,9020,9835,2183,2833,2327
2021-04-01,217,18073,14114,6275,8516,9322,2061,2653,2197
2021-04-02,217,17755,13631,6291,8164,9805,2288,2478,1794
2021-04-06,217,17611,13775,6638,8024,9661,2251,2059,1761
2021-04-07,217,16913,14527,6400,8012,8909,2252,1948,1754
2021-04-08,217,15999,13523,5672,8494,9913,2247,2219,2000
2021-04-09,217,15361,13667,5471,8704,9769,2236,2101,2116
2021-04-12,217,14941,13894,5127,8224,9542,2046,2235,2066
2021-04-13,217,14577,13891,4829,7286,9545,1758,2351,1885
2021-04-14,217,14425,15219,5229,6956,8217,1674,1875,1804
2021-04-15,217,14579,14493,5185,6860,8943,2032,1996,1398
2021-04-16,217,14501,13776,4957,6962,9660,2166,2185,1315
2021-04-19,217,14239,14835,5028,6804,8601,1673,1983,1729
2021-04-20,217,14487,12894,5094,6732,10542,2345,2041,1021
2021-04-21,217,14599,13353,5256,6848,10083,2171,1935,1253
2021-04-22,217,14319,12984,5256,7240,10452,2516,1795,1104
2021-04-23,217,14155,12642,4925,7976,10794,2743,2044,1245
2021-04-26,217,14133,13794,5095,8420,9642,2584,1863,1626
2021-04-27,217,14177,13287,5139,8544,10149,2635,1841,1637
2021-04-28,217,14133,13155,5255,8802,10281,2992,1703,1409
2021-04-29,217,14321,14408,5456,8962,9028,2486,1596,1995
2021-04-30,217,14373,15299,5502,9224,8137,2372,1576,2240
2021-05-06,217,14339,14629,5288,9662,8807,2425,1773,2406
2021-05-07,217,13935,14039,4996,10074,9397,2614,1863,2423
2021-05-10,217,13663,15347,5005,10182,8089,2305,1718,2786
2021-05-11,217,13557,15297,4992,10322,8139,2342,1678,2819
2021-05-12,217,13493,13509,4712,10456,9927,2861,1926,2367
2021-05-13,217,13505,12064,4022,10602,11372,3114,2622,2187
2021-05-14,217,13459,14083,4473,10912,9353,2557,2148,2899
2021-05-17,217,13425,13085,4100,10702,10351,2862,2504,2489
2021-05-18,217,13629,13971,4880,10702,9465,2739,1826,2612
2021-05-19,217,13805,13414,4754,10800,10022,2986,2040,2414
2021-05-20,217,13913,13459,4657,10854,9977,2798,2191,2629
2021-05-21,217,13937,13427,4750,10942,10009,2943,2110,2528
2021-05-24,217,13801,13188,4553,10930,10248,2805,2239,2660
2021-05-25,217,13695,15429,4927,10522,8007,2258,1812,3003
2021-05-26,217,13801,16454,5353,9790,6982,1984,1439,2911
2021-05-27,217,14017,17129,5758,9290,6307,1818,1142,2827
2021-05-28,217,14343,17136,5922,8750,6300,1802,1141,2573
2021-05-31,217,14727,15741,5811,8520,7695,2020,1444,2240
2021-06-01,217,15109,15654,5817,8526,7782,2064,1629,2199
2021-06-02,217,15419,15079,5652,8482,8357,2086,1949,2155
2021-06-03,217,15685,12991,5157,8296,10445,2375,2577,1773
2021-06-04,217,15807,14016,5370,8038,9420,2147,2425,1872
2021-06-07,217,15871,13827,5515,7740,9609,2229,2312,1641
2021-06-08,217,15823,13056,5217,7456,10380,2349,2586,1379
2021-06-09,217,15893,13683,5507,7360,9753,2131,2331,1549
2021-06-10,217,16033,12046,5070,7562,11390,2479,2838,1302
2021-06-11,217,15831,13150,5177,7550,10286,2179,2630,1596
2021-06-15,217,15547,13922,5262,7428,9514,2034,2403,1680
2021-06-16,217,15735,13575,5373,7554,9861,2159,2386,1618
2021-06-17,217,16463,12631,5374,7520,10805,2456,2749,1304
2021-06-18,217,16751,13605,6201,7640,9831,2498,2066,1322
2021-06-21,217,16955,12754,5913,7764,10682,2624,2456,1258
2021-06-22,217,17395,12704,6177,8018,10732,2728,2412,1281
2021-06-23,217,17371,12615,6086,8320,10821,2838,2491,1322
2021-06-24,217,16955,12742,5967,8878,10694,3139,2402,1300
2021-06-25,217,16521,12196,4996,9294,11240,2958,3156,1689
2021-06-28,217,16139,11744,4448,9514,11692,3051,3513,1706
2021-06-29,217,15827,12332,4914,9872,11104,3196,2891,1740
2021-06-30,217,15689,12870,5673,10232,10566,3371,2063,1745
2021-07-01,217,15449,12384,4839,10402,11052,3273,2777,1928
2021-07-02,217,15419,12971,5045,10382,10465,2813,2556,2378
2021-07-05,217,15415,13573,5273,10240,9863,2774,2326,2346
2021-07-06,217,15289,14685,5536,10168,8751,2198,2000,2886
2021-07-07,217,15211,13343,4879,10214,10093,2738,2618,2369
2021-07-08,217,14987,13691,5303,9992,9745,2833,2082,2163
2021-07-09,217,14823,12360,4789,9918,11076,3297,2514,1662
2021-07-12,217,14621,13453,4628,9886,9983,2775,2574,2168
2021-07-13,217,14333,12249,4715,9804,11187,3382,2343,1520
2021-07-14,217,14035,13245,4834,9934,10191,2949,2075,2018
2021-07-15,217,13773,13900,5050,10284,9536,3010,1728,2132
2021-07-16,217,13653,10977,3959,10484,12459,3554,2759,1688
2021-07-19,217,13591,13524,4778,10742,9912,3248,1909,2123
2021-07-20,217,13703,12394,4467,10840,11042,3341,2276,2079
2021-07-21,217,13885,11594,4360,11108,11842,3709,2474,1845
2021-07-22,217,14153,11414,4235,11178,12022,3560,2733,2029
2021-07-23,217,13909,11979,4339,11074,11457,3559,2507,1978
2021-07-26,217,13655,17459,5649,11096,5977,2246,1070,3302
2021-07-27,217,14213,17074,5734,10712,6362,1900,1264,3456
2021-07-28,217,15269,18978,6618,9708,4458,1359,908,3495
2021-07-29,217,15973,14840,6191,9976,8596,2647,1687,2341
2021-07-30,217,16635,14172,6432,10160,9264,3151,1777,1929
2021-08-02,217,17009,16678,6863,10396,6758,2189,1533,3009
2021-08-03,217,17037,13575,5837,10618,9861,3108,2573,2201
2021-08-04,217,17093,11937,5155,10660,11499,3464,3283,1866
2021-08-05,217,17119,11851,5303,10638,11585,3488,3148,1831
2021-08-06,217,17161,11398,5228,10650,12038,3677,3244,1648
2021-08-09,217,17375,13132,5900,10762,10304,3162,2679,2219
2021-08-10,217,17693,12543,4923,10706,10893,2755,3815,2598
2021-08-11,217,17937,13558,5298,10604,9878,2310,3562,2992
2021-08-12,217,18161,15123,6432,10544,8313,2010,2540,3262
2021-08-13,217,18151,14681,6387,10454,8755,2137,2580,3090
2021-08-16,217,18173,15849,6646,10330,7587,1845,2332,3320
2021-08-17,217,18197,12707,5074,10284,10729,2573,3916,2569
2021-08-18,217,18133,13385,5382,10138,10051,2497,3576,2572
2021-08-19,217,17843,12626,5295,10074,10810,2711,3518,2326
2021-08-20,217,17707,14171,5715,9906,9265,2355,3030,2598
2021-08-23,217,17469,13841,5432,9562,9595,2144,3194,2637
2021-08-24,217,16673,14169,5439,9072,9267,2163,2789,2373
2021-08-25,217,15207,13648,4987,9464,9788,2372,2508,2360
2021-08-26,217,14129,12764,4484,9356,10672,2686,2472,1992
2021-08-27,217,12859,12245,4161,9652,11191,2925,2160,1901
2021-08-30,217,11989,13981,4442,9932,9455,2950,1444,2016
2021-08-31,217,11987,14291,4759,10438,9145,3109,1126,2110
2021-09-01,217,12247,16141,5090,10524,7295,2421,925,2841
2021-09-02,217,13011,13353,5311,10676,10083,3899,1086,1439
2021-09-03,217,14041,14045,5813,11126,9391,3871,1099,1692
2021-09-06,217,14621,14012,5927,11288,9424,3853,1275,1791
2021-09-07,217,15155,14727,6088,11060,8709,3581,1381,1949
2021-09-08,217,15603,14744,6358,10960,8692,3561,1335,1919
2021-09-09,217,15957,14716,6692,11038,8720,3642,1178,1877
2021-09-10,217,16363,15371,6841,10862,8065,3164,1232,2267
2021-09-13,217,16669,14761,6706,10768,8675,3382,1520,2002
2021-09-14,217,16645,14057,6623,10862,9379,3475,1591,1956
2021-09-15,217,16587,14194,6130,10902,9242,2917,2055,2534
2021-09-16,217,16575,12290,4936,10670,11146,2822,3243,2513
2021-09-17,217,16615,15944,6022,10314,7492,1848,2177,3309
2021-09-22,217,16751,14986,5657,9890,8450,2020,2610,2925
2021-09-23,217,16803,13859,5359,9772,9577,2393,2934,2493
2021-09-24,217,16729,13897,5353,9712,9539,2280,2903,2576
2021-09-27,217,16431,13803,5358,9492,9633,2326,2749,2420
2021-09-28,217,16359,13622,5253,9344,9814,2316,2818,2356
2021-09-29,217,16609,13634,5253,9258,9802,2227,2943,2402
2021-09-30,217,16967,12434,5220,9358,11002,2731,3155,1948
2021-10-08,217,16989,11831,5041,8898,11605,2859,3345,1590
2021-10-11,217,16841,12119,4942,8336,11317,2629,3370,1539
2021-10-12,217,16819,13277,5616,7644,10159,2345,2685,1477
2021-10-13,217,16667,13590,5651,7244,9846,2236,2574,1386
2021-10-14,217,16321,13864,5791,7240,9572,2236,2261,1384
2021-10-15,217,15607,13513,5564,7438,9923,2297,2131,1422
2021-10-18,217,14963,13289,5309,7642,10147,2258,2064,1563
2021-10-19,217,14135,13921,4993,8328,9515,2170,1966,1994
2021-10-20,217,13599,13266,4792,9464,10170,2738,1899,1994
2021-10-21,217,13363,13444,4687,10272,9992,2665,1886,2471
2021-10-22,217,13233,11944,4379,10532,11492,3345,2129,1921
2021-10-25,217,13175,14112,4837,10518,9324,2889,1642,2370
2021-10-26,217,13077,13661,4393,10424,9775,2686,2037,2526
2021-10-27,217,12695,13124,4186,10266,10312,2774,2053,2359
2021-10-28,217,12891,13817,4359,9650,9619,2451,1978,2374
2021-10-29,217,12941,13743,4482,9528,9693,2698,1880,2066
2021-11-01,217,12447,13036,4023,9332,10400,2533,2092,2133
2021-11-02,217,12349,14785,4759,9180,8651,2508,1307,2082
2021-11-03,217,12745,11851,4192,9604,11585,3344,2072,1458
2021-11-04,217,13233,11470,4198,10256,11966,3595,2310,1533
2021-11-05,217,14033,10709,4385,10910,12727,4162,2523,1293
2021-11-08,217,14519,12422,5029,11404,11014,4015,2122,1687
2021-11-09,217,14831,11533,4758,11826,11903,4338,2549,1575
2021-11-10,217,15071,13286,5242,12142,10150,3775,2185,2296
2021-11-11,217,15231,12628,4774,12258,10808,3533,2733,2596
2021-11-12,217,15197,13202,5159,12314,10234,3686,2331,2471
2021-11-15,217,15179,13929,5616,12302,9507,3460,1865,2691
2021-11-16,217,15151,12796,4726,12334,10640,3313,2741,2854
2021-11-17,217,15067,14684,5439,12390,8752,2725,1986,3470
2021-11-18,217,15011,13754,5084,12394,9682,2991,2313,3206
2021-11-19,217,15049,14967,5350,12436,8469,2599,2066,3619
2021-11-22,217,15019,12743,4316,12356,10693,3024,3085,3154
2021-11-23,217,14893,12444,4167,12184,10992,3189,3171,2903
2021-11-24,217,14787,12798,4569,11984,10638,3242,2716,2750
2021-11-25,217,14479,12961,4615,11746,10475,3160,2516,2713
2021-11-26,217,14101,11829,4090,11622,11607,3533,2852,2278
2021-11-29,217,13965,13120,4389,10916,10316,2859,2485,2599
2021-11-30,217,13599,12521,4186,10406,10915,3024,2505,2179
2021-12-01,217,13193,14110,4907,9858,9326,2811,1581,2118
2021-12-02,217,12715,12870,4214,9504,10566,2954,2035,1798
2021-12-03,217,12395,13840,4429,9144,9596,2628,1660,1944
2021-12-06,217,12253,12704,4119,8962,10732,2765,1899,1716
2021-12-07,217,12495,14097,4357,8988,9339,2537,1782,1957
2021-12-08,217,13045,15163,5101,8992,8273,2327,1313,2169
2021-12-09,217,14055,15122,5117,8574,8314,2263,1802,2024
2021-12-10,217,14805,16283,5728,8394,7153,1909,1566,2288
2021-12-13,217,15421,16369,6171,8208,7067,2105,1431,1999
2021-12-14,217,15489,13797,5633,8284,9639,2551,2003,1591
2021-12-15,217,15455,13606,5612,8350,9830,2482,2007,1693
2021-12-16,217,15465,14685,5968,8396,8751,2347,1656,1851
2021-12-17,217,15577,13728,5684,8440,9708,2549,1996,1671
2021-12-20,217,15623,13662,5067,8076,9774,2044,2636,1994
2021-12-21,217,15507,14796,5564,7966,8640,2059,2081,1924
2021-12-22,217,15457,14282,5648,8010,9154,2319,1972,1686
2021-12-23,217,15343,14257,5521,7920,9179,2271,2042,1689
2021-12-24,217,15257,14085,5395,7742,9351,2088,2125,1783
2021-12-27,217,14935,13578,5096,7876,9858,2167,2263,1771
2021-12-28,217,14925,14232,5344,7982,9204,2211,2010,1780
2021-12-29,217,14761,13588,4993,8164,9848,2288,2279,1794
2021-12-30,217,14871,13218,5076,8230,10218,2258,2251,1857
2021-12-31,217,15293,12630,4850,8388,10806,2414,2688,1780
2022-01-04,217,15403,14385,5148,8432,9051,1879,2445,2337
2022-01-05,217,14921,14258,5095,7952,9178,1855,2257,2121
2022-01-06,217,14289,14368,4960,7714,9068,1938,2076,1919
2022-01-07,217,13195,12323,4266,8210,11113,2350,2223,1755
2022-01-10,217,12677,14081,4963,9062,9355,2727,1267,1804
2022-01-11,217,12347,12599,4603,10462,10837,3647,1462,1584
2022-01-12,217,12595,13619,4753,11382,9817,3464,1436,2227
2022-01-13,217,12731,12559,4606,11846,10877,4040,1651,1883
2022-01-14,217,13007,12521,4502,11690,10915,3492,1893,2353
2022-01-17,217,13301,13784,4546,11572,9652,2915,1996,2871
2022-01-18,217,13523,14432,4716,11884,9004,2799,1937,3143
2022-01-19,217,13755,12744,4697,12204,10692,3714,2072,2388
2022-01-20,217,13865,13789,5156,12284,9647,3455,1668,2687
2022-01-21,217,13857,13249,4601,12228,10187,3548,2219,2566
2022-01-24,217,14097,14518,4943,12210,8918,2737,1997,3368
2022-01-25,217,14377,14297,4853,11734,9139,2740,2227,3127
2022-01-26,217,14679,15856,5355,11196,7580,1998,1876,3600
2022-01-27,217,15129,15262,5305,10632,8174,2192,2151,3124
2022-01-28,217,15845,15989,5530,9634,7447,1724,2284,3093
