date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-09-30,486,103870,13676,181990,50604
2020-10-01,486,99398,16416,171748,60668
2020-10-02,486,95094,20810,161424,71002
2020-10-05,486,103458,18124,171844,60944
2020-10-06,486,111678,16014,181416,51628
2020-10-07,486,119670,13740,190566,43048
2020-10-08,486,129814,11138,200248,33880
2020-10-09,486,138926,9274,207234,26936
2020-10-12,486,149962,7282,213162,21140
2020-10-13,486,158176,5838,215578,18560
2020-10-14,486,165522,5092,216802,17398
2020-10-15,486,170830,4936,217668,15888
2020-10-16,486,176950,5070,218104,15300
2020-10-19,486,172262,5686,218010,16320
2020-10-20,486,167720,5388,218040,16504
2020-10-21,486,159582,5464,218340,16196
2020-10-22,486,134950,7364,209120,24276
2020-10-23,486,110062,12948,190196,41938
2020-10-26,486,112428,12406,192002,40828
2020-10-27,486,118360,11288,194842,38288
2020-10-28,486,146200,6170,212802,20700
2020-10-29,486,165462,4468,217370,16724
2020-10-30,486,175536,4210,218150,15776
2020-11-02,486,174580,4354,218894,15506
2020-11-03,486,169754,4508,218944,15350
2020-11-04,486,165864,4422,218748,15068
2020-11-05,486,160102,4370,217800,15900
2020-11-06,486,152524,4724,216398,17422
2020-11-09,486,151668,4226,218242,15230
2020-11-10,486,146826,4670,216158,17042
2020-11-11,486,148760,5016,214638,18528
2020-11-12,486,150216,5120,214104,18748
2020-11-13,486,151494,5466,212562,19966
2020-11-16,486,154934,5810,212174,20582
2020-11-17,486,156748,6088,211884,20670
2020-11-18,486,157162,6312,211012,21398
2020-11-19,486,157050,6364,210912,21900
2020-11-20,486,157016,6824,210304,22784
2020-11-23,486,157036,6848,211280,21948
2020-11-24,486,156100,6910,212412,21540
2020-11-25,486,145302,7098,210400,23694
2020-11-27,486,128736,8606,204738,28804
2020-11-30,486,104506,15054,181492,50706
2020-12-01,486,89242,23756,158638,72578
2020-12-02,486,87420,28554,149452,80308
2020-12-03,486,86978,31504,147270,83694
2020-12-04,486,87852,31234,147662,82616
2020-12-07,486,92264,34702,146906,83706
2020-12-08,486,84256,38768,140098,90392
2020-12-09,486,83054,34950,141548,88680
2020-12-10,486,77812,31330,141420,87740
2020-12-11,486,79912,26522,148372,81422
2020-12-14,486,77196,23626,149330,78932
2020-12-15,486,67090,25464,140766,86782
2020-12-16,486,61180,28480,132648,93908
2020-12-17,486,58102,31392,127996,98432
2020-12-18,486,59470,35150,125514,101790
2020-12-21,486,63290,33870,127298,98050
2020-12-22,486,64776,35912,127586,99532
2020-12-23,486,64684,37124,126346,100590
2020-12-24,486,65274,38054,125282,102242
2020-12-28,486,64606,38278,125030,102846
2020-12-29,486,64404,38432,124850,102282
2020-12-30,486,63634,39164,123504,103690
2020-12-31,486,64054,39088,123946,104544
2021-01-04,486,63472,34344,126152,102414
2021-01-05,486,60934,31920,126776,101454
2021-01-06,486,59504,29222,129778,98594
2021-01-07,486,70278,29768,137220,93074
2021-01-08,486,77280,31690,140008,90938
2021-01-11,486,79694,35086,138692,92796
2021-01-12,486,81954,39602,135336,96160
2021-01-13,486,82882,42346,133566,97268
2021-01-14,486,82284,43534,131240,99174
2021-01-15,486,81594,43514,130046,100684
2021-01-19,486,80972,43056,130716,100538
2021-01-20,486,79448,42400,131486,99894
2021-01-21,486,76780,42202,129974,101260
2021-01-22,486,76390,41208,130116,101184
2021-01-25,486,77180,40872,131456,100190
2021-01-26,486,78116,42042,132032,99272
2021-01-27,486,84048,39288,139386,91066
2021-01-28,486,88604,39128,142216,87694
2021-01-29,486,95314,37586,146616,83056
2021-02-01,486,101510,38498,148354,80546
2021-02-02,486,102564,40374,148606,82294
2021-02-03,486,102448,42336,148264,83278
2021-02-04,486,100666,42232,148026,83288
2021-02-05,486,98016,40500,148926,83150
2021-02-08,486,96678,39062,149832,82468
2021-02-09,486,97124,37464,151038,81538
2021-02-10,486,98278,34032,153992,78906
2021-02-11,486,97244,31064,157382,74946
2021-02-12,486,96176,28020,161618,70848
2021-02-16,486,97838,26776,163358,68044
2021-02-17,486,98238,27134,159772,71708
2021-02-18,486,97230,28144,156392,75016
2021-02-19,486,95784,29918,152956,78162
2021-02-22,486,94822,30972,151090,80228
2021-02-23,486,93928,32176,151092,81108
2021-02-24,486,92782,33732,151262,80882
2021-02-25,486,88648,34094,149952,82216
2021-02-26,486,87998,32964,149240,82184
2021-03-01,486,79906,36352,141232,90440
2021-03-02,486,71500,40708,130944,99608
2021-03-03,486,68890,42134,126326,103206
2021-03-04,486,68502,42562,126294,102606
2021-03-05,486,69014,43098,125628,104182
2021-03-08,486,67936,41076,125634,105410
2021-03-09,486,67478,39220,126260,104590
2021-03-10,486,67906,37448,127616,103678
2021-03-11,486,68846,35252,130420,100756
2021-03-12,486,69946,32996,133568,96716
2021-03-15,486,72286,30228,136970,92898
2021-03-16,486,73188,30484,138092,92214
2021-03-17,486,74048,31118,137970,91572
2021-03-18,486,74732,31568,138114,91222
2021-03-19,486,77230,32020,137906,92304
2021-03-22,486,79144,32574,138026,93474
2021-03-23,486,82298,33830,138282,94102
2021-03-24,486,85682,34364,139966,92550
2021-03-25,486,88490,33856,143106,88536
2021-03-26,486,86998,34462,143630,87676
2021-03-29,486,88474,33478,146146,85776
2021-03-30,486,90430,32438,147564,85062
2021-03-31,486,90204,30722,149012,83610
2021-04-01,486,83254,33410,141360,90664
2021-04-05,486,79574,33604,138168,92292
2021-04-06,486,80686,30668,141960,87238
2021-04-07,486,81810,29004,145156,84954
2021-04-08,486,81474,28124,146952,83992
2021-04-09,486,80448,26878,150504,80220
2021-04-12,486,79232,24850,152996,77316
2021-04-13,486,75590,23926,151068,79500
2021-04-14,486,72458,24974,146974,82540
2021-04-15,486,71542,24448,146392,82786
2021-04-16,486,74766,22500,150872,77934
2021-04-19,486,75718,23488,149984,79266
2021-04-20,486,74120,25320,146386,83514
2021-04-21,486,70628,29156,138246,92278
2021-04-22,486,65926,34084,129500,100632
2021-04-23,486,60176,42296,120264,109450
2021-04-26,486,57832,41940,120198,110130
2021-04-27,486,55878,40138,119758,110010
2021-04-28,486,55648,41114,118162,111702
2021-04-29,486,55956,43420,117002,113080
2021-04-30,486,56496,42788,117350,112214
2021-05-03,486,55322,43054,117362,112806
2021-05-04,486,55346,42546,117152,112376
2021-05-05,486,56868,44192,118294,111090
2021-05-06,486,57382,44966,120010,109020
2021-05-07,486,57800,45718,120468,108698
2021-05-10,486,59212,46560,120384,109334
2021-05-11,486,62198,45634,121170,108144
2021-05-12,486,70148,37738,129264,102132
2021-05-13,486,77458,33076,136894,94754
2021-05-14,486,76816,33918,136060,95544
2021-05-17,486,75452,33458,136030,95226
2021-05-18,486,75610,31476,139914,91150
2021-05-19,486,81044,28410,149810,82108
2021-05-20,486,82550,28558,151730,79890
2021-05-21,486,83900,29122,150972,80674
2021-05-24,486,82776,30132,148284,83340
2021-05-25,486,83294,31486,145140,85976
2021-05-26,486,84620,33662,141364,90514
2021-05-27,486,84880,36302,138832,93432
2021-05-28,486,87176,38282,138536,93662
2021-06-01,486,86850,38664,138772,93072
2021-06-02,486,87304,39118,139132,93162
2021-06-03,486,86780,38724,139668,93030
2021-06-04,486,86070,36094,141722,90686
2021-06-07,486,81756,35966,138554,93050
2021-06-08,486,72682,38320,131168,99404
2021-06-09,486,70282,36194,132736,97306
2021-06-10,486,66204,34780,131814,98222
2021-06-11,486,61858,36190,128878,101680
2021-06-14,486,61954,36084,129176,101404
2021-06-15,486,63230,36720,129840,100810
2021-06-16,486,64888,36124,129504,101040
2021-06-17,486,65222,39706,126250,102930
2021-06-18,486,79580,35772,140412,90684
2021-06-21,486,87264,37544,141992,89594
2021-06-22,486,88894,39960,140606,91392
2021-06-23,486,89702,41100,139550,92264
2021-06-24,486,90208,41308,138558,93122
2021-06-25,486,89806,40274,138698,92878
2021-06-28,486,88918,40128,139016,92544
2021-06-29,486,86978,40150,138832,92666
2021-06-30,486,85930,39608,139812,92624
2021-07-01,486,86506,38162,141438,90964
2021-07-02,486,87020,35874,144146,86642
2021-07-06,486,85854,33672,145498,84936
2021-07-07,486,83964,31610,146572,83256
2021-07-08,486,82488,29852,147678,82296
2021-07-09,486,83632,29038,148712,80804
2021-07-12,486,84408,28320,148832,80706
2021-07-13,486,84580,27996,148876,81550
2021-07-14,486,84606,29228,148034,83154
2021-07-15,486,85766,31116,147260,84232
2021-07-16,486,85006,32098,147866,84264
2021-07-19,486,82696,27776,152750,78730
2021-07-20,486,79724,29058,149168,80694
2021-07-21,486,77414,28794,148314,81254
2021-07-22,486,75140,28686,147962,82122
2021-07-23,486,74278,27466,149524,79710
2021-07-26,486,74890,25870,152624,76944
2021-07-27,486,73722,24448,152624,76202
2021-07-28,486,73540,23246,153268,75838
2021-07-29,486,74956,22874,153114,75426
2021-07-30,486,75534,23202,153168,76102
2021-08-02,486,75884,24344,151444,77666
2021-08-03,486,74684,24396,149682,78058
2021-08-04,486,74710,24684,148868,79906
2021-08-05,486,74714,26214,145924,82778
2021-08-06,486,74490,27796,143338,85396
2021-08-09,486,73560,29674,140782,87932
2021-08-10,486,73196,31798,138080,91032
2021-08-11,486,73060,33640,135962,93370
2021-08-12,486,72620,34330,135402,95134
2021-08-13,486,72252,34410,136144,94414
2021-08-16,486,61610,40118,124204,104144
2021-08-17,486,56516,44616,117810,109902
2021-08-18,486,58358,44108,119038,109654
2021-08-19,486,62344,40276,123902,105566
2021-08-20,486,64670,38902,126654,102996
2021-08-23,486,65062,38420,126554,102572
2021-08-24,486,65040,37516,127150,101882
2021-08-25,486,64714,37420,128118,102144
2021-08-26,486,63884,37822,127754,103010
2021-08-27,486,63346,37934,127022,102750
2021-08-30,486,63366,38908,127636,102478
2021-08-31,486,64162,39692,128602,102462
2021-09-01,486,64554,39864,128138,102592
2021-09-02,486,66296,39608,128568,102208
2021-09-03,486,66306,39928,128758,101766
2021-09-07,486,66498,38794,128078,101350
2021-09-08,486,67582,37550,129388,100464
2021-09-09,486,67640,36200,131220,98982
2021-09-10,486,69696,34366,133846,96468
2021-09-13,486,70942,33350,136574,94292
2021-09-14,486,73474,32172,141122,90124
2021-09-15,486,76856,31016,145666,85754
2021-09-16,486,78004,30988,146148,85750
2021-09-17,486,79094,32062,145454,85654
2021-09-20,486,93100,24150,161782,69122
2021-09-21,486,100470,23340,166138,65422
2021-09-22,486,101610,24192,165172,66690
2021-09-23,486,99486,23926,163908,68218
2021-09-24,486,99044,23448,162548,69016
2021-09-27,486,96758,23680,159992,70818
2021-09-28,486,91222,26542,154754,76260
2021-09-29,486,87680,28718,150278,80948
2021-09-30,486,84794,29140,147310,83856
2021-10-01,486,79284,31384,141212,89814
2021-10-04,486,75062,35296,134286,96164
2021-10-05,486,73902,36130,132352,98292
2021-10-06,486,73312,34552,133306,97732
2021-10-07,486,74188,30590,138168,92678
2021-10-08,486,75816,27936,143044,88430
2021-10-11,486,76240,26490,145838,85456
2021-10-12,486,76618,25510,147810,83420
2021-10-13,486,77642,25214,147568,83074
2021-10-14,486,84508,23650,152746,78230
2021-10-15,486,94904,21156,162424,69456
2021-10-18,486,91670,25812,155122,76950
2021-10-19,486,93450,31096,152500,79568
2021-10-20,486,98736,34246,152426,80642
2021-10-21,486,104362,35506,154358,78904
2021-10-22,486,108578,36704,154462,77458
2021-10-25,486,111768,38632,155252,76592
2021-10-26,486,111234,38242,156832,76412
2021-10-27,486,107188,35906,156960,75806
2021-10-28,486,101362,34216,154380,77112
2021-10-29,486,95448,33298,150364,80812
2021-11-01,486,89844,33692,147922,83640
2021-11-02,486,84674,33336,145026,85416
2021-11-03,486,76726,35784,138478,91208
2021-11-04,486,74068,34732,137976,92038
2021-11-05,486,71758,32476,138518,91810
2021-11-08,486,68838,32710,136380,93660
2021-11-09,486,65472,35326,130650,98670
2021-11-10,486,62518,39436,125580,103256
2021-11-11,486,63496,38152,126416,100904
2021-11-12,486,63356,37132,127394,99354
2021-11-15,486,63306,36664,127588,98190
2021-11-16,486,62466,35976,127836,98026
2021-11-17,486,61154,34884,128368,98190
2021-11-18,486,60490,32590,129510,97254
2021-11-19,486,59606,31010,131554,95840
2021-11-22,486,58778,31862,129972,96468
2021-11-23,486,58026,34060,129594,96736
2021-11-24,486,58860,34738,130202,96468
2021-11-26,486,71338,26466,144340,81798
2021-11-29,486,77664,24698,149740,76158
2021-11-30,486,92442,18616,166934,61250
2021-12-01,486,105616,14960,180160,49146
2021-12-02,486,116248,13364,187950,41912
2021-12-03,486,116398,13410,186116,43556
2021-12-06,486,110458,12924,183918,45240
2021-12-07,486,107948,11272,188854,41512
2021-12-08,486,110132,9950,194756,37072
2021-12-09,486,111684,9756,197998,34134
2021-12-10,486,115246,9712,200652,31528
2021-12-13,486,117620,9936,200360,31212
2021-12-14,486,115536,10528,197732,33836
2021-12-15,486,113122,11216,194794,37488
2021-12-16,486,115538,11112,195232,37148
2021-12-17,486,115184,11312,193494,38524
2021-12-20,486,117328,10478,197006,35414
2021-12-21,486,119198,10592,196506,35754
2021-12-22,486,121622,10386,195922,35882
2021-12-23,486,125984,9920,198968,32736
2021-12-27,486,129556,7908,205990,26982
2021-12-28,486,137414,6364,212298,21348
2021-12-29,486,137336,6066,216050,18018
2021-12-30,486,127552,7778,210082,23806
2021-12-31,486,111818,13508,186724,46270
2022-01-03,486,101284,21736,166306,66296
2022-01-04,486,91644,26126,159264,73232
2022-01-05,486,87256,27120,156400,76114
2022-01-06,486,86070,29266,153430,79280
2022-01-07,486,86486,31956,151708,81406
2022-01-10,486,90112,33888,150314,82992
2022-01-11,486,93364,34286,150380,83016
2022-01-12,486,94450,34300,149630,83218
2022-01-13,486,95702,34280,149678,83288
2022-01-14,486,97582,34194,150118,82118
2022-01-18,486,102654,31602,151116,80078
2022-01-19,486,105024,32330,151742,81046
2022-01-20,486,111208,28312,159246,73438
2022-01-21,486,119926,22646,174300,59022
2022-01-24,486,131606,16580,191198,42340
2022-01-25,486,138752,13568,199810,34118
2022-01-26,486,139026,12418,201058,32764
2022-01-27,486,136254,11842,198498,35242
2022-01-28,486,130456,12858,190656,42594
2022-01-31,486,123374,16938,179202,53508
2022-02-01,486,118880,21278,170198,62556
2022-02-02,486,114670,24414,165410,68068
2022-02-03,486,111402,24420,166384,67258
2022-02-04,486,109938,22714,169138,64074
2022-02-07,486,110742,20356,175240,57844
2022-02-08,486,114756,16942,184986,48210
2022-02-09,486,123728,12624,196398,36966
2022-02-10,486,124578,11632,197838,35564
2022-02-11,486,123392,11460,196934,36108
2022-02-14,486,125098,10578,198000,34614
2022-02-15,486,128198,10090,197472,34996
2022-02-16,486,127780,9826,197140,34710
2022-02-17,486,126120,9566,198650,33650
2022-02-18,486,122950,9234,198162,33950
2022-02-22,486,114594,10602,192992,39424
2022-02-23,486,108228,12612,187798,44616
2022-02-24,486,112742,11360,191384,40654
2022-02-25,486,104436,12056,185326,46102
2022-02-28,486,95036,14668,175394,55488
2022-03-01,486,91226,16452,168998,62066
2022-03-02,486,91696,18488,166328,65518
2022-03-03,486,93776,19952,165522,66684
2022-03-04,486,93478,23288,159706,72800
2022-03-07,486,92150,26262,155688,77402
2022-03-08,486,91702,27452,154722,78240
2022-03-09,486,89422,27552,153752,78804
2022-03-10,486,83522,30110,147508,84562
2022-03-11,486,79616,30448,145228,86508
2022-03-14,486,77242,30064,143744,87580
2022-03-15,486,76584,28716,144354,86768
2022-03-16,486,78932,25650,149704,80962
2022-03-17,486,85476,22632,158576,72524
2022-03-18,486,94932,19822,169414,62730
2022-03-21,486,104120,17908,174828,57330
2022-03-22,486,111808,17214,175010,57104
2022-03-23,486,112960,19046,170314,62734
2022-03-24,486,105250,30972,155754,76914
2022-03-25,486,106680,31260,154912,77446
2022-03-28,486,108314,29840,155792,76622
2022-03-29,486,111610,28000,159920,72178
2022-03-30,486,114198,27816,163626,68554
2022-03-31,486,115622,27920,164486,67148
2022-04-01,486,116682,27736,165290,66738
2022-04-04,486,117160,26034,170522,61838
2022-04-05,486,112852,23460,172750,59542
2022-04-06,486,111876,21672,175924,57172
2022-04-07,486,107016,21924,174384,58768
2022-04-08,486,101906,23278,168996,63712
2022-04-11,486,96454,27200,157826,73994
2022-04-12,486,95876,31156,152412,79634
2022-04-13,486,98550,33038,153940,78566
2022-04-14,486,98032,33920,154692,77390
2022-04-18,486,98396,33188,156336,76288
2022-04-19,486,97916,32838,155870,77008
2022-04-20,486,95286,31254,155254,77270
2022-04-21,486,94404,29928,156512,75736
2022-04-22,486,97118,25012,160364,71830
2022-04-25,486,104156,18550,172728,59780
2022-04-26,486,109424,16274,180498,52312
2022-04-27,486,109490,16478,182588,50510
2022-04-28,486,102596,19418,173772,58790
2022-04-29,486,100088,20656,168668,63866
2022-05-02,486,101034,20740,167154,65212
2022-05-03,486,97186,23462,158348,73806
2022-05-04,486,94026,25554,151390,80794
2022-05-05,486,92866,25346,151416,80408
2022-05-06,486,91682,23544,154564,76258
2022-05-09,486,92288,21178,160674,70152
2022-05-10,486,92826,19690,166292,65062
2022-05-11,486,94622,17828,171744,60010
2022-05-12,486,97660,15688,177522,54640
2022-05-13,486,97630,14006,180330,51604
2022-05-16,486,99158,12112,185158,46892
2022-05-17,486,99940,10132,191146,40516
2022-05-18,486,88148,11924,176778,53914
2022-05-19,486,74510,18042,151818,77642
2022-05-20,486,73062,20296,149758,80064
2022-05-23,486,77390,20652,155046,75180
2022-05-24,486,80472,21282,157820,72932
2022-05-25,486,85982,21132,161164,70218
2022-05-26,486,101816,16982,175318,57040
2022-05-27,486,123234,11860,192116,41410
2022-05-31,486,135222,10222,198026,35708
2022-06-01,486,142990,9480,201364,31624
2022-06-02,486,151050,8908,204940,28442
2022-06-03,486,156258,8796,207120,26220
2022-06-06,486,159138,8568,210646,23468
2022-06-07,486,158022,8588,211788,22302
2022-06-08,486,156392,9032,210838,23636
2022-06-09,486,151478,9360,209340,25170
2022-06-10,486,151816,7740,214242,20530
2022-06-13,486,170882,4488,223352,11950
2022-06-14,486,184192,3564,227430,8020
2022-06-15,486,189874,3558,227932,7624
2022-06-16,486,196326,3324,228510,7050
2022-06-17,486,200010,3340,228470,7046
2022-06-21,486,201964,3546,226128,8734
2022-06-22,486,204834,3442,225544,8784
2022-06-23,486,207010,3232,224044,9976
2022-06-24,486,207904,3072,224692,9882
2022-06-27,486,208018,2816,228482,6420
2022-06-28,486,207980,2462,230368,5132
2022-06-29,486,207188,2258,230226,5322
2022-06-30,486,204570,2212,230692,4794
2022-07-01,486,201764,2268,231650,4004
2022-07-05,486,197840,2466,230984,4448
2022-07-06,486,193046,2804,229734,5874
2022-07-07,486,189890,3012,229296,6226
2022-07-08,486,187738,3288,225786,9188
2022-07-11,486,188842,3534,223360,10966
2022-07-12,486,191650,3318,224602,9586
2022-07-13,486,188266,3298,224384,10218
2022-07-14,486,183504,3314,225162,9258
2022-07-15,486,182474,3286,226498,8380
2022-07-18,486,168264,3804,223026,11336
2022-07-19,486,147244,5784,214378,19950
2022-07-20,486,133808,9338,202264,31548
2022-07-21,486,119758,20586,171896,60728
2022-07-22,486,120710,32014,162334,70334
2022-07-25,486,123102,34648,162914,69548
2022-07-26,486,121382,32794,164598,68988
2022-07-27,486,120030,30458,165022,67898
2022-07-28,486,120528,26200,170268,63230
2022-07-29,486,121082,24578,173544,60002
2022-08-01,486,120700,23712,175148,57810
2022-08-02,486,116964,23674,173732,59370
2022-08-03,486,114012,22772,173190,59626
2022-08-04,486,111696,21782,174096,58668
2022-08-05,486,110572,21416,175290,57416
2022-08-08,486,107914,21012,175720,56942
2022-08-09,486,104884,20832,174988,57502
2022-08-10,486,94556,21566,168282,64066
2022-08-11,486,75674,28764,147944,83208
2022-08-12,486,69660,31736,139028,91252
2022-08-15,486,66070,35042,132522,97674
2022-08-16,486,65634,36418,130646,100092
2022-08-17,486,66290,36328,131590,99096
2022-08-18,486,67344,35798,132860,98024
2022-08-19,486,70184,34046,134506,96486
2022-08-22,486,83802,26128,148726,82442
2022-08-23,486,98016,21998,163672,68540
2022-08-24,486,111098,20662,172574,60330
2022-08-25,486,115550,20116,177588,55268
2022-08-26,486,122782,18896,182640,49538
2022-08-29,486,141656,16150,194046,39106
2022-08-30,486,157532,13218,200336,33748
2022-08-31,486,172164,10224,206266,28014
2022-09-01,486,184300,6834,211492,22770
2022-09-02,486,190350,6148,214238,19756
2022-09-06,486,193432,5360,216658,17382
2022-09-07,486,194038,4946,219032,14698
2022-09-08,486,191642,4510,219978,14344
2022-09-09,486,188326,4178,219568,15112
2022-09-12,486,185242,4232,221746,13176
2022-09-13,486,180916,4538,222556,12116
2022-09-14,486,172020,5078,221256,13718
2022-09-15,486,162390,5568,220622,14282
2022-09-16,486,148602,6354,217218,17466
2022-09-19,486,133946,7636,210814,23492
2022-09-20,486,129924,7272,211012,23102
2022-09-21,486,129246,6356,213676,20356
2022-09-22,486,135502,5406,217946,16424
2022-09-23,486,142888,5276,218724,15706
2022-09-26,486,146972,6072,217042,17220
2022-09-27,486,153434,5498,216940,17236
2022-09-28,486,154500,5422,216280,17790
2022-09-29,486,153818,5652,214612,18774
2022-09-30,486,151170,6238,212302,20788
2022-10-03,486,151502,6290,212406,21082
2022-10-04,486,157946,5708,217262,16514
2022-10-05,486,165446,5270,219692,14628
2022-10-06,486,171674,5008,220042,13812
2022-10-07,486,168692,5136,219246,15346
2022-10-10,486,158840,6926,215494,19066
2022-10-11,486,154924,6956,214906,19538
2022-10-12,486,153992,6176,215732,18698
2022-10-13,486,155162,5512,216140,18270
2022-10-14,486,161090,4762,217966,16564
2022-10-17,486,166102,4100,218456,16008
2022-10-18,486,176282,3350,222768,11360
2022-10-19,486,179796,3410,224700,9666
2022-10-20,486,177274,3480,225186,9270
2022-10-21,486,169068,3678,223976,10768
2022-10-24,486,162826,3772,222168,12284
2022-10-25,486,160840,3778,218058,15726
2022-10-26,486,165892,3690,217466,16458
2022-10-27,486,164146,4520,212128,21342
2022-10-28,486,157994,7060,205014,27420
2022-10-31,486,156138,9180,200880,31300
2022-11-01,486,159768,9248,204074,28580
2022-11-02,486,158272,9286,204998,27938
2022-11-03,486,155712,8546,207392,25654
2022-11-04,486,149236,8636,207166,25084
2022-11-07,486,142580,8554,205874,26874
2022-11-08,486,133258,8628,203304,29240
2022-11-09,486,123248,9314,198884,33398
2022-11-10,486,106746,12342,188646,43726
2022-11-11,486,99022,14054,184294,48178
2022-11-14,486,93992,17138,175752,55782
2022-11-15,486,94476,18948,172440,59322
2022-11-16,486,92286,20150,167064,65088
2022-11-17,486,88972,20946,161302,70420
2022-11-18,486,84112,24212,152760,78218
2022-11-21,486,84798,23604,154424,76032
2022-11-22,486,85160,23508,155972,74328
2022-11-23,486,84436,23512,156596,74502
2022-11-25,486,84284,24004,156200,75562
2022-11-28,486,83850,23910,154720,77268
2022-11-29,486,83206,25380,149788,81798
2022-11-30,486,79980,30708,141784,89110
2022-12-01,486,78400,30588,141116,89670
2022-12-02,486,76424,29900,139998,90600
2022-12-05,486,79094,28908,142410,88414
2022-12-06,486,87778,25290,150116,80930
2022-12-07,486,98136,22508,159934,71778
2022-12-08,486,103744,24622,161424,70478
2022-12-09,486,108826,22950,166860,65446
2022-12-12,486,108884,20104,172286,59316
2022-12-13,486,105248,15008,181230,50960
2022-12-14,486,101106,12480,185350,46396
2022-12-15,486,110542,8556,198060,34650
2022-12-16,486,133304,5856,211738,21878
2022-12-19,486,145914,5016,215814,17828
2022-12-20,486,154830,4598,217828,16088
