code,dt
A,2024-06-03
AAPL,2024-06-03
ABBV,2024-06-03
ABT,2024-06-03
ACGL,2024-06-03
ACN,2024-06-03
ADBE,2024-06-03
ADI,2024-06-03
ADM,2024-06-03
ADP,2024-06-03
ADSK,2024-06-03
AEE,2024-06-03
AEP,2024-06-03
AES,2024-06-03
AFL,2024-06-03
AIG,2024-06-03
AIZ,2024-06-03
AJG,2024-06-03
AKAM,2024-06-03
ALB,2024-06-03
ALGN,2024-06-03
ALL,2024-06-03
ALLE,2024-06-03
AMAT,2024-06-03
AMCR,2024-06-03
AMD,2024-06-03
AME,2024-06-03
AMGN,2024-06-03
AMP,2024-06-03
AMT,2024-06-03
AMZN,2024-06-03
ANET,2024-06-03
ANSS,2024-06-03
AON,2024-06-03
AOS,2024-06-03
APA,2024-06-03
APD,2024-06-03
APH,2024-06-03
APO,2024-06-03
APTV,2024-06-03
ARE,2024-06-03
ATO,2024-06-03
AVB,2024-06-03
AVGO,2024-06-03
AVY,2024-06-03
AWK,2024-06-03
AXON,2024-06-03
AXP,2024-06-03
AZO,2024-06-03
BA,2024-06-03
BAC,2024-06-03
BALL,2024-06-03
BAX,2024-06-03
BBY,2024-06-03
BDX,2024-06-03
BEN,2024-06-03
BG,2024-06-03
BK,2024-06-03
BKNG,2024-06-03
BKR,2024-06-03
BLDR,2024-06-03
BLK,2024-06-03
BMY,2024-06-03
BR,2024-06-03
BRO,2024-06-03
BSX,2024-06-03
BX,2024-06-03
BXP,2024-06-03
C,2024-06-03
CAG,2024-06-03
CAH,2024-06-03
CAT,2024-06-03
CB,2024-06-03
CBOE,2024-06-03
CBRE,2024-06-03
CCL,2024-06-03
CDNS,2024-06-03
CDW,2024-06-03
CF,2024-06-03
CFG,2024-06-03
CHD,2024-06-03
CHRW,2024-06-03
CHTR,2024-06-03
CI,2024-06-03
CINF,2024-06-03
CL,2024-06-03
CLX,2024-06-03
CMCSA,2024-06-03
CME,2024-06-03
CMG,2024-06-03
CMI,2024-06-03
CMS,2024-06-03
CNC,2024-06-03
CNP,2024-06-03
COF,2024-06-03
COO,2024-06-03
COP,2024-06-03
COR,2024-06-03
COST,2024-06-03
CPAY,2024-06-03
CPB,2024-06-03
CPRT,2024-06-03
CPT,2024-06-03
CRL,2024-06-03
CRM,2024-06-03
CRWD,2024-06-03
CSCO,2024-06-03
CSGP,2024-06-03
CSX,2024-06-03
CTAS,2024-06-03
CTRA,2024-06-03
CTSH,2024-06-03
CTVA,2024-06-03
CVS,2024-06-03
CVX,2024-06-03
CZR,2024-06-03
D,2024-06-03
DAL,2024-06-03
DAY,2024-06-03
DD,2024-06-03
DE,2024-06-03
DECK,2024-06-03
DELL,2024-06-03
DFS,2024-06-03
DG,2024-06-03
DGX,2024-06-03
DHI,2024-06-03
DHR,2024-06-03
DIS,2024-06-03
DLR,2024-06-03
DLTR,2024-06-03
DOC,2024-06-03
DOV,2024-06-03
DOW,2024-06-03
DPZ,2024-06-03
DRI,2024-06-03
DTE,2024-06-03
DUK,2024-06-03
DVA,2024-06-03
DVN,2024-06-03
DXCM,2024-06-03
EA,2024-06-03
EBAY,2024-06-03
ECL,2024-06-03
ED,2024-06-03
EFX,2024-06-03
EG,2024-06-03
EIX,2024-06-03
EL,2024-06-03
ELV,2024-06-03
EMN,2024-06-03
EMR,2024-06-03
ENPH,2024-06-03
EOG,2024-06-03
EPAM,2024-06-03
EQIX,2024-06-03
EQR,2024-06-03
EQT,2024-06-03
ERIE,2024-06-03
ES,2024-06-03
ESS,2024-06-03
ETN,2024-06-03
ETR,2024-06-03
EVRG,2024-06-03
EW,2024-06-03
EXC,2024-06-03
EXPD,2024-06-03
EXPE,2024-06-03
EXR,2024-06-03
F,2024-06-03
FANG,2024-06-03
FAST,2024-06-03
FCX,2024-06-03
FDS,2024-06-03
FDX,2024-06-03
FE,2024-06-03
FFIV,2024-06-03
FI,2024-06-03
FICO,2024-06-03
FIS,2024-06-03
FITB,2024-06-03
FOX,2024-06-03
FOXA,2024-06-03
FRT,2024-06-03
FSLR,2024-06-03
FTNT,2024-06-03
FTV,2024-06-03
GD,2024-06-03
GDDY,2024-06-03
GE,2024-06-03
GEN,2024-06-03
GILD,2024-06-03
GIS,2024-06-03
GL,2024-06-03
GLW,2024-06-03
GM,2024-06-03
GNRC,2024-06-03
GOOG,2024-06-03
GOOGL,2024-06-03
GPC,2024-06-03
GPN,2024-06-03
GRMN,2024-06-03
GS,2024-06-03
GWW,2024-06-03
HAL,2024-06-03
HAS,2024-06-03
HBAN,2024-06-03
HCA,2024-06-03
HD,2024-06-03
HES,2024-06-03
HIG,2024-06-03
HII,2024-06-03
HLT,2024-06-03
HOLX,2024-06-03
HON,2024-06-03
HPE,2024-06-03
HPQ,2024-06-03
HRL,2024-06-03
HSIC,2024-06-03
HST,2024-06-03
HSY,2024-06-03
HUBB,2024-06-03
HUM,2024-06-03
HWM,2024-06-03
IBM,2024-06-03
ICE,2024-06-03
IDXX,2024-06-03
IEX,2024-06-03
IFF,2024-06-03
INCY,2024-06-03
INTC,2024-06-03
INTU,2024-06-03
INVH,2024-06-03
IP,2024-06-03
IPG,2024-06-03
IQV,2024-06-03
IR,2024-06-03
IRM,2024-06-03
ISRG,2024-06-03
IT,2024-06-03
ITW,2024-06-03
IVZ,2024-06-03
J,2024-06-03
