,learning_rate,hidden_dim,epoch,loss,best_loss,epoch_time,total_time,grad_norm,grad_norm_std,grad_min,grad_max,completed,memory_usage,memory_peak
0,0.001,64,1,0.8648094342645621,0.8648094342645621,731.7491526603699,731.7724287509918,0.854659785306955,0.22910367947383353,0.1409013420343399,1.0000001192092896,True,0,0
0,0.001,64,2,0.7249109437891604,0.7249109437891604,860.7219634056091,1592.5140557289124,0.7252800525070121,0.29247822556226766,0.0785200372338295,1.0000001192092896,True,0,0
0,0.0004,64,1,0.9578498793790459,0.9578498793790459,558.035364151001,558.040381193161,0.8958984326819989,0.18855547178928553,0.20399494469165802,0.9999999403953552,True,0,0
0,0.0004,64,2,0.7810804525917676,0.7810804525917676,664.9367537498474,1222.9923872947693,0.8400302393836417,0.2382234697409308,0.12387749552726746,1.0,True,0,0
0,0.0004,64,3,0.7112793496866399,0.7112793496866399,709.5028042793274,1932.5118675231934,0.7917338420329071,0.2615728721880311,0.1194910928606987,1.0,True,0,0
0,0.0004,64,4,0.6794998158775889,0.6794998158775889,822.8795111179352,2755.412719488144,0.7555750498620322,0.2759859350158755,0.09246347099542618,1.0,True,0,0
