date,n_nodes,cos_pos,pred_pos,overlap_cos_pred_pos,cos_neg,pred_neg,overlap_cos_pred_neg,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-07-28,486,109228,82303,54284,26344,29610,13058,13,19
2020-07-29,486,107734,83478,52401,26008,28140,12145,455,228
2020-07-30,486,105772,82285,52092,25180,28821,11995,203,145
2020-07-31,486,104398,83854,51404,24774,26469,11687,138,172
2020-08-03,486,103256,83241,50565,24896,27671,11336,324,419
2020-08-04,486,102680,84295,50408,23576,26915,10693,278,552
2020-08-05,486,103800,87335,51227,21372,24192,9989,166,307
2020-08-06,486,104192,87336,51581,20932,24790,10060,125,160
2020-08-07,486,105578,85336,52234,21670,28677,10461,154,158
2020-08-10,486,108556,87380,53844,20900,25272,10141,67,56
2020-08-11,486,110566,87102,54683,20736,25448,10023,105,104
2020-08-12,486,109960,83485,54199,22438,30780,10949,254,135
2020-08-13,486,109220,84880,53818,23540,29053,11388,290,158
2020-08-14,486,108230,84419,53741,25160,28293,12442,41,27
2020-08-17,486,108272,83421,53576,26402,28570,12901,138,97
2020-08-18,486,106350,80116,52305,28272,32715,13642,265,213
2020-08-19,486,103808,77860,50955,30894,35860,14947,371,297
2020-08-20,486,100918,75097,49355,34228,39220,16544,525,342
2020-08-21,486,99804,75506,48830,35802,38808,17121,469,435
2020-08-24,486,99580,77056,49472,36932,35049,18170,20,53
2020-08-25,486,99656,77957,49312,37324,34723,18019,101,266
2020-08-26,486,98352,77324,48623,38116,34409,18178,120,330
2020-08-27,486,97790,78715,48423,36524,32364,17530,59,198
2020-08-28,486,98636,78296,48841,35666,34290,17262,109,269
2020-08-31,486,99206,79497,49199,34984,31686,16994,43,143
2020-09-01,486,98458,76841,48587,35132,37279,17061,186,263
2020-09-02,486,98756,82449,49041,33146,28838,16035,19,130
2020-09-03,486,98836,80550,48607,31184,29215,15257,241,53
2020-09-04,486,95122,79431,47005,29998,30760,14500,92,88
2020-09-08,486,93056,78511,45810,26860,33419,13048,207,158
2020-09-09,486,90594,73735,44169,27740,38547,13372,423,207
2020-09-10,486,88950,72814,43863,28802,39248,14164,119,83
2020-09-11,486,88384,72026,43587,28684,39496,14076,126,65
2020-09-14,486,85820,73280,42374,30068,37854,14741,131,81
2020-09-15,486,83560,73395,41086,32232,37752,15635,190,191
2020-09-16,486,82234,75766,40733,33352,33741,16410,34,57
2020-09-17,486,80168,72901,38764,34374,36228,16182,406,344
2020-09-18,486,78354,76314,38875,34226,33428,16864,16,51
2020-09-21,486,81856,73334,39838,29300,37971,14195,395,208
2020-09-22,486,84240,80384,38016,27178,22277,11112,604,378
2020-09-23,486,86668,79234,42654,25140,30598,12344,147,64
2020-09-24,486,93208,83204,45833,22046,26694,10608,138,116
2020-09-25,486,96688,84746,46441,20762,25691,9567,583,302
2020-09-28,486,96062,88614,47457,20434,21148,9777,76,87
2020-09-29,486,95994,82955,47311,20266,26590,9867,138,83
2020-09-30,486,97398,89171,45268,20024,18742,6998,1058,1103
2020-10-01,486,95342,84401,45012,22160,23571,9017,859,597
2020-10-02,486,93350,84294,45628,24324,24451,11316,151,172
2020-10-05,486,96156,87572,47620,22004,22914,10675,38,63
2020-10-06,486,98160,85195,46558,20958,24010,8940,981,541
2020-10-07,486,101452,89852,48432,18518,20980,7690,1033,828
2020-10-08,486,106886,89401,52438,15132,22177,7225,289,140
2020-10-09,486,113260,89555,55639,12204,22769,5975,254,49
2020-10-12,486,122552,96389,59987,9312,17095,4481,456,85
2020-10-13,486,130156,100081,64304,7846,13317,3836,136,22
2020-10-14,486,136688,101523,67847,7428,12315,3649,77,11
2020-10-15,486,141514,103414,70103,7522,10766,3684,108,13
2020-10-16,486,146740,103940,72641,7744,10870,3776,157,19
2020-10-19,486,145162,99200,71099,8174,15231,3952,516,48
2020-10-20,486,143822,101293,71075,8318,13123,3963,283,38
2020-10-21,486,140430,98255,68776,8676,15965,3988,645,128
2020-10-22,486,131858,94069,65478,11296,18719,5571,72,24
2020-10-23,486,126062,90269,62314,14694,23027,7141,209,80
2020-10-26,486,125364,89579,62120,14016,23263,6887,146,37
2020-10-27,486,126144,90540,62583,12976,22647,6386,98,42
2020-10-28,486,136928,100769,67994,8494,13097,4106,94,54
2020-10-29,486,146764,103662,72783,7290,10364,3511,106,52
2020-10-30,486,152484,104541,75824,7160,9581,3488,36,26
2020-11-02,486,150512,103718,74502,7502,9729,3620,101,28
2020-11-03,486,144900,102603,71893,7774,10633,3682,79,36
2020-11-04,486,140008,102097,69504,7882,10774,3777,35,26
2020-11-05,486,133948,101848,66473,8250,11283,3960,98,45
2020-11-06,486,126464,99565,62806,9412,12998,4513,31,37
2020-11-09,486,126852,95602,62064,7256,17204,3529,578,36
2020-11-10,486,122762,96973,60019,7790,16438,3764,514,32
2020-11-11,486,123944,95686,61098,8362,17383,4072,321,44
2020-11-12,486,124480,95645,61449,8856,17771,4378,203,19
2020-11-13,486,125394,96212,61819,9806,17859,4813,231,20
2020-11-16,486,128500,94996,63312,9984,18970,4935,267,24
2020-11-17,486,130714,97975,64747,10096,15719,4983,97,20
2020-11-18,486,132030,96284,65321,10206,17266,5036,112,17
2020-11-19,486,133032,99108,65502,10128,14940,4795,327,65
2020-11-20,486,134254,98597,64619,10264,15884,3997,1452,676
2020-11-23,486,135384,98262,65367,9916,16408,4026,1391,537
2020-11-24,486,135926,99143,66072,9414,15995,3954,1095,447
2020-11-25,486,131082,98507,63832,9806,15906,4082,769,541
2020-11-27,486,126178,95743,61569,11028,18447,5001,603,280
2020-11-30,486,119526,90690,59111,14922,22199,7129,136,113
2020-12-01,486,119396,89569,59356,17212,22790,8443,31,64
2020-12-02,486,122636,86947,60649,18164,26824,8799,203,138
2020-12-03,486,124526,88447,61784,18726,25090,9008,106,105
2020-12-04,486,126352,87885,62547,19166,27406,9170,202,202
2020-12-07,486,127692,88066,63469,20894,25371,10254,48,71
2020-12-08,486,123284,85639,60975,25022,30088,12085,237,208
2020-12-09,486,123202,85817,61194,24476,27540,12028,70,90
2020-12-10,486,119066,79526,58645,27590,35081,13433,321,198
2020-12-11,486,115986,78343,57323,29164,36119,14278,211,162
2020-12-14,486,111270,80446,55289,31576,31981,15450,32,92
2020-12-15,486,103682,77172,51561,37476,35334,18504,12,86
2020-12-16,486,98834,76132,49108,40708,35928,20045,18,88
2020-12-17,486,95530,73413,47371,41510,39629,20374,52,195
2020-12-18,486,93318,73904,46068,40928,39357,19915,182,346
2020-12-21,486,88998,71980,44077,40182,38366,19483,41,149
2020-12-22,486,85556,71310,42423,40824,40391,20159,33,110
2020-12-23,486,82934,69864,41109,42028,42672,20783,65,83
2020-12-24,486,81344,69615,40361,43498,42488,21639,24,17
2020-12-28,486,80450,70824,39725,43432,38236,21167,55,60
2020-12-29,486,79514,67033,39287,43356,41730,21339,45,40
2020-12-30,486,77964,67468,37939,44294,41432,21187,266,183
2020-12-31,486,77092,67166,38106,42984,40880,21023,15,75
2021-01-04,486,75664,62808,34916,39872,40668,19168,820,151
2021-01-05,486,71380,64575,32365,39460,43155,17915,1314,603
2021-01-06,486,68742,67972,32581,34884,42958,16255,898,694
2021-01-07,486,74280,67350,34105,32224,47230,14712,2070,1059
2021-01-08,486,80542,69971,37488,33410,43861,15059,1854,1221
2021-01-11,486,83900,70374,38196,35658,43568,15287,2828,1963
2021-01-12,486,87418,67826,39974,38526,46477,16919,2704,1812
2021-01-13,486,89702,70603,43400,40542,42152,18732,569,896
2021-01-14,486,91198,69286,43670,41080,44756,18903,959,1082
2021-01-15,486,91064,71156,44958,42482,41185,20395,120,361
2021-01-19,486,91136,69880,44394,43848,43533,20478,479,720
2021-01-20,486,91030,70381,44437,43962,41946,20745,413,739
2021-01-21,486,91474,70364,44514,43742,42324,20832,511,622
2021-01-22,486,91730,70638,45008,43968,43081,21346,344,394
2021-01-25,486,91822,70919,45286,44050,43357,21562,234,286
2021-01-26,486,91964,71261,45535,44414,42650,21840,93,193
2021-01-27,486,91666,71818,45508,42658,41570,21055,30,118
2021-01-28,486,92268,71601,45817,42318,40920,20915,19,78
2021-01-29,486,93814,71853,46585,40630,40994,20121,16,81
2021-02-01,486,94378,72648,46674,40192,38648,19711,27,69
2021-02-02,486,93450,73524,46282,40634,37255,19830,32,106
2021-02-03,486,93200,72858,45988,40978,38409,19791,93,219
2021-02-04,486,92444,76026,44463,40250,35032,17495,605,1481
2021-02-05,486,90362,74667,43185,38354,37332,16645,926,1581
2021-02-08,486,87948,75681,43130,36862,36661,17597,253,393
2021-02-09,486,87328,76532,42028,34896,35318,15999,758,778
2021-02-10,486,86646,76977,41011,31826,34548,13789,1152,1296
2021-02-11,486,84970,77742,40095,29480,33419,12916,1322,999
2021-02-12,486,82960,77497,39410,27690,33254,12315,1013,769
2021-02-16,486,84734,76873,41051,26860,34199,12612,536,421
2021-02-17,486,85048,77374,41301,28422,31937,13110,329,324
2021-02-18,486,84854,76544,41456,30320,33338,14062,242,342
2021-02-19,486,85246,72866,38386,32100,39120,13427,2625,1551
2021-02-22,486,84694,72787,41029,32978,39511,15680,474,331
2021-02-23,486,84480,71819,39087,34000,40144,14934,1863,1199
2021-02-24,486,84748,70521,40536,35532,43032,16541,962,768
2021-02-25,486,83804,71958,40620,37396,39300,17531,495,502
2021-02-26,486,84134,69909,40285,38528,42598,18029,913,733
2021-03-01,486,82360,69257,40495,43234,43574,21023,189,192
2021-03-02,486,81524,68214,40283,47860,44844,23408,102,191
2021-03-03,486,81778,63908,38804,50088,50502,23786,1267,878
2021-03-04,486,82180,69478,40700,49972,42525,24401,41,163
2021-03-05,486,82376,69017,40759,50432,43944,24772,34,196
2021-03-08,486,81892,67249,40428,50324,44599,24056,67,416
2021-03-09,486,82252,68986,40859,50428,41865,24727,4,96
2021-03-10,486,83206,63944,39871,50058,51141,23997,969,766
2021-03-11,486,84518,68909,41645,49306,42832,23883,113,336
2021-03-12,486,86180,68843,42563,48932,43602,23887,93,313
2021-03-15,486,88618,68615,43930,47198,42732,23359,34,94
2021-03-16,486,91328,66469,44999,46538,46677,23066,175,84
2021-03-17,486,93634,70200,46118,46036,41239,22830,91,26
2021-03-18,486,94464,69302,46689,46078,44329,22908,147,42
2021-03-19,486,94346,69627,46308,47048,44996,23260,378,137
2021-03-22,486,94638,67116,46150,46480,47046,22995,521,142
2021-03-23,486,94132,71916,46733,45182,39561,22421,27,27
2021-03-24,486,93220,68860,45564,43742,45149,21669,400,110
2021-03-25,486,92402,69772,45622,41456,43255,20653,93,28
2021-03-26,486,92840,71392,45975,38944,41535,19336,26,64
2021-03-29,486,94692,75121,46977,35974,36073,17858,24,19
2021-03-30,486,96674,75907,48002,33902,35269,16795,16,23
2021-03-31,486,98800,76859,49009,30690,35632,15165,40,43
2021-04-01,486,99862,79897,49345,28522,31974,13866,136,146
2021-04-05,486,104638,82672,51867,23154,30220,11486,87,48
2021-04-06,486,110470,89602,54488,18694,22609,8974,160,126
2021-04-07,486,114962,93048,56815,16914,19693,8250,148,46
2021-04-08,486,116426,93355,57752,16478,19305,8086,65,21
2021-04-09,486,117228,93198,57804,16882,19848,8174,194,62
2021-04-12,486,119236,91140,58532,17736,22865,8543,374,166
2021-04-13,486,118514,89689,58507,20430,24500,9996,223,73
2021-04-14,486,118340,88917,58852,21666,24859,10737,31,25
2021-04-15,486,120282,86877,59321,21230,27673,10394,291,109
2021-04-16,486,125402,92338,61490,20048,21902,9724,506,132
2021-04-19,486,128320,92859,62484,19538,21719,9248,880,269
2021-04-20,486,126320,87883,61783,19366,27093,9359,671,194
2021-04-21,486,126184,91587,62318,19654,23456,9448,295,209
2021-04-22,486,126970,91174,62722,20140,23631,9745,263,164
2021-04-23,486,128100,91932,63450,21414,23057,10382,161,151
2021-04-26,486,129042,93689,64155,20764,19958,10152,43,68
2021-04-27,486,129348,92711,64204,20302,21288,9928,51,66
2021-04-28,486,128036,92096,63599,19758,21401,9684,31,45
2021-04-29,486,125692,91113,62085,18828,23283,9090,348,149
2021-04-30,486,122258,90598,60612,19222,23444,9387,113,92
2021-05-03,486,117812,89909,58432,20278,23687,9833,106,131
2021-05-04,486,110638,82004,54687,21932,31485,10623,182,168
2021-05-05,486,105630,83779,52399,24088,29514,11685,84,194
2021-05-06,486,100942,80138,49990,26338,33248,12706,96,234
2021-05-07,486,99112,77825,48994,28028,35828,13542,135,222
2021-05-10,486,99156,73441,47889,30158,41288,14260,892,553
2021-05-11,486,98202,77189,48714,32818,35779,16022,67,169
2021-05-12,486,96870,77764,48022,32922,34863,16118,69,153
2021-05-13,486,94948,70838,45454,34206,44277,16426,1089,490
2021-05-14,486,91618,75579,45408,37488,36994,18407,72,130
2021-05-17,486,89442,73933,44367,39478,38577,19456,40,105
2021-05-18,486,89180,72977,44194,40410,38724,19672,62,162
2021-05-19,486,90254,69362,43915,40782,43783,19691,466,419
2021-05-20,486,89678,70687,44329,42250,40493,20559,74,191
2021-05-21,486,88748,74872,44064,43278,33872,21186,2,62
2021-05-24,486,86730,69504,42925,44760,42168,22051,39,129
2021-05-25,486,85280,67531,42067,45814,44816,22563,73,142
2021-05-26,486,84448,69466,41134,46742,41366,22485,296,350
2021-05-27,486,83358,71396,41117,47450,40469,23024,80,261
2021-05-28,486,83744,71713,41085,47152,39393,22553,197,377
2021-06-01,486,82378,70031,40297,45960,38305,21901,180,201
2021-06-02,486,81774,68997,40319,44352,41767,21561,99,188
2021-06-03,486,80850,65471,39875,43414,46332,21446,85,72
2021-06-04,486,80338,66240,39731,40552,43905,20141,83,28
2021-06-07,486,76960,65226,37617,40602,43248,19768,178,119
2021-06-08,486,71298,62635,31289,44060,45500,18935,1995,1308
2021-06-09,486,70180,65417,33087,42842,44543,19470,733,958
2021-06-10,486,69182,66136,34049,42528,44342,20611,112,266
2021-06-11,486,68742,66995,33706,44122,44445,21063,164,461
2021-06-14,486,69554,65014,34195,45284,46482,22018,130,266
2021-06-15,486,70660,64711,34551,46626,46013,22427,204,377
2021-06-16,486,71418,64926,34850,47472,46290,22817,220,385
2021-06-17,486,72216,64447,32982,48744,47029,21449,1757,1776
2021-06-18,486,78196,69546,38675,42562,42788,20862,81,196
2021-06-21,486,81238,67430,39744,42996,44583,20892,251,250
2021-06-22,486,81912,67871,40297,45360,44572,21955,180,335
2021-06-23,486,82574,67534,40139,46880,44322,21917,318,697
2021-06-24,486,82796,68579,41045,47742,42174,23433,42,135
2021-06-25,486,82384,69795,40666,47204,40138,22307,57,373
2021-06-28,486,81978,67156,40657,47460,44481,23528,39,51
2021-06-29,486,81148,65932,39518,48492,46524,23151,313,549
2021-06-30,486,81280,65620,40090,49314,45956,24099,46,214
2021-07-01,486,81938,66125,40152,48682,46622,23618,174,382
2021-07-02,486,82286,65402,39595,47968,48578,22834,822,852
2021-07-06,486,82428,62705,39070,48104,52848,22928,1478,980
2021-07-07,486,82592,65479,40633,48410,46266,23549,121,329
2021-07-08,486,82462,63777,40009,49284,48438,23688,404,441
2021-07-09,486,83062,65748,40660,49170,47869,23925,400,448
2021-07-12,486,83694,66272,41038,48698,46427,23808,328,321
2021-07-13,486,83992,65110,41444,48078,48263,23727,124,154
2021-07-14,486,83922,66115,41425,48212,46791,23802,108,154
2021-07-15,486,83438,66433,41292,47982,46386,23714,40,162
2021-07-16,486,81916,63384,38731,46836,51300,22425,1333,764
2021-07-19,486,78038,65276,38465,44082,47624,21704,107,180
2021-07-20,486,75270,65708,36638,45414,45454,21327,317,478
2021-07-21,486,74426,65769,35940,45048,44575,20757,377,985
2021-07-22,486,73606,61547,35346,45640,50884,21798,567,595
2021-07-23,486,74286,63688,35280,45892,50144,21662,1044,878
2021-07-26,486,76020,66006,36422,45716,46743,21974,766,580
2021-07-27,486,76806,66009,37880,45334,46999,22399,62,98
2021-07-28,486,77932,66262,38030,44182,46163,21679,342,242
2021-07-29,486,79204,68695,38998,42252,44548,20915,186,130
2021-07-30,486,79550,70447,39298,42072,41920,20832,112,101
2021-08-02,486,79446,68190,39264,42296,44042,21030,134,59
2021-08-03,486,79084,66714,38519,41964,46667,20466,420,278
2021-08-04,486,78714,70007,39050,41794,41740,20755,19,31
2021-08-05,486,78686,70104,39039,41302,40745,20499,23,41
2021-08-06,486,78698,71838,39032,40666,39456,20095,24,49
2021-08-09,486,78006,70173,38663,41064,40654,20333,38,38
2021-08-10,486,77726,66886,38479,41132,44788,20259,45,87
2021-08-11,486,78056,71663,38572,40108,38514,19384,57,179
2021-08-12,486,78916,70540,36360,39248,40207,16991,1420,1247
2021-08-13,486,80570,70765,39413,38952,41201,18615,281,356
2021-08-16,486,79298,69521,38592,43174,43463,20555,362,494
2021-08-17,486,79538,69247,38462,45540,43423,21191,609,844
2021-08-18,486,79554,68482,38102,45124,45359,20957,877,1021
2021-08-19,486,80040,68165,39509,42662,42810,20751,106,240
2021-08-20,486,80726,68551,39047,43018,45065,20416,600,689
2021-08-23,486,81282,69946,39501,44118,43220,21170,576,552
2021-08-24,486,82010,70011,40052,44726,42485,21458,339,512
2021-08-25,486,81800,69878,40262,45042,41056,21929,152,215
2021-08-26,486,79920,67196,38893,46026,45399,22208,352,434
2021-08-27,486,78936,68990,38750,46182,42951,22251,217,389
2021-08-30,486,78328,70609,37294,45782,35038,19855,521,863
2021-08-31,486,78582,67977,38361,45270,45524,21904,396,507
2021-09-01,486,80026,68928,38662,44438,39998,20824,403,510
2021-09-02,486,81246,74746,39336,42162,33242,18331,318,1029
2021-09-03,486,80654,71575,39821,41282,37399,19877,68,140
2021-09-07,486,79382,72486,39371,40664,36070,19697,13,51
2021-09-08,486,77472,66512,37478,39788,43892,18568,353,510
2021-09-09,486,75038,68644,37086,39242,41293,19087,43,104
2021-09-10,486,73464,66260,35388,38844,44052,18402,456,392
2021-09-13,486,71316,67500,34814,38978,43680,18754,250,342
2021-09-14,486,70696,65181,33784,38386,46167,17941,663,584
2021-09-15,486,71808,69077,35573,37446,41053,18392,22,90
2021-09-16,486,72350,68107,35730,37556,42664,18454,62,109
2021-09-17,486,73224,68531,35676,38678,43929,18481,300,484
2021-09-20,486,82246,74286,40679,32280,36992,15778,77,152
2021-09-21,486,86946,76641,43062,31002,33253,15250,37,58
2021-09-22,486,88224,77032,43280,31008,32256,14761,131,171
2021-09-23,486,87122,78045,43164,30902,31861,14955,34,115
2021-09-24,486,86978,77390,42982,30968,32925,14739,87,226
2021-09-27,486,85522,72467,42414,30962,37987,15254,29,55
2021-09-28,486,83668,72566,41343,32840,38881,16200,111,64
2021-09-29,486,83646,72588,41118,34926,38582,16827,122,231
2021-09-30,486,84342,71682,40093,35606,41468,16247,1053,807
2021-10-01,486,85014,72347,41210,37110,40691,17476,465,460
2021-10-04,486,86224,72152,42559,39220,40512,19127,123,167
2021-10-05,486,88550,72156,43512,40188,40492,19438,169,274
2021-10-06,486,91570,72907,44970,40356,38277,19414,141,298
2021-10-07,486,92190,73147,45176,40062,39892,19399,312,334
2021-10-08,486,92442,71938,45378,40192,41769,19692,265,232
2021-10-11,486,91832,71242,44832,40328,41509,19605,337,280
2021-10-12,486,90882,69571,44287,40654,43326,19990,414,176
2021-10-13,486,90132,70128,43806,40962,43444,20019,583,340
2021-10-14,486,91066,73278,44846,39754,40228,19616,205,132
2021-10-15,486,93456,74281,46149,37146,39254,18368,178,118
2021-10-18,486,89148,74293,44041,40864,38532,20119,178,149
2021-10-19,486,87468,71715,42936,42924,42233,21151,340,166
2021-10-20,486,89262,71985,44066,42408,41604,21008,158,100
2021-10-21,486,92742,73294,45680,40404,40071,19858,158,99
2021-10-22,486,96848,75059,47606,37700,37887,18253,125,128
2021-10-25,486,100344,77361,48572,36186,35502,17112,499,359
2021-10-26,486,103490,79073,47288,33630,30992,13751,2022,1235
2021-10-27,486,103422,81166,48503,31888,30013,13711,1308,882
2021-10-28,486,102494,83964,49757,31202,28692,13586,486,922
2021-10-29,486,101720,83365,50526,31080,30145,15160,12,71
2021-11-01,486,102870,82686,50287,31088,31216,14301,501,679
2021-11-02,486,104294,83260,51374,30940,31042,14669,224,397
2021-11-03,486,104490,83299,51441,30736,30292,14512,254,432
2021-11-04,486,105930,83267,52579,29788,30259,14583,53,124
2021-11-05,486,107476,85718,53329,27136,27881,13057,63,252
2021-11-08,486,109232,86667,54146,25646,26732,12403,106,189
2021-11-09,486,109994,86365,54601,25868,27411,12667,70,102
2021-11-10,486,110510,86130,54909,26434,26600,12972,34,77
2021-11-11,486,109654,85401,54521,26570,26719,13089,16,60
2021-11-12,486,106346,84741,52799,27198,27530,13347,38,57
2021-11-15,486,105076,84974,52213,27474,26794,13502,19,46
2021-11-16,486,102600,79225,50204,28478,35749,13923,533,162
2021-11-17,486,97832,77909,48269,30520,34245,14784,146,148
2021-11-18,486,92284,75087,45354,31922,37705,15608,265,159
2021-11-19,486,85818,71176,41619,33560,41363,15918,548,456
2021-11-22,486,81578,69784,39764,36960,42309,17668,395,458
2021-11-23,486,77390,71183,38000,40676,40142,19504,199,401
2021-11-24,486,74568,70454,36738,41860,40446,20226,111,278
2021-11-26,486,76398,70656,37650,37568,42323,18486,162,152
2021-11-29,486,78306,65676,37317,37518,48658,18104,957,385
2021-11-30,486,84832,76326,41898,31918,34994,15408,70,264
2021-12-01,486,91648,80787,45436,27638,31657,13499,62,118
2021-12-02,486,98340,79087,48016,25138,32599,12118,263,132
2021-12-03,486,99890,81223,49637,25210,29705,12438,15,30
2021-12-06,486,98252,81512,48854,25720,29059,12688,9,30
2021-12-07,486,97428,82584,48306,25258,29078,12196,51,202
2021-12-08,486,98148,80636,48729,24536,31263,12066,31,76
2021-12-09,486,99234,80794,49242,24556,31143,12076,23,94
2021-12-10,486,100228,77210,49255,24094,36344,11765,301,163
2021-12-13,486,100598,79818,49754,24524,32340,12000,96,100
2021-12-14,486,99206,76549,49013,25212,36067,12443,122,87
2021-12-15,486,98122,76000,48656,26040,36452,12812,60,87
2021-12-16,486,98594,79584,48911,25156,32965,12520,47,22
2021-12-17,486,98376,81793,48797,24672,30602,12165,60,82
2021-12-20,486,99850,76407,49466,22684,32631,11089,38,63
2021-12-21,486,100936,78035,50037,22466,32632,11066,54,62
2021-12-22,486,102194,84959,50813,21612,25610,10670,8,31
2021-12-23,486,104038,86116,51692,20196,25915,9999,40,29
2021-12-27,486,104950,91902,52116,17350,20482,8507,61,52
2021-12-28,486,109884,92696,54454,14726,21087,7298,135,25
2021-12-29,486,110740,91994,54810,14360,21848,7116,173,33
2021-12-30,486,108212,85822,53384,16252,27043,8053,233,31
2021-12-31,486,103570,89337,51217,20052,23665,9928,166,46
2022-01-03,486,102874,79786,50356,21028,31752,10393,462,58
2022-01-04,486,103516,89264,50262,19292,23412,9029,538,256
2022-01-05,486,103138,81147,49115,18478,33110,8927,1382,166
2022-01-06,486,101148,85114,49934,19648,27921,9511,187,119
2022-01-07,486,99894,80021,48008,21560,34038,9908,1065,542
2022-01-10,486,98296,81820,48122,23680,31274,11127,392,405
2022-01-11,486,98956,82814,49085,25436,29564,12514,49,66
2022-01-12,486,100884,82810,49457,26572,30272,12739,411,298
2022-01-13,486,102850,71421,48499,28282,43448,13806,1869,256
2022-01-14,486,103332,76567,50687,30920,37450,15166,428,201
2022-01-18,486,105644,79600,52144,32108,34713,15808,219,112
2022-01-19,486,108282,78026,53487,34846,35280,17279,179,54
2022-01-20,486,110584,75683,54453,34632,36715,17216,171,23
2022-01-21,486,113242,77656,55776,33170,34786,16524,189,20
2022-01-24,486,117618,80872,57705,30360,32357,14985,303,87
2022-01-25,486,120618,86617,59879,29430,26236,14534,53,87
2022-01-26,486,120758,81559,59891,29974,30275,14822,59,39
2022-01-27,486,119894,85947,59579,30464,25284,14960,35,22
2022-01-28,486,118436,86776,58545,30766,24954,14651,119,205
2022-01-31,486,115648,82719,57519,31978,28721,15926,7,2
2022-02-01,486,113658,81322,56385,32852,29584,16301,36,23
2022-02-02,486,111642,84783,55455,33390,25404,16446,2,32
2022-02-03,486,110820,78063,55115,32828,33152,16375,6,4
2022-02-04,486,111374,80878,55403,31672,29587,15775,3,10
2022-02-07,486,112168,79355,55564,29326,33190,14500,32,41
2022-02-08,486,113678,83618,56526,25326,28113,12567,8,12
