date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2021-05-13,217,13288,10602,33681,31244
2021-05-14,217,13242,10912,33129,31198
2021-05-17,217,13208,10702,33445,31258
2021-05-18,217,13412,10702,33815,31262
2021-05-19,217,13588,10800,33937,31236
2021-05-20,217,13696,10854,33593,30932
2021-05-21,217,13720,10942,33463,30956
2021-05-24,217,13584,10930,33519,31118
2021-05-25,217,13478,10522,33901,31282
2021-05-26,217,13584,9790,34895,31106
2021-05-27,217,13800,9290,35715,31140
2021-05-28,217,14126,8750,36187,30566
2021-05-31,217,14510,8520,36227,29984
2021-06-01,217,14892,8526,36041,29388
2021-06-02,217,15202,8482,36057,29084
2021-06-03,217,15468,8296,36249,28750
2021-06-04,217,15590,8038,36769,28876
2021-06-07,217,15654,7740,36935,28724
2021-06-08,217,15606,7456,37067,28556
2021-06-09,217,15676,7360,37005,28494
2021-06-10,217,15816,7562,36521,27868
2021-06-11,217,15614,7550,36317,27646
2021-06-15,217,15330,7428,36463,27636
2021-06-16,217,15518,7554,36865,27468
2021-06-17,217,16246,7520,37327,27168
2021-06-18,217,16534,7640,37059,26984
2021-06-21,217,16738,7764,37123,27066
2021-06-22,217,17178,8018,37051,27106
2021-06-23,217,17154,8320,36405,27166
2021-06-24,217,16738,8878,35681,27436
2021-06-25,217,16304,9294,35247,27894
2021-06-28,217,15922,9514,35043,28336
2021-06-29,217,15610,9872,34667,28432
2021-06-30,217,15472,10232,34299,28690
2021-07-01,217,15232,10402,34135,29062
2021-07-02,217,15202,10382,34131,29242
2021-07-05,217,15198,10240,34359,29284
2021-07-06,217,15072,10168,34137,29482
2021-07-07,217,14994,10214,34071,29700
2021-07-08,217,14770,9992,34175,29736
2021-07-09,217,14606,9918,34171,29834
2021-07-12,217,14404,9886,34301,30044
2021-07-13,217,14116,9804,34477,30266
2021-07-14,217,13818,9934,34071,30222
2021-07-15,217,13556,10284,33641,30434
2021-07-16,217,13436,10484,33037,30554
2021-07-19,217,13374,10742,32501,30342
2021-07-20,217,13486,10840,32065,30074
2021-07-21,217,13668,11108,31911,29878
2021-07-22,217,13936,11178,31813,29632
2021-07-23,217,13692,11074,31793,29596
2021-07-26,217,13438,11096,32119,30100
2021-07-27,217,13996,10712,32553,29596
2021-07-28,217,15052,9708,33309,28388
2021-07-29,217,15756,9976,33255,27902
2021-07-30,217,16418,10160,33615,27766
2021-08-02,217,16792,10396,33327,27586
2021-08-03,217,16820,10618,33065,27486
2021-08-04,217,16876,10660,33147,27768
2021-08-05,217,16902,10638,33575,27876
2021-08-06,217,16944,10650,33627,27888
2021-08-09,217,17158,10762,33559,27890
2021-08-10,217,17476,10706,33609,27732
2021-08-11,217,17720,10604,33921,27522
2021-08-12,217,17944,10544,33863,27054
2021-08-13,217,17934,10454,33695,26660
2021-08-16,217,17956,10330,34305,26882
2021-08-17,217,17980,10284,34469,26918
2021-08-18,217,17916,10138,34635,26832
2021-08-19,217,17626,10074,34863,27212
2021-08-20,217,17490,9906,35015,27366
2021-08-23,217,17252,9562,35581,27806
2021-08-24,217,16456,9072,35685,28126
2021-08-25,217,14990,9464,34987,29446
2021-08-26,217,13912,9356,34939,30650
2021-08-27,217,12642,9652,34089,31736
2021-08-30,217,11772,9932,33925,32854
2021-08-31,217,11770,10438,33837,32972
2021-09-01,217,12030,10524,33301,32314
2021-09-02,217,12794,10676,32967,31130
2021-09-03,217,13824,11126,32289,30144
2021-09-06,217,14404,11288,32449,29546
2021-09-07,217,14938,11060,32967,29138
2021-09-08,217,15386,10960,33471,29190
2021-09-09,217,15740,11038,33531,28854
2021-09-10,217,16146,10862,33725,28254
2021-09-13,217,16452,10768,33671,28064
2021-09-14,217,16428,10862,33805,28166
2021-09-15,217,16370,10902,33557,28102
2021-09-16,217,16358,10670,33737,28236
2021-09-17,217,16398,10314,34009,28266
2021-09-22,217,16534,9890,34673,28200
2021-09-23,217,16586,9772,34895,28074
2021-09-24,217,16512,9712,35321,28364
2021-09-27,217,16214,9492,35391,28446
2021-09-28,217,16142,9344,35713,28540
2021-09-29,217,16392,9258,35973,28506
2021-09-30,217,16750,9358,35977,28440
2021-10-08,217,16772,8898,36007,28328
2021-10-11,217,16624,8336,36701,28458
2021-10-12,217,16602,7644,37411,28800
2021-10-13,217,16450,7244,37891,28982
2021-10-14,217,16104,7240,37799,29234
2021-10-15,217,15390,7438,37619,29864
2021-10-18,217,14746,7642,37355,30418
2021-10-19,217,13918,8328,36541,31080
2021-10-20,217,13382,9464,35159,31260
2021-10-21,217,13146,10272,34057,31172
2021-10-22,217,13016,10532,33803,31178
2021-10-25,217,12958,10518,33531,31096
2021-10-26,217,12860,10424,33497,30908
2021-10-27,217,12478,10266,33343,31246
2021-10-28,217,12674,9650,34447,31624
2021-10-29,217,12724,9528,35111,31872
2021-11-01,217,12230,9332,34875,31954
2021-11-02,217,12132,9180,34677,31852
2021-11-03,217,12528,9604,34267,31452
2021-11-04,217,13016,10256,33797,31236
2021-11-05,217,13816,10910,33203,30782
2021-11-08,217,14302,11404,32511,30122
2021-11-09,217,14614,11826,32143,29874
2021-11-10,217,14854,12142,31717,29350
2021-11-11,217,15014,12258,31529,28968
2021-11-12,217,14980,12314,31745,29124
2021-11-15,217,14962,12302,31709,29202
2021-11-16,217,14934,12334,31433,29240
2021-11-17,217,14850,12390,31331,29312
2021-11-18,217,14794,12394,31115,28952
2021-11-19,217,14832,12436,30877,28800
2021-11-22,217,14802,12356,30871,28834
2021-11-23,217,14676,12184,31287,28990
2021-11-24,217,14570,11984,31693,29376
2021-11-25,217,14262,11746,31511,29358
2021-11-26,217,13884,11622,31901,29790
2021-11-29,217,13748,10916,33101,30526
2021-11-30,217,13382,10406,33841,31062
2021-12-01,217,12976,9858,34539,31508
2021-12-02,217,12498,9504,34417,31538
2021-12-03,217,12178,9144,34595,31510
2021-12-06,217,12036,8962,34577,31268
2021-12-07,217,12278,8988,34563,31032
2021-12-08,217,12828,8992,34463,30668
2021-12-09,217,13838,8574,35483,29986
2021-12-10,217,14588,8394,35957,29550
2021-12-13,217,15204,8208,36213,28688
2021-12-14,217,15272,8284,36151,28368
2021-12-15,217,15238,8350,35937,28480
2021-12-16,217,15248,8396,35999,28718
2021-12-17,217,15360,8440,35995,28810
2021-12-20,217,15406,8076,36477,28788
2021-12-21,217,15290,7966,36445,28936
2021-12-22,217,15240,8010,36191,29076
2021-12-23,217,15126,7920,36149,28626
2021-12-24,217,15040,7742,36443,28524
2021-12-27,217,14718,7876,36363,28694
2021-12-28,217,14708,7982,36093,28828
2021-12-29,217,14544,8164,35651,28766
2021-12-30,217,14654,8230,35197,28434
2021-12-31,217,15076,8388,35057,28132
2022-01-04,217,15186,8432,34779,27856
2022-01-05,217,14704,7952,35415,28162
2022-01-06,217,14072,7714,35919,29384
2022-01-07,217,12978,8210,35591,31034
2022-01-10,217,12460,9062,34891,31940
2022-01-11,217,12130,10462,33239,32102
2022-01-12,217,12378,11382,32517,32026
2022-01-13,217,12514,11846,31871,31772
2022-01-14,217,12790,11690,31769,31280
2022-01-17,217,13084,11572,31813,30716
2022-01-18,217,13306,11884,31521,30434
2022-01-19,217,13538,12204,31283,30480
2022-01-20,217,13648,12284,30703,29918
2022-01-21,217,13640,12228,30697,29868
2022-01-24,217,13880,12210,31043,30068
2022-01-25,217,14160,11734,31193,29494
2022-01-26,217,14462,11196,32081,29504
2022-01-27,217,14912,10632,32997,29110
2022-01-28,217,15628,9634,34545,28638
2022-02-07,217,15794,9532,34463,28106
2022-02-08,217,16036,9464,34083,27598
2022-02-09,217,16042,9224,34825,27872
2022-02-10,217,15724,8952,35197,28192
2022-02-11,217,15542,8786,35793,28686
2022-02-14,217,15624,8524,36437,28822
2022-02-15,217,15858,8326,36877,28446
2022-02-16,217,16078,8256,36939,27964
2022-02-17,217,16346,8356,36895,27774
2022-02-18,217,16614,8416,36897,27950
2022-02-21,217,16876,8520,36833,27672
2022-02-22,217,17084,8600,36637,27374
2022-02-23,217,17094,8584,36777,27550
2022-02-24,217,17010,8280,37171,27726
2022-02-25,217,17120,8250,37317,27872
2022-02-28,217,16738,8134,37567,28338
2022-03-01,217,16402,8164,37651,28674
2022-03-02,217,15854,8432,37181,29142
2022-03-03,217,15006,8774,36365,29734
2022-03-04,217,13950,10172,34379,30626
2022-03-07,217,13934,10258,34337,30978
2022-03-08,217,14998,8296,36173,30052
2022-03-09,217,17456,6090,39573,27942
2022-03-10,217,18826,5820,39851,26362
2022-03-11,217,20760,5620,39911,24286
2022-03-14,217,22486,5530,39993,22398
2022-03-15,217,24712,4404,41625,20526
2022-03-16,217,25960,4022,42041,19058
2022-03-17,217,26122,4108,41565,18918
2022-03-18,217,26370,4048,41223,18738
2022-03-21,217,26590,4128,41387,18494
2022-03-22,217,26788,4176,41423,18460
2022-03-23,217,26830,4168,41399,18448
2022-03-24,217,27028,4024,41531,18136
2022-03-25,217,27348,3684,41587,17910
2022-03-28,217,27716,3136,41823,17292
2022-03-29,217,27900,2990,42013,16902
2022-03-30,217,28038,2918,42141,16832
2022-03-31,217,28122,2910,42115,16244
2022-04-01,217,28190,2812,41953,15738
2022-04-06,217,28150,2680,41917,15518
2022-04-07,217,27584,2640,42067,16508
2022-04-08,217,26146,3320,41819,18062
2022-04-11,217,24578,3572,41897,20368
2022-04-12,217,23278,3878,41899,22080
2022-04-13,217,22174,4324,41419,22928
2022-04-14,217,19442,6114,38931,25366
2022-04-15,217,17132,9088,35633,27678
2022-04-18,217,16298,10344,34245,28514
2022-04-19,217,15596,11198,33191,28924
2022-04-20,217,15324,11394,33039,29178
2022-04-21,217,15294,10810,33105,29158
2022-04-22,217,15664,10062,34553,29066
2022-04-25,217,16456,8776,36199,28446
2022-04-26,217,17920,7322,38247,27198
2022-04-27,217,18998,6618,38957,26258
2022-04-28,217,19422,6624,38899,25872
2022-04-29,217,19430,6664,38619,25862
2022-05-05,217,19278,6592,38603,25932
2022-05-06,217,19270,6346,38681,25730
2022-05-09,217,19456,5840,39119,25448
2022-05-10,217,19674,5468,39501,25178
2022-05-11,217,19936,5170,39761,24996
2022-05-12,217,20384,4950,39641,24296
2022-05-13,217,21124,4836,40149,23572
2022-05-16,217,21788,4592,40605,22904
2022-05-17,217,22492,4448,40729,21996
2022-05-18,217,23506,4406,40749,21126
2022-05-19,217,23896,4428,40631,21090
2022-05-20,217,24286,4218,41105,20898
2022-05-23,217,24550,3984,41465,20852
2022-05-24,217,24186,3878,41371,20894
2022-05-25,217,23420,3862,41489,21464
2022-05-26,217,22142,4150,41047,22490
2022-05-27,217,19760,4912,40255,24320
2022-05-30,217,17268,6064,38939,26566
2022-05-31,217,16802,6354,38507,26410
2022-06-01,217,17448,6250,38851,25556
2022-06-02,217,18340,6196,38659,24768
2022-06-06,217,19076,6352,37843,23706
2022-06-07,217,20452,6476,37743,22798
2022-06-08,217,21904,6532,38007,21334
2022-06-09,217,22844,6108,38437,20356
2022-06-10,217,23388,5678,38913,19916
2022-06-13,217,23700,5608,38743,19370
2022-06-14,217,23328,5644,39165,20002
2022-06-15,217,23636,5096,40563,19158
2022-06-16,217,24244,4896,41041,19340
2022-06-17,217,24504,4844,41139,18870
2022-06-20,217,24532,4650,41253,18702
2022-06-21,217,24378,4562,41409,18626
2022-06-22,217,24322,4576,41445,18560
2022-06-23,217,24196,4616,41117,18626
2022-06-24,217,24212,4610,41081,18688
2022-06-27,217,24264,4616,40937,18552
2022-06-28,217,24416,4598,40957,18556
2022-06-29,217,24360,4616,40841,18552
2022-06-30,217,24016,4538,40729,18854
2022-07-01,217,23540,4426,40921,18992
2022-07-04,217,22814,4360,40927,19786
2022-07-05,217,21916,4390,40569,20884
2022-07-06,217,20944,4986,39577,21902
2022-07-07,217,20092,5702,38717,23126
2022-07-08,217,19326,6238,38089,23910
2022-07-11,217,18866,6440,37637,24330
2022-07-12,217,18852,6448,37545,24526
2022-07-13,217,18434,7038,37333,25372
2022-07-14,217,17886,7378,37207,25392
2022-07-15,217,17598,6838,37573,25428
2022-07-18,217,17442,6500,38189,25694
2022-07-19,217,17084,6488,38053,26060
2022-07-20,217,16966,6396,38203,26128
2022-07-21,217,17132,6292,38435,26028
2022-07-22,217,17288,6320,38491,25564
2022-07-25,217,17546,6460,38361,25524
2022-07-26,217,17558,6672,37947,25776
2022-07-27,217,17296,6912,37641,26102
2022-07-28,217,17044,6884,37281,26018
2022-07-29,217,16842,6868,37175,26348
2022-08-01,217,16794,6736,37161,26452
2022-08-02,217,17474,6238,37467,25720
2022-08-03,217,18570,5816,37845,24836
2022-08-04,217,19546,5594,38707,24198
2022-08-05,217,19704,5732,38963,23818
2022-08-08,217,19500,5862,38457,24026
2022-08-09,217,19742,6020,38121,23832
2022-08-10,217,19990,6340,37879,23750
2022-08-11,217,20150,6550,37665,23644
2022-08-12,217,20158,6694,37795,23448
2022-08-15,217,19984,7020,37123,23568
2022-08-16,217,20106,7122,37185,23872
2022-08-17,217,20142,6964,37463,24074
2022-08-18,217,20032,6798,37771,23932
2022-08-19,217,19530,6720,37817,24282
2022-08-22,217,18830,6764,38177,24938
2022-08-23,217,18244,6786,38417,25676
2022-08-24,217,17704,6620,38601,26430
2022-08-25,217,17352,6428,38845,26764
2022-08-26,217,16908,6484,39161,27620
2022-08-29,217,16496,6422,39363,28152
2022-08-30,217,15288,6840,38765,29202
2022-08-31,217,13830,7672,37075,30334
2022-09-01,217,12646,8954,35033,31518
2022-09-02,217,12362,9550,34219,31792
2022-09-05,217,12520,9706,34145,31560
2022-09-06,217,12566,9952,33473,31276
2022-09-07,217,12838,10298,32971,30996
2022-09-08,217,13218,10492,33251,30834
2022-09-09,217,13482,10772,33369,30780
2022-09-13,217,13698,10548,33625,30638
2022-09-14,217,13692,10672,33287,30298
2022-09-15,217,13712,10900,33149,30350
2022-09-16,217,13930,10268,33551,30262
2022-09-19,217,14556,9070,35409,30104
2022-09-20,217,15058,8552,36341,29768
2022-09-21,217,15708,8022,36893,29142
2022-09-22,217,16570,7590,37749,28204
2022-09-23,217,17476,7372,38301,27454
2022-09-26,217,18574,6902,38921,26472
2022-09-27,217,19342,6510,39305,25910
2022-09-28,217,19744,6246,39509,25376
2022-09-29,217,20162,5870,39905,24940
2022-09-30,217,20562,5476,40275,24414
2022-10-10,217,21084,4912,40557,23320
2022-10-11,217,21882,4552,41173,22346
2022-10-12,217,22526,4088,41407,21310
2022-10-13,217,22664,3774,41083,21124
2022-10-14,217,22694,3614,41251,20568
2022-10-17,217,22696,3510,40891,20540
2022-10-18,217,22646,3490,40901,20656
2022-10-19,217,22674,3380,40655,19954
2022-10-20,217,22894,3366,40297,19722
2022-10-21,217,22864,3382,40787,19672
2022-10-24,217,22676,3242,41745,20282
2022-10-25,217,22638,3046,42619,20400
2022-10-26,217,22086,3100,42603,21402
2022-10-27,217,20924,3530,42153,22888
2022-10-28,217,20364,3928,41789,24004
2022-10-31,217,19838,4212,41649,24700
2022-11-01,217,19042,4926,40887,25384
2022-11-02,217,18372,5686,39911,26080
2022-11-03,217,18092,6462,38959,26572
2022-11-04,217,18084,6932,38659,26910
2022-11-07,217,18016,7152,38401,27274
2022-11-08,217,17802,7618,38035,27642
2022-11-09,217,17724,8078,37699,27958
2022-11-10,217,17606,8302,37441,27920
2022-11-11,217,17894,7984,37879,27688
2022-11-14,217,18102,7584,38167,27356
2022-11-15,217,18408,7410,38231,26966
2022-11-16,217,18830,7094,38553,26440
2022-11-17,217,18952,6876,38813,26270
2022-11-18,217,19138,6702,39137,26002
2022-11-21,217,19176,6668,39127,25988
2022-11-22,217,18924,6646,38979,25994
2022-11-23,217,18802,6382,39179,25928
2022-11-24,217,18894,6066,39713,26336
2022-11-25,217,18364,5880,39981,26852
2022-11-28,217,17562,6486,39411,27794
2022-11-29,217,17474,7662,38295,27738
2022-11-30,217,17890,7716,38079,26806
2022-12-01,217,18824,7334,38559,25968
2022-12-02,217,19200,7256,38593,25786
2022-12-05,217,19556,7336,38595,25370
2022-12-06,217,20102,7542,38383,24844
2022-12-07,217,20394,7704,38071,24592
2022-12-08,217,20590,7748,38017,24402
2022-12-09,217,20468,8048,37679,24486
2022-12-12,217,20106,8088,37623,24690
2022-12-13,217,19742,8208,37435,24988
2022-12-14,217,18990,8604,36611,25674
2022-12-15,217,18684,8730,36237,25804
2022-12-16,217,18622,9026,35653,25752
2022-12-19,217,18726,8748,36017,25894
2022-12-20,217,19170,7624,37541,25610
2022-12-21,217,19860,6480,39009,25088
2022-12-22,217,20240,5682,39737,24554
2022-12-23,217,21064,4730,41025,23530
2022-12-26,217,22096,4562,41263,22502
2022-12-27,217,22628,4350,41031,21780
2022-12-28,217,22932,4128,41161,21584
2022-12-29,217,22708,4072,41307,21694
2022-12-30,217,22390,3978,41511,21996
2023-01-03,217,21858,4068,41561,22724
2023-01-04,217,20856,4172,41477,23814
2023-01-05,217,19922,3964,41831,24562
2023-01-06,217,19566,3846,41849,24764
2023-01-09,217,19690,3608,42121,24614
2023-01-10,217,19854,3438,42271,23910
2023-01-11,217,19910,3500,42055,23872
2023-01-12,217,20036,3638,41799,23190
2023-01-13,217,20352,3590,41961,22522
2023-01-16,217,21656,3010,42813,21316
2023-01-17,217,22832,2748,43483,20266
2023-01-18,217,23036,2658,43569,20154
2023-01-19,217,22688,2750,43401,20230
2023-01-20,217,23016,2638,43471,19864
2023-01-30,217,23472,2486,43445,19098
2023-01-31,217,23314,2666,42823,19226
2023-02-01,217,23436,2828,42789,19792
2023-02-02,217,23558,3040,42763,19894
