code,dt
A,2023-05-10
AAPL,2023-05-10
ABBV,2023-05-10
ABT,2023-05-10
ACGL,2023-05-10
ACN,2023-05-10
ADBE,2023-05-10
ADI,2023-05-10
ADM,2023-05-10
ADP,2023-05-10
ADSK,2023-05-10
AEE,2023-05-10
AEP,2023-05-10
AES,2023-05-10
AFL,2023-05-10
AIG,2023-05-10
AIZ,2023-05-10
AJG,2023-05-10
AKAM,2023-05-10
ALB,2023-05-10
ALGN,2023-05-10
ALL,2023-05-10
ALLE,2023-05-10
AMAT,2023-05-10
AMCR,2023-05-10
AMD,2023-05-10
AME,2023-05-10
AMGN,2023-05-10
AMP,2023-05-10
AMT,2023-05-10
AMZN,2023-05-10
ANET,2023-05-10
ANSS,2023-05-10
AON,2023-05-10
AOS,2023-05-10
APA,2023-05-10
APD,2023-05-10
APH,2023-05-10
APO,2023-05-10
APTV,2023-05-10
ARE,2023-05-10
ATO,2023-05-10
AVB,2023-05-10
AVGO,2023-05-10
AVY,2023-05-10
AWK,2023-05-10
AXON,2023-05-10
AXP,2023-05-10
AZO,2023-05-10
BA,2023-05-10
BAC,2023-05-10
BALL,2023-05-10
BAX,2023-05-10
BBY,2023-05-10
BDX,2023-05-10
BEN,2023-05-10
BG,2023-05-10
BK,2023-05-10
BKNG,2023-05-10
BKR,2023-05-10
BLDR,2023-05-10
BLK,2023-05-10
BMY,2023-05-10
BR,2023-05-10
BRO,2023-05-10
BSX,2023-05-10
BX,2023-05-10
BXP,2023-05-10
C,2023-05-10
CAG,2023-05-10
CAH,2023-05-10
CAT,2023-05-10
CB,2023-05-10
CBOE,2023-05-10
CBRE,2023-05-10
CCL,2023-05-10
CDNS,2023-05-10
CDW,2023-05-10
CF,2023-05-10
CFG,2023-05-10
CHD,2023-05-10
CHRW,2023-05-10
CHTR,2023-05-10
CI,2023-05-10
CINF,2023-05-10
CL,2023-05-10
CLX,2023-05-10
CMCSA,2023-05-10
CME,2023-05-10
CMG,2023-05-10
CMI,2023-05-10
CMS,2023-05-10
CNC,2023-05-10
CNP,2023-05-10
COF,2023-05-10
COO,2023-05-10
COP,2023-05-10
COR,2023-05-10
COST,2023-05-10
CPAY,2023-05-10
CPB,2023-05-10
CPRT,2023-05-10
CPT,2023-05-10
CRL,2023-05-10
CRM,2023-05-10
CRWD,2023-05-10
CSCO,2023-05-10
CSGP,2023-05-10
CSX,2023-05-10
CTAS,2023-05-10
CTRA,2023-05-10
CTSH,2023-05-10
CTVA,2023-05-10
CVS,2023-05-10
CVX,2023-05-10
CZR,2023-05-10
D,2023-05-10
DAL,2023-05-10
DAY,2023-05-10
DD,2023-05-10
DE,2023-05-10
DECK,2023-05-10
DELL,2023-05-10
DFS,2023-05-10
DG,2023-05-10
DGX,2023-05-10
DHI,2023-05-10
DHR,2023-05-10
DIS,2023-05-10
DLR,2023-05-10
DLTR,2023-05-10
DOC,2023-05-10
DOV,2023-05-10
DOW,2023-05-10
DPZ,2023-05-10
DRI,2023-05-10
DTE,2023-05-10
DUK,2023-05-10
DVA,2023-05-10
DVN,2023-05-10
DXCM,2023-05-10
EA,2023-05-10
EBAY,2023-05-10
ECL,2023-05-10
ED,2023-05-10
EFX,2023-05-10
EG,2023-05-10
EIX,2023-05-10
EL,2023-05-10
ELV,2023-05-10
EMN,2023-05-10
EMR,2023-05-10
ENPH,2023-05-10
EOG,2023-05-10
EPAM,2023-05-10
EQIX,2023-05-10
EQR,2023-05-10
EQT,2023-05-10
ERIE,2023-05-10
ES,2023-05-10
ESS,2023-05-10
ETN,2023-05-10
ETR,2023-05-10
EVRG,2023-05-10
EW,2023-05-10
EXC,2023-05-10
EXPD,2023-05-10
