code,dt
A,2024-01-24
AAPL,2024-01-24
ABBV,2024-01-24
ABT,2024-01-24
ACGL,2024-01-24
ACN,2024-01-24
ADBE,2024-01-24
ADI,2024-01-24
ADM,2024-01-24
ADP,2024-01-24
ADSK,2024-01-24
AEE,2024-01-24
AEP,2024-01-24
AES,2024-01-24
AFL,2024-01-24
AIG,2024-01-24
AIZ,2024-01-24
AJG,2024-01-24
AKAM,2024-01-24
ALB,2024-01-24
ALGN,2024-01-24
ALL,2024-01-24
ALLE,2024-01-24
AMAT,2024-01-24
AMCR,2024-01-24
AMD,2024-01-24
AME,2024-01-24
AMGN,2024-01-24
AMP,2024-01-24
AMT,2024-01-24
AMZN,2024-01-24
ANET,2024-01-24
ANSS,2024-01-24
AON,2024-01-24
AOS,2024-01-24
APA,2024-01-24
APD,2024-01-24
APH,2024-01-24
APO,2024-01-24
APTV,2024-01-24
ARE,2024-01-24
ATO,2024-01-24
AVB,2024-01-24
AVGO,2024-01-24
AVY,2024-01-24
AWK,2024-01-24
AXON,2024-01-24
AXP,2024-01-24
AZO,2024-01-24
BA,2024-01-24
BAC,2024-01-24
BALL,2024-01-24
BAX,2024-01-24
BBY,2024-01-24
BDX,2024-01-24
BEN,2024-01-24
BG,2024-01-24
BK,2024-01-24
BKNG,2024-01-24
BKR,2024-01-24
BLDR,2024-01-24
BLK,2024-01-24
BMY,2024-01-24
BR,2024-01-24
BRO,2024-01-24
BSX,2024-01-24
BX,2024-01-24
BXP,2024-01-24
C,2024-01-24
CAG,2024-01-24
CAH,2024-01-24
CAT,2024-01-24
CB,2024-01-24
CBOE,2024-01-24
CBRE,2024-01-24
CCL,2024-01-24
CDNS,2024-01-24
CDW,2024-01-24
CF,2024-01-24
CFG,2024-01-24
CHD,2024-01-24
CHRW,2024-01-24
CHTR,2024-01-24
CI,2024-01-24
CINF,2024-01-24
CL,2024-01-24
CLX,2024-01-24
CMCSA,2024-01-24
CME,2024-01-24
CMG,2024-01-24
CMI,2024-01-24
CMS,2024-01-24
CNC,2024-01-24
CNP,2024-01-24
COF,2024-01-24
COO,2024-01-24
COP,2024-01-24
COR,2024-01-24
COST,2024-01-24
CPAY,2024-01-24
CPB,2024-01-24
CPRT,2024-01-24
CPT,2024-01-24
CRL,2024-01-24
CRM,2024-01-24
CRWD,2024-01-24
CSCO,2024-01-24
CSGP,2024-01-24
CSX,2024-01-24
CTAS,2024-01-24
CTRA,2024-01-24
CTSH,2024-01-24
CTVA,2024-01-24
CVS,2024-01-24
CVX,2024-01-24
CZR,2024-01-24
D,2024-01-24
DAL,2024-01-24
DAY,2024-01-24
DD,2024-01-24
DE,2024-01-24
DECK,2024-01-24
DELL,2024-01-24
DFS,2024-01-24
DG,2024-01-24
DGX,2024-01-24
DHI,2024-01-24
DHR,2024-01-24
DIS,2024-01-24
DLR,2024-01-24
DLTR,2024-01-24
DOC,2024-01-24
DOV,2024-01-24
DOW,2024-01-24
DPZ,2024-01-24
DRI,2024-01-24
DTE,2024-01-24
DUK,2024-01-24
DVA,2024-01-24
DVN,2024-01-24
DXCM,2024-01-24
EA,2024-01-24
EBAY,2024-01-24
ECL,2024-01-24
ED,2024-01-24
EFX,2024-01-24
EG,2024-01-24
EIX,2024-01-24
EL,2024-01-24
ELV,2024-01-24
EMN,2024-01-24
EMR,2024-01-24
ENPH,2024-01-24
EOG,2024-01-24
EPAM,2024-01-24
EQIX,2024-01-24
EQR,2024-01-24
EQT,2024-01-24
ERIE,2024-01-24
ES,2024-01-24
ESS,2024-01-24
ETN,2024-01-24
ETR,2024-01-24
EVRG,2024-01-24
EW,2024-01-24
EXC,2024-01-24
EXPD,2024-01-24
EXPE,2024-01-24
EXR,2024-01-24
F,2024-01-24
FANG,2024-01-24
FAST,2024-01-24
FCX,2024-01-24
FDS,2024-01-24
FDX,2024-01-24
FE,2024-01-24
FFIV,2024-01-24
FI,2024-01-24
FICO,2024-01-24
FIS,2024-01-24
FITB,2024-01-24
FOX,2024-01-24
FOXA,2024-01-24
FRT,2024-01-24
FSLR,2024-01-24
FTNT,2024-01-24
FTV,2024-01-24
GD,2024-01-24
GDDY,2024-01-24
GE,2024-01-24
GEN,2024-01-24
GILD,2024-01-24
GIS,2024-01-24
GL,2024-01-24
GLW,2024-01-24
GM,2024-01-24
GNRC,2024-01-24
GOOG,2024-01-24
GOOGL,2024-01-24
GPC,2024-01-24
GPN,2024-01-24
GRMN,2024-01-24
GS,2024-01-24
GWW,2024-01-24
HAL,2024-01-24
HAS,2024-01-24
HBAN,2024-01-24
HCA,2024-01-24
HD,2024-01-24
HES,2024-01-24
HIG,2024-01-24
HII,2024-01-24
HLT,2024-01-24
HOLX,2024-01-24
HON,2024-01-24
HPE,2024-01-24
HPQ,2024-01-24
HRL,2024-01-24
HSIC,2024-01-24
HST,2024-01-24
HSY,2024-01-24
HUBB,2024-01-24
HUM,2024-01-24
HWM,2024-01-24
IBM,2024-01-24
ICE,2024-01-24
IDXX,2024-01-24
IEX,2024-01-24
IFF,2024-01-24
INCY,2024-01-24
INTC,2024-01-24
INTU,2024-01-24
INVH,2024-01-24
IP,2024-01-24
IPG,2024-01-24
IQV,2024-01-24
IR,2024-01-24
IRM,2024-01-24
ISRG,2024-01-24
IT,2024-01-24
ITW,2024-01-24
IVZ,2024-01-24
J,2024-01-24
JBHT,2024-01-24
JBL,2024-01-24
JCI,2024-01-24
JKHY,2024-01-24
JNJ,2024-01-24
JNPR,2024-01-24
JPM,2024-01-24
K,2024-01-24
KDP,2024-01-24
KEY,2024-01-24
KEYS,2024-01-24
KHC,2024-01-24
KIM,2024-01-24
KKR,2024-01-24
KLAC,2024-01-24
KMB,2024-01-24
KMI,2024-01-24
KMX,2024-01-24
KO,2024-01-24
KR,2024-01-24
L,2024-01-24
LDOS,2024-01-24
LEN,2024-01-24
LH,2024-01-24
LHX,2024-01-24
LII,2024-01-24
LIN,2024-01-24
LKQ,2024-01-24
LLY,2024-01-24
LMT,2024-01-24
LNT,2024-01-24
LOW,2024-01-24
LRCX,2024-01-24
LULU,2024-01-24
LUV,2024-01-24
LVS,2024-01-24
LW,2024-01-24
LYB,2024-01-24
LYV,2024-01-24
MA,2024-01-24
MAA,2024-01-24
MAR,2024-01-24
MAS,2024-01-24
MCD,2024-01-24
MCHP,2024-01-24
MCK,2024-01-24
MCO,2024-01-24
MDLZ,2024-01-24
MDT,2024-01-24
MET,2024-01-24
META,2024-01-24
MGM,2024-01-24
MHK,2024-01-24
MKC,2024-01-24
MKTX,2024-01-24
MLM,2024-01-24
MMC,2024-01-24
MMM,2024-01-24
MNST,2024-01-24
MO,2024-01-24
MOH,2024-01-24
MOS,2024-01-24
MPC,2024-01-24
MPWR,2024-01-24
MRK,2024-01-24
MRNA,2024-01-24
MS,2024-01-24
MSCI,2024-01-24
MSFT,2024-01-24
MSI,2024-01-24
MTB,2024-01-24
MTCH,2024-01-24
MTD,2024-01-24
MU,2024-01-24
NCLH,2024-01-24
NDAQ,2024-01-24
NDSN,2024-01-24
NEE,2024-01-24
NEM,2024-01-24
NFLX,2024-01-24
NI,2024-01-24
NKE,2024-01-24
NOC,2024-01-24
NOW,2024-01-24
NRG,2024-01-24
NSC,2024-01-24
NTAP,2024-01-24
NTRS,2024-01-24
NUE,2024-01-24
NVDA,2024-01-24
NVR,2024-01-24
NWS,2024-01-24
NWSA,2024-01-24
NXPI,2024-01-24
O,2024-01-24
ODFL,2024-01-24
OKE,2024-01-24
OMC,2024-01-24
ON,2024-01-24
ORCL,2024-01-24
ORLY,2024-01-24
OXY,2024-01-24
PANW,2024-01-24
PARA,2024-01-24
PAYC,2024-01-24
PAYX,2024-01-24
PCAR,2024-01-24
PCG,2024-01-24
PEG,2024-01-24
PEP,2024-01-24
PFE,2024-01-24
PFG,2024-01-24
PG,2024-01-24
PGR,2024-01-24
PH,2024-01-24
PHM,2024-01-24
PKG,2024-01-24
PLD,2024-01-24
PM,2024-01-24
PNC,2024-01-24
PNR,2024-01-24
PNW,2024-01-24
PODD,2024-01-24
POOL,2024-01-24
PPG,2024-01-24
PPL,2024-01-24
PRU,2024-01-24
PSA,2024-01-24
PSX,2024-01-24
PTC,2024-01-24
PWR,2024-01-24
PYPL,2024-01-24
QCOM,2024-01-24
RCL,2024-01-24
REG,2024-01-24
REGN,2024-01-24
RF,2024-01-24
RJF,2024-01-24
RL,2024-01-24
RMD,2024-01-24
ROK,2024-01-24
ROL,2024-01-24
ROP,2024-01-24
ROST,2024-01-24
RSG,2024-01-24
RTX,2024-01-24
RVTY,2024-01-24
SBAC,2024-01-24
SBUX,2024-01-24
SCHW,2024-01-24
SHW,2024-01-24
SJM,2024-01-24
SLB,2024-01-24
SMCI,2024-01-24
SNA,2024-01-24
SNPS,2024-01-24
SO,2024-01-24
SPG,2024-01-24
SPGI,2024-01-24
SRE,2024-01-24
STE,2024-01-24
STLD,2024-01-24
STT,2024-01-24
STX,2024-01-24
STZ,2024-01-24
SWK,2024-01-24
SWKS,2024-01-24
SYF,2024-01-24
SYK,2024-01-24
SYY,2024-01-24
T,2024-01-24
TAP,2024-01-24
TDG,2024-01-24
TDY,2024-01-24
TECH,2024-01-24
TEL,2024-01-24
TER,2024-01-24
TFC,2024-01-24
TGT,2024-01-24
TJX,2024-01-24
TKO,2024-01-24
TMO,2024-01-24
TMUS,2024-01-24
TPL,2024-01-24
TPR,2024-01-24
TRGP,2024-01-24
TRMB,2024-01-24
TROW,2024-01-24
TRV,2024-01-24
TSCO,2024-01-24
TSLA,2024-01-24
TSN,2024-01-24
TT,2024-01-24
TTWO,2024-01-24
TXN,2024-01-24
TXT,2024-01-24
TYL,2024-01-24
UAL,2024-01-24
UBER,2024-01-24
UDR,2024-01-24
UHS,2024-01-24
ULTA,2024-01-24
UNH,2024-01-24
UNP,2024-01-24
UPS,2024-01-24
URI,2024-01-24
USB,2024-01-24
V,2024-01-24
VICI,2024-01-24
VLO,2024-01-24
VMC,2024-01-24
VRSK,2024-01-24
VRSN,2024-01-24
VRTX,2024-01-24
VST,2024-01-24
VTR,2024-01-24
VTRS,2024-01-24
VZ,2024-01-24
WAB,2024-01-24
WAT,2024-01-24
WBA,2024-01-24
WBD,2024-01-24
WDAY,2024-01-24
WDC,2024-01-24
WEC,2024-01-24
