code,dt
A,2023-01-19
AAPL,2023-01-19
ABBV,2023-01-19
ABT,2023-01-19
ACGL,2023-01-19
ACN,2023-01-19
ADBE,2023-01-19
ADI,2023-01-19
ADM,2023-01-19
ADP,2023-01-19
ADSK,2023-01-19
AEE,2023-01-19
AEP,2023-01-19
AES,2023-01-19
AFL,2023-01-19
AIG,2023-01-19
AIZ,2023-01-19
AJG,2023-01-19
AKAM,2023-01-19
ALB,2023-01-19
ALGN,2023-01-19
ALL,2023-01-19
ALLE,2023-01-19
AMAT,2023-01-19
AMCR,2023-01-19
AMD,2023-01-19
AME,2023-01-19
AMGN,2023-01-19
AMP,2023-01-19
AMT,2023-01-19
AMZN,2023-01-19
ANET,2023-01-19
ANSS,2023-01-19
AON,2023-01-19
AOS,2023-01-19
APA,2023-01-19
APD,2023-01-19
APH,2023-01-19
APO,2023-01-19
APTV,2023-01-19
ARE,2023-01-19
ATO,2023-01-19
AVB,2023-01-19
AVGO,2023-01-19
AVY,2023-01-19
AWK,2023-01-19
AXON,2023-01-19
AXP,2023-01-19
AZO,2023-01-19
BA,2023-01-19
BAC,2023-01-19
BALL,2023-01-19
BAX,2023-01-19
BBY,2023-01-19
BDX,2023-01-19
BEN,2023-01-19
BG,2023-01-19
BK,2023-01-19
BKNG,2023-01-19
BKR,2023-01-19
BLDR,2023-01-19
BLK,2023-01-19
BMY,2023-01-19
BR,2023-01-19
BRO,2023-01-19
BSX,2023-01-19
BX,2023-01-19
BXP,2023-01-19
C,2023-01-19
CAG,2023-01-19
CAH,2023-01-19
CAT,2023-01-19
CB,2023-01-19
CBOE,2023-01-19
CBRE,2023-01-19
CCL,2023-01-19
CDNS,2023-01-19
CDW,2023-01-19
CF,2023-01-19
CFG,2023-01-19
CHD,2023-01-19
CHRW,2023-01-19
CHTR,2023-01-19
CI,2023-01-19
CINF,2023-01-19
CL,2023-01-19
CLX,2023-01-19
CMCSA,2023-01-19
CME,2023-01-19
CMG,2023-01-19
CMI,2023-01-19
CMS,2023-01-19
CNC,2023-01-19
CNP,2023-01-19
COF,2023-01-19
COO,2023-01-19
COP,2023-01-19
COR,2023-01-19
COST,2023-01-19
CPAY,2023-01-19
CPB,2023-01-19
CPRT,2023-01-19
CPT,2023-01-19
CRL,2023-01-19
CRM,2023-01-19
CRWD,2023-01-19
CSCO,2023-01-19
CSGP,2023-01-19
CSX,2023-01-19
CTAS,2023-01-19
CTRA,2023-01-19
CTSH,2023-01-19
CTVA,2023-01-19
CVS,2023-01-19
CVX,2023-01-19
CZR,2023-01-19
D,2023-01-19
DAL,2023-01-19
DAY,2023-01-19
DD,2023-01-19
DE,2023-01-19
DECK,2023-01-19
DELL,2023-01-19
DFS,2023-01-19
DG,2023-01-19
DGX,2023-01-19
DHI,2023-01-19
DHR,2023-01-19
DIS,2023-01-19
DLR,2023-01-19
DLTR,2023-01-19
DOC,2023-01-19
DOV,2023-01-19
DOW,2023-01-19
DPZ,2023-01-19
DRI,2023-01-19
DTE,2023-01-19
DUK,2023-01-19
DVA,2023-01-19
DVN,2023-01-19
DXCM,2023-01-19
EA,2023-01-19
EBAY,2023-01-19
ECL,2023-01-19
ED,2023-01-19
EFX,2023-01-19
EG,2023-01-19
EIX,2023-01-19
EL,2023-01-19
ELV,2023-01-19
EMN,2023-01-19
EMR,2023-01-19
ENPH,2023-01-19
EOG,2023-01-19
EPAM,2023-01-19
EQIX,2023-01-19
EQR,2023-01-19
EQT,2023-01-19
ERIE,2023-01-19
ES,2023-01-19
ESS,2023-01-19
ETN,2023-01-19
ETR,2023-01-19
EVRG,2023-01-19
EW,2023-01-19
EXC,2023-01-19
EXPD,2023-01-19
EXPE,2023-01-19
EXR,2023-01-19
F,2023-01-19
FANG,2023-01-19
FAST,2023-01-19
FCX,2023-01-19
FDS,2023-01-19
FDX,2023-01-19
FE,2023-01-19
FFIV,2023-01-19
FI,2023-01-19
FICO,2023-01-19
