date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-05-07,200,24114,1528
2020-05-08,200,23280,1682
2020-05-11,200,22580,1912
2020-05-12,200,21360,2434
2020-05-13,200,20564,2542
2020-05-14,200,20354,2408
2020-05-15,200,19778,2708
2020-05-18,200,19446,2744
2020-05-19,200,19556,2732
2020-05-20,200,19532,2768
2020-05-21,200,19510,2832
2020-05-22,200,19462,2916
2020-05-26,200,19532,2960
2020-05-27,200,19094,2978
2020-05-28,200,18490,3192
2020-05-29,200,18124,3432
2020-06-01,200,18602,3350
2020-06-02,200,19214,3298
2020-06-03,200,19424,3144
2020-06-04,200,19702,3140
2020-06-05,200,20178,2956
2020-06-08,200,20658,2978
2020-06-09,200,21162,2992
2020-06-10,200,21856,2986
2020-06-11,200,22268,2798
2020-06-12,200,22548,2778
2020-06-15,200,23036,2688
2020-06-16,200,23350,2650
2020-06-17,200,23486,2508
2020-06-18,200,23314,2344
2020-06-19,200,23110,2252
2020-06-22,200,22858,2304
2020-06-23,200,22252,2432
2020-06-24,200,21806,2548
2020-06-25,200,21164,2810
2020-06-26,200,20932,2864
2020-06-29,200,20542,2928
2020-06-30,200,19964,3040
2020-07-01,200,18936,3138
2020-07-02,200,18260,3132
2020-07-06,200,17056,3236
2020-07-07,200,15216,3896
2020-07-08,200,13606,4960
2020-07-09,200,12714,6150
2020-07-10,200,12652,6514
2020-07-13,200,12552,6578
2020-07-14,200,12480,6740
2020-07-15,200,12712,6518
2020-07-16,200,12754,6366
2020-07-17,200,12852,6086
2020-07-20,200,12876,5872
2020-07-21,200,13332,5416
2020-07-22,200,13384,5608
2020-07-23,200,13096,5354
2020-07-24,200,12164,5314
2020-07-27,200,11636,5598
2020-07-28,200,11342,5914
2020-07-29,200,11238,6066
2020-07-30,200,11164,6106
2020-07-31,200,11206,6250
2020-08-03,200,11286,6280
2020-08-04,200,11294,6170
2020-08-05,200,11362,5814
2020-08-06,200,12018,5866
2020-08-07,200,12616,5816
2020-08-10,200,13502,5718
2020-08-11,200,14060,5812
2020-08-12,200,14300,6014
2020-08-13,200,14272,6248
2020-08-14,200,14374,6616
2020-08-17,200,14464,6872
2020-08-18,200,14364,7346
2020-08-19,200,14300,7570
2020-08-20,200,14184,7664
2020-08-21,200,14196,7554
2020-08-24,200,14086,7564
2020-08-25,200,14160,7600
2020-08-26,200,14144,7592
2020-08-27,200,14162,7484
2020-08-28,200,14246,7282
2020-08-31,200,14176,7076
2020-09-01,200,13942,7020
2020-09-02,200,13702,7064
2020-09-03,200,13404,6944
2020-09-04,200,13232,6590
2020-09-08,200,13270,6192
2020-09-09,200,12816,6240
2020-09-10,200,12324,6350
2020-09-11,200,12390,6664
2020-09-14,200,12352,6992
2020-09-15,200,12146,7336
2020-09-16,200,12082,7482
2020-09-17,200,12168,7626
2020-09-18,200,12182,7628
2020-09-21,200,12530,7028
2020-09-22,200,12904,6700
2020-09-23,200,13322,6380
2020-09-24,200,13952,5648
2020-09-25,200,14452,5386
2020-09-28,200,14440,5278
2020-09-29,200,14396,5242
2020-09-30,200,14376,5264
2020-10-01,200,14242,5366
2020-10-02,200,14378,5444
2020-10-05,200,14728,5196
2020-10-06,200,14718,4918
2020-10-07,200,15104,4518
2020-10-08,200,15722,4024
2020-10-09,200,16404,3814
2020-10-12,200,17336,3548
2020-10-13,200,18330,3388
2020-10-14,200,19144,3396
2020-10-15,200,19522,3422
2020-10-16,200,20042,3556
2020-10-19,200,20252,3414
2020-10-20,200,20324,3404
2020-10-21,200,19986,3366
2020-10-22,200,19140,3824
2020-10-23,200,18472,4248
2020-10-26,200,18242,4246
2020-10-27,200,18018,4312
2020-10-28,200,18446,3814
2020-10-29,200,18786,3708
2020-10-30,200,19376,3782
2020-11-02,200,19106,4048
2020-11-03,200,18486,4268
2020-11-04,200,17864,4302
2020-11-05,200,16950,4330
2020-11-06,200,15908,4418
2020-11-09,200,16050,3780
2020-11-10,200,16054,3780
2020-11-11,200,16392,3884
2020-11-12,200,16854,4046
2020-11-13,200,17154,4192
2020-11-16,200,17654,4204
2020-11-17,200,17946,4242
2020-11-18,200,18240,4172
2020-11-19,200,18320,4134
2020-11-20,200,18560,4046
2020-11-23,200,18708,3880
2020-11-24,200,18872,3666
2020-11-25,200,18894,3604
2020-11-27,200,19170,3474
2020-11-30,200,19358,3492
2020-12-01,200,19628,3564
2020-12-02,200,20246,3532
2020-12-03,200,20734,3516
2020-12-04,200,21346,3342
2020-12-07,200,22004,3418
2020-12-08,200,21656,3506
2020-12-09,200,22212,3368
2020-12-10,200,22168,3432
2020-12-11,200,22140,3580
2020-12-14,200,22122,3716
2020-12-15,200,21724,4148
2020-12-16,200,21488,4258
2020-12-17,200,21400,4356
2020-12-18,200,21136,4430
2020-12-21,200,20102,4392
2020-12-22,200,19222,4574
2020-12-23,200,18636,4666
2020-12-24,200,18196,4738
2020-12-28,200,17988,4848
2020-12-29,200,17396,4898
2020-12-30,200,16790,4988
2020-12-31,200,16358,4988
2021-01-04,200,15906,4978
2021-01-05,200,15386,5062
2021-01-06,200,14880,4744
2021-01-07,200,15210,4582
2021-01-08,200,15652,4582
2021-01-11,200,15718,4762
2021-01-12,200,15732,5032
2021-01-13,200,15738,5270
2021-01-14,200,15754,5252
2021-01-15,200,15638,5558
2021-01-19,200,15608,5838
2021-01-20,200,15606,5796
2021-01-21,200,15896,5702
2021-01-22,200,16030,5672
2021-01-25,200,16020,5710
2021-01-26,200,16020,5788
2021-01-27,200,15708,5460
2021-01-28,200,15722,5304
2021-01-29,200,15862,5294
2021-02-01,200,16056,5368
2021-02-02,200,16000,5318
2021-02-03,200,15950,5276
2021-02-04,200,15686,5070
2021-02-05,200,15562,4896
2021-02-08,200,15524,4590
2021-02-09,200,15748,4178
2021-02-10,200,16112,3844
2021-02-11,200,16244,3702
2021-02-12,200,15892,3588
2021-02-16,200,16112,3586
2021-02-17,200,16124,3758
2021-02-18,200,16016,3986
2021-02-19,200,16050,4224
2021-02-22,200,16232,4338
