date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-11-24,200,17902,3738,34794,18682
2020-11-25,200,17644,3666,34786,18970
2020-11-27,200,17338,3818,34582,19178
2020-11-30,200,16840,4186,33748,19444
2020-12-01,200,16862,4492,33132,19192
2020-12-02,200,17310,4658,32882,19154
2020-12-03,200,17986,4662,32922,18620
2020-12-04,200,18478,4360,33058,18042
2020-12-07,200,18914,4066,33914,17624
2020-12-08,200,19344,4282,33796,17040
2020-12-09,200,19866,4118,33692,16366
2020-12-10,200,19798,4172,33700,16628
2020-12-11,200,19504,4206,33616,16970
2020-12-14,200,19174,4054,33594,16836
2020-12-15,200,19116,4122,33424,17150
2020-12-16,200,19062,4414,33112,16846
2020-12-17,200,19090,4594,33282,16810
2020-12-18,200,18996,4688,33242,17284
2020-12-21,200,18120,4696,32958,17796
2020-12-22,200,17326,4806,32760,18474
2020-12-23,200,16872,5066,32472,19006
2020-12-24,200,16568,5354,31938,19424
2020-12-28,200,16166,5648,31722,19712
2020-12-29,200,15760,5828,31634,19942
2020-12-30,200,15270,6066,31094,20470
2020-12-31,200,14880,6044,31004,21020
2021-01-04,200,14596,5924,30824,21300
2021-01-05,200,13988,6056,30290,21818
2021-01-06,200,13146,5720,30740,22276
2021-01-07,200,13420,5238,32158,22852
2021-01-08,200,13976,4824,32648,22596
2021-01-11,200,14370,4756,32994,22324
2021-01-12,200,15054,4602,33358,21778
2021-01-13,200,15272,4562,33224,21166
2021-01-14,200,15628,4544,33034,20812
2021-01-15,200,15670,4710,32770,20650
2021-01-19,200,15608,4764,32318,19962
2021-01-20,200,15808,4912,32476,20186
2021-01-21,200,15886,4680,32578,19554
2021-01-22,200,16196,4664,32588,18848
2021-01-25,200,16552,4860,32234,18524
2021-01-26,200,16818,5004,32274,18024
2021-01-27,200,16742,5010,32080,18400
2021-01-28,200,16738,4978,32282,18194
2021-01-29,200,16690,4980,32632,18862
2021-02-01,200,16516,5068,32668,19474
2021-02-02,200,16422,5052,32782,19478
2021-02-03,200,16616,5134,33018,19976
2021-02-04,200,16576,5032,33044,20300
2021-02-05,200,16366,4844,33052,20432
2021-02-08,200,16266,4544,33736,20766
2021-02-09,200,16348,4304,34212,20908
2021-02-10,200,16320,4148,34656,21146
2021-02-11,200,16352,4120,34706,21316
2021-02-12,200,16206,4194,34670,21566
2021-02-16,200,16470,4182,34794,21568
2021-02-17,200,16262,4486,34124,21432
2021-02-18,200,15908,4740,33706,21602
2021-02-19,200,15656,4856,33466,21774
2021-02-22,200,15388,4876,33412,22150
2021-02-23,200,15126,4896,33506,22414
2021-02-24,200,14992,5030,33524,22900
2021-02-25,200,15210,4930,33910,23066
2021-02-26,200,15378,4758,34008,22702
2021-03-01,200,15432,5030,33260,22420
2021-03-02,200,15390,5370,32544,21956
2021-03-03,200,15454,5588,32040,22054
2021-03-04,200,15736,5434,32418,21644
2021-03-05,200,16054,5558,32306,21574
2021-03-08,200,15914,5954,32040,21758
2021-03-09,200,15624,6626,31672,22492
2021-03-10,200,15150,7230,31092,23128
2021-03-11,200,14680,7766,30704,23582
2021-03-12,200,14318,8182,30204,24036
2021-03-15,200,14206,8454,29858,24258
2021-03-16,200,14152,8854,29364,24086
2021-03-17,200,14284,9086,29092,23884
2021-03-18,200,14492,9178,28646,23524
2021-03-19,200,14462,9332,28194,23240
2021-03-22,200,14528,9360,28226,23292
2021-03-23,200,14364,9078,28280,23108
2021-03-24,200,14370,8680,28930,23458
2021-03-25,200,14690,7916,30056,23538
2021-03-26,200,14488,7756,30262,23838
2021-03-29,200,14444,7548,30930,23976
2021-03-30,200,14482,7246,31168,23914
2021-03-31,200,14442,6928,31592,24092
2021-04-01,200,13816,6626,31452,24350
2021-04-05,200,12946,6082,31698,24898
2021-04-06,200,12854,5482,32164,24590
2021-04-07,200,12904,5346,32098,24486
2021-04-08,200,13196,5258,32370,24362
2021-04-09,200,13410,5294,32336,24174
2021-04-12,200,13488,5366,32348,23836
2021-04-13,200,13484,5896,31428,23898
2021-04-14,200,13350,6318,30668,23834
2021-04-15,200,13410,6618,30024,23722
2021-04-16,200,13570,6824,30042,24026
2021-04-19,200,13556,7016,30012,24096
2021-04-20,200,13412,7006,30252,24124
2021-04-21,200,13218,6830,30662,24262
2021-04-22,200,12692,6686,30458,24604
2021-04-23,200,12116,7092,29992,25254
2021-04-26,200,12384,6678,30696,24966
2021-04-27,200,12676,6514,30796,24262
2021-04-28,200,12734,6714,30234,23780
2021-04-29,200,12606,6432,30536,23486
2021-04-30,200,12190,6308,30652,23700
2021-05-03,200,11966,6314,30544,24196
2021-05-04,200,11644,6186,31242,25214
2021-05-05,200,11518,6090,31462,25444
2021-05-06,200,11620,6136,31362,25334
2021-05-07,200,11610,6256,31134,25002
2021-05-10,200,11658,6348,30904,24910
2021-05-11,200,12206,6086,31150,24558
2021-05-12,200,12746,5914,31516,24188
2021-05-13,200,13018,5900,31382,23868
2021-05-14,200,13140,6066,31250,23754
2021-05-17,200,13326,6182,30834,23406
2021-05-18,200,13648,6272,30762,23048
2021-05-19,200,13922,6486,30886,22848
2021-05-20,200,13964,6736,30394,22796
2021-05-21,200,14050,6838,29898,22592
2021-05-24,200,13834,7156,29130,22574
2021-05-25,200,13486,7468,28488,22650
2021-05-26,200,13294,7666,27932,22708
2021-05-27,200,13192,7922,28138,23100
2021-05-28,200,13392,7846,28294,23002
2021-06-01,200,13544,7654,28228,22378
2021-06-02,200,13672,7216,28724,22360
2021-06-03,200,13574,6862,29064,22716
2021-06-04,200,13678,6580,29632,23088
2021-06-07,200,13774,6230,29612,22874
2021-06-08,200,14058,5766,30586,22250
2021-06-09,200,13940,5502,31318,22724
2021-06-10,200,13496,5726,31038,23178
2021-06-11,200,13076,5946,30868,23514
2021-06-14,200,13240,5790,30654,23088
2021-06-15,200,13536,6000,30198,22288
2021-06-16,200,13648,6192,29824,22104
2021-06-17,200,13488,6584,29706,22630
2021-06-18,200,13468,6732,29624,23340
2021-06-21,200,13448,6972,29678,23356
2021-06-22,200,13478,7174,29592,23464
2021-06-23,200,13402,7342,29594,23490
2021-06-24,200,13416,7358,29614,23522
2021-06-25,200,13354,7256,30018,23656
2021-06-28,200,13214,7406,29894,23708
2021-06-29,200,12948,7568,29654,23784
2021-06-30,200,12786,7736,29464,24404
2021-07-01,200,12796,7734,28950,23706
2021-07-02,200,12742,7850,28740,23718
2021-07-06,200,12668,7974,28376,23566
2021-07-07,200,12326,8118,28084,23872
2021-07-08,200,12208,7782,28668,24236
2021-07-09,200,12028,7884,28518,24382
2021-07-12,200,11760,8136,28540,24912
2021-07-13,200,11458,8434,27942,25134
2021-07-14,200,11614,8566,27772,25052
2021-07-15,200,11982,8106,28662,25208
2021-07-16,200,12156,7666,29522,25362
2021-07-19,200,13154,6270,31320,24080
2021-07-20,200,13722,6094,31494,23544
2021-07-21,200,13910,5966,31304,23174
2021-07-22,200,13910,5898,30974,22792
2021-07-23,200,13816,5920,30884,22566
2021-07-26,200,13694,5980,30730,22442
2021-07-27,200,13964,6238,30408,21986
2021-07-28,200,14112,6434,30324,21870
2021-07-29,200,14270,6410,30402,21690
2021-07-30,200,14236,6554,30456,21966
2021-08-02,200,14176,6554,30364,22160
2021-08-03,200,14166,6512,30246,22082
2021-08-04,200,13880,6486,30178,22048
2021-08-05,200,13226,6438,30278,22328
2021-08-06,200,13020,6286,30400,22790
2021-08-09,200,13060,6522,30448,23204
2021-08-10,200,12928,6668,30336,23386
2021-08-11,200,12756,6746,30352,23958
2021-08-12,200,12188,6912,29660,24286
2021-08-13,200,11888,7106,29454,24780
2021-08-16,200,10938,8394,27978,25566
2021-08-17,200,10706,8478,27448,25554
2021-08-18,200,11012,8296,27884,25658
2021-08-19,200,11450,7696,29040,25444
2021-08-20,200,11646,7490,29230,24986
2021-08-23,200,11678,7508,28916,24646
2021-08-24,200,11904,7638,28656,24414
2021-08-25,200,12018,7538,28498,24060
2021-08-26,200,12126,7490,28426,24012
2021-08-27,200,12362,7248,28860,23886
2021-08-30,200,12834,6796,29824,23796
2021-08-31,200,13138,6518,30644,23818
2021-09-01,200,13542,6186,31486,23906
2021-09-02,200,14030,5668,32388,23686
2021-09-03,200,14400,5340,32770,23334
2021-09-07,200,14598,5122,32688,22888
2021-09-08,200,14662,4962,32872,22794
2021-09-09,200,14634,4812,32696,22544
2021-09-10,200,14780,4734,32642,22410
2021-09-13,200,15018,4646,32928,22214
2021-09-14,200,15408,4324,33612,22008
2021-09-15,200,15490,4150,34048,21934
2021-09-16,200,15304,4188,33934,22080
2021-09-17,200,14514,4782,32944,22376
2021-09-20,200,14936,4574,33358,21838
2021-09-21,200,15326,4460,33646,21266
2021-09-22,200,15416,4310,33644,21254
2021-09-23,200,15276,4186,33836,21616
2021-09-24,200,15186,4236,34078,21806
2021-09-27,200,14812,4282,34246,22498
2021-09-28,200,14438,4400,33964,23142
2021-09-29,200,14322,4688,33656,23320
2021-09-30,200,14024,5146,33022,23710
2021-10-01,200,13544,5946,31856,24008
2021-10-04,200,13504,6612,31386,24046
2021-10-05,200,13738,7064,30566,23738
2021-10-06,200,14450,7072,30344,23166
2021-10-07,200,14444,7140,30152,22910
2021-10-08,200,14462,7162,29944,22560
2021-10-11,200,14376,7180,29630,22518
2021-10-12,200,14194,7212,29442,22590
2021-10-13,200,14000,7348,29372,22718
2021-10-14,200,14110,7388,29620,23002
2021-10-15,200,14280,7318,30018,23272
2021-10-18,200,13594,8022,28970,23776
2021-10-19,200,13344,8604,28722,24302
2021-10-20,200,13340,8772,28580,24354
2021-10-21,200,13446,8690,28428,23992
2021-10-22,200,13332,8566,28458,23962
2021-10-25,200,13016,8430,28616,24076
2021-10-26,200,12508,8100,29056,24228
2021-10-27,200,11968,7964,29364,25072
2021-10-28,200,11762,7814,29608,25314
2021-10-29,200,11434,7630,29580,25616
2021-11-01,200,11382,7174,29424,25482
2021-11-02,200,11644,6998,30138,25410
2021-11-03,200,11758,6970,30208,25364
2021-11-04,200,12466,6768,30166,24440
2021-11-05,200,12730,6588,30306,23976
2021-11-08,200,12908,6488,30222,23488
2021-11-09,200,13098,6676,30104,23712
2021-11-10,200,13128,6728,29798,23582
2021-11-11,200,13018,6752,29732,23306
2021-11-12,200,12916,6828,29678,23412
2021-11-15,200,12976,6854,29888,23428
2021-11-16,200,12836,6874,29578,23458
2021-11-17,200,12714,6998,29574,23748
2021-11-18,200,12616,7044,29632,23938
2021-11-19,200,12762,7100,29724,24020
2021-11-22,200,12968,7132,29666,23858
2021-11-23,200,13220,7236,30080,23918
2021-11-24,200,13610,7288,30194,23750
2021-11-26,200,14300,6536,31188,23062
2021-11-29,200,14864,6148,32038,22666
2021-11-30,200,15620,5606,32800,21888
2021-12-01,200,16420,5076,33688,21460
2021-12-02,200,17308,4652,34576,20726
2021-12-03,200,17948,4548,34646,20238
2021-12-06,200,18410,4460,34780,19464
2021-12-07,200,18246,4560,34446,19370
2021-12-08,200,18282,4558,34310,19212
2021-12-09,200,18784,4570,34346,19002
2021-12-10,200,19256,4574,34130,18672
2021-12-13,200,19646,4444,34030,17806
2021-12-14,200,20176,4142,33990,16784
2021-12-15,200,20510,4046,34074,16220
2021-12-16,200,20528,3950,33918,15684
2021-12-17,200,20850,3722,34026,15230
2021-12-20,200,21230,3490,34478,14800
2021-12-21,200,21384,3514,34370,14472
2021-12-22,200,21608,3464,34446,14856
2021-12-23,200,21658,3286,35016,15702
2021-12-27,200,20936,3048,35502,16364
2021-12-28,200,20326,2942,36112,17600
2021-12-29,200,19292,3148,36014,18490
2021-12-30,200,18340,3566,35490,19606
2021-12-31,200,17158,4310,34540,20702
2022-01-03,200,16168,4772,33888,21336
2022-01-04,200,15172,5422,33162,21906
2022-01-05,200,14646,5346,33140,22486
2022-01-06,200,14464,5324,33450,23430
2022-01-07,200,14424,5338,33628,23686
2022-01-10,200,14778,5162,34086,23680
2022-01-11,200,14804,5306,33894,23634
2022-01-12,200,14468,5648,33332,23672
2022-01-13,200,14500,6062,32496,23648
2022-01-14,200,14936,6238,32174,23488
2022-01-18,200,15584,6428,32100,22828
2022-01-19,200,16212,6794,31614,22014
2022-01-20,200,16896,6592,31990,21096
2022-01-21,200,17996,6012,32960,20158
2022-01-24,200,19074,5568,33662,18966
2022-01-25,200,19838,5578,33696,18384
2022-01-26,200,20524,5678,33250,17810
2022-01-27,200,21494,5682,33230,16578
2022-01-28,200,22538,5544,33200,15460
2022-01-31,200,22910,5680,33068,15380
2022-02-01,200,22966,5828,32982,15308
2022-02-02,200,22892,5970,32650,15302
2022-02-03,200,23172,5928,32634,15228
2022-02-04,200,23426,5818,32572,15006
2022-02-07,200,23574,5624,32776,14906
2022-02-08,200,23706,5200,33258,14834
2022-02-09,200,23794,4438,33954,14466
2022-02-10,200,24028,3944,34696,13980
2022-02-11,200,24098,3466,35040,14076
2022-02-14,200,23758,3090,35400,13606
2022-02-15,200,23532,2626,35746,13718
2022-02-16,200,22674,2356,36004,14186
2022-02-17,200,21676,2290,36406,15428
2022-02-18,200,19990,2404,36598,17342
2022-02-22,200,18556,2728,36616,18910
2022-02-23,200,17686,3078,36038,19944
2022-02-24,200,18168,2768,36358,19700
2022-02-25,200,16862,3202,35700,20844
2022-02-28,200,15360,4174,34276,22040
2022-03-01,200,14542,4642,33502,22636
2022-03-02,200,14110,4724,33468,23060
2022-03-03,200,13868,4784,33252,23534
2022-03-04,200,13872,5010,32786,23768
2022-03-07,200,14200,5078,32438,23428
2022-03-08,200,14650,5030,32508,23006
2022-03-09,200,14754,5178,32368,22934
2022-03-10,200,14652,5590,31908,23162
2022-03-11,200,14684,5904,31394,23170
2022-03-14,200,15114,5628,31550,22686
2022-03-15,200,15588,5256,31818,21966
2022-03-16,200,15374,5410,31594,21864
2022-03-17,200,15432,5348,31770,21638
2022-03-18,200,15788,4918,32520,21248
2022-03-21,200,16210,4602,33178,21216
2022-03-22,200,16534,4284,33702,20928
2022-03-23,200,16438,4300,33644,21032
2022-03-24,200,15604,5352,32308,21630
2022-03-25,200,15738,5172,32748,21674
2022-03-28,200,15826,4950,33312,21792
2022-03-29,200,16360,4246,33992,21222
2022-03-30,200,16928,3752,34804,20530
2022-03-31,200,17116,3542,34790,19926
2022-04-01,200,17282,3220,34810,19486
2022-04-04,200,17470,2924,35218,19530
2022-04-05,200,17322,3002,35508,19560
2022-04-06,200,17458,2864,36110,19572
2022-04-07,200,17598,2948,36148,19980
2022-04-08,200,17536,3158,35666,20150
2022-04-11,200,17268,3436,34870,20366
2022-04-12,200,17040,4102,33628,20438
2022-04-13,200,17172,4446,33084,20534
2022-04-14,200,17280,4800,32840,20766
2022-04-18,200,17346,4982,32836,20820
2022-04-19,200,17270,5284,32822,21054
2022-04-20,200,16888,5688,32290,21496
2022-04-21,200,16758,5872,32050,21478
2022-04-22,200,17068,5702,32066,20940
2022-04-25,200,17682,5334,32258,20046
2022-04-26,200,18434,4982,32914,19400
2022-04-27,200,18936,4874,33344,19204
2022-04-28,200,18778,4966,33122,19364
2022-04-29,200,18788,4782,33310,19342
2022-05-02,200,19214,4552,34050,19228
2022-05-03,200,19268,4554,33922,18986
2022-05-04,200,19048,4570,33780,19182
2022-05-05,200,19072,4482,33900,19044
2022-05-06,200,19362,4080,33886,18500
2022-05-09,200,20308,3424,34554,17134
2022-05-10,200,20938,3178,34982,16396
2022-05-11,200,21804,3114,34506,15608
2022-05-12,200,22864,2960,35094,14344
2022-05-13,200,23650,3012,35140,13838
2022-05-16,200,24014,3114,34672,13460
2022-05-17,200,24216,3118,34884,13194
2022-05-18,200,24466,3120,34878,12716
2022-05-19,200,24710,2938,34712,12598
2022-05-20,200,24548,2984,34944,12822
2022-05-23,200,24144,3164,34772,13574
2022-05-24,200,23756,3354,34902,13902
2022-05-25,200,23172,3582,34840,14422
2022-05-26,200,22778,3564,34846,15172
2022-05-27,200,22628,3172,35270,15154
2022-05-31,200,22046,3154,35568,15840
2022-06-01,200,21732,3094,35924,16234
2022-06-02,200,21806,2878,36044,16096
2022-06-03,200,21856,2836,36024,16084
2022-06-06,200,21776,2720,36260,16582
2022-06-07,200,20798,3016,36004,17544
2022-06-08,200,19924,3278,35622,18308
2022-06-09,200,18344,3746,34974,19622
2022-06-10,200,16498,4234,34442,21310
2022-06-13,200,17804,3116,36218,20232
2022-06-14,200,19502,2504,37086,18694
2022-06-15,200,20642,2340,37308,18152
2022-06-16,200,22364,2030,37650,16402
2022-06-17,200,23292,1900,37726,15194
2022-06-21,200,23726,1916,37616,14958
2022-06-22,200,23962,1968,37456,14906
2022-06-23,200,23634,2070,37264,15258
2022-06-24,200,23304,2108,37310,15484
2022-06-27,200,23382,2028,37356,15310
2022-06-28,200,23526,1982,37528,15170
2022-06-29,200,23624,1962,37570,14796
2022-06-30,200,23920,1946,37620,14428
2022-07-01,200,24088,1944,37652,14270
2022-07-05,200,24056,1958,37532,14618
2022-07-06,200,23906,2080,37406,14654
2022-07-07,200,23894,2238,37022,14724
2022-07-08,200,23654,2564,36314,14750
2022-07-11,200,23338,2674,35852,15042
2022-07-12,200,22894,2596,36324,15144
2022-07-13,200,21538,2782,36048,16642
2022-07-14,200,19546,3224,35630,18722
2022-07-15,200,18220,3488,35136,19810
2022-07-18,200,15734,4480,33934,21706
2022-07-19,200,13956,5168,32950,23122
2022-07-20,200,14220,4918,33116,22924
2022-07-21,200,15218,4838,33728,22490
2022-07-22,200,16140,4716,33970,21492
2022-07-25,200,16682,4770,33854,20854
2022-07-26,200,16670,4790,33484,21026
2022-07-27,200,16884,4960,33460,20656
2022-07-28,200,17178,4974,32900,19844
2022-07-29,200,17438,5046,32414,19594
2022-08-01,200,17484,5172,32320,19650
2022-08-02,200,17572,5218,32090,19858
2022-08-03,200,18100,5240,32026,19256
2022-08-04,200,18432,5010,32294,18312
2022-08-05,200,18420,4794,32512,17466
2022-08-08,200,18954,4506,33224,16994
2022-08-09,200,19012,4362,33106,16506
2022-08-10,200,19342,4412,33034,16800
2022-08-11,200,19890,4472,33070,17050
2022-08-12,200,20436,4404,33478,16450
2022-08-15,200,20942,4316,33878,15960
2022-08-16,200,21286,4286,33998,15660
2022-08-17,200,21060,4382,33786,15870
2022-08-18,200,20728,4602,33732,16362
2022-08-19,200,20418,4734,33254,16410
2022-08-22,200,20276,4574,33206,16376
2022-08-23,200,20264,4384,33544,16542
2022-08-24,200,20216,4222,33942,16686
2022-08-25,200,19918,4060,34106,16824
2022-08-26,200,19806,3832,34398,16854
2022-08-29,200,20282,3438,34946,16892
2022-08-30,200,20866,3158,35422,16702
2022-08-31,200,21276,2994,36042,16784
2022-09-01,200,21850,2730,36576,16208
2022-09-02,200,22256,2630,36740,15746
2022-09-06,200,22772,2620,36854,15056
2022-09-07,200,23480,2526,36732,14454
2022-09-08,200,23420,2494,36816,14570
2022-09-09,200,22912,2580,36704,14880
2022-09-12,200,22308,2646,36482,15606
2022-09-13,200,21692,2798,36272,15516
2022-09-14,200,20934,3138,35984,15808
2022-09-15,200,20828,3356,35734,16488
2022-09-16,200,21264,3342,35314,16280
2022-09-19,200,21776,3158,35550,15922
2022-09-20,200,22470,3012,35664,15278
2022-09-21,200,22986,2862,35744,14904
2022-09-22,200,24258,2622,36386,13690
2022-09-23,200,26346,2164,37142,11730
2022-09-26,200,27844,1858,37484,11264
2022-09-27,200,28694,1654,37958,10520
2022-09-28,200,29054,1606,38050,10132
2022-09-29,200,29302,1636,37872,9646
2022-09-30,200,29196,1778,37648,9276
2022-10-03,200,29208,1826,37524,9284
2022-10-04,200,28872,1888,37240,9460
2022-10-05,200,28650,1906,37232,10100
2022-10-06,200,28558,1902,37406,10252
2022-10-07,200,28648,1874,37472,10120
2022-10-10,200,28498,1832,37456,9868
2022-10-11,200,28074,1796,37450,9980
2022-10-12,200,27842,1716,37436,9948
2022-10-13,200,27636,1716,37322,9812
2022-10-14,200,27098,1724,37618,10894
2022-10-17,200,26818,1756,37780,11312
2022-10-18,200,26692,1766,37812,11862
2022-10-19,200,26270,1790,37844,12724
2022-10-20,200,25246,1838,37696,13664
2022-10-21,200,22888,2100,37214,15786
2022-10-24,200,19800,2790,36270,18426
2022-10-25,200,17514,3540,34966,20516
2022-10-26,200,16540,3886,34362,21194
2022-10-27,200,15296,4490,32854,21676
2022-10-28,200,14552,5324,31644,23098
2022-10-31,200,14730,5730,31454,23356
2022-11-01,200,15294,5736,31676,22852
2022-11-02,200,15478,5730,31762,22536
2022-11-03,200,15118,5718,32266,23024
2022-11-04,200,14864,5806,32062,23160
2022-11-07,200,14612,5892,31824,23316
2022-11-08,200,14486,6208,31748,23472
2022-11-09,200,14376,6300,31548,23476
2022-11-10,200,14122,6650,30850,23248
2022-11-11,200,14496,6462,31324,22888
2022-11-14,200,14946,6316,31672,22674
2022-11-15,200,15362,6182,31918,22276
2022-11-16,200,15654,6156,32006,21972
2022-11-17,200,15772,6220,31792,21696
2022-11-18,200,15910,6288,31718,21600
2022-11-21,200,16118,6346,31844,21460
2022-11-22,200,16152,6438,31810,21710
2022-11-23,200,15750,6692,31764,22160
2022-11-25,200,15340,6736,31516,22202
2022-11-28,200,15026,6818,31450,22514
2022-11-29,200,14480,7006,31046,23290
2022-11-30,200,13766,7360,30198,23806
2022-12-01,200,13882,7346,30366,23810
2022-12-02,200,13932,7206,30520,23888
2022-12-05,200,13782,6808,30690,23960
2022-12-06,200,13746,6384,31206,23688
2022-12-07,200,13890,5882,31402,23294
2022-12-08,200,14084,6146,31394,23256
2022-12-09,200,13866,5882,31848,23430
2022-12-12,200,13232,5862,31814,23786
2022-12-13,200,12418,5702,31868,24648
2022-12-14,200,11574,6268,30996,25646
2022-12-15,200,11480,6174,30538,25536
2022-12-16,200,12314,5504,31388,24556
2022-12-19,200,13386,5008,32550,23370
2022-12-20,200,14620,4698,32960,22510
