sample_id,dt,pos_weight_mean,neg_weight_mean,beta_self_mean,beta_pos_mean,beta_neg_mean
1,2024-05-10,0.0020576136,0.0020576136,0.35922694,0.23118198,0.4095911
1,2024-05-13,0.0020576133,0.0020576136,0.5520252,0.41917226,0.02880258
1,2024-05-14,0.002057613,0.0020576133,0.56109756,0.43572494,0.003177506
1,2024-05-15,0.002057613,0.0020576133,0.13999553,2.114211e-27,0.8600045
1,2024-05-16,0.0020576133,0.0020576129,0.021689137,0.9663611,0.011949745
1,2024-05-17,0.0020576133,0.002057614,0.29801863,0.4026518,0.29932958
1,2024-05-20,0.0020576133,0.0020576133,0.9999967,1.6485881e-06,1.6259802e-06
1,2024-05-21,0.0020576138,0.0020576133,0.9950053,0.0036086158,0.0013861064
1,2024-05-22,0.0020576129,0.0020576136,0.3020493,0.6979507,3.594214e-11
1,2024-05-23,0.002057613,0.0020576124,0.87036526,0.11953969,0.010095002
1,2024-05-24,0.0020576138,0.0020576133,0.18948564,0.8105126,1.7969378e-06
1,2024-05-28,0.0020576133,0.002057613,0.9999911,4.4960425e-06,4.3531013e-06
1,2024-05-29,0.002057613,0.0020576129,0.28552514,0.7144749,6.61721e-13
1,2024-05-30,0.0020576136,0.0020576133,0.98353696,2.0280694e-08,0.016463002
1,2024-05-31,0.0020576136,0.002057614,0.9959013,0.0040986827,6.522562e-11
1,2024-06-03,0.0020576136,0.0020576129,0.4231401,0.22998269,0.3468772
1,2024-06-04,0.0020576133,0.0020576129,0.99999994,3.8586883e-08,3.8945473e-08
1,2024-06-05,0.002057614,0.002057613,1.0,9.028789e-12,9.023328e-12
1,2024-06-06,0.0020576129,0.0020576133,0.35950574,0.33929828,0.301196
1,2024-06-07,0.002057613,0.0020576117,0.9404935,0.0037871194,0.05571936
