date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-05-07,486,115158,12490
2020-05-08,486,105992,13338
2020-05-11,486,101340,13764
2020-05-12,486,95324,15810
2020-05-13,486,105844,14076
2020-05-14,486,120120,12098
2020-05-15,486,120590,13808
2020-05-18,486,118556,13248
2020-05-19,486,118168,12912
2020-05-20,486,119078,12986
2020-05-21,486,118730,13290
2020-05-22,486,118134,13652
2020-05-26,486,120118,15116
2020-05-27,486,117496,17418
2020-05-28,486,115840,18514
2020-05-29,486,115970,18270
2020-06-01,486,118260,18122
2020-06-02,486,118646,19270
2020-06-03,486,122828,19170
2020-06-04,486,123878,20502
2020-06-05,486,126514,20734
2020-06-08,486,128772,21756
2020-06-09,486,128786,21660
2020-06-10,486,127568,20770
2020-06-11,486,125000,15260
2020-06-12,486,118856,11484
2020-06-15,486,124266,8676
2020-06-16,486,129394,8296
2020-06-17,486,135992,8284
2020-06-18,486,145732,8898
2020-06-19,486,151104,9828
2020-06-22,486,156854,11654
2020-06-23,486,160406,12826
2020-06-24,486,170054,12084
2020-06-25,486,174824,11546
2020-06-26,486,176320,11864
2020-06-29,486,176162,11876
2020-06-30,486,173426,12834
2020-07-01,486,168288,13218
2020-07-02,486,165068,11254
2020-07-06,486,161828,8734
2020-07-07,486,149348,7686
2020-07-08,486,132688,8444
2020-07-09,486,113808,11458
2020-07-10,486,110246,12018
2020-07-13,486,110566,10356
2020-07-14,486,108886,10732
2020-07-15,486,116652,9068
2020-07-16,486,121170,10234
2020-07-17,486,126376,11344
2020-07-20,486,127162,11590
2020-07-21,486,129632,11232
2020-07-22,486,131422,12544
2020-07-23,486,129162,15274
2020-07-24,486,120528,19664
2020-07-27,486,109890,24530
2020-07-28,486,100628,32178
2020-07-29,486,94228,35718
2020-07-30,486,90926,34604
2020-07-31,486,89306,33194
2020-08-03,486,88252,33040
2020-08-04,486,84342,31704
2020-08-05,486,78714,28902
2020-08-06,486,71430,28168
2020-08-07,486,67240,29934
2020-08-10,486,67154,31928
2020-08-11,486,67960,38152
2020-08-12,486,69050,40806
2020-08-13,486,69284,41058
2020-08-14,486,68706,41404
2020-08-17,486,68918,40928
2020-08-18,486,67670,40746
2020-08-19,486,66956,41112
2020-08-20,486,67864,39712
2020-08-21,486,70988,38198
2020-08-24,486,72696,38176
2020-08-25,486,73274,37814
2020-08-26,486,74382,38254
2020-08-27,486,73666,37346
2020-08-28,486,73322,37456
2020-08-31,486,73456,37370
2020-09-01,486,74694,37878
2020-09-02,486,76076,36086
2020-09-03,486,77368,33210
2020-09-04,486,79168,30058
2020-09-08,486,88896,22064
2020-09-09,486,89718,19646
2020-09-10,486,90344,17670
2020-09-11,486,92458,15726
2020-09-14,486,89514,15514
2020-09-15,486,87108,16454
2020-09-16,486,86492,17072
2020-09-17,486,85670,17924
2020-09-18,486,83366,17662
2020-09-21,486,89916,13778
2020-09-22,486,93860,13176
2020-09-23,486,97394,12800
2020-09-24,486,104926,11930
2020-09-25,486,106708,12440
2020-09-28,486,104280,12768
2020-09-29,486,102682,13550
2020-09-30,486,103870,13676
2020-10-01,486,99398,16416
2020-10-02,486,95094,20810
2020-10-05,486,103458,18124
2020-10-06,486,111678,16014
2020-10-07,486,119670,13740
2020-10-08,486,129814,11138
2020-10-09,486,138926,9274
2020-10-12,486,149962,7282
2020-10-13,486,158176,5838
2020-10-14,486,165522,5092
2020-10-15,486,170830,4936
2020-10-16,486,176950,5070
2020-10-19,486,172262,5686
2020-10-20,486,167720,5388
2020-10-21,486,159582,5464
2020-10-22,486,134950,7364
2020-10-23,486,110062,12948
2020-10-26,486,112428,12406
2020-10-27,486,118360,11288
2020-10-28,486,146200,6170
2020-10-29,486,165462,4468
2020-10-30,486,175536,4210
2020-11-02,486,174580,4354
2020-11-03,486,169754,4508
2020-11-04,486,165864,4422
2020-11-05,486,160102,4370
2020-11-06,486,152524,4724
