date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-12-18,486,93318,40928,185772,131964
2020-12-21,486,88998,40182,185832,136340
2020-12-22,486,85556,40824,185026,140272
2020-12-23,486,82934,42028,182600,143410
2020-12-24,486,81344,43498,180988,145264
2020-12-28,486,80450,43432,181588,146002
2020-12-29,486,79514,43356,182052,147260
2020-12-30,486,77964,44294,181550,148914
2020-12-31,486,77092,42984,183576,150200
2021-01-04,486,75664,39872,185598,150310
2021-01-05,486,71380,39460,185520,154124
2021-01-06,486,68742,34884,190100,156202
2021-01-07,486,74280,32224,195530,152248
2021-01-08,486,80542,33410,195402,146888
2021-01-11,486,83900,35658,192682,142932
2021-01-12,486,87418,38526,190126,140232
2021-01-13,486,89702,40542,186592,137376
2021-01-14,486,91198,41080,184810,135862
2021-01-15,486,91064,42482,183270,136572
2021-01-19,486,91136,43848,181788,137112
2021-01-20,486,91030,43962,181988,137012
2021-01-21,486,91474,43742,182320,137436
2021-01-22,486,91730,43968,180946,136796
2021-01-25,486,91822,44050,180650,135746
2021-01-26,486,91964,44414,180044,135650
2021-01-27,486,91666,42658,181162,135308
2021-01-28,486,92268,42318,181690,135076
2021-01-29,486,93814,40630,184004,133336
2021-02-01,486,94378,40192,185060,133554
2021-02-02,486,93450,40634,184882,134568
2021-02-03,486,93200,40978,184554,134246
2021-02-04,486,92444,40250,186238,135826
2021-02-05,486,90362,38354,188894,138162
2021-02-08,486,87948,36862,192008,140642
2021-02-09,486,87328,34896,195298,141876
2021-02-10,486,86646,31826,198870,144130
2021-02-11,486,84970,29480,201422,145426
2021-02-12,486,82960,27690,202644,146292
2021-02-16,486,84734,26860,203208,142974
2021-02-17,486,85048,28422,201134,141532
2021-02-18,486,84854,30320,198534,141658
2021-02-19,486,85246,32100,195174,140798
2021-02-22,486,84694,32978,194682,141506
2021-02-23,486,84480,34000,194746,143340
2021-02-24,486,84748,35532,194530,144752
2021-02-25,486,83804,37396,192176,145108
2021-02-26,486,84134,38528,191484,144716
2021-03-01,486,82360,43234,186146,145954
2021-03-02,486,81524,47860,180292,146332
2021-03-03,486,81778,50088,177642,145250
2021-03-04,486,82180,49972,177374,144022
2021-03-05,486,82376,50432,177704,144878
2021-03-08,486,81892,50324,178162,146398
2021-03-09,486,82252,50428,178876,146974
2021-03-10,486,83206,50058,179914,146738
2021-03-11,486,84518,49306,181218,145578
2021-03-12,486,86180,48932,181850,144418
2021-03-15,486,88618,47198,183676,141748
2021-03-16,486,91328,46538,185294,139416
2021-03-17,486,93634,46036,185524,137326
2021-03-18,486,94464,46078,184976,136154
2021-03-19,486,94346,47048,182910,135826
2021-03-22,486,94638,46480,183922,136158
2021-03-23,486,94132,45182,184662,136156
2021-03-24,486,93220,43742,185346,136640
2021-03-25,486,92402,41456,188144,138228
2021-03-26,486,92840,38944,190350,137146
2021-03-29,486,94692,35974,194390,136054
2021-03-30,486,96674,33902,197226,134736
2021-03-31,486,98800,30690,200582,132376
2021-04-01,486,99862,28522,201754,129992
2021-04-05,486,104638,23154,208236,125796
2021-04-06,486,110470,18694,214144,120266
2021-04-07,486,114962,16914,216266,116278
2021-04-08,486,116426,16478,217262,114312
2021-04-09,486,117228,16882,216364,113056
2021-04-12,486,119236,17736,215034,109442
2021-04-13,486,118514,20430,211510,108978
2021-04-14,486,118340,21666,209360,107220
2021-04-15,486,120282,21230,209506,103684
2021-04-16,486,125402,20048,210470,98120
2021-04-19,486,128320,19538,210856,95672
2021-04-20,486,126320,19366,212668,98730
2021-04-21,486,126184,19654,212748,100152
2021-04-22,486,126970,20140,211618,99730
2021-04-23,486,128100,21414,211038,98972
2021-04-26,486,129042,20764,211044,97894
2021-04-27,486,129348,20302,211506,95800
2021-04-28,486,128036,19758,211970,97170
2021-04-29,486,125692,18828,213092,99378
2021-04-30,486,122258,19222,213216,102626
2021-05-03,486,117812,20278,211838,107138
2021-05-04,486,110638,21932,209478,114650
2021-05-05,486,105630,24088,206808,120794
2021-05-06,486,100942,26338,204120,124974
2021-05-07,486,99112,28028,201870,127716
2021-05-10,486,99156,30158,200310,129620
2021-05-11,486,98202,32818,197080,130962
2021-05-12,486,96870,32922,197308,132296
2021-05-13,486,94948,34206,197084,134936
2021-05-14,486,91618,37488,193142,137730
2021-05-17,486,89442,39478,190584,139708
2021-05-18,486,89180,40410,188794,138656
2021-05-19,486,90254,40782,188408,137544
2021-05-20,486,89678,42250,186708,138320
2021-05-21,486,88748,43278,185250,139224
2021-05-24,486,86730,44760,184174,141244
2021-05-25,486,85280,45814,183110,142982
2021-05-26,486,84448,46742,182520,144256
2021-05-27,486,83358,47450,181700,144990
2021-05-28,486,83744,47152,182844,144740
2021-06-01,486,82378,45960,184018,146314
2021-06-02,486,81774,44352,184810,146640
2021-06-03,486,80850,43414,185836,148998
2021-06-04,486,80338,40552,189234,150008
2021-06-07,486,76960,40602,187702,152794
2021-06-08,486,71298,44060,181584,157098
2021-06-09,486,70180,42842,182364,158120
2021-06-10,486,69182,42528,182836,159052
2021-06-11,486,68742,44122,181694,159462
2021-06-14,486,69554,45284,179882,157254
2021-06-15,486,70660,46626,179172,156542
2021-06-16,486,71418,47472,177762,155506
2021-06-17,486,72216,48744,176218,154516
2021-06-18,486,78196,42562,185640,150280
2021-06-21,486,81238,42996,185058,148536
2021-06-22,486,81912,45360,183718,149466
2021-06-23,486,82574,46880,181564,148916
2021-06-24,486,82796,47742,181120,149030
2021-06-25,486,82384,47204,182586,149658
2021-06-28,486,81978,47460,182912,150030
2021-06-29,486,81148,48492,182300,150400
2021-06-30,486,81280,49314,181624,150332
2021-07-01,486,81938,48682,182132,149452
2021-07-02,486,82286,47968,182958,148854
2021-07-06,486,82428,48104,182260,148256
2021-07-07,486,82592,48410,181790,148156
2021-07-08,486,82462,49284,181148,148760
2021-07-09,486,83062,49170,180978,148090
2021-07-12,486,83694,48698,181272,146826
2021-07-13,486,83992,48078,180988,145404
2021-07-14,486,83922,48212,181254,145524
2021-07-15,486,83438,47982,182014,146492
2021-07-16,486,81916,46836,184102,149310
2021-07-19,486,78038,44082,186380,152578
2021-07-20,486,75270,45414,184174,154600
2021-07-21,486,74426,45048,183934,154514
2021-07-22,486,73606,45640,181550,154088
2021-07-23,486,74286,45892,181254,152966
2021-07-26,486,76020,45716,182582,151330
2021-07-27,486,76806,45334,182330,149522
2021-07-28,486,77932,44182,182896,147734
2021-07-29,486,79204,42252,184898,144888
2021-07-30,486,79550,42072,185260,145258
2021-08-02,486,79446,42296,185084,145010
2021-08-03,486,79084,41964,183796,144530
2021-08-04,486,78714,41794,184010,145590
2021-08-05,486,78686,41302,184570,145576
2021-08-06,486,78698,40666,185328,146102
2021-08-09,486,78006,41064,184506,146476
2021-08-10,486,77726,41132,184422,147286
2021-08-11,486,78056,40108,185304,147200
2021-08-12,486,78916,39248,187308,147668
2021-08-13,486,80570,38952,188742,147668
2021-08-16,486,79298,43174,182742,146930
2021-08-17,486,79538,45540,180758,147396
2021-08-18,486,79554,45124,182180,148534
2021-08-19,486,80040,42662,186366,149150
2021-08-20,486,80726,43018,186430,148880
2021-08-23,486,81282,44118,185610,147944
2021-08-24,486,82010,44726,184838,146318
2021-08-25,486,81800,45042,184656,146834
2021-08-26,486,79920,46026,183402,148092
2021-08-27,486,78936,46182,182764,149022
2021-08-30,486,78328,45782,183786,150672
2021-08-31,486,78582,45270,185108,150986
2021-09-01,486,80026,44438,186468,150366
2021-09-02,486,81246,42162,188966,149436
2021-09-03,486,80654,41282,190164,149370
2021-09-07,486,79382,40664,190138,149888
2021-09-08,486,77472,39788,191362,152692
2021-09-09,486,75038,39242,190568,154318
2021-09-10,486,73464,38844,190634,155954
2021-09-13,486,71316,38978,189940,157278
2021-09-14,486,70696,38386,190720,157792
2021-09-15,486,71808,37446,192022,157034
2021-09-16,486,72350,37556,192308,156214
2021-09-17,486,73224,38678,188896,154028
2021-09-20,486,82246,32280,195664,143668
2021-09-21,486,86946,31002,198114,139602
2021-09-22,486,88224,31008,197740,138266
2021-09-23,486,87122,30902,198084,139674
2021-09-24,486,86978,30968,198676,141038
2021-09-27,486,85522,30962,199324,142896
2021-09-28,486,83668,32840,197318,144682
2021-09-29,486,83646,34926,195408,144608
2021-09-30,486,84342,35606,194400,143980
2021-10-01,486,85014,37110,192424,142412
2021-10-04,486,86224,39220,189860,141466
2021-10-05,486,88550,40188,188786,139060
2021-10-06,486,91570,40356,188938,136036
2021-10-07,486,92190,40062,189210,134896
2021-10-08,486,92442,40192,188720,134652
2021-10-11,486,91832,40328,188428,134064
2021-10-12,486,90882,40654,188650,135160
2021-10-13,486,90132,40962,188646,136998
2021-10-14,486,91066,39754,190304,137146
2021-10-15,486,93456,37146,194394,135728
2021-10-18,486,89148,40864,190176,139748
2021-10-19,486,87468,42924,188108,141722
2021-10-20,486,89262,42408,189240,140004
2021-10-21,486,92742,40404,191550,136340
2021-10-22,486,96848,37700,194266,132016
2021-10-25,486,100344,36186,195750,128826
2021-10-26,486,103490,33630,198124,126130
2021-10-27,486,103422,31888,198868,124806
2021-10-28,486,102494,31202,199480,125752
2021-10-29,486,101720,31080,199736,125880
2021-11-01,486,102870,31088,199934,125270
2021-11-02,486,104294,30940,199164,122114
2021-11-03,486,104490,30736,198732,120708
2021-11-04,486,105930,29788,199922,119554
2021-11-05,486,107476,27136,202608,118290
2021-11-08,486,109232,25646,204276,115434
2021-11-09,486,109994,25868,204478,114404
2021-11-10,486,110510,26434,203744,113170
2021-11-11,486,109654,26570,203182,113402
2021-11-12,486,106346,27198,201946,115106
2021-11-15,486,105076,27474,201990,115718
2021-11-16,486,102600,28478,200670,118876
2021-11-17,486,97832,30520,197642,123950
2021-11-18,486,92284,31922,195098,128872
2021-11-19,486,85818,33560,193128,136622
2021-11-22,486,81578,36960,188144,139926
2021-11-23,486,77390,40676,183482,142958
2021-11-24,486,74568,41860,182742,146076
2021-11-26,486,76398,37568,186800,143084
2021-11-29,486,78306,37518,187058,141370
2021-11-30,486,84832,31918,194654,135990
2021-12-01,486,91648,27638,201272,129544
2021-12-02,486,98340,25138,204950,125004
2021-12-03,486,99890,25210,203784,123750
2021-12-06,486,98252,25720,202604,125586
2021-12-07,486,97428,25258,204276,127730
2021-12-08,486,98148,24536,206654,128514
2021-12-09,486,99234,24556,207444,128024
2021-12-10,486,100228,24094,208188,126994
2021-12-13,486,100598,24524,207906,127078
2021-12-14,486,99206,25212,206460,128120
2021-12-15,486,98122,26040,205438,129182
2021-12-16,486,98594,25156,205650,128008
2021-12-17,486,98376,24672,205564,128112
2021-12-20,486,99850,22684,208382,126988
2021-12-21,486,100936,22466,208508,126218
2021-12-22,486,102194,21612,209402,125446
2021-12-23,486,104038,20196,212142,123412
2021-12-27,486,104950,17350,216904,122226
2021-12-28,486,109884,14726,220656,117058
2021-12-29,486,110740,14360,221258,117578
2021-12-30,486,108212,16252,219386,121062
2021-12-31,486,103570,20052,215122,126152
2022-01-03,486,102874,21028,213866,125974
2022-01-04,486,103516,19292,215202,122406
2022-01-05,486,103138,18478,216250,125284
2022-01-06,486,101148,19648,215076,129474
2022-01-07,486,99894,21560,213254,131942
2022-01-10,486,98296,23680,211114,133722
2022-01-11,486,98956,25436,209348,132804
2022-01-12,486,100884,26572,207820,130218
2022-01-13,486,102850,28282,205946,128282
2022-01-14,486,103332,30920,203638,128776
2022-01-18,486,105644,32108,202458,127378
2022-01-19,486,108282,34846,199440,124618
2022-01-20,486,110584,34632,199730,121868
2022-01-21,486,113242,33170,201438,119648
2022-01-24,486,117618,30360,204156,115184
2022-01-25,486,120618,29430,205160,112984
2022-01-26,486,120758,29974,204412,112360
2022-01-27,486,119894,30464,203424,112480
2022-01-28,486,118436,30766,202878,112946
2022-01-31,486,115648,31978,201492,114578
2022-02-01,486,113658,32852,200132,116258
2022-02-02,486,111642,33390,199504,118322
2022-02-03,486,110820,32828,200002,119344
2022-02-04,486,111374,31672,201514,119494
2022-02-07,486,112168,29326,203860,118228
2022-02-08,486,113678,25326,208190,116492
2022-02-09,486,114976,21302,212636,114738
2022-02-10,486,114960,19596,214082,114136
2022-02-11,486,114996,18960,213784,111696
2022-02-14,486,116706,18006,214578,109008
2022-02-15,486,118454,16840,215344,106848
2022-02-16,486,117640,16282,216030,107574
2022-02-17,486,115600,16102,216748,109786
2022-02-18,486,111788,16502,217028,114122
2022-02-22,486,104038,19204,214248,122940
2022-02-23,486,98168,21820,211198,128930
2022-02-24,486,101160,18972,214378,125674
2022-02-25,486,94020,20870,211100,130650
2022-02-28,486,86890,25154,204618,137670
2022-03-01,486,84476,26704,201710,141126
2022-03-02,486,83954,27830,201474,143002
2022-03-03,486,84198,28052,202146,144010
2022-03-04,486,84408,29928,200646,145094
2022-03-07,486,85188,31684,199020,145586
2022-03-08,486,87004,32984,197604,143032
2022-03-09,486,88140,34210,196164,141686
2022-03-10,486,88554,36888,193138,140786
2022-03-11,486,89008,38604,191012,139914
2022-03-14,486,90330,39424,190436,137842
2022-03-15,486,90696,40114,189668,137788
2022-03-16,486,91268,39780,190296,137114
2022-03-17,486,93118,38680,192144,135888
2022-03-18,486,95678,37156,194534,134164
2022-03-21,486,98408,35324,196926,131632
2022-03-22,486,100984,34030,198854,129636
2022-03-23,486,100424,35156,197814,130068
2022-03-24,486,95222,41622,190922,135466
2022-03-25,486,96598,39606,193044,134940
2022-03-28,486,98416,36678,195898,132580
2022-03-29,486,103258,30384,202412,127708
2022-03-30,486,107458,26114,207220,123434
2022-03-31,486,109234,23844,208852,120896
2022-04-01,486,110704,21516,211774,119448
2022-04-04,486,113354,18424,215518,117626
2022-04-05,486,115316,16288,217542,116178
2022-04-06,486,115216,15454,218604,115752
2022-04-07,486,113632,15934,217950,116822
2022-04-08,486,113034,17718,216172,116982
2022-04-11,486,112274,20502,212250,117736
2022-04-12,486,112180,23218,209406,117846
2022-04-13,486,111492,24964,208554,118604
2022-04-14,486,109154,26648,207030,120514
2022-04-18,486,105200,28974,204482,124680
2022-04-19,486,101838,31608,201716,128696
2022-04-20,486,98356,33208,199294,132440
2022-04-21,486,96274,33568,199044,134764
2022-04-22,486,94414,33348,198206,135632
2022-04-25,486,94118,31650,200782,136364
2022-04-26,486,94594,30920,202570,136266
2022-04-27,486,94174,32942,199896,135968
2022-04-28,486,90880,35884,195632,137878
2022-04-29,486,91544,35858,195144,137580
2022-05-02,486,96478,32646,199244,133118
2022-05-03,486,98502,31120,200872,130174
2022-05-04,486,97746,30378,201456,130670
2022-05-05,486,98218,29134,202032,130088
2022-05-06,486,101656,27040,204096,126128
2022-05-09,486,106930,23682,207484,119932
2022-05-10,486,112038,21112,209926,113918
2022-05-11,486,117562,19156,212720,109000
2022-05-12,486,124886,16934,215966,101764
2022-05-13,486,129758,16594,216446,96832
2022-05-16,486,134026,16356,216866,92532
2022-05-17,486,135440,16110,217000,90236
2022-05-18,486,134740,16272,215338,89434
2022-05-19,486,136080,16476,215228,87252
2022-05-20,486,136988,16184,216278,87000
2022-05-23,486,135624,16710,215558,89882
2022-05-24,486,133194,16790,215312,93088
2022-05-25,486,129948,17452,214456,96886
2022-05-26,486,130422,16530,216082,96194
2022-05-27,486,132490,14502,219458,94970
2022-05-31,486,131228,14516,219356,97444
2022-06-01,486,131318,14052,219710,97610
2022-06-02,486,134304,13292,220002,94362
2022-06-03,486,136176,12694,220658,93008
2022-06-06,486,136450,11870,221562,93076
2022-06-07,486,134048,11736,222002,94694
2022-06-08,486,131680,12276,221736,97500
2022-06-09,486,125504,12452,221314,102112
2022-06-10,486,122794,10690,224064,106080
2022-06-13,486,137430,6572,229074,94494
2022-06-14,486,151140,4794,231086,82510
2022-06-15,486,159130,4116,231914,75550
2022-06-16,486,169880,3196,232986,65200
2022-06-17,486,176988,2986,233200,58480
2022-06-21,486,180700,3142,232916,54544
2022-06-22,486,185356,3108,232924,49134
2022-06-23,486,187854,3214,232628,46248
2022-06-24,486,188880,3300,232414,45056
2022-06-27,486,190382,3190,232688,44048
2022-06-28,486,191276,3066,233030,43860
2022-06-29,486,191676,3046,233022,43232
2022-06-30,486,192358,3008,233058,42198
2022-07-01,486,192646,3020,232754,41930
2022-07-05,486,193038,3032,232738,41238
2022-07-06,486,192806,3216,232790,40236
2022-07-07,486,192972,3482,232478,40746
2022-07-08,486,192578,3886,231452,41044
2022-07-11,486,192496,4128,231054,41876
2022-07-12,486,192026,4192,231706,42164
2022-07-13,486,186416,4440,231406,47642
2022-07-14,486,177670,4740,230900,55116
2022-07-15,486,168492,4896,230858,63844
2022-07-18,486,148196,6308,228956,81702
2022-07-19,486,124158,9660,224670,104262
2022-07-20,486,110364,12776,221618,116744
2022-07-21,486,101876,21372,210546,127526
2022-07-22,486,106330,30446,199462,122714
2022-07-25,486,111412,32130,198460,118486
2022-07-26,486,112888,30570,200116,116844
2022-07-27,486,115604,28512,201942,114742
2022-07-28,486,120516,24144,206806,108644
2022-07-29,486,127198,21804,208608,102980
2022-08-01,486,132084,21496,209360,97378
2022-08-02,486,134362,21318,209262,94824
2022-08-03,486,136322,21448,209082,91990
2022-08-04,486,136896,21894,207096,90206
2022-08-05,486,136340,22580,206760,90380
2022-08-08,486,137752,22166,207808,89888
2022-08-09,486,138540,21630,207836,89042
2022-08-10,486,140570,20248,209320,86290
2022-08-11,486,142532,19626,210876,84814
2022-08-12,486,145834,18102,213244,82104
2022-08-15,486,149644,16732,215398,79392
2022-08-16,486,153448,15290,218394,75846
2022-08-17,486,156148,14676,218622,73428
2022-08-18,486,159926,14352,218974,69876
2022-08-19,486,160476,15352,217190,69358
2022-08-22,486,158382,15688,216188,70108
2022-08-23,486,156396,15366,217190,72730
2022-08-24,486,154036,15390,218320,77720
2022-08-25,486,150608,15804,217434,81200
2022-08-26,486,147230,15980,216090,83848
2022-08-29,486,146720,14242,219426,85214
2022-08-30,486,148756,12550,221494,83688
2022-08-31,486,152166,11156,223116,81104
2022-09-01,486,158326,9602,225458,75742
2022-09-02,486,162386,9148,225814,71876
2022-09-06,486,165364,8746,226584,69060
2022-09-07,486,167482,8382,226968,66790
2022-09-08,486,165604,8238,227082,67750
2022-09-09,486,162654,8250,227088,71102
2022-09-12,486,160088,8334,227206,74002
2022-09-13,486,156824,8788,226734,75968
2022-09-14,486,152052,9766,225768,80290
2022-09-15,486,148700,10208,225240,83272
2022-09-16,486,147594,10520,224720,83228
2022-09-19,486,147990,10438,224654,82350
2022-09-20,486,151346,9594,225398,79016
2022-09-21,486,154884,8424,226262,75446
2022-09-22,486,161834,6322,228354,69026
2022-09-23,486,172962,3792,231508,58052
2022-09-26,486,183168,3312,232396,48626
2022-09-27,486,190418,3196,232570,42508
2022-09-28,486,192178,3206,232382,40508
2022-09-29,486,192294,3362,232196,39564
2022-09-30,486,192234,3578,230638,39774
2022-10-03,486,192428,3634,230142,39258
2022-10-04,486,189974,3920,229300,41436
2022-10-05,486,188468,4262,228360,42254
2022-10-06,486,187896,4340,229838,42994
2022-10-07,486,187502,4338,229584,42836
2022-10-10,486,186838,4326,229372,43756
2022-10-11,486,185932,4356,229096,43962
2022-10-12,486,185508,4576,230068,43888
2022-10-13,486,186572,4326,230456,42208
2022-10-14,486,185524,4200,230242,43304
2022-10-17,486,184856,4224,230098,45974
2022-10-18,486,184862,4214,231232,47026
2022-10-19,486,183128,4296,231364,48194
2022-10-20,486,177276,4404,231148,52906
2022-10-21,486,164670,5130,230424,63944
2022-10-24,486,149612,6216,228944,79392
2022-10-25,486,138688,7168,227472,90924
2022-10-26,486,135354,7450,226780,94330
2022-10-27,486,131108,8840,224676,97082
2022-10-28,486,127996,10856,221750,99464
2022-10-31,486,130918,11738,220436,97464
2022-11-01,486,137684,11250,220502,90872
2022-11-02,486,139926,11646,220210,87616
2022-11-03,486,137664,12020,220694,90064
2022-11-04,486,135654,12698,219898,90926
2022-11-07,486,135176,13480,219142,91606
2022-11-08,486,135432,14326,217778,90674
2022-11-09,486,135152,15834,216080,90638
2022-11-10,486,137604,16294,215400,88224
2022-11-11,486,141590,14536,218190,84998
2022-11-14,486,143798,13952,218704,85286
2022-11-15,486,145358,13806,219860,84918
2022-11-16,486,146932,13954,219846,83866
2022-11-17,486,147892,14260,219726,83026
2022-11-18,486,149398,14242,219378,81616
2022-11-21,486,149816,14430,220086,81610
2022-11-22,486,149190,15202,219638,82040
2022-11-23,486,147678,16134,219150,83506
2022-11-25,486,146812,16302,219012,84674
2022-11-28,486,144274,17264,217850,86692
2022-11-29,486,140374,20158,213174,90300
2022-11-30,486,136702,23314,208350,94276
2022-12-01,486,137742,21360,211566,93284
2022-12-02,486,140086,19340,213704,90222
2022-12-05,486,138954,18098,214096,90388
2022-12-06,486,137376,17064,216102,91188
2022-12-07,486,136822,16432,217532,92650
2022-12-08,486,136320,16680,216960,92628
2022-12-09,486,132160,16446,217918,97418
2022-12-12,486,126094,16314,218130,102600
2022-12-13,486,123686,15250,219138,102480
2022-12-14,486,118588,16874,217414,108050
2022-12-15,486,116678,16360,218034,109952
2022-12-16,486,121832,14144,220790,106826
2022-12-19,486,124984,13280,221802,105242
2022-12-20,486,129282,12538,222404,101640
