date,n_nodes,cos_pos,ssa_pos,pred_pos,overlap_cos_pred_pos,overlap_ssa_pred_pos,overlap_cos_ssa_pos,cos_neg,ssa_neg,pred_neg,overlap_cos_pred_neg,overlap_ssa_pred_neg,overlap_cos_ssa_neg,ssa_pos_neg_overlap,cos_pos_to_pred_neg,cos_neg_to_pred_pos
2020-06-08,486,165226,223214,216,89,195,165226,9866,62912,117639,4926,31348,9866,49950,82281,7
2020-06-09,486,169786,222300,71,22,63,169786,10714,58992,117784,5355,29458,10714,45108,84628,2
2020-06-10,486,173042,221526,57,23,51,173042,11280,55328,117798,5637,27634,11280,40676,86255,3
2020-06-11,486,174328,222612,69,31,61,174328,10506,52114,117786,5248,26024,10506,38542,86890,5
2020-06-12,486,175282,224024,52,29,45,175282,9786,50810,117803,4891,25384,9786,38640,87369,2
2020-06-15,486,177540,225044,1039,719,1014,177540,8958,49048,116816,4459,24259,8958,37900,87808,20
2020-06-16,486,178708,224594,42,18,36,178708,9290,46494,117813,4641,23229,9290,34900,89093,4
2020-06-17,486,179658,224148,65,30,47,179658,9358,43804,117790,4664,21869,9358,31766,89556,15
2020-06-18,486,180238,223820,83,39,79,180238,9756,43390,117772,4876,21653,9756,31052,89837,2
2020-06-19,486,181010,223710,411,179,378,181010,9780,43516,117444,4868,21583,9780,31058,90083,22
2020-06-22,486,180842,223560,391,178,378,180842,10092,44288,117464,5036,21971,10092,31668,90000,10
2020-06-23,486,179608,224148,80,61,76,179608,9786,45908,117775,4889,22938,9786,33864,89500,4
2020-06-24,486,179720,225842,114,81,113,179720,8864,47200,117741,4431,23576,8864,36846,89536,1
2020-06-25,486,177142,226364,569,387,510,177142,8582,50682,117286,4247,25172,8582,40856,87941,44
2020-06-26,486,173520,225388,954,546,811,173520,9004,54486,116901,4378,26992,9004,43680,85971,124
2020-06-29,486,169528,224178,59,45,54,169528,9780,59090,117796,4887,29532,9780,47072,84476,3
2020-06-30,486,164480,223106,1493,848,1401,164480,10384,64414,116362,5112,31607,10384,51328,81149,80
2020-07-01,486,157334,222952,485,124,334,157334,10754,71738,117370,5235,35516,10754,58494,78300,142
2020-07-02,486,151584,224302,99,67,93,151584,9778,77188,117756,4883,38564,9778,65296,75482,6
2020-07-06,486,142170,225738,301,221,299,142170,9134,86414,117554,4565,43144,9134,75956,70621,2
2020-07-07,486,125970,222604,246,160,240,125970,11792,103078,117609,5892,51458,11792,89486,62582,4
2020-07-08,486,112152,216214,646,268,633,112152,16982,116184,117209,8480,57740,16982,96214,55565,11
2020-07-09,486,102780,206824,481,248,464,102780,24696,126052,117374,12337,62823,24696,96682,50899,11
2020-07-10,486,101448,203050,400,242,379,101448,27764,127436,117455,13863,63582,27764,94316,50239,19
2020-07-13,486,100940,202310,197,112,194,100940,28062,126820,117658,14028,63334,28062,92974,50115,3
2020-07-14,486,99038,201764,3951,1671,3605,99038,29274,128784,113904,14351,62329,29274,94352,47605,286
2020-07-15,486,103742,206084,1326,1009,1230,103742,26232,124300,116529,13034,61875,26232,94188,50619,82
2020-07-16,486,106470,207302,56,24,43,106470,25420,122318,117799,12700,61130,25420,93424,52968,10
2020-07-17,486,109578,208738,215,91,176,109578,24070,119284,117640,12010,59531,24070,91826,54455,25
2020-07-20,486,110456,208574,186,51,109,110456,23634,118436,117669,11749,59085,23634,90814,54934,68
2020-07-21,486,113536,210604,915,712,897,113536,21562,115392,116940,10766,57533,21562,89802,55813,15
2020-07-22,486,116568,211572,359,172,311,116568,20316,112558,117496,10118,56112,20316,88034,57869,40
2020-07-23,486,118068,211648,58,35,51,118068,19844,111536,117797,9918,55748,19844,86990,58756,4
2020-07-24,486,115346,209302,33,11,28,115346,21268,113802,117822,10630,56880,21268,86916,57419,4
2020-07-27,486,111994,206074,569,254,518,111994,23680,117086,117286,11811,58246,23680,86972,55500,29
2020-07-28,486,109228,201688,153,51,113,109228,26344,119136,117702,13169,59468,26344,84638,54320,3
2020-07-29,486,107734,202386,1253,523,1076,107734,26008,119544,116602,12875,59131,26008,85748,53101,129
2020-07-30,486,105772,203838,713,292,608,105772,25180,122180,117142,12523,60697,25180,89828,52351,67
2020-07-31,486,104398,204618,546,179,427,104398,24774,123780,117309,12307,61554,24774,92208,51777,80
2020-08-03,486,103256,203936,359,144,307,103256,24896,125062,117496,12405,62329,24896,92836,51241,43
2020-08-04,486,102680,204800,1095,347,913,102680,23576,125602,116760,11657,62112,23576,94278,50750,131
2020-08-05,486,103800,206706,801,342,669,103800,21372,122062,117054,10597,60636,21372,92694,51315,89
2020-08-06,486,104192,206874,799,170,686,104192,20932,117764,117056,10403,58316,20932,88540,51683,63
2020-08-07,486,105578,205282,1047,483,943,105578,21670,115842,116808,10776,57428,21670,85084,52063,59
2020-08-10,486,108556,207530,588,246,516,108556,20900,115086,117267,10409,57261,20900,86442,53789,41
2020-08-11,486,110566,209274,32,15,26,110566,20736,116670,117823,10367,58326,20736,89790,55025,1
2020-08-12,486,109960,208266,263,110,206,109960,22438,117814,117592,11194,58770,22438,89930,54627,25
2020-08-13,486,109220,206312,62,30,50,109220,23540,118098,117793,11763,59020,23540,88308,54337,7
2020-08-14,486,108230,204220,151,69,137,108230,25160,119774,117704,12571,59816,25160,87834,53803,9
2020-08-17,486,108272,202650,64,25,50,108272,26402,120020,117791,13191,59973,26402,86544,53868,10
2020-08-18,486,106350,199486,31,13,22,106350,28272,121964,117824,14131,60965,28272,85558,52919,5
2020-08-19,486,103808,196358,104,42,70,103808,30894,124234,117751,15423,62060,30894,84610,51619,24
2020-08-20,486,100918,191310,80,26,54,100918,34228,125876,117775,17095,62885,34228,81546,50190,19
2020-08-21,486,99804,190548,107,52,86,99804,35802,126856,117748,17882,63378,35802,81642,49607,19
2020-08-24,486,99580,189632,1091,602,951,99580,36932,126978,116764,18375,63033,36932,80700,48945,91
2020-08-25,486,99656,189914,119,60,96,99656,37324,127070,117736,18642,63484,37324,81048,49525,20
2020-08-26,486,98352,189836,413,155,304,98352,38116,128596,117442,18980,64093,38116,82466,48778,78
2020-08-27,486,97790,190282,856,477,786,97790,36524,128728,116999,18213,63999,36524,83122,48175,49
2020-08-28,486,98636,192904,658,288,529,98636,35666,129324,117197,17727,64325,35666,86314,48787,106
2020-08-31,486,99206,193626,735,235,581,99206,34984,128404,117120,17371,63774,34984,86056,49125,121
2020-09-01,486,98458,193060,1315,773,1182,98458,35132,127804,116540,17462,63400,35132,84684,48213,104
2020-09-02,486,98756,196224,3536,1601,2855,98756,33146,128326,114319,16068,62419,33146,88358,47534,505
2020-09-03,486,98836,198024,1041,589,950,98836,31184,127750,116814,15542,63483,31184,89594,48586,50
2020-09-04,486,95122,199330,510,230,454,95122,29998,130954,117345,14952,65221,29998,94096,47088,47
2020-09-08,486,93056,205244,345,62,273,93056,26860,135262,117510,13366,67354,26860,104310,46223,64
2020-09-09,486,90594,204244,946,408,824,90594,27740,137956,116909,13774,68468,27740,106004,44646,96
2020-09-10,486,88950,202692,725,264,607,88950,28802,139056,117130,14293,69090,28802,105552,43968,108
2020-09-11,486,88384,202158,383,159,345,88384,28684,138680,117472,14321,69154,28684,104644,43790,21
2020-09-14,486,85820,199876,1552,538,1442,85820,30068,139922,116303,14977,69180,30068,103606,42129,57
2020-09-15,486,83560,198248,462,145,346,83560,32232,143660,117393,16035,71530,32232,105712,41392,81
2020-09-16,486,82234,198120,976,444,896,82234,33352,145208,116879,16623,72126,33352,107132,40430,53
2020-09-17,486,80168,196476,1783,582,1662,80168,34374,146616,116072,17094,72242,34374,106896,39259,93
2020-09-18,486,78354,196076,1259,292,1111,78354,34226,147176,116596,17007,72818,34226,107060,38642,106
2020-09-21,486,81856,203482,39,22,36,81856,29300,142658,117816,14649,71317,29300,109944,40663,1
2020-09-22,486,84240,206418,955,325,798,84240,27178,140600,116900,13450,69714,27178,110822,41552,139
2020-09-23,486,86668,208624,28,11,28,86668,25140,139008,117827,12570,69490,25140,111436,43080,0
2020-09-24,486,93208,212186,314,53,294,93208,22046,133976,117541,11015,66817,22046,109966,46308,8
2020-09-25,486,96688,213486,102,30,78,96688,20762,130646,117753,10357,65253,20762,107936,48071,24
2020-09-28,486,96062,213626,334,158,320,96062,20434,130200,117521,10204,64935,20434,107630,47630,13
2020-09-29,486,95994,213640,247,122,222,95994,20266,130968,117608,10109,65363,20266,108422,47632,24
2020-09-30,486,97398,214182,1357,616,1211,97398,20024,130250,116498,9876,64429,20024,108236,47840,136
2020-10-01,486,95342,211878,238,88,215,95342,22160,133218,117617,11058,66470,22160,108900,47340,22
2020-10-02,486,93350,209760,538,249,481,93350,24324,136198,117317,12105,67818,24324,109764,46183,57
2020-10-05,486,96156,212378,675,298,581,96156,22004,134162,117180,10919,66735,22004,110344,47537,83
2020-10-06,486,98160,213650,9,4,8,98160,20958,132770,117846,10478,66380,20958,110224,48833,1
2020-10-07,486,101452,216174,653,317,597,101452,18518,129802,117202,9210,64569,18518,109780,50166,49
2020-10-08,486,106886,219458,278,111,249,106886,15132,123866,117577,7544,61780,15132,107128,53089,22
2020-10-09,486,113260,222454,68,30,64,113260,12204,116636,117787,6102,58288,12204,102894,56357,0
2020-10-12,486,122552,225508,148,42,129,122552,9312,105618,117707,4646,52709,9312,94932,60991,10
2020-10-13,486,130156,226776,99,48,84,130156,7846,97462,117756,3910,48684,7846,88052,64787,13
2020-10-14,486,136688,227062,18,9,16,136688,7428,88744,117837,3713,44364,7428,79658,68092,1
2020-10-15,486,141514,226382,498,305,491,141514,7522,83848,117357,3754,41766,7522,74106,70209,7
2020-10-16,486,146740,226286,93,39,85,146740,7744,81200,117762,3865,40556,7744,71336,73088,7
2020-10-19,486,145162,226090,21,11,21,145162,8174,82750,117834,4087,41367,8174,72822,72327,0
2020-10-20,486,143822,226298,212,143,203,143822,8318,84580,117643,4150,42227,8318,74684,71525,9
2020-10-21,486,140430,226366,533,297,508,140430,8676,88034,117322,4314,43801,8676,78206,69675,24
2020-10-22,486,131858,222892,2034,978,1929,131858,11296,96160,115821,5598,47152,11296,82870,64708,50
2020-10-23,486,126062,218366,43,23,43,126062,14694,102450,117812,7347,51205,14694,84624,62765,0
2020-10-26,486,125364,219282,79,42,75,125364,14016,103052,117776,7006,51494,14016,86144,62397,2
2020-10-27,486,126144,220708,343,160,306,126144,12976,100896,117512,6457,50274,12976,85456,62669,31
2020-10-28,486,136928,226884,163,64,143,136928,8494,91786,117692,4227,45797,8494,82474,68157,20
2020-10-29,486,146764,228322,407,207,379,146764,7290,83414,117448,3620,41514,7290,75540,72932,25
2020-10-30,486,152484,228540,238,115,224,152484,7160,78440,117617,3566,39101,7160,70784,75884,14
2020-11-02,486,150512,227982,2913,1875,2869,150512,7502,78738,114942,3719,38578,7502,70526,73138,32
2020-11-03,486,144900,227802,1150,844,1137,144900,7774,84928,116705,3875,42174,7774,76536,71363,12
2020-11-04,486,140008,227770,1172,793,1166,140008,7882,88856,116683,3935,44078,7882,80432,68968,6
2020-11-05,486,133948,227396,1410,954,1362,133948,8250,95108,116445,4080,47123,8250,86310,65777,45
2020-11-06,486,126464,226014,34,25,34,126464,9412,102784,117821,4706,51384,9412,92608,62964,0
2020-11-09,486,126852,228082,48,16,45,126852,7256,101036,117807,3625,50489,7256,92946,63167,3
2020-11-10,486,122762,227278,763,339,724,122762,7790,104864,117092,3859,52041,7790,95966,60799,36
2020-11-11,486,123944,226486,231,132,217,123944,8362,104502,117624,4171,52166,8362,94806,61597,10
2020-11-12,486,124480,225586,12,9,12,124480,8856,104432,117843,4428,52213,8856,93838,61988,0
2020-11-13,486,125394,224250,212,129,210,125394,9806,103594,117643,4903,51722,9806,91700,62325,0
2020-11-16,486,128500,223710,148,69,127,128500,9984,100362,117707,4977,50110,9984,87918,63938,15
2020-11-17,486,130714,223462,67,19,66,130714,10096,98172,117788,5047,49049,10096,85460,65095,1
2020-11-18,486,132030,223058,17,7,17,132030,10206,96458,117838,5103,48220,10206,83384,65765,0
2020-11-19,486,133032,223262,113,62,107,133032,10128,95066,117742,5059,47486,10128,82136,66211,5
2020-11-20,486,134254,223308,118,43,97,134254,10264,94086,117737,5119,46970,10264,81202,66841,13
2020-11-23,486,135384,223606,323,151,298,135384,9916,92850,117532,4939,46265,9916,80260,67298,19
2020-11-24,486,135926,224258,865,485,844,135926,9414,91564,116990,4693,45434,9414,79626,67235,14
2020-11-25,486,131082,223714,26,12,23,131082,9806,96942,117829,4900,48459,9806,84460,65286,3
2020-11-27,486,126178,222610,3,0,3,126178,11028,101488,117852,5514,50741,11028,87902,62846,0
2020-11-30,486,119526,216166,1090,370,878,119526,14922,106568,116765,7314,52617,14922,86548,59150,147
2020-12-01,486,119396,211494,806,296,684,119396,17212,106102,117049,8537,52604,17212,81402,59159,69
2020-12-02,486,122636,209890,276,225,271,122636,18164,103552,117579,9080,51730,18164,77344,60850,2
2020-12-03,486,124526,209878,740,296,629,124526,18726,102368,117115,9284,50790,18726,76196,61724,79
2020-12-04,486,126352,208144,968,611,827,126352,19166,100146,116887,9512,49756,19166,72216,62322,71
2020-12-07,486,127692,208090,329,58,198,127692,20894,100478,117526,10385,50006,20894,72440,63545,62
2020-12-08,486,123284,204276,271,106,202,123284,25022,106020,117584,12464,52874,25022,74192,61293,47
2020-12-09,486,123202,203910,111,81,104,123202,24476,105636,117744,12233,52794,24476,73502,61277,5
2020-12-10,486,119066,200818,551,246,474,119066,27590,110104,117304,13732,54763,27590,74754,59044,63
2020-12-11,486,115986,198554,293,129,228,115986,29164,112670,117562,14528,56180,29164,75046,57621,54
2020-12-14,486,111270,194682,362,89,244,111270,31576,115366,117493,15754,57445,31576,73864,55303,34
2020-12-15,486,103682,187568,1380,529,1079,103682,37476,120386,116475,18514,59423,37476,71802,51069,224
2020-12-16,486,98834,183436,362,123,286,98834,40708,124338,117493,20322,61960,40708,71706,49051,32
2020-12-17,486,95530,184434,1501,373,1111,95530,41510,127850,116354,20559,63062,41510,76106,47149,196
2020-12-18,486,93318,185772,567,216,416,93318,40928,131964,117288,20352,65652,40928,81556,46200,112
2020-12-21,486,88998,185832,561,126,373,88998,40182,136340,117294,19959,67768,40182,85978,44130,132
2020-12-22,486,85556,185026,126,52,97,85556,40824,140272,117729,20391,70072,40824,89116,42483,21
2020-12-23,486,82934,182600,137,53,117,82934,42028,143410,117718,20999,71633,42028,89824,41171,15
2020-12-24,486,81344,180988,0,0,0,81344,43498,145264,117855,21749,72632,43498,90068,40429,0
2020-12-28,486,80450,181588,196,24,158,80450,43432,146002,117659,21705,72839,43432,91408,39958,11
2020-12-29,486,79514,182052,2,1,1,79514,43356,147260,117853,21677,73629,43356,93134,39513,1
2020-12-30,486,77964,181550,51,18,45,77964,44294,148914,117804,22143,74428,44294,94292,38721,4
2020-12-31,486,77092,183576,831,194,587,77092,42984,150200,117024,21340,74542,42984,97642,38109,152
2021-01-04,486,75664,185598,1351,471,1109,75664,39872,150310,116504,19805,74342,39872,99794,37118,131
2021-01-05,486,71380,185520,3355,1036,2565,71380,39460,154124,114500,19270,74963,39460,103572,34411,460
2021-01-06,486,68742,190100,3665,1080,2789,68742,34884,156202,114190,16808,75695,34884,110114,33048,634
2021-01-07,486,74280,195530,579,172,378,74280,32224,152248,117276,15975,75756,32224,111584,36725,137
2021-01-08,486,80542,195402,297,93,237,80542,33410,146888,117558,16666,73260,33410,106096,39935,39
2021-01-11,486,83900,192682,295,76,214,83900,35658,142932,117560,17766,71258,35658,99422,41631,63
2021-01-12,486,87418,190126,236,31,164,87418,38526,140232,117619,19241,69973,38526,94180,43435,22
2021-01-13,486,89702,186592,202,62,127,89702,40542,137376,117653,20209,68558,40542,87778,44546,62
2021-01-14,486,91198,184810,212,28,115,91198,41080,135862,117643,20474,67752,41080,84490,45328,66
2021-01-15,486,91064,183270,266,75,198,91064,42482,136572,117589,21191,68107,42482,83662,45214,50
2021-01-19,486,91136,181788,378,100,257,91136,43848,137112,117477,21827,68294,43848,82760,45225,97
2021-01-20,486,91030,181988,809,232,612,91030,43962,137012,117046,21829,67978,43962,82854,45040,152
2021-01-21,486,91474,182320,116,47,77,91474,43742,137436,117739,21840,68651,43742,83614,45447,31
2021-01-22,486,91730,180946,134,37,88,91730,43968,136796,117721,21949,68303,43968,81612,45585,35
2021-01-25,486,91822,180650,1126,350,850,91822,44050,135746,116729,21820,67210,44050,80252,45318,205
2021-01-26,486,91964,180044,176,83,153,91964,44414,135650,117679,22194,67745,44414,79554,45656,13
2021-01-27,486,91666,181162,391,118,274,91666,42658,135308,117464,21232,67423,42658,80364,45472,97
2021-01-28,486,92268,181690,166,22,82,92268,42318,135076,117689,21094,67404,42318,80600,45869,65
2021-01-29,486,93814,184004,205,111,168,93814,40630,133336,117650,20301,66584,40630,81150,46553,14
2021-02-01,486,94378,185060,406,61,183,94378,40192,133554,117449,19947,66464,40192,82422,46885,149
2021-02-02,486,93450,184882,499,200,462,93450,40634,134568,117356,20298,67057,40634,83254,46282,19
2021-02-03,486,93200,184554,908,409,761,93200,40978,134246,116947,20391,66654,40978,82610,45948,98
2021-02-04,486,92444,186238,1278,453,1046,92444,40250,135826,116577,19988,67142,40250,85870,45526,137
2021-02-05,486,90362,188894,233,87,180,90362,38354,138162,117622,19132,68940,38354,90862,44851,45
2021-02-08,486,87948,192008,581,297,538,87948,36862,140642,117274,18395,70067,36862,96454,43434,36
2021-02-09,486,87328,195298,178,55,142,87328,34896,141876,117677,17418,70822,34896,100982,43366,30
2021-02-10,486,86646,198870,120,17,80,86646,31826,144130,117735,15887,71968,31826,106810,43063,26
2021-02-11,486,84970,201422,309,127,255,84970,29480,145426,117546,14690,72541,29480,110822,42115,50
2021-02-12,486,82960,202644,462,244,419,82960,27690,146292,117393,13813,72937,27690,112936,40993,32
2021-02-16,486,84734,203208,267,109,232,84734,26860,142974,117588,13405,71342,26860,110270,42015,25
2021-02-17,486,85048,201134,290,103,218,85048,28422,141532,117565,14157,70599,28422,106602,42178,54
2021-02-18,486,84854,198534,206,46,160,84854,30320,141658,117649,15132,70674,30320,104002,42138,28
2021-02-19,486,85246,195174,455,147,367,85246,32100,140798,117400,15981,70113,32100,99870,42233,69
2021-02-22,486,84694,194682,764,267,658,84694,32978,141506,117091,16408,70290,32978,100024,41837,81
2021-02-23,486,84480,194746,145,36,122,84480,34000,143340,117710,16984,71581,34000,101900,41961,16
2021-02-24,486,84748,194530,894,254,669,84748,35532,144752,116961,17581,71755,35532,103090,41877,185
2021-02-25,486,83804,192176,16,2,10,83804,37396,145108,117839,18694,72540,37396,101116,41657,4
2021-02-26,486,84134,191484,516,87,371,84134,38528,144716,117339,19204,71971,38528,100138,41737,60
2021-03-01,486,82360,186146,786,226,603,82360,43234,145954,117069,21470,72466,43234,95954,40711,147
2021-03-02,486,81524,180292,90,23,65,81524,47860,146332,117765,23914,73109,47860,90446,40496,16
2021-03-03,486,81778,177642,309,76,214,81778,50088,145250,117546,24966,72402,50088,86722,40570,78
2021-03-04,486,82180,177374,64,10,40,82180,49972,144022,117791,24966,71965,49972,85304,40837,20
2021-03-05,486,82376,177704,1062,250,762,82376,50432,144878,116793,24994,71699,50432,86402,40695,222
2021-03-08,486,81892,178162,513,212,406,81892,50324,146398,117342,25060,72910,50324,88376,40491,102
2021-03-09,486,82252,178876,163,64,141,82252,50428,146974,117692,25193,73390,50428,89654,40819,21
2021-03-10,486,83206,179914,1121,483,880,83206,50058,146738,116734,24823,72761,50058,90456,40877,206
2021-03-11,486,84518,181218,185,68,148,84518,49306,145578,117670,24620,72673,49306,90600,41948,33
2021-03-12,486,86180,181850,258,93,182,86180,48932,144418,117597,24410,72053,48932,90074,42754,56
2021-03-15,486,88618,183676,261,107,188,88618,47198,141748,117594,23531,70730,47198,89274,43959,68
2021-03-16,486,91328,185294,90,36,61,91328,46538,139416,117765,23242,69656,46538,88526,45385,27
2021-03-17,486,93634,185524,132,59,109,93634,46036,137326,117723,23001,68594,46036,86660,46515,17
2021-03-18,486,94464,184976,50,22,41,94464,46078,136154,117805,23034,68051,46078,84940,46967,5
2021-03-19,486,94346,182910,1176,384,787,94346,47048,135826,116679,23211,67187,47048,82546,46546,313
2021-03-22,486,94638,183922,373,147,291,94638,46480,136158,117482,23172,67870,46480,83886,46929,68
2021-03-23,486,94132,184662,37,10,30,94132,45182,136156,117818,22587,68051,45182,84638,46813,4
2021-03-24,486,93220,185346,82,51,66,93220,43742,136640,117773,21860,68291,43742,85822,46316,11
2021-03-25,486,92402,188144,513,284,420,92402,41456,138228,117342,20652,68889,41456,90244,45674,76
2021-03-26,486,92840,190350,1181,407,890,92840,38944,137146,116674,19264,67848,38944,91302,45770,208
2021-03-29,486,94692,194390,35,17,29,94692,35974,136054,117820,17981,68010,35974,94248,47086,6
2021-03-30,486,96674,197226,66,26,49,96674,33902,134736,117789,16940,67331,33902,95766,48068,11
2021-03-31,486,98800,200582,221,67,180,98800,30690,132376,117634,15320,66054,30690,96762,49090,25
2021-04-01,486,99862,201754,302,180,253,99862,28522,129992,117553,14225,64883,28522,95550,49508,36
2021-04-05,486,104638,208236,52,27,45,104638,23154,125796,117803,11572,62875,23154,97836,52049,5
2021-04-06,486,110470,214144,291,167,276,110470,18694,120266,117564,9334,60016,18694,98214,54825,13
2021-04-07,486,114962,216266,36,23,34,114962,16914,116278,117819,8456,58126,16914,96360,57215,1
2021-04-08,486,116426,217262,118,34,92,116426,16478,114312,117737,8227,57078,16478,95382,57936,12
2021-04-09,486,117228,216364,376,98,299,117228,16882,113056,117479,8394,56268,16882,93260,58273,47
2021-04-12,486,119236,215034,153,78,137,119236,17736,109442,117702,8853,54648,17736,88426,59297,15
2021-04-13,486,118514,211510,138,72,125,118514,20430,108978,117717,10204,54430,20430,84312,58942,11
2021-04-14,486,118340,209360,418,175,353,118340,21666,107220,117437,10798,53390,21666,80486,58752,35
2021-04-15,486,120282,209506,464,214,373,120282,21230,103684,117391,10538,51617,21230,77034,59684,77
2021-04-16,486,125402,210470,167,69,114,125402,20048,98120,117688,9982,48968,20048,72456,62389,42
2021-04-19,486,128320,210856,73,28,61,128320,19538,95672,117782,9760,47794,19538,70386,63889,9
2021-04-20,486,126320,212668,138,50,103,126320,19366,98730,117717,9654,49283,19366,75204,62867,29
2021-04-21,486,126184,212748,514,259,459,126184,19654,100152,117341,9782,49845,19654,76706,62590,45
2021-04-22,486,126970,211618,98,28,76,126970,20140,99730,117757,10052,49805,20140,75168,63214,18
2021-04-23,486,128100,211038,332,190,300,128100,21414,98972,117523,10684,49352,21414,73820,63617,23
2021-04-26,486,129042,211044,183,84,165,129042,20764,97894,117672,10371,48856,20764,72756,64194,11
2021-04-27,486,129348,211506,270,146,252,129348,20302,95800,117585,10138,47797,20302,71134,64285,13
2021-04-28,486,128036,211970,660,312,580,128036,19758,97170,117195,9821,48280,19758,72952,63463,58
2021-04-29,486,125692,213092,484,268,450,125692,18828,99378,117371,9388,49529,18828,76296,62335,26
2021-04-30,486,122258,213216,556,226,472,122258,19222,102626,117299,9538,51012,19222,79660,60660,73
2021-05-03,486,117812,211838,325,95,265,117812,20278,107138,117530,10092,53383,20278,82788,58568,47
2021-05-04,486,110638,209478,943,322,760,110638,21932,114650,116912,10831,56788,21932,87944,54754,135
2021-05-05,486,105630,206808,379,104,301,105630,24088,120794,117476,11981,60147,24088,91450,52468,63
2021-05-06,486,100942,204120,1435,633,1235,100942,26338,124974,116420,13022,61832,26338,92920,49595,147
2021-05-07,486,99112,201870,931,255,788,99112,28028,127716,116924,13923,63306,28028,93416,49058,91
2021-05-10,486,99156,200310,41,15,37,99156,30158,129620,117814,15076,64786,30158,93750,49320,3
2021-05-11,486,98202,197080,351,85,311,98202,32818,130962,117504,16374,65265,32818,91852,48773,35
2021-05-12,486,96870,197308,175,110,163,96870,32922,132296,117680,16457,66089,32922,93408,48082,4
2021-05-13,486,94948,197084,326,232,305,94948,34206,134936,117529,17082,67382,34206,95824,46999,21
2021-05-14,486,91618,193142,332,116,284,91618,37488,137730,117523,18718,68664,37488,94676,45450,26
2021-05-17,486,89442,190584,210,40,182,89442,39478,139708,117645,19716,69737,39478,94098,44438,23
2021-05-18,486,89180,188794,56,18,49,89180,40410,138656,117799,20203,69300,40410,91262,44329,2
2021-05-19,486,90254,188408,194,33,136,90254,40782,137544,117661,20354,68619,40782,89764,44851,37
2021-05-20,486,89678,186708,957,369,763,89678,42250,138320,116898,20976,68603,42250,88838,44227,149
2021-05-21,486,88748,185250,905,436,828,88748,43278,139224,116950,21577,69194,43278,88282,43695,62
2021-05-24,486,86730,184174,435,223,377,86730,44760,141244,117420,22331,70415,44760,89224,42899,49
2021-05-25,486,85280,183110,231,101,184,85280,45814,142982,117624,22864,71365,45814,89914,42296,43
2021-05-26,486,84448,182520,202,85,131,84448,46742,144256,117653,23310,72018,46742,90584,41896,61
2021-05-27,486,83358,181700,2881,1193,2305,83358,47450,144990,114974,23219,70919,47450,90496,40243,506
2021-05-28,486,83744,182844,487,198,351,83744,47152,144740,117368,23458,72097,47152,91392,41431,118
2021-06-01,486,82378,184018,356,110,249,82378,45960,146314,117499,22884,72919,45960,94150,40836,96
2021-06-02,486,81774,184810,197,70,157,81774,44352,146640,117658,22143,73200,44352,95316,40574,33
2021-06-03,486,80850,185836,836,417,735,80850,43414,148998,117019,21638,74115,43414,98642,39765,69
