code,dt
ACET,2022-01-03
ADAP,2022-01-03
ADI,2022-01-03
ADPT,2022-01-03
ADTN,2022-01-03
AGEN,2022-01-03
ALGN,2022-01-03
ALLK,2022-01-03
AMD,2022-01-03
AMWD,2022-01-03
ARDX,2022-01-03
ARQT,2022-01-03
ASTE,2022-01-03
AUPH,2022-01-03
AVXL,2022-01-03
AZTA,2022-01-03
BAND,2022-01-03
BECN,2022-01-03
BFC,2022-01-03
BGC,2022-01-03
BHF,2022-01-03
BHFAL,2022-01-03
BKNG,2022-01-03
BL,2022-01-03
BOKF,2022-01-03
BRKR,2022-01-03
CACC,2022-01-03
CAR,2022-01-03
CDNA,2022-01-03
CG,2022-01-03
CGBD,2022-01-03
CHI,2022-01-03
CHTR,2022-01-03
CHX,2022-01-03
CLNE,2022-01-03
CME,2022-01-03
CNOB,2022-01-03
CNXN,2022-01-03
CPRX,2022-01-03
CSGP,2022-01-03
CSGS,2022-01-03
CSIQ,2022-01-03
CVCO,2022-01-03
CVLT,2022-01-03
CYRX,2022-01-03
DDOG,2022-01-03
DOOO,2022-01-03
DSGX,2022-01-03
DTIL,2022-01-03
ECPG,2022-01-03
EEFT,2022-01-03
EFSC,2022-01-03
ENTG,2022-01-03
ESPR,2022-01-03
ETSY,2022-01-03
EXC,2022-01-03
FAMI,2022-01-03
FFIV,2022-01-03
FITB,2022-01-03
FIZZ,2022-01-03
FMBH,2022-01-03
FOX,2022-01-03
FTNT,2022-01-03
FULT,2022-01-03
GABC,2022-01-03
GEN,2022-01-03
GH,2022-01-03
GMAB,2022-01-03
GNPX,2022-01-03
GO,2022-01-03
GOGL,2022-01-03
GOOG,2022-01-03
GPRO,2022-01-03
GSHD,2022-01-03
GSM,2022-01-03
GWAV,2022-01-03
HAIN,2022-01-03
HBAN,2022-01-03
HEPA,2022-01-03
HURN,2022-01-03
HWKN,2022-01-03
IBIO,2022-01-03
ICFI,2022-01-03
IGMS,2022-01-03
IMKTA,2022-01-03
INCY,2022-01-03
INO,2022-01-03
IRDM,2022-01-03
IRTC,2022-01-03
IRWD,2022-01-03
ITCI,2022-01-03
JACK,2022-01-03
JD,2022-01-03
JJSF,2022-01-03
KALA,2022-01-03
KHC,2022-01-03
KLAC,2022-01-03
KRRO,2022-01-03
KRYS,2022-01-03
LANC,2022-01-03
LBTYA,2022-01-03
LIVN,2022-01-03
LKCO,2022-01-03
LNTH,2022-01-03
LOGI,2022-01-03
LPRO,2022-01-03
LRCX,2022-01-03
LSCC,2022-01-03
LSTR,2022-01-03
MAR,2022-01-03
MARA,2022-01-03
MCHP,2022-01-03
MEOH,2022-01-03
META,2022-01-03
MGTX,2022-01-03
MKSI,2022-01-03
MMYT,2022-01-03
MORN,2022-01-03
MRUS,2022-01-03
MTLS,2022-01-03
MTSI,2022-01-03
MVIS,2022-01-03
MXL,2022-01-03
NBIX,2022-01-03
NFE,2022-01-03
NMIH,2022-01-03
NMRK,2022-01-03
NNDM,2022-01-03
NSIT,2022-01-03
NTCT,2022-01-03
NVAX,2022-01-03
OCUL,2022-01-03
ODP,2022-01-03
OLED,2022-01-03
ONB,2022-01-03
OTEX,2022-01-03
PACB,2022-01-03
PATK,2022-01-03
PAYX,2022-01-03
PEP,2022-01-03
PERI,2022-01-03
PI,2022-01-03
PLYA,2022-01-03
PRDO,2022-01-03
PRGS,2022-01-03
PTGX,2022-01-03
QCOM,2022-01-03
QCRH,2022-01-03
QDEL,2022-01-03
QFIN,2022-01-03
RGEN,2022-01-03
RILY,2022-01-03
RPAY,2022-01-03
RPD,2022-01-03
SABR,2022-01-03
SEDG,2022-01-03
SHEN,2022-01-03
SIRI,2022-01-03
SLNO,2022-01-03
SNDL,2022-01-03
SNEX,2022-01-03
SONO,2022-01-03
SPT,2022-01-03
SSNC,2022-01-03
STGW,2022-01-03
STKL,2022-01-03
STRL,2022-01-03
STX,2022-01-03
SWTX,2022-01-03
SYNA,2022-01-03
TFSL,2022-01-03
TIGR,2022-01-03
TNXP,2022-01-03
TOWN,2022-01-03
TRI,2022-01-03
TRIP,2022-01-03
TRMB,2022-01-03
TRNS,2022-01-03
TRS,2022-01-03
TSCO,2022-01-03
TSEM,2022-01-03
TVTX,2022-01-03
TXRH,2022-01-03
VC,2022-01-03
VCEL,2022-01-03
VECO,2022-01-03
VIAV,2022-01-03
VICR,2022-01-03
VIR,2022-01-03
VRTX,2022-01-03
VSTM,2022-01-03
VTRS,2022-01-03
WDFC,2022-01-03
WSBC,2022-01-03
WSC,2022-01-03
WYNN,2022-01-03
XENE,2022-01-03
XNCR,2022-01-03
XRAY,2022-01-03
ZS,2022-01-03
