,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.297,0.658,0.325,0.618,0.352,0.536,0.533,0.716,0.309
AAPL,0.297,0.0,0.454,0.779,0.681,0.268,0.718,0.576,0.548,0.731
AMD,0.658,0.454,0.0,0.313,0.671,0.243,0.759,0.595,0.833,0.241
AMZN,0.325,0.779,0.313,0.0,0.85,0.695,0.646,0.785,0.346,0.954
GOOGL,0.618,0.681,0.671,0.85,0.0,0.736,0.82,0.928,0.582,0.825
INTC,0.352,0.268,0.243,0.695,0.736,0.0,0.374,0.747,0.096,0.727
MARA,0.536,0.718,0.759,0.646,0.82,0.374,0.0,0.789,0.74,0.578
NVDA,0.533,0.576,0.595,0.785,0.928,0.747,0.789,0.0,0.459,0.777
PLUG,0.716,0.548,0.833,0.346,0.582,0.096,0.74,0.459,0.0,0.258
TSLA,0.309,0.731,0.241,0.954,0.825,0.727,0.578,0.777,0.258,0.0
