,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.834,0.811,0.562,0.554,0.542,0.939,0.89,0.627,0.145
AAPL,0.834,0.0,0.635,0.455,0.497,0.279,0.818,0.803,0.628,0.078
AMD,0.811,0.635,0.0,0.649,0.709,0.716,0.836,0.929,0.759,0.315
AMZN,0.562,0.455,0.649,0.0,0.898,0.881,0.588,0.564,0.776,0.825
GOOGL,0.554,0.497,0.709,0.898,0.0,0.84,0.605,0.612,0.826,0.749
INTC,0.542,0.279,0.716,0.881,0.84,0.0,0.564,0.565,0.659,0.722
MARA,0.939,0.818,0.836,0.588,0.605,0.564,0.0,0.897,0.731,0.152
NVDA,0.89,0.803,0.929,0.564,0.612,0.565,0.897,0.0,0.748,0.149
PLUG,0.627,0.628,0.759,0.776,0.826,0.659,0.731,0.748,0.0,0.561
TSLA,0.145,0.078,0.315,0.825,0.749,0.722,0.152,0.149,0.561,0.0
