,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.1,0.578,0.516,0.513,0.842,0.87,0.698,0.457,0.317
AAPL,0.1,0.0,0.543,0.622,0.478,0.256,-0.043,0.51,0.321,0.264
AMD,0.578,0.543,0.0,0.894,0.674,0.76,0.486,0.937,0.746,0.082
AMZN,0.516,0.622,0.894,0.0,0.638,0.645,0.344,0.848,0.526,-0.069
GOOGL,0.513,0.478,0.674,0.638,0.0,0.493,0.447,0.81,0.754,0.512
INTC,0.842,0.256,0.76,0.645,0.493,0.0,0.722,0.777,0.609,0.173
MARA,0.87,-0.043,0.486,0.344,0.447,0.722,0.0,0.598,0.505,0.287
NVDA,0.698,0.51,0.937,0.848,0.81,0.777,0.598,0.0,0.8,0.311
PLUG,0.457,0.321,0.746,0.526,0.754,0.609,0.505,0.8,0.0,0.411
TSLA,0.317,0.264,0.082,-0.069,0.512,0.173,0.287,0.311,0.411,0.0
