,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.122,0.082,0.239,-0.118,0.315,0.763,0.215,0.468,0.135
AAPL,0.122,0.0,0.704,0.579,-0.043,0.383,0.185,0.801,0.606,0.663
AMD,0.082,0.704,0.0,0.691,0.366,-0.081,-0.065,0.573,0.558,0.249
AMZN,0.239,0.579,0.691,0.0,0.445,-0.061,0.237,0.464,0.667,0.105
GOOGL,-0.118,-0.043,0.366,0.445,0.0,-0.762,-0.448,-0.162,-0.116,-0.572
INTC,0.315,0.383,-0.081,-0.061,-0.762,0.0,0.654,0.51,0.312,0.639
MARA,0.763,0.185,-0.065,0.237,-0.448,0.654,0.0,0.28,0.581,0.359
NVDA,0.215,0.801,0.573,0.464,-0.162,0.51,0.28,0.0,0.425,0.719
PLUG,0.468,0.606,0.558,0.667,-0.116,0.312,0.581,0.425,0.0,0.477
TSLA,0.135,0.663,0.249,0.105,-0.572,0.639,0.359,0.719,0.477,0.0
