,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.088,-0.447,0.592,-0.163,0.098,0.749,-0.512,0.642,0.299
AAPL,-0.088,0.0,0.548,0.562,0.79,0.515,0.207,0.518,0.15,0.695
AMD,-0.447,0.548,0.0,0.103,0.852,0.645,-0.218,0.946,-0.223,0.541
AMZN,0.592,0.562,0.103,0.0,0.49,0.633,0.81,0.058,0.757,0.749
GOOGL,-0.163,0.79,0.852,0.49,0.0,0.835,0.077,0.817,0.027,0.807
INTC,0.098,0.515,0.645,0.633,0.835,0.0,0.285,0.632,0.218,0.803
MARA,0.749,0.207,-0.218,0.81,0.077,0.285,0.0,-0.313,0.826,0.42
NVDA,-0.512,0.518,0.946,0.058,0.817,0.632,-0.313,0.0,-0.292,0.461
PLUG,0.642,0.15,-0.223,0.757,0.027,0.218,0.826,-0.292,0.0,0.33
TSLA,0.299,0.695,0.541,0.749,0.807,0.803,0.42,0.461,0.33,0.0
