,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.143,0.448,-0.627,-0.234,0.367,0.231,0.612,0.688,0.608
AAPL,-0.143,0.0,-0.234,-0.194,-0.19,-0.619,-0.404,-0.309,0.234,-0.274
AMD,0.448,-0.234,0.0,-0.245,0.393,0.685,0.773,0.742,0.313,0.747
AMZN,-0.627,-0.194,-0.245,0.0,0.524,0.139,0.14,-0.437,-0.943,-0.291
GOOGL,-0.234,-0.19,0.393,0.524,0.0,0.296,0.441,-0.114,-0.454,0.232
INTC,0.367,-0.619,0.685,0.139,0.296,0.0,0.863,0.62,-0.133,0.655
MARA,0.231,-0.404,0.773,0.14,0.441,0.863,0.0,0.567,-0.097,0.718
NVDA,0.612,-0.309,0.742,-0.437,-0.114,0.62,0.567,0.0,0.515,0.614
PLUG,0.688,0.234,0.313,-0.943,-0.454,-0.133,-0.097,0.515,0.0,0.372
TSLA,0.608,-0.274,0.747,-0.291,0.232,0.655,0.718,0.614,0.372,0.0
