,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.167,0.519,0.121,0.328,0.597,-0.146,0.61,0.74,-0.269
AAPL,0.167,0.0,0.299,0.583,0.777,0.276,0.208,0.151,0.599,0.218
AMD,0.519,0.299,0.0,-0.21,0.486,0.921,-0.753,0.96,0.582,-0.733
AMZN,0.121,0.583,-0.21,0.0,0.636,-0.34,0.681,-0.337,0.475,0.514
GOOGL,0.328,0.777,0.486,0.636,0.0,0.369,-0.014,0.342,0.679,-0.169
INTC,0.597,0.276,0.921,-0.34,0.369,0.0,-0.699,0.945,0.539,-0.675
MARA,-0.146,0.208,-0.753,0.681,-0.014,-0.699,0.0,-0.767,0.016,0.921
NVDA,0.61,0.151,0.96,-0.337,0.342,0.945,-0.767,0.0,0.558,-0.747
PLUG,0.74,0.599,0.582,0.475,0.679,0.539,0.016,0.558,0.0,-0.085
TSLA,-0.269,0.218,-0.733,0.514,-0.169,-0.675,0.921,-0.747,-0.085,0.0
