,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.065,0.832,0.872,-0.305,0.684,0.898,-0.626,0.809,0.29
AAPL,-0.065,0.0,0.174,0.277,0.819,0.523,0.274,0.594,0.205,0.861
AMD,0.832,0.174,0.0,0.908,-0.099,0.721,0.808,-0.245,0.852,0.446
AMZN,0.872,0.277,0.908,0.0,0.02,0.885,0.908,-0.347,0.807,0.56
GOOGL,-0.305,0.819,-0.099,0.02,0.0,0.318,0.024,0.669,-0.15,0.614
INTC,0.684,0.523,0.721,0.885,0.318,0.0,0.832,-0.157,0.608,0.711
MARA,0.898,0.274,0.808,0.908,0.024,0.832,0.0,-0.447,0.813,0.55
NVDA,-0.626,0.594,-0.245,-0.347,0.669,-0.157,-0.447,0.0,-0.277,0.354
PLUG,0.809,0.205,0.852,0.807,-0.15,0.608,0.813,-0.277,0.0,0.523
TSLA,0.29,0.861,0.446,0.56,0.614,0.711,0.55,0.354,0.523,0.0
