,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.596,0.219,-0.283,0.371,0.12,-0.74,0.011,-0.675,-0.712
AAPL,-0.596,0.0,-0.159,0.79,0.021,-0.296,0.528,-0.079,0.496,0.349
AMD,0.219,-0.159,0.0,0.023,0.172,0.341,-0.007,0.804,-0.011,0.018
AMZN,-0.283,0.79,0.023,0.0,0.05,-0.227,0.149,0.043,0.086,0.058
GOOGL,0.371,0.021,0.172,0.05,0.0,0.446,0.046,0.023,0.106,0.056
INTC,0.12,-0.296,0.341,-0.227,0.446,0.0,0.181,0.222,0.128,0.428
MARA,-0.74,0.528,-0.007,0.149,0.046,0.181,0.0,0.039,0.962,0.884
NVDA,0.011,-0.079,0.804,0.043,0.023,0.222,0.039,0.0,0.027,0.072
PLUG,-0.675,0.496,-0.011,0.086,0.106,0.128,0.962,0.027,0.0,0.842
TSLA,-0.712,0.349,0.018,0.058,0.056,0.428,0.884,0.072,0.842,0.0
