,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.139,0.0,0.581,-0.088,0.47,0.575,0.15,0.693,0.491
AAPL,0.139,0.0,0.795,0.657,0.773,0.85,-0.172,0.672,0.469,-0.056
AMD,0.0,0.795,0.0,0.558,0.897,0.703,-0.55,0.887,0.235,0.046
AMZN,0.581,0.657,0.558,0.0,0.461,0.841,0.289,0.569,0.875,0.475
GOOGL,-0.088,0.773,0.897,0.461,0.0,0.604,-0.551,0.901,0.17,0.079
INTC,0.47,0.85,0.703,0.841,0.604,0.0,0.147,0.65,0.729,0.301
MARA,0.575,-0.172,-0.55,0.289,-0.551,0.147,0.0,-0.424,0.626,0.453
NVDA,0.15,0.672,0.887,0.569,0.901,0.65,-0.424,0.0,0.293,0.318
PLUG,0.693,0.469,0.235,0.875,0.17,0.729,0.626,0.293,0.0,0.544
TSLA,0.491,-0.056,0.046,0.475,0.079,0.301,0.453,0.318,0.544,0.0
